 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F335M
 -3.5667 -3.6559 -3.7344 -3.7803 -3.7885 -3.7690 -3.7362 -3.7036 -3.6874 -3.7004
 -3.7319 -3.7889 -3.8580 -3.9250 -3.9969 -4.1803 -4.3606 -4.5343 -4.7001
 -3.5104 -3.5901 -3.6680 -3.7356 -3.7882 -3.8223 -3.8369 -3.8354 -3.8250 -3.8138
 -3.8120 -3.8323 -3.8809 -3.9475 -4.0196 -4.2021 -4.3809 -4.5534 -4.7185 -4.8766
 -3.4727 -3.5449 -3.6193 -3.6944 -3.7667 -3.8284 -3.8729 -3.8978 -3.9038 -3.8949
 -3.8844 -3.8850 -3.9134 -3.9710 -4.0400 -4.2199 -4.3971 -4.5686 -4.7333 -4.8906
 -5.0411
 -3.4536 -3.5203 -3.5883 -3.6567 -3.7240 -3.7873 -3.8442 -3.8908 -3.9238 -3.9437
 -3.9491 -3.9470 -3.9555 -3.9955 -4.0581 -4.2337 -4.4092 -4.5799 -4.7444 -4.9014
 -5.0512 -5.1947
 -3.4496 -3.5110 -3.5735 -3.6365 -3.6994 -3.7602 -3.8163 -3.8650 -3.9066 -3.9420
 -3.9717 -3.9939 -4.0052 -4.0284 -4.0783 -4.2453 -4.4182 -4.5877 -4.7523 -4.9095
 -5.0591 -5.2020 -5.3390 -5.4710
 -3.4610 -3.5163 -3.5726 -3.6298 -3.6879 -3.7459 -3.8020 -3.8535 -3.8985 -3.9376
 -3.9740 -4.0100 -4.0408 -4.0654 -4.1059 -4.2568 -4.4255 -4.5927 -4.7568 -4.9150
 -5.0651 -5.2080 -5.3445 -5.4756 -5.6020 -5.7243 -5.8432 -5.9588 -6.0714 -6.1811
 -3.4914 -3.5387 -3.5873 -3.6375 -3.6893 -3.7427 -3.7967 -3.8493 -3.8985 -3.9427
 -3.9828 -4.0218 -4.0624 -4.0957 -4.1344 -4.2724 -4.4330 -4.5964 -4.7585 -4.9172
 -5.0687 -5.2124 -5.3490 -5.4798 -5.6054 -5.7266 -5.8440 -5.9579 -6.0688 -6.1770
 -6.2829
 -3.5425 -3.5817 -3.6215 -3.6627 -3.7067 -3.7534 -3.8024 -3.8526 -3.9026 -3.9506
 -3.9955 -4.0379 -4.0803 -4.1218 -4.1601 -4.2916 -4.4429 -4.6006 -4.7590 -4.9165
 -5.0693 -5.2146 -5.3522 -5.4833 -5.6087 -5.7293 -5.8457 -5.9584 -6.0677 -6.1742
 -6.2785
 -3.6107 -3.6446 -3.6771 -3.7094 -3.7442 -3.7822 -3.8240 -3.8688 -3.9158 -3.9636
 -4.0107 -4.0565 -4.1013 -4.1456 -4.1863 -4.3122 -4.4566 -4.6085 -4.7623 -4.9166
 -5.0693 -5.2165 -5.3560 -5.4883 -5.6143 -5.7350 -5.8512 -5.9632 -6.0716 -6.1768
 -6.2794
 -3.6870 -3.7204 -3.7492 -3.7753 -3.8014 -3.8306 -3.8634 -3.9005 -3.9413 -3.9850
 -4.0304 -4.0765 -4.1225 -4.1682 -4.2124 -4.3326 -4.4695 -4.6153 -4.7645 -4.9145
 -5.0644 -5.2119 -5.3534 -5.4877 -5.6150 -5.7364 -5.8528 -5.9647 -6.0726 -6.1770
 -6.2802
 -3.7692 -3.8031 -3.8313 -3.8556 -3.8774 -3.8989 -3.9234 -3.9517 -3.9843 -4.0209
 -4.0610 -4.1038 -4.1482 -4.1933 -4.2385 -4.3555 -4.4852 -4.6240 -4.7682 -4.9141
 -5.0603 -5.2055 -5.3475 -5.4839 -5.6134 -5.7363 -5.8536 -5.9661 -6.0741 -6.1784
 -6.2792
 -3.8574 -3.8927 -3.9180 -3.9442 -3.9649 -3.9833 -4.0018 -4.0222 -4.0464 -4.0746
 -4.1070 -4.1433 -4.1828 -4.2246 -4.2646 -4.3809 -4.5037 -4.6346 -4.7734
