 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F350LP
 -2.2933 -2.3101 -2.3289 -2.3475 -2.3650 -2.3809 -2.3957 -2.4096 -2.4231 -2.4371
 -2.4519
 -2.5332 -2.5346 -2.5345 -2.5333 -2.5315 -2.5286 -2.5231 -2.5138 -2.5005 -2.4838
 -2.4650 -2.4457 -2.4274 -2.4103 -2.3943 -2.3546 -2.3167 -2.2893 -2.2744 -2.2724
 -2.2821 -2.3000 -2.3223 -2.3459 -2.3688 -2.3902 -2.4099 -2.4281 -2.4449 -2.4611
 -2.4777
 -2.4210 -2.4299 -2.4395 -2.4437 -2.4477 -2.4510 -2.4526 -2.4516 -2.4470 -2.4387
 -2.4269 -2.4129 -2.3979 -2.3832 -2.3720 -2.3403 -2.3047 -2.2781 -2.2648
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.3196 -3.2758 -3.2417 -3.2127 -3.1859 -3.1564 -3.1194 -3.0720 -3.0163 -2.9565
 -2.8916 -2.8211 -2.7470 -2.6746 -2.6035 -2.4636 -2.3602 -2.2916 -2.2485
 -3.2267 -3.1678 -3.1228 -3.0867 -3.0558 -3.0271 -2.9978 -2.9629 -2.9235 -2.8809
 -2.8334 -2.7786 -2.7159 -2.6504 -2.5882 -2.4579 -2.3632 -2.3000 -2.2611 -2.2377
 -3.1823 -3.0949 -3.0333 -2.9974 -2.9612 -2.9304 -2.9029 -2.8751 -2.8458 -2.8151
 -2.7812 -2.7414 -2.6919 -2.6344 -2.5768 -2.4550 -2.3670 -2.3082 -2.2727 -2.2518
 -2.2394
 -3.1722 -3.0651 -2.9848 -2.9278 -2.8876 -2.8580 -2.8339 -2.8107 -2.7850 -2.7588
 -2.7321 -2.7033 -2.6679 -2.6213 -2.5693 -2.4549 -2.3716 -2.3162 -2.2833 -2.2650
 -2.2548 -2.2496
 -3.1766 -3.0734 -2.9796 -2.9045 -2.8470 -2.8036 -2.7714 -2.7477 -2.7305 -2.7152
 -2.6923 -2.6668 -2.6394 -2.6058 -2.5618 -2.4550 -2.3755 -2.3228 -2.2923 -2.2767
 -2.2688 -2.2653 -2.2649 -2.2669
 -3.1695 -3.0727 -2.9813 -2.8982 -2.8259 -2.7664 -2.7199 -2.6861 -2.6638 -2.6521
 -2.6434 -2.6285 -2.6085 -2.5834 -2.5502 -2.4534 -2.3775 -2.3267 -2.2982 -2.2856
 -2.2810 -2.2801 -2.2816 -2.2848 -2.2896 -2.2960 -2.3046 -2.3175 -2.3362 -2.3598
 -3.1406 -3.0567 -2.9742 -2.8965 -2.8256 -2.7632 -2.7103 -2.6675 -2.6344 -2.6091
 -2.5902 -2.5763 -2.5630 -2.5477 -2.5268 -2.4484 -2.3764 -2.3273 -2.3002 -2.2903
 -2.2896 -2.2925 -2.2969 -2.3024 -2.3087 -2.3159 -2.3245 -2.3348 -2.3498 -2.3719
 -2.3997
 -3.0871 -3.0190 -2.9496 -2.8821 -2.8184 -2.7598 -2.7068 -2.6603 -2.6211 -2.5890
 -2.5624 -2.5398 -2.5205 -2.5045 -2.4897 -2.4343 -2.3717 -2.3246 -2.2981 -2.2899
 -2.2930 -2.3005 -2.3091 -2.3180 -2.3270 -2.3360 -2.3456 -2.3563 -2.3690 -2.3860
 -2.4116
 -3.0093 -2.9568 -2.9027 -2.8482 -2.7953 -2.7449 -2.6972 -2.6526 -2.6119 -2.5760
 -2.5451 -2.5183 -2.4944 -2.4729 -2.4552 -2.4090 -2.3600 -2.3180 -2.2924 -2.2847
 -2.2904 -2.3025 -2.3162 -2.3297 -2.3426 -2.3548 -2.3668 -2.3789 -2.3917 -2.4066
 -2.4262
 -2.9154 -2.8784 -2.8385 -2.7970 -2.7557 -2.7156 -2.6763 -2.6377 -2.6001 -2.5646
 -2.5319 -2.5028 -2.4768 -2.4532 -2.4321 -2.3858 -2.3435 -2.3082 -2.2846 -2.2765
 -2.2827 -2.2977 -2.3163 -2.3351 -2.3530 -2.3696 -2.3853 -2.4002 -2.4148 -2.4299
 -2.4458
 -2.8139 -2.7877 -2.7603 -2.7307 -2.7004 -2.6705 -2.6405 -2.6101 -2.5790 -2.5475
 -2.5167 -2.4875 -2.4608 -2.4366 -2.4147 -2.3672 -2.3269 -2.2958 -2.2753 -2.2671
 -2.2725 -2.2883 -2.3098 -2.3335 -2.3568 -2.3787 -2.3992 -2.4182 -2.4360 -2.4533
 -2.4709
 -2.7064 -2.6912 -2.6737 -2.6542 -2.6334 -2.6123 -2.5911 -2.5691 -2.5456 -2.5207
 -2.4947 -2.4684 -2.4430 -2.4193 -2.4030 -2.3532 -2.3102 -2.2808 -2.2645
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F350LP
 -3.5866 -3.5371 -3.4959 -3.4574 -3.4203 -3.3719 -3.2987 -3.1979 -3.0936 -2.9946
 -2.9020 -2.8157 -2.7358 -2.6631 -2.5975 -2.4617 -2.3595 -2.2872 -2.2416
 -3.4633 -3.4048 -3.3579 -3.3171 -3.2775 -3.2336 -3.1747 -3.0948 -3.0124 -2.9328
 -2.8566 -2.7829 -2.7116 -2.6444 -2.5829 -2.4556 -2.3613 -2.2954 -2.2533 -2.2282
 -3.3757 -3.3069 -3.2519 -3.2057 -3.1638 -3.1220 -3.0741 -3.0116 -2.9451 -2.8802
 -2.8177 -2.7564 -2.6945 -2.6331 -2.5751 -2.4543 -2.3655 -2.3036 -2.2641 -2.2411
 -2.2284
 -3.3198 -3.2308 -3.1646 -3.1166 -3.0730 -3.0313 -2.9885 -2.9392 -2.8851 -2.8314
 -2.7797 -2.7295 -2.6783 -2.6245 -2.5706 -2.4553 -2.3704 -2.3114 -2.2739 -2.2527
 -2.2418 -2.2367
 -3.2954 -3.1877 -3.1010 -3.0327 -2.9802 -2.9416 -2.9114 -2.8752 -2.8324 -2.7871
 -2.7426 -2.7001 -2.6584 -2.6141 -2.5662 -2.4566 -2.3748 -2.3181 -2.2824 -2.2629
 -2.2540 -2.2508 -2.2509 -2.2538
 -3.2964 -3.1834 -3.0817 -2.9931 -2.9195 -2.8604 -2.8164 -2.7864 -2.7630 -2.7383
 -2.7072 -2.6714 -2.6348 -2.5984 -2.5587 -2.4567 -2.3776 -2.3229 -2.2888 -2.2710
 -2.2645 -2.2638 -2.2660 -2.2702 -2.2760 -2.2836 -2.2936 -2.3079 -2.3273 -2.3504
 -3.2961 -3.1848 -3.0809 -2.9863 -2.9028 -2.8318 -2.7736 -2.7267 -2.6896 -2.6626
 -2.6443 -2.6274 -2.6051 -2.5772 -2.5454 -2.4545 -2.3784 -2.3252 -2.2924 -2.2762
 -2.2720 -2.2745 -2.2797 -2.2862 -2.2936 -2.3020 -2.3121 -2.3243 -2.3402 -2.3624
 -2.3897
 -3.2838 -3.1804 -3.0806 -2.9864 -2.9005 -2.8246 -2.7591 -2.7041 -2.6589 -2.6220
 -2.5922 -2.5695 -2.5530 -2.5372 -2.5182 -2.4487 -2.3765 -2.3248 -2.2928 -2.2777
 -2.2732 -2.2814 -2.2904 -2.3002 -2.3103 -2.3207 -2.3319 -2.3434 -2.3573 -2.3763
 -2.4019
 -3.2467 -3.1590 -3.0679 -2.9803 -2.8975 -2.8221 -2.7550 -2.6963 -2.6460 -2.6035
 -2.5679 -2.5378 -2.5127 -2.4926 -2.4762 -2.4299 -2.3706 -2.3210 -2.2898 -2.2753
 -2.2746 -2.2835 -2.2966 -2.3108 -2.3248 -2.3383 -2.3518 -2.3653 -2.3797 -2.3961
 -2.4165
 -3.1859 -3.1145 -3.0381 -2.9612 -2.8863 -2.8159 -2.7516 -2.6936 -2.6419 -2.5964
 -2.5567 -2.5225 -2.4928 -2.4670 -2.4450 -2.4016 -2.3573 -2.3149 -2.2846 -2.2699
 -2.2693 -2.2798 -2.2967 -2.3156 -2.3343 -2.3521 -2.3691 -2.3854 -2.4016 -2.4183
 -2.4356
 -3.1069 -3.0501 -2.9887 -2.9240 -2.8597 -2.7977 -2.7396 -2.6859 -2.6366 -2.5916
 -2.5506 -2.5139 -2.4813 -2.4525 -2.4271 -2.3772 -2.3377 -2.3034 -2.2770 -2.2624
 -2.2613 -2.2720 -2.2910 -2.3140 -2.3376 -2.3604 -2.3820 -2.4023 -2.4216 -2.4405
 -2.4596
 -3.0142 -2.9701 -2.9219 -2.8704 -2.8174 -2.7651 -2.7151 -2.6679 -2.6236 -2.5821
 -2.5430 -2.5066 -2.4730 -2.4426 -2.4225 -2.3567 -2.3118 -2.2865 -2.2670
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.9681 -3.9205 -3.8749 -3.8249 -3.7708 -3.6923 -3.5671 -3.3922 -3.2146 -3.0570
 -2.9250 -2.8164 -2.7271 -2.6520 -2.5868 -2.4551 -2.3553 -2.2822 -2.2321
 -3.7960 -3.7414 -3.6944 -3.6489 -3.5986 -3.5347 -3.4385 -3.2970 -3.1506 -3.0150
 -2.8961 -2.7949 -2.7097 -2.6377 -2.5753 -2.4499 -2.3567 -2.2893 -2.2437 -2.2156
 -3.6647 -3.5991 -3.5457 -3.4992 -3.4540 -3.4028 -3.3300 -3.2190 -3.0979 -2.9812
 -2.8749 -2.7813 -2.7002 -2.6304 -2.5699 -2.4489 -2.3600 -2.2965 -2.2538 -2.2273
 -2.2128
 -3.5688 -3.4916 -3.4289 -3.3765 -3.3300 -3.2842 -3.2297 -3.1460 -3.0471 -2.9477
 -2.8542 -2.7692 -2.6933 -2.6264 -2.5677 -2.4500 -2.3641 -2.3032 -2.2627 -2.2377
 -2.2244 -2.2188
 -3.4787 -3.3949 -3.3300 -3.2756 -3.2268 -3.1810 -3.1339 -3.0730 -2.9946 -2.9113
 -2.8301 -2.7544 -2.6852 -2.6225 -2.5662 -2.4516 -2.3681 -2.3091 -2.2703 -2.2467
 -2.2347 -2.2306 -2.2311 -2.2348
 -3.4377 -3.3274 -3.2371 -3.1672 -3.1152 -3.0757 -3.0387 -2.9953 -2.9376 -2.8705
 -2.8015 -2.7351 -2.6732 -2.6161 -2.5634 -2.4527 -2.3711 -2.3137 -2.2761 -2.2540
 -2.2435 -2.2411 -2.2436 -2.2487 -2.2560 -2.2654 -2.2775 -2.2934 -2.3142 -2.3376
 -3.4271 -3.3071 -3.2010 -3.1102 -3.0357 -2.9754 -2.9265 -2.8862 -2.8481 -2.8074
 -2.7608 -2.7093 -2.6563 -2.6054 -2.5575 -2.4524 -2.3727 -2.3165 -2.2800 -2.2590
 -2.2500 -2.2497 -2.2547 -2.2622 -2.2711 -2.2814 -2.2934 -2.3078 -2.3257 -2.3490
 -2.3757
 -3.4255 -3.3032 -3.1914 -3.0909 -3.0027 -2.9276 -2.8643 -2.8102 -2.7620 -2.7186
 -2.6818 -2.6507 -2.6196 -2.5846 -2.5459 -2.4501 -2.3726 -2.3175 -2.2816 -2.2614
 -2.2537 -2.2554 -2.2632 -2.2739 -2.2856 -2.2978 -2.3110 -2.3254 -2.3423 -2.3619
 -2.3874
 -3.4223 -3.3020 -3.1905 -3.0868 -2.9922 -2.9082 -2.8352 -2.7723 -2.7177 -2.6692
 -2.6259 -2.5887 -2.5589 -2.5350 -2.5119 -2.4425 -2.3695 -2.3157 -2.2805 -2.2609
 -2.2542 -2.2577 -2.2683 -2.2826 -2.2979 -2.3133 -2.3288 -2.3446 -2.3613 -2.3799
 -2.4021
 -3.4066 -3.2965 -3.1894 -3.0879 -2.9924 -2.9047 -2.8263 -2.7574 -2.6974 -2.6451
 -2.5991 -2.5586 -2.5232 -2.4934 -2.4693 -2.4200 -2.3640 -2.3123 -2.2776 -2.2580
 -2.2516 -2.2561 -2.2689 -2.2866 -2.3060 -2.3253 -2.3443 -2.3626 -2.3810 -2.4001
 -2.4208
 -3.3695 -3.2729 -3.1769 -3.0821 -2.9904 -2.9038 -2.8244 -2.7531 -2.6900 -2.6347
 -2.5860 -2.5432 -2.5055 -2.4723 -2.4435 -2.3901 -2.3476 -2.3059 -2.2725 -2.2530
 -2.2464 -2.2511 -2.2651 -2.2855 -2.3088 -2.3325 -2.3557 -2.3778 -2.3992 -2.4203
 -2.4417
 -3.3109 -3.2285 -3.1453 -3.0618 -2.9779 -2.8967 -2.8204 -2.7501 -2.6869 -2.6306
 -2.5805 -2.5359 -2.4963 -2.4611 -2.4345 -2.3528 -2.3203 -2.2965 -2.2652
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F350LP
 -4.1866 -4.1491 -4.1085 -4.0574 -3.9767 -3.8595 -3.7033 -3.5062 -3.2833 -3.0936
 -2.9417 -2.8213 -2.7253 -2.6472 -2.5811 -2.4501 -2.3519 -2.2789 -2.2273
 -3.9904 -3.9455 -3.9040 -3.8589 -3.8022 -3.7231 -3.6014 -3.4198 -3.2316 -3.0626
 -2.9207 -2.8050 -2.7115 -2.6351 -2.5710 -2.4453 -2.3526 -2.2850 -2.2381 -2.2083
 -3.8313 -3.7747 -3.7274 -3.6837 -3.6366 -3.5771 -3.4878 -3.3468 -3.1899 -3.0406
 -2.9090 -2.7978 -2.7059 -2.6302 -2.5670 -2.4444 -2.3554 -2.2912 -2.2475 -2.2194
 -2.2036
 -3.7116 -3.6405 -3.5829 -3.5343 -3.4893 -3.4412 -3.3785 -3.2746 -3.1470 -3.0178
 -2.8984 -2.7935 -2.7040 -2.6290 -2.5661 -2.4456 -2.3590 -2.2972 -2.2556 -2.2292
 -2.2143 -2.2079
 -3.6159 -3.5371 -3.4702 -3.4137 -3.3646 -3.3186 -3.2694 -3.1978 -3.0980 -2.9895
 -2.8840 -2.7875 -2.7023 -2.6290 -2.5666 -2.4474 -2.3626 -2.3026 -2.2625 -2.2375
 -2.2237 -2.2184 -2.2187 -2.2223
 -3.5250 -3.4295 -3.3564 -3.3008 -3.2542 -3.2105 -3.1660 -3.1145 -3.0411 -2.9533
 -2.8628 -2.7766 -2.6978 -2.6278 -2.5668 -2.4490 -2.3656 -2.3068 -2.2679 -2.2442
 -2.2317 -2.2278 -2.2297 -2.2351 -2.2431 -2.2535 -2.2668 -2.2839 -2.3053 -2.3291
 -3.4933 -3.3770 -3.2780 -3.1981 -3.1355 -3.0868 -3.0478 -3.0110 -2.9648 -2.9031
 -2.8317 -2.7585 -2.6881 -2.6234 -2.5653 -2.4497 -2.3675 -2.3098 -2.2717 -2.2489
 -2.2377 -2.2353 -2.2393 -2.2470 -2.2567 -2.2680 -2.2814 -2.2969 -2.3161 -2.3400
 -2.3668
 -3.4847 -3.3608 -3.2496 -3.1524 -3.0706 -3.0032 -2.9472 -2.8989 -2.8539 -2.8083
 -2.7631 -2.7161 -2.6653 -2.6121 -2.5600 -2.4490 -2.3681 -2.3112 -2.2736 -2.2515
 -2.2414 -2.2406 -2.2468 -2.2571 -2.2695 -2.2828 -2.2972 -2.3130 -2.3307 -2.3521
 -2.3786
 -3.4823 -3.3573 -3.2419 -3.1368 -3.0434 -2.9624 -2.8935 -2.8341 -2.7809 -2.7303
 -2.6822 -2.6398 -2.6040 -2.5714 -2.5374 -2.4449 -2.3660 -2.3101 -2.2731 -2.2514
 -2.2424 -2.2431 -2.2515 -2.2649 -2.2805 -2.2968 -2.3136 -2.3307 -2.3488 -2.3688
 -2.3923
 -3.4816 -3.3592 -3.2440 -3.1368 -3.0381 -2.9491 -2.8707 -2.8023 -2.7425 -2.6889
 -2.6393 -2.5938 -2.5534 -2.5197 -2.4920 -2.4303 -2.3628 -2.3078 -2.2711 -2.2495
 -2.2408 -2.2425 -2.2526 -2.2687 -2.2878 -2.3077 -2.3276 -2.3473 -2.3671 -2.3879
 -2.4097
 -3.4675 -3.3536 -3.2444 -3.1389 -3.0401 -2.9481 -2.8646 -2.7902 -2.7247 -2.6671
 -2.6157 -2.5695 -2.5277 -2.4907 -2.4588 -2.4002 -2.3515 -2.3033 -2.2672 -2.2457
 -2.2368 -2.2390 -2.2501 -2.2682 -2.2904 -2.3142 -2.3380 -2.3613 -2.3839 -2.4064
 -2.4308
 -3.4400 -3.3314 -3.2316 -3.1343 -3.0391 -2.9486 -2.8643 -2.7874 -2.7187 -2.6579
 -2.6041 -2.5564 -2.5137 -2.4756 -2.4378 -2.3546 -2.3321 -2.2966 -2.2614
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F350LP
 -4.3960 -4.3770 -4.3497 -4.3057 -4.2117 -4.0633 -3.8649 -3.6202 -3.3518 -3.1316
 -2.9614 -2.8292 -2.7260 -2.6436 -2.5756 -2.4440 -2.3470 -2.2745 -2.2224
 -4.1852 -4.1568 -4.1276 -4.0889 -4.0296 -3.9348 -3.7819 -3.5510 -3.3155 -3.1115
 -2.9475 -2.8178 -2.7157 -2.6341 -2.5671 -2.4397 -2.3471 -2.2793 -2.2317 -2.2003
 -4.0031 -3.9618 -3.9263 -3.8894 -3.8427 -3.7743 -3.6645 -3.4874 -3.2876 -3.1021
 -2.9448 -2.8168 -2.7142 -2.6318 -2.5647 -2.4390 -2.3494 -2.2846 -2.2400 -2.2108
 -2.1935
 -3.8575 -3.7997 -3.7531 -3.7123 -3.6709 -3.6200 -3.5457 -3.4185 -3.2560 -3.0920
 -2.9449 -2.8202 -2.7173 -2.6338 -2.5657 -2.4404 -2.3526 -2.2898 -2.2473 -2.2197
 -2.2034 -2.1959
 -3.7479 -3.6741 -3.6137 -3.5636 -3.5194 -3.4753 -3.4225 -3.3381 -3.2135 -3.0747
 -2.9415 -2.8230 -2.7220 -2.6379 -2.5686 -2.4426 -2.3560 -2.2947 -2.2534 -2.2273
 -2.2120 -2.2054 -2.2050 -2.2087
 -3.6350 -3.5616 -3.4988 -3.4430 -3.3933 -3.3476 -3.3020 -3.2457 -3.1572 -3.0458
 -2.9302 -2.8216 -2.7250 -2.6420 -2.5722 -2.4449 -2.3592 -2.2988 -2.2584 -2.2333
 -2.2192 -2.2136 -2.2145 -2.2199 -2.2284 -2.2397 -2.2542 -2.2727 -2.2952 -2.3196
 -3.5612 -3.4574 -3.3750 -3.3124 -3.2645 -3.2245 -3.1856 -3.1431 -3.0851 -3.0028
 -2.9079 -2.8126 -2.7235 -2.6441 -2.5752 -2.4469 -2.3614 -2.3019 -2.2620 -2.2376
 -2.2247 -2.2203 -2.2228 -2.2300 -2.2402 -2.2525 -2.2670 -2.2840 -2.3046 -2.3296
 -2.3571
 -3.5380 -3.4183 -3.3134 -3.2257 -3.1554 -3.0996 -3.0542 -3.0153 -2.9753 -2.9243
 -2.8604 -2.7881 -2.7133 -2.6415 -2.5759 -2.4480 -2.3625 -2.3036 -2.2642 -2.2402
 -2.2283 -2.2252 -2.2294 -2.2388 -2.2512 -2.2654 -2.2811 -2.2982 -2.3176 -2.3405
 -2.3682
 -3.5315 -3.4058 -3.2913 -3.1893 -3.1013 -3.0279 -2.9669 -2.9146 -2.8665 -2.8173
 -2.7659 -2.7157 -2.6669 -2.6173 -2.5661 -2.4470 -2.3615 -2.3032 -2.2643 -2.2407
 -2.2295 -2.2279 -2.2338 -2.2455 -2.2608 -2.2776 -2.2955 -2.3148 -2.3356 -2.3575
 -2.3806
 -3.5350 -3.4071 -3.2892 -3.1807 -3.0829 -2.9968 -2.9227 -2.8591 -2.8030 -2.7503
 -2.6980 -2.6472 -2.6010 -2.5611 -2.5259 -2.4410 -2.3601 -2.3019 -2.2632 -2.2397
 -2.2288 -2.2281 -2.2354 -2.2492 -2.2671 -2.2871 -2.3079 -2.3290 -2.3503 -2.3727
 -2.3964
 -3.5357 -3.4114 -3.2934 -3.1837 -3.0818 -2.9888 -2.9056 -2.8325 -2.7685 -2.7114
 -2.6587 -2.6088 -2.5619 -2.5197 -2.4833 -2.4146 -2.3541 -2.2988 -2.2603 -2.2368
 -2.2259 -2.2256 -2.2340 -2.2493 -2.2697 -2.2928 -2.3171 -2.3414 -2.3655 -2.3896
 -2.4156
 -3.5246 -3.4077 -3.2955 -3.1883 -3.0859 -2.9909 -2.9032 -2.8241 -2.7538 -2.6917
 -2.6362 -2.5860 -2.5399 -2.4978 -2.4383 -2.3678 -2.3435 -2.2939 -2.2556
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F350LP
 -4.5744 -4.5784 -4.5917 -4.5793 -4.5069 -4.3468 -4.0771 -3.7212 -3.4163 -3.1727
 -2.9847 -2.8411 -2.7299 -2.6421 -2.5709 -2.4374 -2.3403 -2.2684 -2.2159
 -4.3600 -4.3570 -4.3450 -4.3212 -4.2675 -4.1612 -3.9732 -3.6830 -3.3975 -3.1621
 -2.9773 -2.8343 -2.7230 -2.6352 -2.5643 -2.4334 -2.3403 -2.2723 -2.2240 -2.1914
 -4.1643 -4.1442 -4.1269 -4.1037 -4.0631 -3.9888 -3.8566 -3.6365 -3.3873 -3.1646
 -2.9829 -2.8389 -2.7255 -2.6358 -2.5638 -2.4332 -2.3422 -2.2767 -2.2312 -2.2010
 -2.1825
 -3.9984 -3.9599 -3.9302 -3.9025 -3.8687 -3.8171 -3.7300 -3.5753 -3.3711 -3.1686
 -2.9931 -2.8492 -2.7336 -2.6412 -2.5671 -2.4351 -2.3452 -2.2812 -2.2375 -2.2090
 -2.1916 -2.1830
 -3.8677 -3.8093 -3.7636 -3.7260 -3.6907 -3.6502 -3.5927 -3.4930 -3.3389 -3.1648
 -3.0012 -2.8605 -2.7442 -2.6495 -2.5729 -2.4380 -2.3486 -2.2856 -2.2429 -2.2156
 -2.1994 -2.1915 -2.1903 -2.1938
 -3.7391 -3.6907 -3.6310 -3.5808 -3.5377 -3.4973 -3.4531 -3.3906 -3.2853 -3.1463
 -3.0015 -2.8687 -2.7544 -2.6588 -2.5802 -2.4414 -2.3519 -2.2896 -2.2475 -2.2210
 -2.2058 -2.1988 -2.1986 -2.2034 -2.2119 -2.2239 -2.2398 -2.2597 -2.2830 -2.3083
 -3.6357 -3.5569 -3.4985 -3.4509 -3.4071 -3.3647 -3.3226 -3.2767 -3.2099 -3.1088
 -2.9891 -2.8698 -2.7612 -2.6671 -2.5877 -2.4449 -2.3547 -2.2929 -2.2511 -2.2251
 -2.2108 -2.2049 -2.2058 -2.2120 -2.2220 -2.2348 -2.2502 -2.2688 -2.2911 -2.3171
 -2.3452
 -3.5854 -3.4764 -3.3860 -3.3158 -3.2627 -3.2216 -3.1866 -3.1514 -3.1093 -3.0455
 -2.9577 -2.8588 -2.7614 -2.6722 -2.5939 -2.4483 -2.3566 -2.2951 -2.2537 -2.2278
 -2.2141 -2.2094 -2.2117 -2.2195 -2.2313 -2.2458 -2.2625 -2.2810 -2.3020 -2.3266
 -2.3552
 -3.5692 -3.4483 -3.3398 -3.2462 -3.1693 -3.1080 -3.0583 -3.0165 -2.9768 -2.9323
 -2.8759 -2.8101 -2.7385 -2.6651 -2.5944 -2.4504 -2.3567 -2.2953 -2.2543 -2.2287
 -2.2156 -2.2121 -2.2157 -2.2253 -2.2393 -2.2561 -2.2748 -2.2945 -2.3158 -2.3396
 -2.3664
 -3.5694 -3.4433 -3.3276 -3.2222 -3.1293 -3.0502 -2.9844 -2.9289 -2.8796 -2.8316
 -2.7799 -2.7249 -2.6710 -2.6199 -2.5706 -2.4516 -2.3571 -2.2949 -2.2540 -2.2285
 -2.2155 -2.2127 -2.2176 -2.2288 -2.2448 -2.2641 -2.2853 -2.3075 -2.3305 -2.3541
 -2.3801
 -3.5769 -3.4494 -3.3301 -3.2197 -3.1186 -3.0282 -2.9492 -2.8813 -2.8224 -2.7691
 -2.7172 -2.6647 -2.6128 -2.5647 -2.5220 -2.4341 -2.3556 -2.2932 -2.2522 -2.2266
 -2.2136 -2.2111 -2.2170 -2.2295 -2.2473 -2.2690 -2.2931 -2.3182 -2.3436 -2.3694
 -2.3962
 -3.5801 -3.4567 -3.3384 -3.2260 -3.1219 -3.0258 -2.9388 -2.8613 -2.7933 -2.7333
 -2.6787 -2.6274 -2.5780 -2.5311 -2.4486 -2.3979 -2.3522 -2.2902 -2.2489
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F350LP
 -4.7154 -4.7438 -4.7630 -4.7395 -4.6527 -4.4748 -4.1937 -3.7883 -3.4753 -3.2165
 -3.0123 -2.8567 -2.7370 -2.6430 -2.5678 -2.4301 -2.3328 -2.2609 -2.2082
 -4.5019 -4.5220 -4.5376 -4.5360 -4.4968 -4.3875 -4.1610 -3.8021 -3.4771 -3.2144
 -3.0103 -2.8540 -2.7334 -2.6388 -2.5632 -2.4270 -2.3325 -2.2639 -2.2150 -2.1815
 -4.3000 -4.3051 -4.3115 -4.3087 -4.2819 -4.2086 -4.0555 -3.7889 -3.4866 -3.2281
 -3.0232 -2.8639 -2.7398 -2.6426 -2.5650 -2.4274 -2.3342 -2.2675 -2.2211 -2.1899
 -2.1705
