 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.6332 -2.5987 -2.5634 -2.5331 -2.5003 -2.4684 -2.4646 -2.4395 -2.4049 -2.3536
 -2.2872 -2.2245 -2.1467 -2.0626 -1.9829 -1.8229 -1.7169 -1.6552 -1.6150
 -2.6002 -2.5003 -2.4354 -2.4020 -2.3930 -2.3821 -2.3609 -2.3333 -2.3020 -2.2664
 -2.2191 -2.1572 -2.0853 -2.0135 -1.9471 -1.8128 -1.7198 -1.6612 -1.6258 -1.6051
 -2.5448 -2.4591 -2.3846 -2.3244 -2.2824 -2.2620 -2.2590 -2.2518 -2.2292 -2.1934
 -2.1538 -2.1079 -2.0495 -1.9859 -1.9257 -1.8034 -1.7210 -1.6699 -1.6393 -1.6213
 -1.6114
 -2.4906 -2.4182 -2.3502 -2.2885 -2.2358 -2.1948 -2.1667 -2.1514 -2.1428 -2.1260
 -2.0955 -2.0598 -2.0160 -1.9631 -1.9094 -1.7972 -1.7222 -1.6778 -1.6519 -1.6366
 -1.6282 -1.6245
 -2.4177 -2.3630 -2.3085 -2.2547 -2.2033 -2.1574 -2.1193 -2.0895 -2.0666 -2.0485
 -2.0294 -2.0041 -1.9747 -1.9364 -1.8928 -1.7915 -1.7218 -1.6827 -1.6621 -1.6505
 -1.6442 -1.6418 -1.6423 -1.6441
 -2.3265 -2.2898 -2.2515 -2.2106 -2.1676 -2.1247 -2.0848 -2.0502 -2.0211 -1.9956
 -1.9720 -1.9486 -1.9258 -1.8985 -1.8666 -1.7837 -1.7189 -1.6831 -1.6678 -1.6611
 -1.6583 -1.6583 -1.6603 -1.6641 -1.6686 -1.6750 -1.6847 -1.6990 -1.7186 -1.7441
 -2.2248 -2.2013 -2.1784 -2.1519 -2.1210 -2.0865 -2.0507 -2.0163 -1.9854 -1.9582
 -1.9330 -1.9083 -1.8844 -1.8608 -1.8351 -1.7690 -1.7126 -1.6789 -1.6672 -1.6660
 -1.6684 -1.6721 -1.6770 -1.6829 -1.6893 -1.6953 -1.7028 -1.7141 -1.7311 -1.7547
 -1.7842
 -2.1148 -2.1038 -2.0926 -2.0787 -2.0607 -2.0377 -2.0100 -1.9803 -1.9514 -1.9244
 -1.8999 -1.8766 -1.8536 -1.8310 -1.8075 -1.7505 -1.7026 -1.6711 -1.6608 -1.6639
 -1.6720 -1.6811 -1.6903 -1.6995 -1.7086 -1.7176 -1.7256 -1.7349 -1.7482 -1.7676
 -1.7945
 -2.0050 -2.0030 -1.9997 -1.9952 -1.9879 -1.9758 -1.9586 -1.9369 -1.9131 -1.8891
 -1.8664 -1.8452 -1.8249 -1.8047 -1.7838 -1.7321 -1.6897 -1.6615 -1.6510 -1.6558
 -1.6684 -1.6834 -1.6983 -1.7123 -1.7254 -1.7375 -1.7492 -1.7620 -1.7762 -1.7915
 -1.8079
 -1.8953 -1.8989 -1.9046 -1.9065 -1.9066 -1.9038 -1.8966 -1.8845 -1.8686 -1.8501
 -1.8310 -1.8126 -1.7952 -1.7783 -1.7612 -1.7160 -1.6773 -1.6514 -1.6406 -1.6446
 -1.6588 -1.6780 -1.6986 -1.7184 -1.7367 -1.7533 -1.7687 -1.7831 -1.8012 -1.8154
 -1.8271
 -1.7859 -1.7915 -1.8073 -1.8173 -1.8215 -1.8248 -1.8254 -1.8222 -1.8150 -1.8043
 -1.7910 -1.7768 -1.7627 -1.7492 -1.7359 -1.7003 -1.6652 -1.6412 -1.6307 -1.6335
 -1.6469 -1.6675 -1.6917 -1.7169 -1.7410 -1.7632 -1.7835 -1.8021 -1.8193 -1.8359
 -1.8529
 -1.6766 -1.6808 -1.7078 -1.7286 -1.7363 -1.7434 -1.7491 -1.7525 -1.7530 -1.7504
 -1.7445 -1.7364 -1.7269 -1.7171 -1.7079 -1.6850 -1.6534 -1.6309 -1.6213
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.7004 -2.6457 -2.6006 -2.5640 -2.5296 -2.4963 -2.4719 -2.4378 -2.3938 -2.3382
 -2.2706 -2.1987 -2.1197 -2.0417 -1.9693 -1.8202 -1.7150 -1.6481 -1.6083
 -2.6209 -2.5423 -2.4968 -2.4569 -2.4190 -2.3870 -2.3597 -2.3329 -2.3017 -2.2624
 -2.2122 -2.1498 -2.0793 -2.0093 -1.9443 -1.8105 -1.7163 -1.6561 -1.6200 -1.5982
 -2.5937 -2.4883 -2.4046 -2.3470 -2.3205 -2.3083 -2.2888 -2.2610 -2.2303 -2.1979
 -2.1602 -2.1131 -2.0541 -1.9905 -1.9302 -1.8059 -1.7191 -1.6644 -1.6326 -1.6141
 -1.6040
 -2.5778 -2.4737 -2.3828 -2.3076 -2.2502 -2.2119 -2.1952 -2.1915 -2.1790 -2.1510
 -2.1159 -2.0775 -2.0314 -1.9764 -1.9217 -1.8042 -1.7227 -1.6721 -1.6440 -1.6284
 -1.6199 -1.6162
 -2.5497 -2.4562 -2.3707 -2.2949 -2.2301 -2.1775 -2.1379 -2.1108 -2.0971 -2.0890
 -2.0707 -2.0421 -2.0060 -1.9614 -1.9122 -1.8029 -1.7254 -1.6778 -1.6532 -1.6409
 -1.6348 -1.6326 -1.6333 -1.6366
 -2.5010 -2.4231 -2.3493 -2.2807 -2.2179 -2.1620 -2.1144 -2.0757 -2.0451 -2.0218
 -2.0052 -1.9884 -1.9668 -1.9367 -1.8987 -1.8000 -1.7259 -1.6802 -1.6585 -1.6503
 -1.6477 -1.6480 -1.6505 -1.6548 -1.6605 -1.6680 -1.6781 -1.6921 -1.7129 -1.7388
