 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140M
  1.0019  0.8517  0.7331  0.7350  0.7341  0.7439  0.7705  0.7707  0.7745  0.7861
  0.7939  0.7900  0.7771  0.7590  0.7378  0.6727  0.5688  0.4167  0.3128
  0.9152  0.8714  0.8343  0.7967  0.7616  0.7548  0.7588  0.7598  0.7625  0.7663
  0.7655  0.7580  0.7447  0.7265  0.7034  0.6265  0.5285  0.4192  0.3058  0.1910
  0.9474  0.8990  0.8588  0.8245  0.7937  0.7627  0.7452  0.7458  0.7489  0.7495
  0.7461  0.7367  0.7219  0.7024  0.6786  0.6021  0.5074  0.4015  0.2910  0.1795
  0.0677
  0.9816  0.9294  0.8845  0.8458  0.8116  0.7812  0.7546  0.7340  0.7299  0.7334
  0.7313  0.7213  0.7051  0.6843  0.6594  0.5820  0.4892  0.3862  0.2782  0.1691
  0.0603 -0.0485
  1.0117  0.9612  0.9129  0.8701  0.8318  0.7970  0.7659  0.7399  0.7215  0.7120
  0.7095  0.7042  0.6911  0.6706  0.6449  0.5660  0.4739  0.3730  0.2673  0.1599
  0.0530 -0.0533 -0.1591 -0.2649
  1.0341  0.9880  0.9418  0.8965  0.8548  0.8165  0.7812  0.7495  0.7234  0.7039
  0.6892  0.6786  0.6682  0.6527  0.6308  0.5532  0.4611  0.3619  0.2581  0.1520
  0.0463 -0.0585 -0.1622 -0.2653 -0.3686 -0.4719 -0.5747 -0.6766 -0.7773 -0.8766
  1.0460  1.0057  0.9661  0.9216  0.8789  0.8383  0.8000  0.7643  0.7322  0.7054
  0.6826  0.6624  0.6447  0.6279  0.6087  0.5403  0.4503  0.3524  0.2502  0.1455
  0.0405 -0.0635 -0.1660 -0.2673 -0.3676 -0.4670 -0.5659 -0.6649 -0.7645 -0.8641
 -0.9609
  1.0445  1.0115  0.9782  0.9396  0.8992  0.8591  0.8196  0.7816  0.7457  0.7133
  0.6844  0.6580  0.6332  0.6098  0.5872  0.5226  0.4392  0.3437  0.2432  0.1402
  0.0361 -0.0676 -0.1697 -0.2701 -0.3690 -0.4665 -0.5630 -0.6590 -0.7550 -0.8514
 -0.9484
  1.0271  1.0022  0.9750  0.9445  0.9088  0.8723  0.8350  0.7972  0.7598  0.7241
  0.6911  0.6601  0.6304  0.6018  0.5741  0.5048  0.4253  0.3339  0.2355  0.1341
  0.0312 -0.0720 -0.1742 -0.2746 -0.3730 -0.4695 -0.5647 -0.6587 -0.7523 -0.8456
 -0.9386
  0.9908  0.9750  0.9549  0.9310  0.9037  0.8733  0.8405  0.8064  0.7707  0.7348
  0.6996  0.6657  0.6329  0.6010  0.5696  0.4923  0.4128  0.3247  0.2292  0.1298
  0.0285 -0.0735 -0.1752 -0.2758 -0.3743 -0.4706 -0.5649 -0.6575 -0.7487 -0.8392
 -0.9306
  0.9362  0.9293  0.9176  0.9015  0.8816  0.8582  0.8317  0.8025  0.7714  0.7387
  0.7048  0.6704  0.6362  0.6023  0.5686  0.4852  0.4024  0.3162  0.2232  0.1256
  0.0258 -0.0748 -0.1755 -0.2758 -0.3745 -0.4711 -0.5654 -0.6575 -0.7476 -0.8364
 -0.9242
  0.8739  0.8728  0.8673  0.8578  0.8444  0.8276  0.8074  0.7842  0.7584  0.7303
  0.7004  0.6689  0.6361  0.6025  0.5683  0.4816  0.3951  0.3081  0.2174
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F140M
  0.8030  0.7400  0.7202  0.7320  0.7433  0.7530  0.7590  0.7603  0.7606  0.7621
  0.7618  0.7570  0.7462  0.7302  0.7100  0.6456  0.5569  0.4386  0.3248
  0.8417  0.8033  0.7599  0.7238  0.7310  0.7410  0.7444  0.7428  0.7408  0.7404
  0.7382  0.7317  0.7197  0.7028  0.6821  0.6150  0.5273  0.4233  0.3111  0.1962
  0.8752  0.8336  0.8015  0.7731  0.7385  0.7279  0.7349  0.7340  0.7285  0.7253
  0.7212  0.7135  0.7006  0.6829  0.6614  0.5933  0.5069  0.4061  0.2971  0.1856
  0.0734
  0.9141  0.8655  0.8272  0.7977  0.7725  0.7471  0.7246  0.7219  0.7203  0.7157
  0.7098  0.7009  0.6874  0.6690  0.6468  0.5771  0.4907  0.3920  0.2855  0.1763
  0.0669 -0.0425
  0.9577  0.9028  0.8575  0.8203  0.7894  0.7633  0.7385  0.7174  0.7045  0.7032
  0.7006  0.6924  0.6786  0.6598  0.6368  0.5654  0.4783  0.3807  0.2760  0.1683
  0.0607 -0.0463 -0.1529 -0.2595
  0.9957  0.9447  0.8931  0.8494  0.8119  0.7791  0.7503  0.7250  0.7030  0.6872
  0.6821  0.6792  0.6701  0.6531  0.6303  0.5572  0.4691  0.3718  0.2684  0.1618
  0.0550 -0.0506 -0.1551 -0.2590 -0.3624 -0.4655 -0.5684 -0.6712 -0.7735 -0.8733
  1.0371  0.9871  0.9322  0.8832  0.8400  0.8015  0.7668  0.7356  0.7082  0.6858
  0.6690  0.6577  0.6498  0.6389  0.6216  0.5514  0.4624  0.3650  0.2624  0.1567
  0.0504 -0.0547 -0.1581 -0.2602 -0.3613 -0.4619 -0.5620 -0.6617 -0.7609 -0.8595
 -0.9576
  1.0700  1.0242  0.9707  0.9196  0.8723  0.8292  0.7895  0.7530  0.7199  0.6908
  0.6671  0.6478  0.6309  0.6163  0.6013  0.5436  0.4572  0.3598  0.2577  0.1529
  0.0471 -0.0579 -0.1610 -0.2622 -0.3619 -0.4601 -0.5574 -0.6542 -0.7509 -0.8478
 -0.9452
  1.0898  1.0499  1.0017  0.9527  0.9049  0.8592  0.8160  0.7755  0.7375  0.7030
  0.6727  0.6469  0.6238  0.6021  0.5817  0.5266  0.4491  0.3540  0.2525  0.1486
  0.0436 -0.0613 -0.1646 -0.2660 -0.3652 -0.4626 -0.5586 -0.6538 -0.7483 -0.8421
 -0.9351
  1.0923  1.0589  1.0182  0.9766  0.9322  0.8877  0.8438  0.8012  0.7601  0.7213
  0.6855  0.6534  0.6248  0.5980  0.5722  0.5093  0.4370  0.3481  0.2490  0.1462
  0.0423 -0.0617 -0.1649 -0.2665 -0.3659 -0.4629 -0.5581 -0.6515 -0.7435 -0.8347
 -0.9268
