 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F098M
 -1.1294 -1.1492 -1.1764 -1.2042 -1.2178 -1.2152 -1.1729 -1.1863 -1.1916 -1.1853
 -1.1666 -1.1294 -1.1091 -1.0823 -1.0576 -1.0183 -1.0412 -1.1041 -1.1683
 -1.0470 -1.0356 -1.0425 -1.0658 -1.1022 -1.1337 -1.1552 -1.1698 -1.1797 -1.1846
 -1.1795 -1.1628 -1.1388 -1.1154 -1.0969 -1.0805 -1.0992 -1.1413 -1.1923 -1.2467
 -1.0456 -1.0457 -1.0461 -1.0502 -1.0618 -1.0854 -1.1192 -1.1486 -1.1659 -1.1722
 -1.1739 -1.1693 -1.1546 -1.1362 -1.1206 -1.1053 -1.1243 -1.1661 -1.2170 -1.2708
 -1.3252
 -1.0323 -1.0405 -1.0447 -1.0474 -1.0515 -1.0600 -1.0749 -1.0973 -1.1242 -1.1454
 -1.1565 -1.1625 -1.1599 -1.1490 -1.1373 -1.1254 -1.1436 -1.1853 -1.2366 -1.2904
 -1.3447 -1.3985
 -0.9976 -1.0165 -1.0287 -1.0360 -1.0410 -1.0463 -1.0543 -1.0658 -1.0812 -1.0999
 -1.1184 -1.1329 -1.1439 -1.1472 -1.1443 -1.1385 -1.1566 -1.1984 -1.2512 -1.3061
 -1.3609 -1.4152 -1.4685 -1.5196
 -0.9440 -0.9742 -0.9965 -1.0117 -1.0217 -1.0294 -1.0366 -1.0452 -1.0560 -1.0685
 -1.0822 -1.0963 -1.1113 -1.1232 -1.1313 -1.1430 -1.1629 -1.2045 -1.2596 -1.3172
 -1.3739 -1.4296 -1.4840 -1.5372 -1.5885 -1.6391 -1.6904 -1.7433 -1.7989 -1.8576
 -0.8791 -0.9165 -0.9487 -0.9731 -0.9909 -1.0040 -1.0145 -1.0241 -1.0343 -1.0456
 -1.0575 -1.0696 -1.0824 -1.0956 -1.1075 -1.1343 -1.1621 -1.2040 -1.2609 -1.3224
 -1.3826 -1.4408 -1.4973 -1.5522 -1.6053 -1.6556 -1.7050 -1.7559 -1.8101 -1.8684
 -1.9290
 -0.8048 -0.8492 -0.8884 -0.9212 -0.9476 -0.9683 -0.9843 -0.9978 -1.0104 -1.0227
 -1.0353 -1.0481 -1.0608 -1.0737 -1.0861 -1.1181 -1.1537 -1.1977 -1.2556 -1.3205
 -1.3853 -1.4475 -1.5071 -1.5647 -1.6201 -1.6734 -1.7239 -1.7737 -1.8250 -1.8799
 -1.9395
 -0.7312 -0.7787 -0.8215 -0.8600 -0.8937 -0.9218 -0.9450 -0.9642 -0.9811 -0.9965
 -1.0114 -1.0260 -1.0406 -1.0550 -1.0687 -1.1026 -1.1417 -1.1885 -1.2463 -1.3130
 -1.3820 -1.4492 -1.5133 -1.5745 -1.6331 -1.6892 -1.7433 -1.7966 -1.8493 -1.9014
 -1.9530
 -0.6582 -0.7050 -0.7523 -0.7938 -0.8319 -0.8663 -0.8963 -0.9221 -0.9446 -0.9648
 -0.9834 -1.0011 -1.0182 -1.0349 -1.0511 -1.0888 -1.1294 -1.1775 -1.2347 -1.3008
 -1.3717 -1.4428 -1.5117 -1.5775 -1.6402 -1.6999 -1.7571 -1.8121 -1.8693 -1.9213
 -1.9696
 -0.5859 -0.6281 -0.6808 -0.7292 -0.7677 -0.8054 -0.8405 -0.8723 -0.9008 -0.9265
 -0.9500 -0.9719 -0.9925 -1.0123 -1.0314 -1.0758 -1.1181 -1.1669 -1.2238 -1.2884
 -1.3587 -1.4313 -1.5037 -1.5741 -1.6413 -1.7054 -1.7666 -1.8251 -1.8812 -1.9357
 -1.9893
 -0.5143 -0.5480 -0.6070 -0.6676 -0.7066 -0.7449 -0.7822 -0.8179 -0.8513 -0.8823
 -0.9110 -0.9377 -0.9628 -0.9864 -1.0096 -1.0636 -1.1078 -1.1567 -1.2136
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F098M
 -0.9810 -1.0095 -1.0482 -1.0919 -1.1321 -1.1647 -1.1789 -1.2041 -1.2168 -1.2152
 -1.1997 -1.1706 -1.1440 -1.1172 -1.0940 -1.0571 -1.0624 -1.1022 -1.1594
 -0.9707 -0.9837 -1.0163 -1.0498 -1.0818 -1.1151 -1.1483 -1.1778 -1.1991 -1.2093
 -1.2064 -1.1909 -1.1677 -1.1443 -1.1246 -1.0971 -1.1030 -1.1379 -1.1870 -1.2403
 -1.0077 -1.0053 -1.0107 -1.0277 -1.0615 -1.1022 -1.1354 -1.1602 -1.1799 -1.1952
 -1.2022 -1.1983 -1.1832 -1.1642 -1.1474 -1.1242 -1.1301 -1.1628 -1.2110 -1.2643
 -1.3185
 -1.0307 -1.0308 -1.0318 -1.0358 -1.0456 -1.0638 -1.0939 -1.1314 -1.1620 -1.1800
 -1.1905 -1.1948 -1.1899 -1.1768 -1.1637 -1.1444 -1.1511 -1.1822 -1.2298 -1.2830
 -1.3373 -1.3911
 -1.0308 -1.0382 -1.0427 -1.0455 -1.0490 -1.0557 -1.0675 -1.0850 -1.1108 -1.1405
 -1.1634 -1.1784 -1.1844 -1.1806 -1.1715 -1.1577 -1.1657 -1.1961 -1.2436 -1.2977
 -1.3527 -1.4073 -1.4609 -1.5135
 -1.0074 -1.0253 -1.0371 -1.0439 -1.0480 -1.0517 -1.0572 -1.0658 -1.0778 -1.0938
 -1.1146 -1.1362 -1.1550 -1.1663 -1.1692 -1.1642 -1.1741 -1.2041 -1.2518 -1.3078
 -1.3649 -1.4209 -1.4759 -1.5295 -1.5818 -1.6330 -1.6842 -1.7371 -1.7946 -1.8539
