 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.4585 -2.4145 -2.3678 -2.3276 -2.2864 -2.2496 -2.2539 -2.2250 -2.1865 -2.1315
 -2.0612 -1.9967 -1.9132 -1.8250 -1.7418 -1.5733 -1.4592 -1.3872 -1.3387
 -2.4157 -2.3066 -2.2344 -2.1954 -2.1820 -2.1671 -2.1421 -2.1109 -2.0761 -2.0370
 -1.9864 -1.9209 -1.8453 -1.7699 -1.7000 -1.5570 -1.4559 -1.3900 -1.3483 -1.3223
 -2.3549 -2.2603 -2.1782 -2.1119 -2.0649 -2.0407 -2.0345 -2.0241 -1.9982 -1.9589
 -1.9160 -1.8668 -1.8051 -1.7381 -1.6747 -1.5447 -1.4549 -1.3971 -1.3607 -1.3376
 -1.3233
 -2.2969 -2.2160 -2.1408 -2.0730 -2.0151 -1.9699 -1.9381 -1.9196 -1.9080 -1.8882
 -1.8542 -1.8153 -1.7682 -1.7121 -1.6553 -1.5361 -1.4544 -1.4038 -1.3725 -1.3525
 -1.3398 -1.3322
 -2.2206 -2.1581 -2.0970 -2.0373 -1.9808 -1.9304 -1.8885 -1.8553 -1.8292 -1.8081
 -1.7860 -1.7575 -1.7249 -1.6834 -1.6367 -1.5287 -1.4528 -1.4079 -1.3822 -1.3660
 -1.3557 -1.3496 -1.3466 -1.3452
 -2.1266 -2.0827 -2.0382 -1.9919 -1.9439 -1.8966 -1.8527 -1.8144 -1.7821 -1.7536
 -1.7270 -1.7007 -1.6749 -1.6446 -1.6095 -1.5197 -1.4491 -1.4078 -1.3876 -1.3765
 -1.3698 -1.3662 -1.3649 -1.3655 -1.3669 -1.3702 -1.3771 -1.3886 -1.4057 -1.4289
 -2.0225 -1.9922 -1.9635 -1.9319 -1.8964 -1.8576 -1.8178 -1.7796 -1.7455 -1.7152
 -1.6870 -1.6594 -1.6327 -1.6063 -1.5777 -1.5047 -1.4424 -1.4034 -1.3868 -1.3814
 -1.3799 -1.3801 -1.3818 -1.3846 -1.3881 -1.3913 -1.3960 -1.4047 -1.4190 -1.4401
 -1.4674
 -1.9103 -1.8929 -1.8763 -1.8576 -1.8353 -1.8081 -1.7765 -1.7432 -1.7108 -1.6807
 -1.6533 -1.6271 -1.6013 -1.5760 -1.5498 -1.4863 -1.4325 -1.3957 -1.3805 -1.3793
 -1.3836 -1.3893 -1.3953 -1.4016 -1.4078 -1.4141 -1.4194 -1.4261 -1.4368 -1.4538
 -1.4784
 -1.7985 -1.7907 -1.7822 -1.7731 -1.7616 -1.7456 -1.7246 -1.6994 -1.6722 -1.6449
 -1.6192 -1.5952 -1.5722 -1.5494 -1.5259 -1.4679 -1.4197 -1.3862 -1.3709 -1.3714
 -1.3802 -1.3918 -1.4035 -1.4147 -1.4250 -1.4344 -1.4435 -1.4538 -1.4655 -1.4785
 -1.4926
 -1.6872 -1.6856 -1.6863 -1.6837 -1.6797 -1.6731 -1.6623 -1.6467 -1.6274 -1.6058
 -1.5836 -1.5623 -1.5422 -1.5228 -1.5031 -1.4519 -1.4075 -1.3764 -1.3609 -1.3606
 -1.3708 -1.3866 -1.4040 -1.4210 -1.4366 -1.4507 -1.4636 -1.4756 -1.4913 -1.5032
 -1.5127
 -1.5762 -1.5776 -1.5886 -1.5940 -1.5941 -1.5936 -1.5907 -1.5842 -1.5737 -1.5598
 -1.5435 -1.5263 -1.5095 -1.4935 -1.4777 -1.4362 -1.3956 -1.3665 -1.3514 -1.3498
 -1.3594 -1.3763 -1.3974 -1.4198 -1.4412 -1.4609 -1.4789 -1.4952 -1.5101 -1.5245
 -1.5394
 -1.4657 -1.4667 -1.4891 -1.5048 -1.5086 -1.5119 -1.5141 -1.5142 -1.5116 -1.5058
 -1.4970 -1.4859 -1.4736 -1.4612 -1.4497 -1.4208 -1.3840 -1.3565 -1.3424
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.5390 -2.4746 -2.4191 -2.3727 -2.3291 -2.2882 -2.2613 -2.2216 -2.1725 -2.1123
 -2.0404 -1.9652 -1.8817 -1.8000 -1.7242 -1.5672 -1.4547 -1.3797 -1.3324
 -2.4484 -2.3600 -2.3060 -2.2583 -2.2133 -2.1748 -2.1417 -2.1099 -2.0740 -2.0305
 -1.9765 -1.9104 -1.8363 -1.7628 -1.6945 -1.5532 -1.4519 -1.3849 -1.3426 -1.3154
 -2.4141 -2.2976 -2.2046 -2.1395 -2.1072 -2.0900 -2.0656 -2.0332 -1.9982 -1.9618
 -1.9204 -1.8699 -1.8075 -1.7406 -1.6770 -1.5457 -1.4525 -1.3916 -1.3540 -1.3306
 -1.3160
 -2.3941 -2.2787 -2.1784 -2.0954 -2.0318 -1.9883 -1.9675 -1.9602 -1.9440 -1.9122
 -1.8734 -1.8316 -1.7823 -1.7240 -1.6662 -1.5418 -1.4544 -1.3981 -1.3647 -1.3443
 -1.3315 -1.3240
 -2.3632 -2.2589 -2.1641 -2.0806 -2.0094 -1.9516 -1.9076 -1.8767 -1.8598 -1.8486
 -1.8268 -1.7947 -1.7552 -1.7075 -1.6552 -1.5392 -1.4559 -1.4030 -1.3733 -1.3566
 -1.3463 -1.3404 -1.3377 -1.3376
 -2.3125 -2.2242 -2.1415 -2.0654 -1.9963 -1.9351 -1.8830 -1.8404 -1.8063 -1.7799
 -1.7603 -1.7404 -1.7155 -1.6821 -1.6409 -1.5354 -1.4556 -1.4048 -1.3783 -1.3658
 -1.3593 -1.3560 -1.3551 -1.3562 -1.3589 -1.3634 -1.3706 -1.3818 -1.3999 -1.4235
 -2.2416 -2.1704 -2.1028 -2.0385 -1.9774 -1.9196 -1.8664 -1.8192 -1.7787 -1.7440
 -1.7137 -1.6874 -1.6647 -1.6410 -1.6117 -1.5273 -1.4525 -1.4031 -1.3783 -1.3701
 -1.3684 -1.3691 -1.3712 -1.3745 -1.3786 -1.3837 -1.3904 -1.3995 -1.4128 -1.4344
 -1.4618
 -2.1552 -2.0997 -2.0469 -1.9959 -1.9456 -1.8958 -1.8470 -1.8003 -1.7576 -1.7197
 -1.6858 -1.6550 -1.6274 -1.6019 -1.5768 -1.5093 -1.4453 -1.3980 -1.3738 -1.3682
 -1.3716 -1.3775 -1.3840 -1.3908 -1.3976 -1.4046 -1.4122 -1.4209 -1.4314 -1.4477
 -1.4729
 -2.0592 -2.0164 -1.9762 -1.9374 -1.8987 -1.8590 -1.8178 -1.7759 -1.7351 -1.6968
 -1.6620 -1.6304 -1.6011 -1.5740 -1.5481 -1.4865 -1.4321 -1.3896 -1.3659 -1.3611
 -1.3682 -1.3797 -1.3917 -1.4032 -1.4141 -1.4242 -1.4342 -1.4442 -1.4551 -1.4683
 -1.4868
 -1.9617 -1.9283 -1.8976 -1.8687 -1.8399 -1.8100 -1.7779 -1.7435 -1.7078 -1.6722
 -1.6383 -1.6072 -1.5787 -1.5522 -1.5268 -1.4674 -1.4173 -1.3795 -1.3567 -1.3511
 -1.3592 -1.3745 -1.3920 -1.4093 -1.4253 -1.4400 -1.4537 -1.4665 -1.4791 -1.4923
 -1.5065
 -1.8667 -1.8396 -1.8148 -1.7930 -1.7720 -1.7504 -1.7267 -1.7005 -1.6719 -1.6417
 -1.6112 -1.5819 -1.5546 -1.5297 -1.5063 -1.4511 -1.4035 -1.3685 -1.3472 -1.3406
 -1.3479 -1.3643 -1.3854 -1.4079 -1.4297 -1.4499 -1.4686 -1.4856 -1.5015 -1.5168
 -1.5326
 -1.7776 -1.7541 -1.7333 -1.7150 -1.6989 -1.6835 -1.6668 -1.6478 -1.6266 -1.6031
 -1.5781 -1.5526 -1.5294 -1.5054 -1.4866 -1.4376 -1.3907 -1.3566 -1.3374
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.7549 -2.6737 -2.6065 -2.5480 -2.4927 -2.4340 -2.3661 -2.2867 -2.2020 -2.1160
 -2.0288 -1.9415 -1.8562 -1.7780 -1.7071 -1.5591 -1.4488 -1.3717 -1.3233
 -2.6509 -2.5573 -2.4796 -2.4140 -2.3558 -2.3008 -2.2441 -2.1817 -2.1159 -2.0484
 -1.9779 -1.9033 -1.8267 -1.7538 -1.6870 -1.5487 -1.4475 -1.3780 -1.3340 -1.3067
 -2.5506 -2.4461 -2.3758 -2.3162 -2.2577 -2.2032 -2.1514 -2.0990 -2.0455 -1.9913
 -1.9348 -1.8736 -1.8065 -1.7388 -1.6755 -1.5443 -1.4493 -1.3846 -1.3442 -1.3198
 -1.3050
 -2.5225 -2.3897 -2.2810 -2.1983 -2.1436 -2.1121 -2.0797 -2.0379 -1.9909 -1.9430
 -1.8949 -1.8450 -1.7893 -1.7284 -1.6688 -1.5434 -1.4526 -1.3912 -1.3536 -1.3318
 -1.3190 -1.3116
 -2.5140 -2.3764 -2.2557 -2.1544 -2.0728 -2.0126 -1.9739 -1.9509 -1.9334 -1.9032
 -1.8619 -1.8169 -1.7700 -1.7181 -1.6633 -1.5434 -1.4558 -1.3969 -1.3614 -1.3423
 -1.3320 -1.3265 -1.3243 -1.3250
 -2.5006 -2.3685 -2.2483 -2.1432 -2.0541 -1.9809 -1.9223 -1.8771 -1.8455 -1.8277
 -1.8114 -1.7847 -1.7475 -1.7039 -1.6559 -1.5425 -1.4576 -1.4004 -1.3666 -1.3501
 -1.3431 -1.3404 -1.3403 -1.3422 -1.3459 -1.3511 -1.3595 -1.3726 -1.3913 -1.4146
 -2.4698 -2.3502 -2.2380 -2.1369 -2.0479 -1.9709 -1.9055 -1.8510 -1.8062 -1.7701
 -1.7430 -1.7237 -1.7039 -1.6767 -1.6410 -1.5393 -1.4571 -1.4011 -1.3685 -1.3542
 -1.3509 -1.3520 -1.3549 -1.3591 -1.3643 -1.3706 -1.3787 -1.3891 -1.4036 -1.4255
 -1.4530
 -2.4170 -2.3137 -2.2144 -2.1224 -2.0392 -1.9646 -1.8984 -1.8399 -1.7893 -1.7458
 -1.7084 -1.6766 -1.6516 -1.6303 -1.6068 -1.5305 -1.4538 -1.3990 -1.3668 -1.3537
 -1.3536 -1.3593 -1.3664 -1.3741 -1.3820 -1.3901 -1.3991 -1.4093 -1.4213 -1.4386
 -1.4641
