 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F360M
  1.2016  1.3034  1.2281  0.7473 -0.1039 -0.6106 -0.6576 -0.8158 -0.9376 -0.9532
 -1.0961 -1.0645 -0.7746 -0.4435 -0.2785 -0.4551
  0.8081  0.8728  0.8721  0.6848  0.3104  0.0520 -0.0514 -0.2217 -0.3739 -0.4663
 -0.5648 -0.5598 -0.4413 -0.3142 -0.2700 -0.4638 -0.6383 -0.8090 -0.9790
  0.5694  0.5745  0.5763  0.5264  0.4143  0.3034  0.1948  0.0563 -0.0740 -0.1776
 -0.2430 -0.2627 -0.2544 -0.2533 -0.2828 -0.4735 -0.6578 -0.8321 -0.9989 -1.1573
 -1.3095
  0.4855  0.4085  0.3407  0.2721  0.2078  0.1436  0.0810  0.0185 -0.0379 -0.0872
 -0.1307 -0.1731 -0.2141 -0.2608 -0.3169 -0.4842 -0.6786 -0.8502 -1.0150 -1.1737
 -1.3253 -1.4702 -1.6098
  0.3894  0.3340  0.2807  0.2245  0.1668  0.1072  0.0471 -0.0130 -0.0726 -0.1297
 -0.1807 -0.2264 -0.2696 -0.3142 -0.3630 -0.5085 -0.6845 -0.8603 -1.0272 -1.1853
 -1.3359 -1.4799 -1.6182 -1.7517 -1.8810
  0.2877  0.2479  0.2065  0.1619  0.1131  0.0608  0.0060 -0.0498 -0.1063 -0.1627
 -0.2173 -0.2681 -0.3142 -0.3571 -0.4037 -0.5348 -0.6940 -0.8675 -1.0355 -1.1941
 -1.3445 -1.4880 -1.6254 -1.7576 -1.8853 -2.0092
  0.1804  0.1502  0.1181  0.0843  0.0468  0.0044 -0.0423 -0.0919 -0.1433 -0.1960
 -0.2491 -0.3010 -0.3501 -0.3949 -0.4390 -0.5631 -0.7071 -0.8718 -1.0399 -1.2001
 -1.3511 -1.4945 -1.6314 -1.7628 -1.8892 -2.0115 -2.1304 -2.2461 -2.3588 -2.4688
  0.0674  0.0409  0.0155 -0.0089 -0.0351 -0.0657 -0.1012 -0.1418 -0.1860 -0.2328
 -0.2816 -0.3314 -0.3807 -0.4274 -0.4716 -0.5877 -0.7240 -0.8769 -1.0409 -1.2024
 -1.3552 -1.4993 -1.6363 -1.7673 -1.8931 -2.0143 -2.1316 -2.2455 -2.3565 -2.4649
 -2.5710
 -0.0497 -0.0748 -0.0963 -0.1147 -0.1323 -0.1514 -0.1745 -0.2031 -0.2373 -0.2760
 -0.3179 -0.3627 -0.4095 -0.4565 -0.5012 -0.6123 -0.7399 -0.8850 -1.0410 -1.2010
 -1.3558 -1.5019 -1.6398 -1.7711 -1.8966 -2.0173 -2.1337 -2.2463 -2.3556 -2.4622
 -2.5665
 -0.1541 -0.1879 -0.2131 -0.2306 -0.2428 -0.2531 -0.2648 -0.2807 -0.3024 -0.3299
 -0.3627 -0.3999 -0.4410 -0.4848 -0.5285 -0.6381 -0.7573 -0.8954 -1.0450 -1.2003
 -1.3553 -1.5040 -1.6441 -1.7764 -1.9025 -2.0231 -2.1392 -2.2512 -2.3596 -2.4649
 -2.5674
 -0.2504 -0.2906 -0.3208 -0.3420 -0.3540 -0.3610 -0.3658 -0.3712 -0.3802 -0.3954
 -0.4178 -0.4461 -0.4789 -0.5150 -0.5533 -0.6582 -0.7753 -0.9049 -1.0480 -1.1976
 -1.3495 -1.4990 -1.6417 -1.7763 -1.9036 -2.0248 -2.1411 -2.2528 -2.3607 -2.4650
 -2.5683
 -0.3324 -0.3829 -0.4203 -0.4460 -0.4622 -0.4706 -0.4727 -0.4727 -0.4729 -0.4776
 -0.4879 -0.5038 -0.5253 -0.5525 -0.5850 -0.6837 -0.7963 -0.9169 -1.0528 -1.1969
 -1.3442 -1.4915 -1.6354 -1.7728 -1.9026 -2.0254 -2.1424 -2.2545 -2.3624 -2.4665
 -2.5673
 -0.4000 -0.4647 -0.5116 -0.5426 -0.5674 -0.5819 -0.5792 -0.5782 -0.5747 -0.5731
 -0.5742 -0.5777 -0.5836 -0.5973 -0.6235 -0.7147 -0.8203 -0.9314 -1.0594
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F360M
  0.4443  0.3626  0.2887  0.2219  0.1631  0.1715  0.2158  0.1940  0.1236  0.0216
 -0.1043 -0.1945 -0.2172 -0.2172 -0.2451 -0.4336
  0.4814  0.3989  0.3216  0.2500  0.1852  0.1573  0.1520  0.1219  0.0724  0.0089
 -0.0665 -0.1320 -0.1760 -0.2144 -0.2670 -0.4560 -0.6380 -0.8126 -0.9796
  0.4982  0.4176  0.3399  0.2663  0.1981  0.1459  0.1067  0.0682  0.0288 -0.0127
 -0.0576 -0.1070 -0.1616 -0.2221 -0.2891 -0.4759 -0.6580 -0.8324 -0.9987 -1.1573
 -1.3093
  0.4947  0.4187  0.3436  0.2708  0.2016  0.1373  0.0799  0.0328 -0.0070 -0.0431
 -0.0777 -0.1194 -0.1742 -0.2404 -0.3114 -0.4933 -0.6738 -0.8480 -1.0140 -1.1722
 -1.3233 -1.4682 -1.6084
  0.4709  0.4022  0.3327  0.2635  0.1958  0.1315  0.0716  0.0159 -0.0352 -0.0824
 -0.1267 -0.1692 -0.2137 -0.2692 -0.3339 -0.5082 -0.6854 -0.8594 -1.0256 -1.1836
 -1.3340 -1.4781 -1.6164 -1.7500 -1.8796
