 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F770W
 -5.8230 -5.6662 -5.7263 -6.2271 -7.1466 -7.8652 -8.2169 -7.9135 -7.2162 -6.3359
 -6.5166 -7.4696 -7.8444 -7.5549 -7.2945 -7.5548
 -6.2465 -6.1902 -6.1968 -6.3905 -6.7814 -7.1006 -7.2995 -7.2460 -7.0467 -6.7872
 -6.9107 -7.3265 -7.5262 -7.4231 -7.3223 -7.5598 -7.7316 -7.9041 -8.0798
 -6.4335 -6.4615 -6.4760 -6.5282 -6.6372 -6.7425 -6.8504 -6.9244 -6.9852 -7.0442
 -7.1308 -7.2495 -7.3356 -7.3469 -7.3576 -7.5698 -7.7588 -7.9345 -8.1056 -8.2660
 -8.4181
 -6.3840 -6.4801 -6.5639 -6.6402 -6.7140 -6.7910 -6.8696 -6.9487 -7.0315 -7.1070
 -7.1768 -7.2387 -7.2725 -7.3260 -7.4004 -7.5848 -7.7747 -7.9559 -8.1273 -8.2890
 -8.4421 -8.5881 -8.7269
 -6.4531 -6.5224 -6.5889 -6.6562 -6.7257 -6.7986 -6.8740 -6.9503 -7.0263 -7.1007
 -7.1729 -7.2425 -7.2986 -7.3548 -7.4208 -7.6017 -7.7911 -7.9714 -8.1419 -8.3034
 -8.4566 -8.6024 -8.7412 -8.8741 -9.0021
 -6.5319 -6.5818 -6.6340 -6.6904 -6.7517 -6.8176 -6.8874 -6.9594 -7.0321 -7.1038
 -7.1737 -7.2424 -7.3093 -7.3654 -7.4338 -7.6124 -7.8007 -7.9821 -8.1529 -8.3145
 -8.4678 -8.6136 -8.7525 -8.8852 -9.0124 -9.1352
 -6.6205 -6.6583 -6.6992 -6.7428 -6.7920 -6.8480 -6.9098 -6.9760 -7.0446 -7.1137
 -7.1820 -7.2486 -7.3139 -7.3729 -7.4394 -7.6169 -7.8035 -7.9880 -8.1603 -8.3223
 -8.4757 -8.6217 -8.7607 -8.8934 -9.0203 -9.1423 -9.2603 -9.3748 -9.4863 -9.5958
 -6.7188 -6.7519 -6.7845 -6.8166 -6.8520 -6.8943 -6.9443 -7.0014 -7.0635 -7.1285
 -7.1941 -7.2596 -7.3236 -7.3838 -7.4459 -7.6175 -7.8002 -7.9874 -8.1638 -8.3272
 -8.4811 -8.6274 -8.7666 -8.8995 -9.0265 -9.1481 -9.2653 -9.3787 -9.4888 -9.5962
 -9.7020
 -6.8168 -6.8529 -6.8833 -6.9087 -6.9330 -6.9611 -6.9962 -7.0400 -7.0919 -7.1497
 -7.2107 -7.2732 -7.3360 -7.3977 -7.4569 -7.6186 -7.7956 -7.9798 -8.1614 -8.3288
 -8.4842 -8.6311 -8.7708 -8.9041 -9.0313 -9.1531 -9.2700 -9.3826 -9.4917 -9.5977
 -9.7012
 -6.9069 -6.9527 -6.9878 -7.0133 -7.0325 -7.0495 -7.0702 -7.0984 -7.1360 -7.1824
 -7.2355 -7.2925 -7.3519 -7.4121 -7.4714 -7.6240 -7.7942 -7.9732 -8.1546 -8.3280
 -8.4872 -8.6355 -8.7761 -8.9100 -9.0379 -9.1601 -9.2772 -9.3897 -9.4984 -9.6037
 -9.7058
 -6.9948 -7.0451 -7.0850 -7.1155 -7.1349 -7.1487 -7.1601 -7.1746 -7.1966 -7.2282
 -7.2695 -7.3182 -7.3716 -7.4275 -7.4843 -7.6320 -7.7922 -7.9658 -8.1427 -8.3175
 -8.4822 -8.6340 -8.7760 -8.9108 -9.0394 -9.1623 -9.2799 -9.3928 -9.5013 -9.6061
 -9.7096
 -7.0722 -7.1301 -7.1758 -7.2106 -7.2348 -7.2509 -7.2600 -7.2670 -7.2763 -7.2950
 -7.3233 -7.3592 -7.4014 -7.4485 -7.4994 -7.6401 -7.7952 -7.9605 -8.1330 -8.3050
 -8.4719 -8.6285 -8.7736 -8.9100 -9.0396 -9.1634 -9.2818 -9.3953 -9.5043 -9.6092
 -9.7106
 -7.1391 -7.2076 -7.2602 -7.2986 -7.3322 -7.3561 -7.3602 -7.3660 -7.3700 -7.3788
