 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F444W
  0.9576  1.0022  0.9252  0.4849 -0.3550 -0.9424 -0.9412 -0.8904 -0.8221 -0.7512
 -0.9343 -1.0397 -0.9044 -0.6873 -0.5962 -0.7597
  0.5295  0.5673  0.5599  0.3837  0.0089 -0.2899 -0.3741 -0.4580 -0.5246 -0.5699
 -0.6746 -0.7232 -0.6742 -0.6013 -0.5892 -0.7755 -0.9497 -1.1138 -1.3095
  0.2935  0.2895  0.2851  0.2311  0.1138 -0.0121 -0.1196 -0.2437 -0.3560 -0.4457
 -0.5078 -0.5386 -0.5498 -0.5656 -0.6037 -0.7902 -0.9684 -1.1477 -1.3288 -1.5034
 -1.6262
  0.2496  0.1688  0.1008  0.0271 -0.0403 -0.1089 -0.1777 -0.2473 -0.3164 -0.3784
 -0.4341 -0.4858 -0.5313 -0.5802 -0.6397 -0.8038 -0.9950 -1.1682 -1.3352 -1.4952
 -1.6470 -1.7919 -1.9311
  0.1496  0.0932  0.0406 -0.0172 -0.0771 -0.1404 -0.2057 -0.2719 -0.3386 -0.4040
 -0.4654 -0.5219 -0.5737 -0.6239 -0.6766 -0.8252 -1.0026 -1.1803 -1.3484 -1.5077
 -1.6591 -1.8036 -1.9418 -2.0746 -2.2030
  0.0469  0.0070 -0.0337 -0.0780 -0.1279 -0.1829 -0.2418 -0.3028 -0.3651 -0.4276
 -0.4891 -0.5481 -0.6035 -0.6536 -0.7068 -0.8465 -1.0108 -1.1881 -1.3576 -1.5173
 -1.6687 -1.8130 -1.9507 -2.0829 -2.2101 -2.3331
 -0.0585 -0.0898 -0.1221 -0.1553 -0.1927 -0.2364 -0.2860 -0.3400 -0.3966 -0.4547
 -0.5134 -0.5713 -0.6271 -0.6787 -0.7303 -0.8677 -1.0196 -1.1916 -1.3628 -1.5240
 -1.6758 -1.8201 -1.9578 -2.0895 -2.2160 -2.3379 -2.4561 -2.5708 -2.6825 -2.7918
 -0.1667 -0.1972 -0.2246 -0.2492 -0.2749 -0.3053 -0.3421 -0.3858 -0.4345 -0.4864
 -0.5404 -0.5955 -0.6501 -0.7020 -0.7524 -0.8841 -1.0307 -1.1932 -1.3634 -1.5271
 -1.6805 -1.8254 -1.9632 -2.0948 -2.2210 -2.3423 -2.4594 -2.5728 -2.6830 -2.7906
 -2.8962
 -0.2740 -0.3075 -0.3343 -0.3551 -0.3731 -0.3918 -0.4146 -0.4444 -0.4819 -0.5251
 -0.5721 -0.6221 -0.6737 -0.7254 -0.7748 -0.9003 -1.0406 -1.1960 -1.3608 -1.5256
 -1.6819 -1.8285 -1.9670 -2.0990 -2.2251 -2.3462 -2.4628 -2.5753 -2.6844 -2.7905
 -2.8942
 -0.3703 -0.4133 -0.4457 -0.4686 -0.4838 -0.4948 -0.5061 -0.5217 -0.5447 -0.5754
