 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
  1.3451  1.5011  1.4008  0.7566 -0.2799 -0.9103 -1.1814 -1.2817 -1.1398 -0.7990
 -1.1637 -1.6680 -1.3370 -0.5575 -0.0103 -0.1873
  0.7844  0.9004  0.9251  0.7091  0.2909  0.0197 -0.1394 -0.2575 -0.3073 -0.2979
 -0.5179 -0.7417 -0.6001 -0.2485 -0.0103 -0.2003 -0.3795 -0.5457 -0.7201
  0.4886  0.5355  0.5805  0.5627  0.4762  0.4006  0.3177  0.2195  0.1121 -0.0001
 -0.1060 -0.1699 -0.1444 -0.0654 -0.0270 -0.2118 -0.3971 -0.5650 -0.7310 -0.8876
 -1.0378
  0.4577  0.4064  0.3670  0.3174  0.2761  0.2324  0.1899  0.1493  0.1186  0.0943
  0.0719  0.0473  0.0301 -0.0082 -0.0604 -0.2218 -0.4092 -0.5798 -0.7431 -0.8997
 -1.0503 -1.1946 -1.3340
  0.3466  0.3221  0.3000  0.2697  0.2368  0.1989  0.1586  0.1183  0.0801  0.0468
  0.0192 -0.0075 -0.0324 -0.0646 -0.1089 -0.2488 -0.4174 -0.5885 -0.7533 -0.9100
 -1.0595 -1.2028 -1.3407 -1.4739 -1.6031
  0.2274  0.2217  0.2134  0.1994  0.1779  0.1493  0.1152  0.0786  0.0412  0.0050
 -0.0283 -0.0582 -0.0870 -0.1141 -0.1540 -0.2780 -0.4300 -0.5964 -0.7608 -0.9178
 -1.0670 -1.2097 -1.3465 -1.4783 -1.6058 -1.7297
  0.1002  0.1052  0.1072  0.1065  0.0993  0.0836  0.0597  0.0302 -0.0026 -0.0368
 -0.0711 -0.1037 -0.1342 -0.1615 -0.1957 -0.3094 -0.4470 -0.6035 -0.7656 -0.9231
 -1.0728 -1.2153 -1.3515 -1.4825 -1.6087 -1.7309 -1.8497 -1.9654 -2.0782 -2.1879
 -0.0351 -0.0274 -0.0186 -0.0088 -0.0021 -0.0026 -0.0117 -0.0298 -0.0544 -0.0830
 -0.1139 -0.1459 -0.1774 -0.2066 -0.2371 -0.3378 -0.4673 -0.6127 -0.7688 -0.9255
 -1.0762 -1.2194 -1.3556 -1.4861 -1.6116 -1.7326 -1.8499 -1.9640 -2.0751 -2.1836
 -2.2896
 -0.1724 -0.1665 -0.1558 -0.1407 -0.1243 -0.1108 -0.1038 -0.1061 -0.1181 -0.1374
 -0.1614 -0.1888 -0.2184 -0.2486 -0.2777 -0.3665 -0.4864 -0.6246 -0.7727 -0.9258
 -1.0768 -1.2213 -1.3584 -1.4891 -1.6143 -1.7347 -1.8511 -1.9638 -2.0733 -2.1801
 -2.2847
 -0.2981 -0.3025 -0.2971 -0.2829 -0.2623 -0.2391 -0.2184 -0.2043 -0.1998 -0.2051
 -0.2185 -0.2378 -0.2618 -0.2889 -0.3169 -0.3978 -0.5063 -0.6381 -0.7806 -0.9283
 -1.0774 -1.2230 -1.3618 -1.4936 -1.6193 -1.7397 -1.8557 -1.9677 -2.0762 -2.1818
 -2.2846
 -0.4165 -0.4276 -0.4283 -0.4197 -0.4002 -0.3751 -0.3470 -0.3204 -0.2998 -0.2888
 -0.2885 -0.2970 -0.3121 -0.3319 -0.3551 -0.4286 -0.5270 -0.6499 -0.7870 -0.9296
 -1.0745 -1.2189 -1.3589 -1.4925 -1.6193 -1.7403 -1.8565 -1.9682 -2.0761 -2.1806
 -2.2842
 -0.5211 -0.5418 -0.5499 -0.5466 -0.5329 -0.5110 -0.4817 -0.4497 -0.4186 -0.3951
 -0.3804 -0.3738 -0.3750 -0.3833 -0.3984 -0.4609 -0.5515 -0.6637 -0.7941 -0.9322
 -1.0730 -1.2143 -1.3536 -1.4885 -1.6171 -1.7395 -1.8564 -1.9686 -2.0765 -2.1808
 -2.2817
 -0.6118 -0.6452 -0.6619 -0.6636 -0.6604 -0.6468 -0.6137 -0.5820 -0.5478 -0.5169
 -0.4905 -0.4681 -0.4495 -0.4431 -0.4467 -0.4948 -0.5798 -0.6795 -0.8019
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
