 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
 -1.7282 -1.6933 -1.6338 -1.6080 -1.6289 -1.6505 -1.6413 -1.6184 -1.6118 -1.6281
 -1.6588 -1.6987 -1.7414 -1.7854 -1.8328 -1.9576 -2.0886 -2.2214 -2.3513
 -1.7342 -1.7345 -1.7211 -1.7080 -1.6956 -1.6824 -1.6708 -1.6639 -1.6644 -1.6737
 -1.6933 -1.7239 -1.7639 -1.8092 -1.8568 -1.9802 -2.1077 -2.2377 -2.3665 -2.4933
 -1.7397 -1.7574 -1.7699 -1.7704 -1.7536 -1.7322 -1.7185 -1.7124 -1.7116 -1.7163
 -1.7295 -1.7530 -1.7881 -1.8319 -1.8790 -2.0011 -2.1257 -2.2527 -2.3797 -2.5042
 -2.6257
 -1.7447 -1.7620 -1.7802 -1.7952 -1.8029 -1.7999 -1.7844 -1.7639 -1.7534 -1.7559
 -1.7674 -1.7860 -1.8140 -1.8535 -1.8994 -2.0203 -2.1426 -2.2664 -2.3909 -2.5136
 -2.6331 -2.7495
 -1.7599 -1.7720 -1.7875 -1.8040 -1.8189 -1.8291 -1.8324 -1.8287 -1.8189 -1.8093
 -1.8105 -1.8239 -1.8452 -1.8770 -1.9191 -2.0379 -2.1586 -2.2794 -2.4010 -2.5220
 -2.6401 -2.7550 -2.8666 -2.9756
 -1.7896 -1.7940 -1.8032 -1.8157 -1.8301 -1.8442 -1.8556 -1.8626 -1.8661 -1.8676
 -1.8688 -1.8746 -1.8888 -1.9111 -1.9440 -2.0544 -2.1735 -2.2919 -2.4105 -2.5293
 -2.6464 -2.7604 -2.8709 -2.9784 -3.0832 -3.1857 -3.2864 -3.3862 -3.4854 -3.5816
 -1.8342 -1.8307 -1.8320 -1.8376 -1.8471 -1.8594 -1.8728 -1.8850 -1.8951 -1.9037
 -1.9127 -1.9236 -1.9375 -1.9553 -1.9803 -2.0736 -2.1876 -2.3038 -2.4196 -2.5359
 -2.6517 -2.7652 -2.8752 -2.9819 -3.0855 -3.1865 -3.2854 -3.3824 -3.4788 -3.5751
 -3.6689
 -1.8911 -1.8813 -1.8751 -1.8730 -1.8755 -1.8825 -1.8930 -1.9055 -1.9185 -1.9310
 -1.9433 -1.9574 -1.9747 -1.9949 -2.0179 -2.0988 -2.2028 -2.3153 -2.4286 -2.5420
 -2.6559 -2.7688 -2.8788 -2.9853 -3.0885 -3.1886 -3.2862 -3.3816 -3.4755 -3.5687
 -3.6625
 -1.9567 -1.9424 -1.9309 -1.9221 -1.9172 -1.9171 -1.9221 -1.9312 -1.9434 -1.9569
 -1.9710 -1.9861 -2.0036 -2.0247 -2.0486 -2.1253 -2.2212 -2.3282 -2.4386 -2.5497
 -2.6613 -2.7730 -2.8831 -2.9901 -3.0935 -3.1935 -3.2907 -3.3852 -3.4776 -3.5687
 -3.6593
 -2.0299 -2.0126 -1.9968 -1.9828 -1.9716 -1.9647 -1.9627 -1.9661 -1.9742 -1.9858
 -1.9996 -2.0147 -2.0314 -2.0508 -2.0735 -2.1474 -2.2379 -2.3396 -2.4467 -2.5555
 -2.6646 -2.7742 -2.8833 -2.9905 -3.0946 -3.1951 -3.2924 -3.3866 -3.4782 -3.5679
 -3.6574
 -2.1105 -2.0898 -2.0707 -2.0532 -2.0376 -2.0247 -2.0163 -2.0128 -2.0148 -2.0218
 -2.0327 -2.0463 -2.0618 -2.0793 -2.0994 -2.1666 -2.2537 -2.3506 -2.4543 -2.5608
 -2.6681 -2.7756 -2.8829 -2.9895 -3.0939 -3.1952 -3.2932 -3.3879 -3.4796 -3.5687
 -3.6559
 -2.1986 -2.1740 -2.1515 -2.1317 -2.1126 -2.0958 -2.0821 -2.0723 -2.0675 -2.0681
 -2.0737 -2.0835 -2.0964 -2.1117 -2.1263 -2.1829 -2.2686 -2.3612 -2.4614
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.6568 -1.6428 -1.6272 -1.6119 -1.5994 -1.5915 -1.5900 -1.5959 -1.6097 -1.6312
 -1.6610 -1.6987 -1.7418 -1.7879 -1.8370 -1.9601 -2.0881 -2.2190 -2.3499
 -1.6929 -1.6862 -1.6757 -1.6635 -1.6520 -1.6432 -1.6391 -1.6408 -1.6491 -1.6647
 -1.6887 -1.7221 -1.7634 -1.8094 -1.8574 -1.9809 -2.1072 -2.2354 -2.3639 -2.4906
 -1.7143 -1.7265 -1.7253 -1.7095 -1.7008 -1.6931 -1.6880 -1.6870 -1.6911 -1.7011
 -1.7186 -1.7455 -1.7826 -1.8273 -1.8751 -1.9987 -2.1238 -2.2498 -2.3761 -2.5004
 -2.6219
 -1.7216 -1.7469 -1.7581 -1.7575 -1.7499 -1.7400 -1.7315 -1.7277 -1.7305 -1.7384
 -1.7517 -1.7721 -1.8022 -1.8431 -1.8901 -2.0135 -2.1379 -2.2622 -2.3865 -2.5092
 -2.6288 -2.7454
 -1.7195 -1.7404 -1.7627 -1.7771 -1.7836 -1.7846 -1.7822 -1.7781 -1.7736 -1.7724
 -1.7828 -1.8007 -1.8254 -1.8596 -1.9035 -2.0259 -2.1499 -2.2729 -2.3955 -2.5168
 -2.6352 -2.7504 -2.8624 -2.9718
 -1.7245 -1.7419 -1.7628 -1.7852 -1.8067 -1.8243 -1.8362 -1.8416 -1.8409 -1.8337
 -1.8285 -1.8353 -1.8529 -1.8802 -1.9179 -2.0366 -2.1602 -2.2823 -2.4033 -2.5232
 -2.6409 -2.7553 -2.8662 -2.9741 -3.0793 -3.1822 -3.2833 -3.3835 -3.4828 -3.5788
 -1.7421 -1.7527 -1.7688 -1.7884 -1.8096 -1.8305 -1.8493 -1.8640 -1.8748 -1.8826
 -1.8877 -1.8909 -1.8985 -1.9147 -1.9412 -2.0469 -2.1691 -2.2905 -2.4101 -2.5286
 -2.6455 -2.7595 -2.8700 -2.9771 -3.0812 -3.1826 -3.2820 -3.3795 -3.4761 -3.5724
 -3.6662
 -1.7734 -1.7772 -1.7865 -1.8003 -1.8172 -1.8362 -1.8561 -1.8751 -1.8921 -1.9071
 -1.9207 -1.9344 -1.9478 -1.9620 -1.9806 -2.0631 -2.1778 -2.2980 -2.4164 -2.5332
 -2.6489 -2.7627 -2.8731 -2.9801 -3.0837 -3.1842 -3.2823 -3.3783 -3.4725 -3.5660
 -3.6598
 -1.8182 -1.8144 -1.8172 -1.8243 -1.8353 -1.8495 -1.8664 -1.8849 -1.9041 -1.9229
 -1.9410 -1.9594 -1.9789 -1.9995 -2.0204 -2.0908 -2.1914 -2.3068 -2.4238 -2.5392
 -2.6533 -2.7663 -2.8770 -2.9845 -3.0883 -3.1888 -3.2864 -3.3814 -3.4744 -3.5658
 -3.6566
 -1.8733 -1.8641 -1.8606 -1.8613 -1.8658 -1.8739 -1.8855 -1.9003 -1.9178 -1.9370
 -1.9570 -1.9776 -1.9992 -2.0225 -2.0474 -2.1182 -2.2088 -2.3158 -2.4294 -2.5430
 -2.6554 -2.7668 -2.8769 -2.9846 -3.0891 -3.1900 -3.2878 -3.3825 -3.4746 -3.5647
 -3.6546
 -1.9351 -1.9227 -1.9144 -1.9098 -1.9084 -1.9104 -1.9161 -1.9256 -1.9389 -1.9555
 -1.9746 -1.9953 -2.0174 -2.0410 -2.0666 -2.1401 -2.2269 -2.3269 -2.4356 -2.5468
 -2.6576 -2.7673 -2.8760 -2.9833 -3.0882 -3.1899 -3.2884 -3.3835 -3.4756 -3.5653
 -3.6529
 -2.0029 -1.9881 -1.9763 -1.9674 -1.9614 -1.9583 -1.9584 -1.9622 -1.9701 -1.9823
 -1.9980 -2.0168 -2.0378 -2.0605 -2.0780 -2.1565 -2.2457 -2.3401 -2.4424
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5899 -1.5748 -1.5596 -1.5458 -1.5364 -1.5344 -1.5419 -1.5600 -1.5865 -1.6196
 -1.6585 -1.7019 -1.7474 -1.7941 -1.8416 -1.9636 -2.0887 -2.2165 -2.3462
 -1.6279 -1.6162 -1.6031 -1.5904 -1.5807 -1.5770 -1.5816 -1.5958 -1.6173 -1.6454
 -1.6797 -1.7202 -1.7652 -1.8123 -1.8604 -1.9831 -2.1075 -2.2331 -2.3596 -2.4857
 -1.6612 -1.6548 -1.6453 -1.6351 -1.6264 -1.6216 -1.6234 -1.6333 -1.6500 -1.6727
 -1.7016 -1.7372 -1.7794 -1.8259 -1.8743 -1.9980 -2.1224 -2.2467 -2.3711 -2.4948
 -2.6163
 -1.6842 -1.6908 -1.6881 -1.6784 -1.6704 -1.6658 -1.6660 -1.6723 -1.6849 -1.7028
 -1.7262 -1.7559 -1.7930 -1.8370 -1.8848 -2.0091 -2.1339 -2.2577 -2.3807 -2.5027
 -2.6224 -2.7393
 -1.6933 -1.7119 -1.7230 -1.7274 -1.7259 -1.7190 -1.7103 -1.7105 -1.7190 -1.7337
 -1.7533 -1.7781 -1.8090 -1.8479 -1.8936 -2.0175 -2.1426 -2.2662 -2.3885 -2.5093
 -2.6279 -2.7435 -2.8560 -2.9658
 -1.6899 -1.7110 -1.7327 -1.7527 -1.7682 -1.7784 -1.7812 -1.7762 -1.7700 -1.7701
 -1.7811 -1.8015 -1.8285 -1.8615 -1.9024 -2.0239 -2.1492 -2.2728 -2.3946 -2.5147
 -2.6326 -2.7475 -2.8590 -2.9674 -3.0733 -3.1768 -3.2785 -3.3792 -3.4787 -3.5745
 -1.6889 -1.7086 -1.7311 -1.7551 -1.7785 -1.7992 -1.8157 -1.8278 -1.8360 -1.8392
 -1.8377 -1.8407 -1.8549 -1.8801 -1.9145 -2.0293 -2.1543 -2.2780 -2.3994 -2.5188
 -2.6362 -2.7509 -2.8619 -2.9697 -3.0744 -3.1765 -3.2766 -3.3748 -3.4718 -3.5681
 -3.6615
 -1.6956 -1.7109 -1.7308 -1.7541 -1.7792 -1.8045 -1.8280 -1.8485 -1.8659 -1.8806
 -1.8930 -1.9020 -1.9086 -1.9198 -1.9405 -2.0356 -2.1585 -2.2820 -2.4031 -2.5219
 -2.6373 -2.7532 -2.8643 -2.9720 -3.0762 -3.1774 -3.2763 -3.3728 -3.4677 -3.5617
 -3.6554
 -1.7157 -1.7237 -1.7379 -1.7576 -1.7807 -1.8057 -1.8312 -1.8559 -1.8790 -1.9001
 -1.9195 -1.9380 -1.9555 -1.9711 -1.9866 -2.0541 -2.1645 -2.2870 -2.4077 -2.5259
 -2.6420 -2.7561 -2.8676 -2.9757 -3.0802 -3.1814 -3.2797 -3.3755 -3.4691 -3.5611
 -3.6523
 -1.7488 -1.7500 -1.7566 -1.7707 -1.7891 -1.8108 -1.8345 -1.8592 -1.8842 -1.9088
 -1.9326 -1.9559 -1.9790 -2.0023 -2.0250 -2.0854 -2.1759 -2.2905 -2.4100 -2.5274
