 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5360 -3.6104 -3.6710 -3.7012 -3.7006 -3.6826 -3.6555 -3.6270 -3.6095 -3.6152
 -3.6324 -3.6700 -3.7260 -3.7845 -3.8512 -4.0271 -4.2020 -4.3736 -4.5386
 -3.4794 -3.5468 -3.6115 -3.6661 -3.7077 -3.7344 -3.7457 -3.7438 -3.7335 -3.7196
 -3.7090 -3.7134 -3.7457 -3.8032 -3.8709 -4.0470 -4.2208 -4.3914 -4.5557 -4.7134
 -3.4447 -3.5052 -3.5685 -3.6323 -3.6932 -3.7438 -3.7800 -3.8003 -3.8047 -3.7941
 -3.7781 -3.7664 -3.7780 -3.8250 -3.8894 -4.0635 -4.2361 -4.4056 -4.5694 -4.7262
 -4.8764
 -3.4319 -3.4856 -3.5420 -3.5998 -3.6571 -3.7108 -3.7584 -3.7965 -3.8231 -3.8387
 -3.8397 -3.8290 -3.8229 -3.8499 -3.9067 -4.0766 -4.2479 -4.4162 -4.5797 -4.7361
 -4.8855 -5.0288
 -3.4394 -3.4856 -3.5347 -3.5858 -3.6378 -3.6886 -3.7356 -3.7761 -3.8099 -3.8377
 -3.8606 -3.8755 -3.8754 -3.8851 -3.9273 -4.0879 -4.2573 -4.4240 -4.5870 -4.7435
 -4.8926 -5.0353 -5.1722 -5.3043
 -3.4681 -3.5054 -3.5459 -3.5891 -3.6343 -3.6806 -3.7262 -3.7683 -3.8048 -3.8358
 -3.8640 -3.8917 -3.9129 -3.9247 -3.9567 -4.0998 -4.2653 -4.4297 -4.5916 -4.7484
 -4.8979 -5.0404 -5.1768 -5.3080 -5.4346 -5.5572 -5.6765 -5.7926 -5.9055 -6.0152
 -3.5193 -3.5468 -3.5772 -3.6108 -3.6475 -3.6871 -3.7285 -3.7698 -3.8089 -3.8438
 -3.8749 -3.9051 -3.9370 -3.9588 -3.9879 -4.1165 -4.2738 -4.4346 -4.5942 -4.7508
 -4.9011 -5.0442 -5.1806 -5.3113 -5.4371 -5.5586 -5.6764 -5.7908 -5.9022 -6.0109
 -6.1169
 -3.5910 -3.6106 -3.6311 -3.6535 -3.6800 -3.7104 -3.7448 -3.7817 -3.8198 -3.8569
 -3.8915 -3.9241 -3.9573 -3.9894 -4.0175 -4.1381 -4.2851 -4.4403 -4.5961 -4.7508
 -4.9017 -5.0460 -5.1831 -5.3140 -5.4394 -5.5602 -5.6771 -5.7902 -5.9001 -6.0073
 -6.1120
 -3.6767 -3.6927 -3.7067 -3.7194 -3.7348 -3.7543 -3.7791 -3.8086 -3.8419 -3.8773
 -3.9129 -3.9478 -3.9822 -4.0169 -4.0475 -4.1613 -4.3006 -4.4498 -4.6011 -4.7525
 -4.9024 -5.0478 -5.1865 -5.3183 -5.4442 -5.5650 -5.6814 -5.7938 -5.9027 -6.0086
 -6.1118
 -3.7676 -3.7845 -3.7968 -3.8045 -3.8108 -3.8201 -3.8337 -3.8534 -3.8786 -3.9084
 -3.9413 -3.9755 -4.0102 -4.0451 -4.0790 -4.1840 -4.3152 -4.4582 -4.6050 -4.7522
 -4.8991 -5.0439 -5.1838 -5.3172 -5.4442 -5.5655 -5.6819 -5.7941 -5.9024 -6.0073
 -6.1112
 -3.8618 -3.8807 -3.8937 -3.9017 -3.9054 -3.9068 -3.9110 -3.9200 -3.9350 -3.9560
 -3.9821 -4.0122 -4.0447 -4.0783 -4.1125 -4.2100 -4.3321 -4.4678 -4.6099 -4.7534
 -4.8968 -5.0391 -5.1787 -5.3135 -5.4421 -5.5647 -5.6819 -5.7943 -5.9026 -6.0072
 -6.1084
 -3.9593 -3.9813 -3.9933 -4.0049 -4.0092 -4.0092 -4.0079 -4.0081 -4.0132 -4.0238
 -4.0405 -4.0628 -4.0895 -4.1195 -4.1480 -4.2393 -4.3513 -4.4786 -4.6158
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5168 -3.5499 -3.5750 -3.5924 -3.6027 -3.6090 -3.6143 -3.6207 -3.6279 -3.6354
 -3.6488 -3.6775 -3.7260 -3.7888 -3.8606 -4.0332 -4.2038 -4.3719 -4.5368
 -3.5273 -3.5759 -3.6151 -3.6456 -3.6678 -3.6826 -3.6922 -3.6994 -3.7037 -3.7041
 -3.7054 -3.7183 -3.7547 -3.8130 -3.8802 -4.0540 -4.2239 -4.3902 -4.5536 -4.7111
 -3.4894 -3.5474 -3.6021 -3.6639 -3.7061 -3.7364 -3.7557 -3.7672 -3.7729 -3.7721
 -3.7668 -3.7653 -3.7837 -3.8322 -3.8967 -4.0699 -4.2397 -4.4049 -4.5671 -4.7236
 -4.8738
 -3.4441 -3.5035 -3.5657 -3.6295 -3.6901 -3.7428 -3.7838 -3.8111 -3.8269 -3.8326
 -3.8299 -3.8223 -3.8221 -3.8524 -3.9101 -4.0809 -4.2512 -4.4160 -4.5773 -4.7332
 -4.8825 -5.0259
 -3.4274 -3.4803 -3.5370 -3.5967 -3.6564 -3.7128 -3.7635 -3.8064 -3.8398 -3.8625
 -3.8743 -3.8764 -3.8730 -3.8816 -3.9247 -4.0888 -4.2591 -4.4239 -4.5847 -4.7403
 -4.8893 -5.0320 -5.1691 -5.3014
 -3.4288 -3.4755 -3.5260 -3.5799 -3.6358 -3.6915 -3.7434 -3.7886 -3.8264 -3.8581
 -3.8843 -3.9046 -3.9145 -3.9216 -3.9468 -4.0952 -4.2644 -4.4291 -4.5895 -4.7451
 -4.8943 -5.0369 -5.1734 -5.3048 -5.4317 -5.5546 -5.6742 -5.7905 -5.9035 -6.0131
 -3.4458 -3.4865 -3.5305 -3.5780 -3.6281 -3.6794 -3.7303 -3.7777 -3.8192 -3.8537
 -3.8836 -3.9119 -3.9374 -3.9541 -3.9757 -4.1030 -4.2683 -4.4324 -4.5920 -4.7475
 -4.8974 -5.0404 -5.1769 -5.3078 -5.4338 -5.5556 -5.6738 -5.7885 -5.9001 -6.0088
 -6.1147
 -3.4817 -3.5141 -3.5507 -3.5909 -3.6339 -3.6792 -3.7258 -3.7721 -3.8161 -3.8554
 -3.8892 -3.9200 -3.9510 -3.9789 -4.0031 -4.1175 -4.2727 -4.4349 -4.5932 -4.7478
 -4.8980 -5.0420 -5.1792 -5.3102 -5.4359 -5.5569 -5.6741 -5.7876 -5.8978 -6.0051
 -6.1099
