 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F250M
 -1.6824 -1.6219 -1.9366 -2.7618 -3.6778 -3.8194 -4.2606 -4.5740 -4.4553 -3.9296
 -4.2243 -4.8208 -4.5064 -3.6019 -2.9439 -3.1272
 -2.4623 -2.3277 -2.3525 -2.6162 -2.9731 -2.9975 -3.1910 -3.3684 -3.4228 -3.3471
 -3.5437 -3.8055 -3.6725 -3.2590 -2.9616 -3.1468 -3.3777 -3.5090 -3.6993
 -2.8609 -2.7507 -2.6682 -2.6657 -2.7190 -2.7005 -2.7505 -2.8257 -2.9163 -3.0138
 -3.1126 -3.1792 -3.1528 -3.0525 -2.9909 -3.1658 -3.3796 -3.5262 -3.6896 -3.8446
 -3.9864
 -2.8782 -2.8909 -2.8837 -2.9103 -2.9156 -2.9284 -2.9391 -2.9459 -2.9360 -2.9297
 -2.9309 -2.9420 -2.9475 -2.9823 -3.0318 -3.1842 -3.3608 -3.5296 -3.6907 -3.8456
 -3.9952 -4.1398 -4.2805
 -3.0864 -3.0428 -3.0000 -2.9830 -2.9733 -2.9766 -2.9862 -2.9963 -3.0021 -3.0006
 -2.9978 -3.0040 -3.0149 -3.0395 -3.0809 -3.2147 -3.3728 -3.5370 -3.6984 -3.8534
 -4.0019 -4.1449 -4.2831 -4.4171 -4.5474
 -3.2978 -3.2164 -3.1465 -3.0948 -3.0637 -3.0504 -3.0506 -3.0571 -3.0649 -3.0704
 -3.0714 -3.0721 -3.0809 -3.0955 -3.1295 -3.2471 -3.3898 -3.5463 -3.7052 -3.8596
 -4.0074 -4.1493 -4.2858 -4.4180 -4.5464 -4.6714
 -3.5123 -3.4117 -3.3232 -3.2457 -3.1868 -3.1498 -3.1323 -3.1283 -3.1313 -3.1364
 -3.1410 -3.1434 -3.1466 -3.1538 -3.1776 -3.2814 -3.4118 -3.5575 -3.7111 -3.8642
 -4.0117 -4.1530 -4.2885 -4.4192 -4.5458 -4.6688 -4.7888 -4.9059 -5.0199 -5.1301
 -3.7301 -3.6287 -3.5301 -3.4341 -3.3493 -3.2834 -3.2393 -3.2158 -3.2069 -3.2059
 -3.2080 -3.2111 -3.2138 -3.2170 -3.2291 -3.3136 -3.4359 -3.5721 -3.7177 -3.8674
 -4.0145 -4.1558 -4.2908 -4.4206 -4.5458 -4.6671 -4.7851 -4.9001 -5.0126 -5.1225
 -5.2291
 -3.9347 -3.8459 -3.7499 -3.6476 -3.5462 -3.4549 -3.3809 -3.3292 -3.2991 -3.2848
 -3.2790 -3.2779 -3.2791 -3.2815 -3.2861 -3.3457 -3.4582 -3.5886 -3.7267 -3.8705
 -4.0156 -4.1571 -4.2925 -4.4220 -4.5463 -4.6663 -4.7828 -4.8960 -5.0064 -5.1144
 -5.2203
 -4.1301 -4.0544 -3.9668 -3.8686 -3.7638 -3.6570 -3.5590 -3.4779 -3.4187 -3.3814
 -3.3608 -3.3501 -3.3455 -3.3447 -3.3468 -3.3828 -3.4801 -3.6055 -3.7394 -3.8774
 -4.0185 -4.1590 -4.2952 -4.4253 -4.5498 -4.6693 -4.7847 -4.8966 -5.0054 -5.1116
 -5.2154
 -4.3230 -4.2505 -4.1691 -4.0798 -3.9773 -3.8701 -3.7605 -3.6577 -3.5706 -3.5045
 -3.4601 -3.4329 -3.4180 -3.4112 -3.4096 -3.4321 -3.5025 -3.6194 -3.7496 -3.8836
 -4.0198 -4.1571 -4.2927 -4.4237 -4.5490 -4.6688 -4.7839 -4.8949 -5.0023 -5.1068
 -5.2108
 -4.4986 -4.4342 -4.3592 -4.2748 -4.1796 -4.0779 -3.9683 -3.8576 -3.7521 -3.6657
 -3.5988 -3.5484 -3.5119 -3.4868 -3.4714 -3.4731 -3.5301 -3.6339 -3.7589 -3.8901
 -4.0228 -4.1563 -4.2894 -4.4201 -4.5464 -4.6672 -4.7829 -4.8940 -5.0009 -5.1045
 -5.2050
 -4.6569 -4.6055 -4.5371 -4.4536 -4.3707 -4.2804 -4.1682 -4.0585 -3.9489 -3.8492
 -3.7611 -3.6837 -3.6161 -3.5715 -3.5322 -3.5059 -3.5629 -3.6490 -3.7673
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F250M
 -3.0152 -3.0597 -3.1026 -3.1498 -3.1796 -3.0830 -3.0230 -2.9509 -2.8840 -2.8617
 -2.9835 -3.1647 -3.1910 -3.0664 -2.9905 -3.1442
 -2.9365 -2.9729 -3.0114 -3.0538 -3.0861 -3.0495 -3.0227 -2.9839 -2.9433 -2.9203
 -2.9555 -3.0208 -3.0384 -3.0065 -3.0023 -3.1611 -3.3313 -3.5003 -3.6653
 -2.8986 -2.9240 -2.9546 -2.9895 -3.0205 -3.0233 -3.0202 -3.0058 -2.9860 -2.9664
 -2.9520 -2.9467 -2.9541 -2.9769 -3.0174 -3.1780 -3.3452 -3.5142 -3.6777 -3.8345
 -3.9859
 -2.9015 -2.9130 -2.9322 -2.9569 -2.9830 -3.0044 -3.0155 -3.0168 -3.0118 -3.0001
 -2.9729 -2.9425 -2.9381 -2.9774 -3.0358 -3.1949 -3.3586 -3.5259 -3.6882 -3.8439
 -3.9937 -4.1384 -4.2786
 -2.9452 -2.9399 -2.9442 -2.9560 -2.9735 -2.9928 -3.0086 -3.0169 -3.0209 -3.0214
 -3.0183 -3.0081 -2.9904 -3.0081 -3.0575 -3.2118 -3.3715 -3.5354 -3.6967 -3.8516
 -4.0001 -4.1432 -4.2814 -4.4156 -4.5461
 -3.0297 -3.0047 -2.9906 -2.9868 -2.9920 -3.0035 -3.0178 -3.0297 -3.0361 -3.0372
 -3.0413 -3.0497 -3.0460 -3.0518 -3.0885 -3.2301 -3.3853 -3.5440 -3.7033 -3.8576
 -4.0054 -4.1473 -4.2840 -4.4163 -4.5448 -4.6701
 -3.1524 -3.1091 -3.0735 -3.0499 -3.0385 -3.0381 -3.0451 -3.0556 -3.0651 -3.0713
 -3.0760 -3.0839 -3.0963 -3.0981 -3.1281 -3.2527 -3.4008 -3.5534 -3.7087 -3.8620
 -4.0095 -4.1508 -4.2864 -4.4173 -4.5440 -4.6673 -4.7874 -4.9046 -5.0188 -5.1290
 -3.3014 -3.2472 -3.1947 -3.1489 -3.1165 -3.0987 -3.0931 -3.0964 -3.1041 -3.1121
 -3.1190 -3.1266 -3.1387 -3.1467 -3.1696 -3.2803 -3.4190 -3.5648 -3.7143 -3.8649
 -4.0121 -4.1534 -4.2885 -4.4184 -4.5438 -4.6654 -4.7836 -4.8988 -5.0114 -5.1213
 -5.2280
 -3.3895 -3.3818 -3.3455 -3.2837 -3.2298 -3.1904 -3.1666 -3.1567 -3.1567 -3.1619
 -3.1688 -3.1764 -3.1862 -3.1980 -3.2129 -3.3090 -3.4386 -3.5784 -3.7198 -3.8675
 -4.0122 -4.1547 -4.2901 -4.4197 -4.5442 -4.6644 -4.7811 -4.8947 -5.0055 -5.1136
 -5.2192
 -3.6247 -3.5530 -3.4937 -3.4455 -3.3776 -3.3171 -3.2721 -3.2429 -3.2287 -3.2252
 -3.2279 -3.2336 -3.2413 -3.2510 -3.2615 -3.3400 -3.4594 -3.5941 -3.7328 -3.8735
 -4.0157 -4.1566 -4.2928 -4.4230 -4.5476 -4.6673 -4.7829 -4.8950 -5.0040 -5.1102
 -5.2143
 -3.7748 -3.7196 -3.6681 -3.6198 -3.5461 -3.4758 -3.4111 -3.3608 -3.3266 -3.3078
 -3.3002 -3.3001 -3.3040 -3.3103 -3.3180 -3.3741 -3.4792 -3.6070 -3.7421 -3.8789
 -4.0166 -4.1546 -4.2904 -4.4215 -4.5468 -4.6667 -4.7820 -4.8931 -5.0008 -5.1055
 -5.2096
 -3.9177 -3.8815 -3.8344 -3.7773 -3.7086 -3.6306 -3.5547 -3.5119 -3.4565 -3.4173
 -3.3931 -3.3810 -3.3771 -3.3781 -3.3822 -3.4164 -3.5024 -3.6203 -3.7508 -3.8847
 -4.0191 -4.1535 -4.2870 -4.4180 -4.5443 -4.6652 -4.7810 -4.8922 -4.9993 -5.1030
 -5.2038
 -4.0534 -4.0388 -3.9926 -3.9181 -3.8652 -3.7815 -3.7381 -3.6606 -3.5926 -3.5577
 -3.5134 -3.4833 -3.4657 -3.4572 -3.4541 -3.4669 -3.5290 -3.6340 -3.7589
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F250M
 -3.1308 -3.1768 -3.1756 -3.1174 -3.0276 -2.9362 -2.8350 -2.7383 -2.6934 -2.7291
 -2.7841 -2.8583 -2.9310 -2.9676 -3.0187 -3.1656
 -3.0179 -3.0621 -3.0854 -3.0794 -3.0521 -3.0140 -2.9627 -2.9061 -2.8657 -2.8554
 -2.8571 -2.8787 -2.9221 -2.9702 -3.0288 -3.1825 -3.3345 -3.4991 -3.6594
 -2.9401 -2.9793 -3.0156 -3.0422 -3.0564 -3.0563 -3.0421 -3.0167 -2.9856 -2.9533
 -2.9253 -2.9123 -2.9299 -2.9782 -3.0392 -3.1970 -3.3505 -3.5133 -3.6748 -3.8318
 -3.9845
 -2.8974 -2.9284 -2.9662 -3.0058 -3.0405 -3.0631 -3.0732 -3.0701 -3.0531 -3.0228
 -2.9887 -2.9591 -2.9544 -2.9916 -3.0499 -3.2091 -3.3643 -3.5252 -3.6867 -3.8423
 -3.9921 -4.1368 -4.2771
 -2.8898 -2.9094 -2.9372 -2.9702 -3.0044 -3.0344 -3.0560 -3.0663 -3.0682 -3.0639
 -3.0473 -3.0191 -2.9956 -3.0104 -3.0609 -3.2188 -3.3759 -3.5348 -3.6950 -3.8498
 -3.9983 -4.1414 -4.2797 -4.4140 -4.5446
 -2.9174 -2.9227 -2.9379 -2.9601 -2.9870 -3.0144 -3.0382 -3.0544 -3.0628 -3.0654
 -3.0673 -3.0650 -3.0477 -3.0429 -3.0773 -3.2276 -3.3859 -3.5430 -3.7014 -3.8556
 -4.0034 -4.1453 -4.2821 -4.4146 -4.5433 -4.6687
 -2.9823 -2.9704 -2.9693 -2.9776 -2.9930 -3.0131 -3.0347 -3.0535 -3.0663 -3.0736
 -3.0788 -3.0859 -3.0891 -3.0842 -3.1058 -3.2380 -3.3952 -3.5506 -3.7064 -3.8597
 -4.0072 -4.1486 -4.2843 -4.4153 -4.5423 -4.6657 -4.7860 -4.9034 -5.0176 -5.1278
 -3.0822 -3.0540 -3.0347 -3.0254 -3.0257 -3.0341 -3.0484 -3.0650 -3.0803 -3.0915
 -3.0998 -3.1089 -3.1223 -3.1261 -3.1418 -3.2552 -3.4053 -3.5586 -3.7110 -3.8623
 -4.0097 -4.1510 -4.2862 -4.4163 -4.5418 -4.6636 -4.7821 -4.8976 -5.0102 -5.1201
 -5.2268
 -3.2081 -3.1698 -3.1353 -3.1069 -3.0889 -3.0812 -3.0833 -3.0922 -3.1048 -3.1177
