 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F350LP
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F350LP
 -2.4906 -2.4196 -2.3531 -2.2931 -2.2365 -2.1860 -2.1664 -2.1197 -2.0640 -1.9974
 -1.9190 -1.8384 -1.7483 -1.6595 -1.5766 -1.4014 -1.2659 -1.1656 -1.0909
 -2.3906 -2.2958 -2.2344 -2.1786 -2.1249 -2.0780 -2.0371 -1.9979 -1.9551 -1.9050
 -1.8443 -1.7712 -1.6899 -1.6092 -1.5337 -1.3739 -1.2512 -1.1598 -1.0932 -1.0433
 -2.3508 -2.2251 -2.1225 -2.0485 -2.0085 -1.9842 -1.9526 -1.9129 -1.8707 -1.8274
 -1.7791 -1.7214 -1.6515 -1.5769 -1.5058 -1.3558 -1.2423 -1.1586 -1.0979 -1.0531
 -1.0190
 -2.3272 -2.2014 -2.0903 -1.9974 -1.9251 -1.8741 -1.8468 -1.8335 -1.8105 -1.7713
 -1.7251 -1.6759 -1.6189 -1.5526 -1.4870 -1.3435 -1.2366 -1.1589 -1.1036 -1.0630
 -1.0319 -1.0074
 -2.2943 -2.1791 -2.0734 -1.9795 -1.8991 -1.8333 -1.7821 -1.7447 -1.7217 -1.7040
 -1.6748 -1.6345 -1.5867 -1.5307 -1.4703 -1.3348 -1.2325 -1.1594 -1.1088 -1.0726
 -1.0450 -1.0231 -1.0054 -0.9909
 -2.2423 -2.1433 -2.0498 -1.9635 -1.8851 -1.8154 -1.7556 -1.7060 -1.6652 -1.6323
 -1.6061 -1.5788 -1.5455 -1.5031 -1.4530 -1.3273 -1.2287 -1.1586 -1.1119 -1.0803
 -1.0569 -1.0383 -1.0233 -1.0109 -1.0004 -0.9920 -0.9862 -0.9842 -0.9886 -1.0001
 -2.1704 -2.0890 -2.0110 -1.9369 -1.8665 -1.8001 -1.7388 -1.6841 -1.6366 -1.5950
 -1.5579 -1.5245 -1.4945 -1.4625 -1.4242 -1.3179 -1.2240 -1.1558 -1.1115 -1.0841
 -1.0655 -1.0513 -1.0399 -1.0304 -1.0223 -1.0153 -1.0101 -1.0073 -1.0085 -1.0178
 -1.0344
 -2.0832 -2.0181 -1.9557 -1.8952 -1.8359 -1.7775 -1.7205 -1.6659 -1.6157 -1.5706
 -1.5296 -1.4917 -1.4569 -1.4238 -1.3906 -1.3014 -1.2171 -1.1510 -1.1078 -1.0830
 -1.0691 -1.0600 -1.0531 -1.0477 -1.0429 -1.0386 -1.0352 -1.0330 -1.0327 -1.0380
 -1.0521
 -1.9865 -1.9348 -1.8856 -1.8379 -1.7906 -1.7424 -1.6929 -1.6430 -1.5944 -1.5485
 -1.5063 -1.4674 -1.4308 -1.3962 -1.3625 -1.2807 -1.2056 -1.1439 -1.1014 -1.0775
 -1.0666 -1.0625 -1.0610 -1.0606 -1.0603 -1.0598 -1.0595 -1.0595 -1.0605 -1.0638
 -1.0723
 -1.8884 -1.8469 -1.8079 -1.7706 -1.7337 -1.6957 -1.6554 -1.6129 -1.5692 -1.5257
 -1.4841 -1.4455 -1.4095 -1.3754 -1.3424 -1.2635 -1.1935 -1.1361 -1.0945 -1.0701
 -1.0599 -1.0588 -1.0621 -1.0671 -1.0722 -1.0767 -1.0807 -1.0843 -1.0877 -1.0920
 -1.0971
 -1.7930 -1.7587 -1.7262 -1.6965 -1.6678 -1.6384 -1.6069 -1.5727 -1.5360 -1.4978
 -1.4593 -1.4221 -1.3871 -1.3545 -1.3234 -1.2489 -1.1819 -1.1277 -1.0874 -1.0623
 -1.0514 -1.0510 -1.0571 -1.0666 -1.0771 -1.0872 -1.0965 -1.1048 -1.1123 -1.1195
 -1.1271
 -1.7032 -1.6735 -1.6459 -1.6203 -1.5968 -1.5739 -1.5496 -1.5229 -1.4937 -1.4622
 -1.4290 -1.3955 -1.3639 -1.3321 -1.3055 -1.2369 -1.1708 -1.1187 -1.0801
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F350LP
 -2.6952 -2.6161 -2.5479 -2.4858 -2.4245 -2.3579 -2.2805 -2.1903 -2.0947 -1.9988
 -1.9028 -1.8074 -1.7146 -1.6292 -1.5515 -1.3867 -1.2576 -1.1586 -1.0855
 -2.5943 -2.5005 -2.4192 -2.3471 -2.2803 -2.2154 -2.1483 -2.0749 -1.9987 -1.9216
 -1.8422 -1.7594 -1.6749 -1.5943 -1.5203 -1.3646 -1.2452 -1.1548 -1.0878 -1.0380
 -2.4939 -2.3864 -2.3105 -2.2432 -2.1753 -2.1103 -2.0477 -1.9845 -1.9208 -1.8571
 -1.7919 -1.7223 -1.6470 -1.5712 -1.5002 -1.3509 -1.2378 -1.1534 -1.0915 -1.0458
 -1.0111
 -2.4636 -2.3246 -2.2076 -2.1155 -2.0515 -2.0112 -1.9694 -1.9176 -1.8607 -1.8034
 -1.7465 -1.6883 -1.6244 -1.5552 -1.4874 -1.3430 -1.2343 -1.1540 -1.0961 -1.0541
 -1.0225 -0.9977
 -2.4536 -2.3080 -2.1769 -2.0648 -1.9729 -1.9031 -1.8559 -1.8250 -1.7996 -1.7606
 -1.7103 -1.6568 -1.6016 -1.5413 -1.4781 -1.3384 -1.2326 -1.1553 -1.1005 -1.0620
 -1.0338 -1.0118 -0.9942 -0.9801
 -2.4399 -2.2988 -2.1674 -2.0507 -1.9506 -1.8674 -1.7999 -1.7466 -1.7077 -1.6830
 -1.6591 -1.6237 -1.5777 -1.5254 -1.4688 -1.3349 -1.2315 -1.1562 -1.1038 -1.0685
 -1.0439 -1.0253 -1.0105 -0.9985 -0.9888 -0.9809 -0.9761 -0.9755 -0.9803 -0.9916
 -2.4093 -2.2807 -2.1570 -2.0439 -1.9437 -1.8565 -1.7820 -1.7191 -1.6667 -1.6233
 -1.5893 -1.5630 -1.5351 -1.4990 -1.4540 -1.3309 -1.2296 -1.1557 -1.1048 -1.0720
 -1.0513 -1.0368 -1.0256 -1.0166 -1.0091 -1.0032 -0.9991 -0.9975 -0.9996 -1.0090
 -1.0256
 -2.3569 -2.2448 -2.1343 -2.0306 -1.9361 -1.8511 -1.7756 -1.7085 -1.6499 -1.5989
 -1.5543 -1.5155 -1.4832 -1.4543 -1.4221 -1.3230 -1.2264 -1.1534 -1.1033 -1.0720
 -1.0544 -1.0443 -1.0376 -1.0326 -1.0285 -1.0251 -1.0229 -1.0219 -1.0228 -1.0290
 -1.0433
 -2.2838 -2.1886 -2.0937 -2.0026 -1.9176 -1.8393 -1.7672 -1.7009 -1.6402 -1.5854
 -1.5362 -1.4919 -1.4521 -1.4170 -1.3850 -1.3033 -1.2193 -1.1486 -1.0990 -1.0682
 -1.0527 -1.0465 -1.0447 -1.0445 -1.0448 -1.0452 -1.0460 -1.0472 -1.0494 -1.0547
 -1.0633
 -2.2004 -2.1205 -2.0400 -1.9620 -1.8879 -1.8183 -1.7527 -1.6906 -1.6317 -1.5765
 -1.5253 -1.4785 -1.4357 -1.3967 -1.3610 -1.2815 -1.2075 -1.1426 -1.0937 -1.0626
 -1.0472 -1.0432 -1.0456 -1.0505 -1.0559 -1.0612 -1.0662 -1.0708 -1.0756 -1.0812
 -1.0875
 -2.1140 -2.0449 -1.9762 -1.9097 -1.8464 -1.7861 -1.7282 -1.6721 -1.6177 -1.5650
 -1.5147 -1.4674 -1.4235 -1.3831 -1.3458 -1.2638 -1.1939 -1.1341 -1.0874 -1.0559
 -1.0397 -1.0361 -1.0407 -1.0498 -1.0604 -1.0711 -1.0812 -1.0905 -1.0991 -1.1076
 -1.1165
 -2.0293 -1.9678 -1.9080 -1.8502 -1.7958 -1.7441 -1.6939 -1.6445 -1.5957 -1.5476
 -1.5003 -1.4547 -1.4099 -1.3691 -1.3394 -1.2502 -1.1785 -1.1231 -1.0801
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.0253 -2.9385 -2.8624 -2.7893 -2.7146 -2.6225 -2.4970 -2.3362 -2.1751 -2.0275
 -1.8988 -1.7876 -1.6901 -1.6048 -1.5291 -1.3715 -1.2480 -1.1513 -1.0777
 -2.8871 -2.7898 -2.7069 -2.6311 -2.5556 -2.4713 -2.3623 -2.2302 -2.0962 -1.9699
 -1.8551 -1.7524 -1.6607 -1.5787 -1.5053 -1.3532 -1.2365 -1.1472 -1.0797 -1.0290
 -2.7865 -2.6802 -2.5887 -2.5067 -2.4284 -2.3482 -2.2552 -2.1456 -2.0327 -1.9240
 -1.8224 -1.7287 -1.6421 -1.5630 -1.4914 -1.3429 -1.2304 -1.1457 -1.0823 -1.0351
 -0.9996
 -2.6708 -2.5595 -2.4765 -2.4017 -2.3252 -2.2470 -2.1642 -2.0722 -1.9763 -1.8822
 -1.7929 -1.7088 -1.6290 -1.5535 -1.4837 -1.3380 -1.2280 -1.1461 -1.0857 -1.0414
 -1.0086 -0.9835
 -2.6256 -2.4766 -2.3556 -2.2598 -2.1869 -2.1311 -2.0744 -2.0042 -1.9245 -1.8429
 -1.7636 -1.6883 -1.6163 -1.5463 -1.4792 -1.3361 -1.2277 -1.1476 -1.0893 -1.0474
 -1.0174 -0.9950 -0.9776 -0.9642
 -2.6147 -2.4574 -2.3158 -2.1929 -2.0903 -2.0064 -1.9392 -1.8870 -1.8443 -1.7946
 -1.7334 -1.6671 -1.6016 -1.5379 -1.4751 -1.3354 -1.2282 -1.1491 -1.0924 -1.0526
 -1.0252 -1.0059 -0.9913 -0.9800 -0.9714 -0.9653 -0.9620 -0.9628 -0.9685 -0.9797
 -2.6121 -2.4534 -2.3047 -2.1702 -2.0535 -1.9544 -1.8712 -1.8013 -1.7435 -1.6994
 -1.6654 -1.6285 -1.5811 -1.5260 -1.4690 -1.3347 -1.2285 -1.1500 -1.0943 -1.0561
 -1.0310 -1.0149 -1.0038 -0.9955 -0.9892 -0.9848 -0.9825 -0.9827 -0.9865 -0.9964
 -1.0126
 -2.5999 -2.4492 -2.3026 -2.1656 -2.0428 -1.9364 -1.8454 -1.7677 -1.7011 -1.6443
 -1.5967 -1.5593 -1.5286 -1.4948 -1.4535 -1.3327 -1.2281 -1.1499 -1.0945 -1.0572
 -1.0340 -1.0209 -1.0136 -1.0091 -1.0063 -1.0044 -1.0040 -1.0051 -1.0084 -1.0156
 -1.0300
 -2.5667 -2.4295 -2.2923 -2.1603 -2.0388 -1.9309 -1.8366 -1.7546 -1.6833 -1.6211
 -1.5666 -1.5191 -1.4786 -1.4451 -1.4143 -1.3235 -1.2253 -1.1476 -1.0923 -1.0554
 -1.0334 -1.0228 -1.0193 -1.0193 -1.0206 -1.0225 -1.0251 -1.0282 -1.0326 -1.0398
 -1.0498
 -2.5149 -2.3939 -2.2695 -2.1483 -2.0333 -1.9281 -1.8348 -1.7521 -1.6788 -1.6135
 -1.5551 -1.5030 -1.4565 -1.4154 -1.3796 -1.3014 -1.2198 -1.1450 -1.0894 -1.0521
 -1.0302 -1.0207 -1.0202 -1.0244 -1.0305 -1.0369 -1.0436 -1.0500 -1.0568 -1.0646
 -1.0742
 -2.4500 -2.3427 -2.2317 -2.1226 -2.0173 -1.9194 -1.8303 -1.7499 -1.6773 -1.6114
 -1.5513 -1.4965 -1.4467 -1.4018 -1.3614 -1.2782 -1.2065 -1.1397 -1.0853 -1.0474
 -1.0248 -1.0154 -1.0164 -1.0239 -1.0345 -1.0459 -1.0573 -1.0682 -1.0787 -1.0891
 -1.1001
 -2.3790 -2.2829 -2.1843 -2.0860 -1.9910 -1.9016 -1.8189 -1.7429 -1.6731 -1.6088
 -1.5491 -1.4938 -1.4425 -1.3954 -1.3597 -1.2539 -1.1854 -1.1317 -1.0800
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F350LP
 -3.2374 -3.1469 -3.0645 -2.9826 -2.8979 -2.7896 -2.6357 -2.4336 -2.2314 -2.0521
 -1.9031 -1.7819 -1.6813 -1.5948 -1.5189 -1.3637 -1.2427 -1.1475 -1.0729
 -3.0743 -2.9743 -2.8881 -2.8080 -2.7267 -2.6322 -2.5009 -2.3341 -2.1630 -2.0055
 -1.8685 -1.7533 -1.6560 -1.5723 -1.4985 -1.3474 -1.2318 -1.1430 -1.0752 -1.0239
 -2.9566 -2.8454 -2.7511 -2.6670 -2.5866 -2.5012 -2.3920 -2.2544 -2.1094 -1.9709
 -1.8456 -1.7363 -1.6419 -1.5597 -1.4872 -1.3386 -1.2262 -1.1413 -1.0774 -1.0293
 -0.9930
 -2.8419 -2.7372 -2.6417 -2.5540 -2.4711 -2.3881 -2.2955 -2.1822 -2.0595 -1.9387
 -1.8259 -1.7241 -1.6335 -1.5533 -1.4817 -1.3348 -1.2243 -1.1417 -1.0804 -1.0348
 -1.0010 -0.9755
 -2.7597 -2.6258 -2.5001 -2.4227 -2.3569 -2.2867 -2.2062 -2.1127 -2.0095 -1.9049
 -1.8046 -1.7115 -1.6265 -1.5493 -1.4793 -1.3340 -1.2244 -1.1431 -1.0837 -1.0401
 -1.0087 -0.9855 -0.9679 -0.9545
 -2.7145 -2.5478 -2.4127 -2.3004 -2.2087 -2.1349 -2.0757 -2.0176 -1.9475 -1.8655
 -1.7796 -1.6960 -1.6177 -1.5451 -1.4776 -1.3344 -1.2254 -1.1448 -1.0865 -1.0448
 -1.0154 -0.9949 -0.9799 -0.9687 -0.9606 -0.9550 -0.9526 -0.9544 -0.9608 -0.9720
 -2.6984 -2.5333 -2.3833 -2.2504 -2.1364 -2.0400 -1.9578 -1.8868 -1.8273 -1.7782
 -1.7289 -1.6703 -1.6045 -1.5382 -1.4747 -1.3349 -1.2266 -1.1462 -1.0885 -1.0480
 -1.0206 -1.0026 -0.9908 -0.9826 -0.9768 -0.9731 -0.9718 -0.9730 -0.9778 -0.9882
 -1.0041
 -2.6981 -2.5339 -2.3789 -2.2362 -2.1091 -1.9993 -1.9053 -1.8240 -1.7529 -1.6913
 -1.6409 -1.6011 -1.5632 -1.5186 -1.4667 -1.3347 -1.2272 -1.1468 -1.0892 -1.0494
 -1.0234 -1.0079 -0.9994 -0.9948 -0.9923 -0.9912 -0.9917 -0.9940 -0.9984 -1.0066
 -1.0212
 -2.6857 -2.5294 -2.3781 -2.2339 -2.1016 -1.9845 -1.8830 -1.7954 -1.7193 -1.6526
 -1.5940 -1.5437 -1.5022 -1.4678 -1.4338 -1.3303 -1.2259 -1.1457 -1.0879 -1.0484
 -1.0234 -1.0098 -1.0044 -1.0038 -1.0053 -1.0079 -1.0114 -1.0157 -1.0213 -1.0291
 -1.0406
 -2.6555 -2.5139 -2.3713 -2.2330 -2.1021 -1.9833 -1.8787 -1.7872 -1.7074 -1.6373
 -1.5753 -1.5202 -1.4715 -1.4294 -1.3934 -1.3124 -1.2238 -1.1445 -1.0862 -1.0462
 -1.0212 -1.0085 -1.0054 -1.0084 -1.0143 -1.0212 -1.0286 -1.0362 -1.0441 -1.0532
 -1.0639
 -2.6080 -2.4802 -2.3512 -2.2219 -2.0982 -1.9828 -1.8789 -1.7867 -1.7054 -1.6333
 -1.5688 -1.5109 -1.4588 -1.4122 -1.3707 -1.2871 -1.2129 -1.1415 -1.0834 -1.0426
 -1.0171 -1.0045 -1.0025 -1.0081 -1.0180 -1.0295 -1.0415 -1.0532 -1.0648 -1.0764
 -1.0887
 -2.5495 -2.4352 -2.3179 -2.1993 -2.0846 -1.9764 -1.8767 -1.7866 -1.7060 -1.6337
 -1.5683 -1.5088 -1.4546 -1.4053 -1.3657 -1.2544 -1.1932 -1.1367 -1.0795
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F350LP
 -3.4709 -3.3819 -3.2966 -3.2066 -3.1080 -2.9767 -2.7876 -2.5393 -2.2937 -2.0819
 -1.9136 -1.7809 -1.6746 -1.5863 -1.5103 -1.3559 -1.2370 -1.1431 -1.0689
 -3.2817 -3.1830 -3.0954 -3.0108 -2.9211 -2.8119 -2.6550 -2.4500 -2.2381 -2.0466
 -1.8867 -1.7580 -1.6537 -1.5671 -1.4924 -1.3415 -1.2266 -1.1382 -1.0703 -1.0183
 -3.1410 -3.0294 -2.9340 -2.8482 -2.7645 -2.6716 -2.5451 -2.3772 -2.1964 -2.0243
 -1.8735 -1.7476 -1.6441 -1.5577 -1.4834 -1.3340 -1.2215 -1.1364 -1.0720 -1.0231
 -0.9860
 -3.0313 -2.9115 -2.8079 -2.7163 -2.6314 -2.5459 -2.4440 -2.3081 -2.1555 -2.0037
 -1.8643 -1.7432 -1.6406 -1.5543 -1.4800 -1.3313 -1.2199 -1.1365 -1.0745 -1.0278
 -0.9929 -0.9667
 -2.8853 -2.7734 -2.6840 -2.6012 -2.5190 -2.4359 -2.3469 -2.2374 -2.1102 -1.9787
 -1.8530 -1.7392 -1.6396 -1.5538 -1.4797 -1.3313 -1.2204 -1.1379 -1.0773 -1.0325
 -0.9995 -0.9753 -0.9572 -0.9438
 -2.8066 -2.6574 -2.5365 -2.4416 -2.3679 -2.3061 -2.2406 -2.1578 -2.0566 -1.9461
 -1.8357 -1.7318 -1.6375 -1.5540 -1.4806 -1.3327 -1.2220 -1.1397 -1.0799 -1.0365
 -1.0053 -0.9832 -0.9675 -0.9561 -0.9483 -0.9436 -0.9422 -0.9445 -0.9516 -0.9633
 -2.7838 -2.6175 -2.4718 -2.3476 -2.2443 -2.1578 -2.0836 -2.0173 -1.9528 -1.8829
 -1.8026 -1.7162 -1.6314 -1.5525 -1.4811 -1.3344 -1.2238 -1.1415 -1.0820 -1.0395
 -1.0098 -0.9898 -0.9767 -0.9682 -0.9627 -0.9596 -0.9591 -0.9615 -0.9674 -0.9785
 -0.9945
 -2.7833 -2.6108 -2.4532 -2.3117 -2.1884 -2.0826 -1.9911 -1.9093 -1.8345 -1.7683
 -1.7123 -1.6613 -1.6059 -1.5434 -1.4789 -1.3357 -1.2253 -1.1428 -1.0831 -1.0411
 -1.0126 -0.9944 -0.9840 -0.9787 -0.9763 -0.9759 -0.9774 -0.9808 -0.9863 -0.9959
 -1.0111
 -2.7851 -2.6134 -2.4531 -2.3038 -2.1684 -2.0491 -1.9457 -1.8555 -1.7752 -1.7027
 -1.6382 -1.5837 -1.5391 -1.4992 -1.4567 -1.3345 -1.2252 -1.1425 -1.0825 -1.0406
 -1.0129 -0.9964 -0.9885 -0.9865 -0.9878 -0.9909 -0.9953 -1.0008 -1.0077 -1.0168
 -1.0297
 -2.7765 -2.6152 -2.4578 -2.3085 -2.1684 -2.0417 -1.9302 -1.8332 -1.7484 -1.6735
 -1.6065 -1.5468 -1.4947 -1.4506 -1.4131 -1.3237 -1.2253 -1.1426 -1.0818 -1.0393
 -1.0117 -0.9960 -0.9898 -0.9908 -0.9959 -1.0029 -1.0110 -1.0196 -1.0288 -1.0393
 -1.0516
 -2.7506 -2.6012 -2.4552 -2.3101 -2.1724 -2.0443 -1.9291 -1.8277 -1.7392 -1.6615
 -1.5926 -1.5310 -1.4758 -1.4267 -1.3836 -1.2979 -1.2187 -1.1415 -1.0803 -1.0369
 -1.0087 -0.9931 -0.9879 -0.9909 -0.9993 -1.0103 -1.0226 -1.0353 -1.0480 -1.0610
 -1.0748
 -2.7091 -2.5734 -2.4377 -2.3032 -2.1710 -2.0468 -1.9325 -1.8300 -1.7396 -1.6598
 -1.5890 -1.5257 -1.4686 -1.4171 -1.3682 -1.2571 -1.2054 -1.1392 -1.0780
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F350LP
 -3.7084 -3.6299 -3.5501 -3.4585 -3.3467 -3.1879 -2.9555 -2.6533 -2.3662 -2.1256
 -1.9365 -1.7905 -1.6764 -1.5843 -1.5062 -1.3511 -1.2331 -1.1400 -1.0661
 -3.4984 -3.4085 -3.3256 -3.2404 -3.1427 -3.0154 -2.8272 -2.5783 -2.3241 -2.0994
 -1.9166 -1.7728 -1.6594 -1.5680 -1.4910 -1.3387 -1.2237 -1.1350 -1.0667 -1.0137
 -3.3340 -3.2291 -3.1379 -3.0531 -2.9661 -2.8633 -2.7165 -2.5149 -2.2951 -2.0883
 -1.9118 -1.7685 -1.6540 -1.5615 -1.4842 -1.3325 -1.2191 -1.1332 -1.0681 -1.0183
 -0.9802
 -3.2097 -3.0899 -2.9871 -2.8965 -2.8114 -2.7226 -2.6099 -2.4500 -2.2647 -2.0794
 -1.9123 -1.7710 -1.6554 -1.5612 -1.4829 -1.3307 -1.2179 -1.1333 -1.0702 -1.0226
 -0.9864 -0.9591
 -3.0819 -2.9690 -2.8644 -2.7692 -2.6811 -2.5956 -2.5029 -2.3789 -2.2261 -2.0648
 -1.9112 -1.7753 -1.6600 -1.5645 -1.4848 -1.3315 -1.2188 -1.1346 -1.0727 -1.0268
 -0.9923 -0.9667 -0.9477 -0.9334
 -2.9302 -2.8000 -2.7011 -2.6240 -2.5536 -2.4793 -2.3973 -2.2995 -2.1767 -2.0401
 -1.9034 -1.7766 -1.6647 -1.5691 -1.4884 -1.3337 -1.2207 -1.1367 -1.0752 -1.0304
 -0.9975 -0.9737 -0.9567 -0.9445 -0.9361 -0.9314 -0.9304 -0.9334 -0.9409 -0.9527
 -2.8737 -2.7125 -2.5776 -2.4688 -2.3821 -2.3118 -2.2506 -2.1848 -2.1006 -1.9970
 -1.8834 -1.7708 -1.6661 -1.5731 -1.4924 -1.3364 -1.2232 -1.1388 -1.0774 -1.0334
 -1.0018 -0.9796 -0.9647 -0.9549 -0.9489 -0.9458 -0.9457 -0.9487 -0.9554 -0.9669
 -0.9830
 -2.8611 -2.6862 -2.5312 -2.3969 -2.2837 -2.1885 -2.1061 -2.0304 -1.9573 -1.8865
 -1.8152 -1.7385 -1.6557 -1.5727 -1.4953 -1.3393 -1.2255 -1.1408 -1.0791 -1.0352
 -1.0046 -0.9840 -0.9711 -0.9641 -0.9608 -0.9603 -0.9622 -0.9661 -0.9728 -0.9832
 -0.9988
 -2.8647 -2.6855 -2.5211 -2.3723 -2.2406 -2.1264 -2.0277 -1.9397 -1.8577 -1.7802
 -1.7099 -1.6494 -1.5961 -1.5430 -1.4853 -1.3403 -1.2263 -1.1413 -1.0792 -1.0352
 -1.0053 -0.9861 -0.9753 -0.9710 -0.9709 -0.9735 -0.9782 -0.9844 -0.9923 -1.0025
 -1.0164
 -2.8734 -2.6958 -2.5294 -2.3744 -2.2320 -2.1046 -1.9928 -1.8950 -1.8080 -1.7285
 -1.6553 -1.5895 -1.5328 -1.4850 -1.4431 -1.3367 -1.2278 -1.1423 -1.0794 -1.0347
 -1.0048 -0.9864 -0.9771 -0.9751 -0.9781 -0.9841 -0.9922 -1.0014 -1.0116 -1.0232
 -1.0368
 -2.8699 -2.7007 -2.5389 -2.3837 -2.2381 -2.1037 -1.9833 -1.8774 -1.7845 -1.7025
 -1.6287 -1.5621 -1.5023 -1.4497 -1.4043 -1.3130 -1.2255 -1.1424 -1.0788 -1.0333
 -1.0028 -0.9846 -0.9762 -0.9758 -0.9814 -0.9908 -1.0026 -1.0155 -1.0290 -1.0432
 -1.0582
 -2.8496 -2.6926 -2.5391 -2.3905 -2.2461 -2.1110 -1.9869 -1.8759 -1.7784 -1.6929
 -1.6173 -1.5498 -1.4890 -1.4345 -1.3689 -1.2692 -1.2194 -1.1416 -1.0774
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.9217 -3.8612 -3.7959 -3.7120 -3.5895 -3.3930 -3.1041 -2.7442 -2.4250 -2.1600
 -1.9539 -1.7961 -1.6743 -1.5767 -1.4967 -1.3408 -1.2242 -1.1327 -1.0594
 -3.7024 -3.6288 -3.5582 -3.4794 -3.3769 -3.2278 -2.9953 -2.6922 -2.3971 -2.1433
 -1.9408 -1.7834 -1.6610 -1.5640 -1.4841 -1.3302 -1.2157 -1.1273 -1.0590 -1.0056
 -3.5209 -3.4300 -3.3495 -3.2707 -3.1824 -3.0667 -2.8908 -2.6457 -2.3839 -2.1440
 -1.9442 -1.7851 -1.6600 -1.5608 -1.4797 -1.3252 -1.2114 -1.1251 -1.0595 -1.0092
 -0.9705
