 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F300M
  2.5878  2.5227  2.4648  2.4382  2.4477  2.4835  2.5401  2.6117  2.6790  2.7182
  2.7431  2.7345  2.6905  2.6394  2.5746  2.3952  2.2153  2.0429  1.8778
  2.6733  2.6217  2.5657  2.5149  2.4748  2.4512  2.4495  2.4723  2.5160  2.5736
  2.6329  2.6724  2.6673  2.6199  2.5544  2.3757  2.1974  2.0256  1.8612  1.7038
  2.7307  2.6894  2.6392  2.5819  2.5219  2.4693  2.4329  2.4194  2.4338  2.4781
  2.5383  2.5979  2.6239  2.5935  2.5337  2.3590  2.1827  2.0117  1.8478  1.6914
  1.5416
  2.7600  2.7258  2.6853  2.6392  2.5890  2.5378  2.4903  2.4530  2.4324  2.4317
  2.4593  2.5110  2.5603  2.5602  2.5125  2.3451  2.1712  2.0012  1.8375  1.6814
  1.5324  1.3895
  2.7694  2.7400  2.7066  2.6692  2.6282  2.5853  2.5431  2.5065  2.4779  2.4585
  2.4483  2.4546  2.4889  2.5117  2.4853  2.3323  2.1619  1.9938  1.8302  1.6738
  1.5250  1.3828  1.2463  1.1146
  2.7637  2.7383  2.7101  2.6794  2.6460  2.6100  2.5725  2.5367  2.5066  2.4837
  2.4658  2.4500  2.4472  2.4624  2.4478  2.3183  2.1535  1.9883  1.8258  1.6688
  1.5194  1.3772  1.2412  1.1105  0.9844  0.8623  0.7436  0.6280  0.5155  0.4061
  2.7414  2.7213  2.6987  2.6741  2.6471  2.6175  2.5851  2.5515  2.5191  2.4913
  2.4688  2.4486  2.4275  2.4249  2.4124  2.2985  2.1442  1.9834  1.8236  1.6667
  1.5161  1.3731  1.2370  1.1066  0.9813  0.8603  0.7431  0.6293  0.5184  0.4102
  0.3045
  2.6992  2.6850  2.6692  2.6521  2.6321  2.6093  2.5829  2.5534  2.5221  2.4912
  2.4631  2.4379  2.4132  2.3925  2.3802  2.2739  2.1314  1.9772  1.8217  1.6670
  1.5159  1.3713  1.2341  1.1034  0.9782  0.8578  0.7415  0.6290  0.5197  0.4131
  0.3088
  2.6390  2.6287  2.6185  2.6092  2.5976  2.5830  2.5638  2.5403  2.5129  2.4829
  2.4524  2.4228  2.3941  2.3667  2.3480  2.2481  2.1141  1.9668  1.8163  1.6654
  1.5157  1.3700  1.2310  1.0989  0.9730  0.8523  0.7362  0.6242  0.5159  0.4106
  0.3079
  2.5671  2.5571  2.5496  2.5454  2.5417  2.5351  2.5249  2.5093  2.4884  2.4631
  2.4344  2.4040  2.3731  2.3426  2.3154  2.2230  2.0977  1.9573  1.8117  1.6653
  1.5189  1.3743  1.2343  1.1005  0.9733  0.8518  0.7352  0.6232  0.5151  0.4107
  0.3073
  2.4851  2.4747  2.4682  2.4648  2.4643  2.4650  2.4628  2.4560  2.4438  2.4259
  2.4029  2.3759  2.3463  2.3153  2.2844  2.1953  2.0788  1.9464  1.8060  1.6635
  1.5209  1.3791  1.2398  1.1049  0.9760  0.8533  0.7358  0.6231  0.5147  0.4101
  0.3090
