 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F200W
  2.4243  2.4418  2.5116  2.5753  2.6009  2.6300  2.6982  2.7731  2.8112  2.8036
  2.7690  2.7132  2.6501  2.5859  2.5167  2.3412  2.1690  2.0027  1.8417
  2.4767  2.4648  2.4751  2.4985  2.5331  2.5777  2.6259  2.6697  2.7020  2.7183
  2.7138  2.6845  2.6323  2.5672  2.4983  2.3254  2.1567  1.9928  1.8337  1.6792
  2.5035  2.4810  2.4618  2.4582  2.4818  2.5204  2.5571  2.5906  2.6209  2.6452
  2.6546  2.6431  2.6050  2.5455  2.4788  2.3090  2.1436  1.9827  1.8259  1.6738
  1.5265
  2.5047  2.4904  2.4717  2.4544  2.4470  2.4581  2.4918  2.5358  2.5679  2.5843
  2.5914  2.5890  2.5682  2.5208  2.4582  2.2920  2.1297  1.9724  1.8183  1.6683
  1.5231  1.3825
  2.4721  2.4726  2.4644  2.4513  2.4381  2.4318  2.4384  2.4596  2.4915  2.5217
  2.5345  2.5310  2.5188  2.4875  2.4344  2.2743  2.1147  1.9611  1.8105  1.6627
  1.5191  1.3803  1.2459  1.1154
  2.3993  2.4202  2.4289  2.4283  2.4215  2.4131  2.4085  2.4127  2.4256  2.4425
  2.4577  2.4627  2.4549  2.4366  2.3988  2.2551  2.0988  1.9482  1.8019  1.6571
  1.5151  1.3775  1.2446  1.1159  0.9909  0.8693  0.7506  0.6344  0.5210  0.4121
  2.2848  2.3285  2.3587  2.3763  2.3832  2.3826  2.3783  2.3756  2.3778  2.3844
  2.3904  2.3912  2.3839  2.3711  2.3453  2.2287  2.0815  1.9341  1.7917  1.6510
  1.5111  1.3745  1.2425  1.1150  0.9916  0.8718  0.7550  0.6411  0.5297  0.4206
  0.3154
  2.1361  2.1990  2.2509  2.2902  2.3158  2.3295  2.3342  2.3339  2.3327  2.3334
  2.3352  2.3337  2.3248  2.3091  2.2881  2.1911  2.0601  1.9186  1.7797  1.6434
  1.5071  1.3720  1.2405  1.1135  0.9910  0.8724  0.7572  0.6451  0.5357  0.4286
  0.3234
  1.9687  2.0431  2.1107  2.1699  2.2160  2.2485  2.2677  2.2769  2.2797  2.2798
  2.2796  2.2781  2.2717  2.2577  2.2377  2.1508  2.0324  1.8996  1.7647  1.6320
  1.4998  1.3672  1.2365  1.1094  0.9869  0.8687  0.7543  0.6433  0.5354  0.4301
  0.3269
  1.7958  1.8724  1.9479  2.0206  2.0850  2.1362  2.1738  2.1977  2.2107  2.2162
  2.2178  2.2173  2.2143  2.2060  2.1907  2.1149  2.0062  1.8815  1.7513  1.6217
  1.4933  1.3647  1.2362  1.1097  0.9870  0.8687  0.7545  0.6440  0.5370  0.4330
  0.3298
  1.6199  1.6974  1.7761  1.8535  1.9277  1.9951  2.0501  2.0915  2.1195  2.1362
  2.1447  2.1480  2.1482  2.1451  2.1369  2.0802  1.9804  1.8636  1.7384  1.6115
  1.4857  1.3605  1.2354  1.1108  0.9884  0.8697  0.7550  0.6444  0.5375  0.4340
  0.3334
  1.4411  1.5181  1.6019  1.6776  1.7561  1.8314  1.8996  1.9575  2.0020  2.0339
  2.0545  2.0664  2.0722  2.0739  2.0763  2.0467  1.9550  1.8459  1.7260
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F200W
  2.4977  2.5349  2.5816  2.6337  2.6858  2.7326  2.7699  2.7943  2.8039  2.7968
  2.7702  2.7238  2.6627  2.5944  2.5226  2.3462  2.1730  2.0056  1.8435
  2.4607  2.4757  2.5059  2.5471  2.5935  2.6400  2.6813  2.7138  2.7347  2.7416
  2.7302  2.6966  2.6424  2.5766  2.5069  2.3318  2.1609  1.9957  1.8360  1.6814
  2.4794  2.4620  2.4683  2.4858  2.5161  2.5537  2.5931  2.6288  2.6571  2.6752
  2.6786  2.6617  2.6203  2.5596  2.4917  2.3185  2.1496  1.9864  1.8288  1.6765
  1.5290
  2.5148  2.4806  2.4651  2.4659  2.4792  2.5016  2.5301  2.5607  2.5862  2.6059
  2.6170  2.6146  2.5909  2.5413  2.4770  2.3063  2.1391  1.9777  1.8219  1.6714
  1.5261  1.3852
  2.5288  2.5085  2.4839  2.4699  2.4677  2.4747  2.4889  2.5085  2.5318  2.5541
  2.5628  2.5619  2.5495  2.5168  2.4610  2.2947  2.1289  1.9693  1.8154  1.6665
  1.5226  1.3835  1.2489  1.1181
  2.5159  2.5066  2.4896  2.4680  2.4459  2.4292  2.4231  2.4307  2.4504  2.4793
  2.5036  2.5101  2.5030  2.4813  2.4393  2.2829  2.1189  1.9609  1.8089  1.6617
  1.5190  1.3811  1.2479  1.1189  0.9937  0.8717  0.7527  0.6364  0.5230  0.4142
  2.4687  2.4763  2.4725  2.4605  2.4435  2.4254  2.4101  2.4024  2.4039  2.4119
  2.4232  2.4345  2.4371  2.4279  2.4021  2.2691  2.1086  1.9521  1.8020  1.6570
  1.5157  1.3785  1.2462  1.1184  0.9947  0.8746  0.7575  0.6434  0.5318  0.4227
  0.3176
  2.3829  2.4104  2.4244  2.4276  2.4225  2.4115  2.3976  2.3846  2.3757  2.3720
  2.3712  2.3692  2.3647  2.3572  2.3424  2.2440  2.0967  1.9427  1.7944  1.6517
  1.5125  1.3764  1.2445  1.1173  0.9944  0.8755  0.7600  0.6476  0.5380  0.4307
  0.3255
  2.2588  2.3084  2.3417  2.3631  2.3738  2.3757  2.3707  2.3614  2.3507  2.3411
  2.3334  2.3253  2.3138  2.2983  2.2809  2.2012  2.0757  1.9298  1.7838  1.6432
  1.5066  1.3722  1.2408  1.1134  0.9907  0.8721  0.7574  0.6461  0.5379  0.4323
  0.3289
  2.1099  2.1739  2.2247  2.2644  2.2932  2.3115  2.3201  2.3208  2.3155  2.3070
  2.2972  2.2867  2.2738  2.2565  2.2348  2.1583  2.0478  1.9150  1.7744  1.6362
  1.5022  1.3707  1.2410  1.1140  0.9910  0.8724  0.7578  0.6471  0.5398  0.4354
  0.3318
  1.9501  2.0190  2.0824  2.1367  2.1817  2.2170  2.2415  2.2560  2.2613  2.2596
  2.2532  2.2438  2.2320  2.2167  2.1965  2.1219  2.0186  1.8963  1.7632  1.6285
  1.4967  1.3679  1.2409  1.1154  0.9926  0.8736  0.7586  0.6477  0.5405  0.4366
  0.3357
  1.7823  1.8566  1.9255  1.9891  2.0460  2.0949  2.1346  2.1641  2.1830  2.1924
  2.1940  2.1898  2.1815  2.1699  2.1660  2.0920  1.9881  1.8737  1.7502
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F200W
  2.5772  2.6247  2.6785  2.7344  2.7867  2.8288  2.8550  2.8622  2.8527  2.8273
  2.7857  2.7297  2.6648  2.5958  2.5255  2.3498  2.1772  2.0092  1.8463
  2.5170  2.5537  2.5998  2.6512  2.7023  2.7466  2.7783  2.7937  2.7950  2.7823
