 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0863 -1.1799 -1.2738 -1.3666 -1.4575 -1.5464 -1.6335 -1.7189 -1.8025 -1.8837
 -1.9620 -2.0375 -2.1101 -2.1804 -2.2536 -2.4546 -2.6496 -2.8240 -2.9892 -3.1476
 -3.3008 -3.4487 -3.5900 -3.7249 -3.8537 -3.9771 -4.0956 -4.2098 -4.3202 -4.4271
 -4.5308
 -1.1125 -1.1981 -1.2853 -1.3727 -1.4596 -1.5455 -1.6302 -1.7136 -1.7958 -1.8764
 -1.9550 -2.0312 -2.1046 -2.1755 -2.2460 -2.4385 -2.6381 -2.8216 -2.9882 -3.1467
 -3.2998 -3.4478 -3.5897 -3.7253 -3.8548 -3.9786 -4.0974 -4.2117 -4.3218 -4.4284
 -4.5337
 -1.1508 -1.2287 -1.3081 -1.3883 -1.4692 -1.5506 -1.6319 -1.7126 -1.7928 -1.8722
 -1.9503 -2.0268 -2.1013 -2.1733 -2.2444 -2.4283 -2.6229 -2.8120 -2.9843 -3.1441
 -3.2973 -3.4456 -3.5881 -3.7245 -3.8547 -3.9792 -4.0987 -4.2134 -4.3238 -4.4303
 -4.5332
 -1.1987 -1.2706 -1.3430 -1.4158 -1.4896 -1.5646 -1.6408 -1.7177 -1.7951 -1.8723
 -1.9490 -2.0251 -2.1038 -2.1764 -2.2488 -2.4240 -2.6040 -2.7952 -2.9775
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0777 -1.1707 -1.2554 -1.3325 -1.4051 -1.4784 -1.5576 -1.6436 -1.7278 -1.8080
 -1.8844 -1.9592 -2.0331 -2.1067 -2.1794 -2.3564 -2.5295 -2.7036 -2.8739
 -1.1173 -1.2185 -1.3114 -1.3958 -1.4732 -1.5469 -1.6249 -1.7062 -1.7864 -1.8627
 -1.9347 -2.0047 -2.0759 -2.1486 -2.2213 -2.3992 -2.5744 -2.7467 -2.9136 -3.0746
 -1.1266 -1.2366 -1.3379 -1.4303 -1.5141 -1.5911 -1.6674 -1.7462 -1.8245 -1.8993
 -1.9691 -2.0354 -2.1025 -2.1731 -2.2455 -2.4250 -2.6027 -2.7745 -2.9397 -3.0993
 -3.2523
 -1.1010 -1.2181 -1.3313 -1.4370 -1.5330 -1.6186 -1.6968 -1.7745 -1.8518 -1.9263
 -1.9957 -2.0600 -2.1228 -2.1896 -2.2605 -2.4415 -2.6206 -2.7925 -2.9570 -3.1154
 -3.2681 -3.4143
 -1.0791 -1.1921 -1.3021 -1.4093 -1.5138 -1.6146 -1.7069 -1.7902 -1.8695 -1.9455
 -2.0167 -2.0816 -2.1416 -2.2035 -2.2713 -2.4521 -2.6320 -2.8041 -2.9684 -3.1260
 -3.2784 -3.4247 -3.5644 -3.6984
 -1.0694 -1.1760 -1.2807 -1.3844 -1.4865 -1.5861 -1.6826 -1.7753 -1.8638 -1.9472
 -2.0247 -2.0955 -2.1589 -2.2182 -2.2811 -2.4589 -2.6392 -2.8116 -2.9759 -3.1333
 -3.2851 -3.4314 -3.5713 -3.7053 -3.8338 -3.9580 -4.0785 -4.1954 -4.3087 -4.4180
 -1.0671 -1.1711 -1.2724 -1.3721 -1.4708 -1.5680 -1.6626 -1.7533 -1.8402 -1.9245
 -2.0074 -2.0870 -2.1610 -2.2279 -2.2915 -2.4637 -2.6437 -2.8164 -2.9809 -3.1382
 -3.2895 -3.4357 -3.5759 -3.7100 -3.8384 -3.9621 -4.0817 -4.1977 -4.3103 -4.4190
 -4.5244
 -1.0675 -1.1705 -1.2701 -1.3672 -1.4626 -1.5568 -1.6492 -1.7389 -1.8249 -1.9068
 -1.9855 -2.0630 -2.1402 -2.2158 -2.2896 -2.4677 -2.6465 -2.8195 -2.9842 -3.1414
 -3.2925 -3.4384 -3.5787 -3.7131 -3.8418 -3.9653 -4.0845 -4.1997 -4.3115 -4.4198
 -4.5240
 -1.0703 -1.1723 -1.2710 -1.3669 -1.4604 -1.5521 -1.6421 -1.7301 -1.8156 -1.8976
 -1.9756 -2.0502 -2.1231 -2.1965 -2.2722 -2.4677 -2.6505 -2.8237 -2.9888 -3.1461
 -3.2969 -3.4426 -3.5831 -3.7179 -3.8471 -3.9708 -4.0900 -4.2049 -4.3162 -4.4239
 -4.5282
 -1.0749 -1.1743 -1.2712 -1.3661 -1.4585 -1.5484 -1.6365 -1.7226 -1.8069 -1.8888
 -1.9675 -2.0428 -2.1149 -2.1853 -2.2569 -2.4510 -2.6481 -2.8239 -2.9892 -3.1465
 -3.2971 -3.4423 -3.5828 -3.7180 -3.8476 -3.9719 -4.0914 -4.2062 -4.3172 -4.4246
 -4.5285
 -1.0872 -1.1812 -1.2745 -1.3670 -1.4577 -1.5465 -1.6332 -1.7177 -1.8006 -1.8817
 -1.9607 -2.0370 -2.1104 -2.1813 -2.2511 -2.4355 -2.6333 -2.8214 -2.9887 -3.1462
 -3.2966 -3.4414 -3.5816 -3.7171 -3.8474 -3.9723 -4.0923 -4.2075 -4.3185 -4.4258
 -4.5295
 -1.1102 -1.1964 -1.2842 -1.3725 -1.4602 -1.5469 -1.6319 -1.7151 -1.7968 -1.8768
 -1.9552 -2.0320 -2.1066 -2.1791 -2.2548 -2.4212 -2.6061 -2.8162 -2.9873
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0650 -1.1559 -1.2388 -1.3148 -1.3874 -1.4615 -1.5415 -1.6285 -1.7152 -1.7999
 -1.8816 -1.9606 -2.0369 -2.1107 -2.1828 -2.3574 -2.5275 -2.6998 -2.8683
 -1.1105 -1.2096 -1.3004 -1.3827 -1.4584 -1.5309 -1.6079 -1.6891 -1.7709 -1.8513
 -1.9291 -2.0046 -2.0789 -2.1524 -2.2248 -2.4004 -2.5726 -2.7436 -2.9106 -3.0712
 -1.1296 -1.2355 -1.3329 -1.4218 -1.5021 -1.5757 -1.6498 -1.7279 -1.8069 -1.8847
 -1.9599 -2.0324 -2.1041 -2.1763 -2.2487 -2.4258 -2.6010 -2.7728 -2.9377 -3.0965
 -3.2495
 -1.1185 -1.2347 -1.3421 -1.4402 -1.5282 -1.6067 -1.6801 -1.7560 -1.8330 -1.9093
 -1.9829 -2.0533 -2.1221 -2.1920 -2.2633 -2.4419 -2.6190 -2.7909 -2.9554 -3.1132
 -3.2655 -3.4117
 -1.0977 -1.2085 -1.3159 -1.4255 -1.5284 -1.6207 -1.7009 -1.7770 -1.8534 -1.9289
 -2.0019 -2.0713 -2.1377 -2.2043 -2.2735 -2.4522 -2.6304 -2.8025 -2.9670 -3.1243
 -3.2759 -3.4220 -3.5617 -3.6957
 -1.0783 -1.1807 -1.2878 -1.3938 -1.4977 -1.5978 -1.6921 -1.7794 -1.8617 -1.9403
 -2.0155 -2.0866 -2.1529 -2.2166 -2.2824 -2.4590 -2.6378 -2.8100 -2.9746 -3.1318
 -3.2829 -3.4286 -3.5684 -3.7023 -3.8310 -3.9554 -4.0761 -4.1934 -4.3073 -4.4171
 -1.0673 -1.1720 -1.2744 -1.3755 -1.4756 -1.5738 -1.6682 -1.7577 -1.8439 -1.9285
 -2.0108 -2.0890 -2.1615 -2.2284 -2.2922 -2.4638 -2.6425 -2.8150 -2.9797 -3.1370
 -3.2876 -3.4329 -3.5727 -3.7067 -3.8353 -3.9591 -4.0790 -4.1954 -4.3085 -4.4179
 -4.5233
 -1.0679 -1.1710 -1.2704 -1.3679 -1.4642 -1.5594 -1.6525 -1.7422 -1.8276 -1.9093
 -1.9892 -2.0692 -2.1485 -2.2248 -2.2966 -2.4679 -2.6455 -2.8183 -2.9831 -3.1403
 -3.2908 -3.4357 -3.5753 -3.7095 -3.8382 -3.9619 -4.0814 -4.1970 -4.3092 -4.4181
 -4.5229
 -1.0707 -1.1734 -1.2719 -1.3674 -1.4610 -1.5533 -1.6443 -1.7331 -1.8188 -1.9005
 -1.9782 -2.0537 -2.1289 -2.2054 -2.2829 -2.4722 -2.6498 -2.8228 -2.9879 -3.1452
 -3.2956 -3.4401 -3.5796 -3.7140 -3.8431 -3.9671 -4.0866 -4.2019 -4.3135 -4.4219
 -4.5267
 -1.0715 -1.1741 -1.2720 -1.3668 -1.4591 -1.5494 -1.6383 -1.7253 -1.8103 -1.8925
 -1.9710 -2.0459 -2.1183 -2.1902 -2.2640 -2.4588 -2.6500 -2.8233 -2.9885 -3.1458
 -3.2960 -3.4402 -3.5794 -3.7140 -3.8435 -3.9679 -4.0876 -4.2028 -4.3141 -4.4220
 -4.5264
 -1.0749 -1.1751 -1.2723 -1.3664 -1.4580 -1.5474 -1.6349 -1.7203 -1.8040 -1.8857
 -1.9648 -2.0410 -2.1139 -2.1846 -2.2551 -2.4413 -2.6386 -2.8228 -2.9885 -3.1459
 -3.2959 -3.4398 -3.5786 -3.7132 -3.8432 -3.9681 -4.0883 -4.2038 -4.3151 -4.4228
 -4.5270
 -1.0856 -1.1805 -1.2746 -1.3669 -1.4575 -1.5461 -1.6326 -1.7170 -1.7995 -1.8803
 -1.9592 -2.0361 -2.1104 -2.1823 -2.2562 -2.4197 -2.6156 -2.8213 -2.9879
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0515 -1.1402 -1.2213 -1.2967 -1.3699 -1.4451 -1.5261 -1.6139 -1.7033 -1.7919
 -1.8780 -1.9606 -2.0392 -2.1140 -2.1860 -2.3581 -2.5253 -2.6950 -2.8629
 -1.1022 -1.1993 -1.2881 -1.3689 -1.4439 -1.5159 -1.5919 -1.6728 -1.7562 -1.8403
 -1.9230 -2.0034 -2.0808 -2.1555 -2.2279 -2.4016 -2.5700 -2.7412 -2.9071 -3.0670
 -1.1272 -1.2305 -1.3256 -1.4120 -1.4900 -1.5616 -1.6337 -1.7106 -1.7901 -1.8706
 -1.9505 -2.0287 -2.1047 -2.1790 -2.2517 -2.4269 -2.5985 -2.7700 -2.9352 -3.0935
 -3.2462
 -1.1308 -1.2413 -1.3434 -1.4364 -1.5200 -1.5945 -1.6646 -1.7384 -1.8149 -1.8926
 -1.9700 -2.0460 -2.1203 -2.1935 -2.2660 -2.4427 -2.6167 -2.7882 -2.9532 -3.1109
 -3.2626 -3.4088
 -1.1025 -1.2210 -1.3345 -1.4396 -1.5342 -1.6170 -1.6894 -1.7611 -1.8355 -1.9110
 -1.9863 -2.0603 -2.1327 -2.2040 -2.2754 -2.4529 -2.6284 -2.8000 -2.9649 -3.1224
 -3.2735 -3.4192 -3.5589 -3.6929
 -1.0773 -1.1891 -1.2998 -1.4086 -1.5138 -1.6123 -1.6995 -1.7762 -1.8514 -1.9265
 -2.0009 -2.0738 -2.1444 -2.2136 -2.2830 -2.4597 -2.6360 -2.8078 -2.9726 -3.1302
 -3.2808 -3.4259 -3.5654 -3.6992 -3.8279 -3.9523 -4.0732 -4.1909 -4.3053 -4.4156
 -1.0675 -1.1739 -1.2784 -1.3819 -1.4839 -1.5830 -1.6765 -1.7635 -1.8470 -1.9286
 -2.0074 -2.0830 -2.1552 -2.2238 -2.2909 -2.4644 -2.6411 -2.8131 -2.9779 -3.1354
 -3.2858 -3.4303 -3.5694 -3.7032 -3.8318 -3.9557 -4.0759 -4.1926 -4.3061 -4.4162
 -4.5221
 -1.0668 -1.1704 -1.2707 -1.3693 -1.4671 -1.5634 -1.6566 -1.7450 -1.8287 -1.9103
 -1.9918 -2.0733 -2.1527 -2.2278 -2.2983 -2.4684 -2.6444 -2.8167 -2.9814 -3.1388
 -3.2891 -3.4332 -3.5720 -3.7057 -3.8343 -3.9582 -4.0779 -4.1939 -4.3066 -4.4159
 -4.5216
 -1.0711 -1.1735 -1.2719 -1.3674 -1.4615 -1.5546 -1.6461 -1.7348 -1.8196 -1.9004
 -1.9784 -2.0558 -2.1343 -2.2136 -2.2918 -2.4744 -2.6489 -2.8214 -2.9864 -3.1438
 -3.2940 -3.4379 -3.5763 -3.7101 -3.8390 -3.9630 -4.0827 -4.1983 -4.3104 -4.4192
 -4.5247
 -1.0721 -1.1755 -1.2733 -1.3676 -1.4594 -1.5498 -1.6390 -1.7265 -1.8116 -1.8934
 -1.9715 -2.0466 -2.1204 -2.1950 -2.2714 -2.4667 -2.6501 -2.8222 -2.9873 -3.1445
 -3.2946 -3.4383 -3.5764 -3.7100 -3.8391 -3.9635 -4.0833 -4.1988 -4.3105 -4.4188
 -4.5238
 -1.0720 -1.1754 -1.2741 -1.3679 -1.4591 -1.5482 -1.6355 -1.7214 -1.8056 -1.8876
 -1.9667 -2.0425 -2.1155 -2.1870 -2.2590 -2.4482 -2.6436 -2.8223 -2.9875 -3.1448
 -3.2947 -3.4382 -3.5762 -3.7096 -3.8389 -3.9635 -4.0837 -4.1995 -4.3111 -4.4191
 -4.5238
 -1.0739 -1.1751 -1.2731 -1.3675 -1.4584 -1.5471 -1.6336 -1.7184 -1.8014 -1.8827
 -1.9619 -2.0387 -2.1128 -2.1845 -2.2546 -2.4189 -2.6294 -2.8217 -2.9870
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0377 -1.1244 -1.2042 -1.2797 -1.3535 -1.4295 -1.5115 -1.6009 -1.6930 -1.7848
 -1.8740 -1.9595 -2.0404 -2.1167 -2.1890 -2.3591 -2.5232 -2.6894 -2.8573
 -1.0934 -1.1885 -1.2755 -1.3551 -1.4297 -1.5017 -1.5768 -1.6579 -1.7434 -1.8309
 -1.9176 -2.0017 -2.0820 -2.1584 -2.2314 -2.4035 -2.5680 -2.7372 -2.9034 -3.0629
 -1.1227 -1.2239 -1.3169 -1.4014 -1.4779 -1.5484 -1.6189 -1.6947 -1.7749 -1.8583
 -1.9423 -2.0250 -2.1048 -2.1814 -2.2550 -2.4292 -2.5965 -2.7666 -2.9323 -3.0908
 -3.2430
 -1.1343 -1.2412 -1.3400 -1.4300 -1.5108 -1.5829 -1.6506 -1.7222 -1.7982 -1.8775
 -1.9586 -2.0393 -2.1183 -2.1948 -2.2688 -2.4450 -2.6149 -2.7852 -2.9507 -3.1089
 -3.2602 -3.4060
 -1.1213 -1.2374 -1.3451 -1.4435 -1.5317 -1.6091 -1.6774 -1.7457 -1.8182 -1.8939
 -1.9717 -2.0501 -2.1276 -2.2034 -2.2773 -2.4551 -2.6270 -2.7974 -2.9626 -3.1208
 -3.2716 -3.4168 -3.5563 -3.6902
 -1.0869 -1.2031 -1.3176 -1.4280 -1.5305 -1.6215 -1.6982 -1.7667 -1.8369 -1.9099
 -1.9847 -2.0604 -2.1358 -2.2102 -2.2834 -2.4616 -2.6351 -2.8056 -2.9705 -3.1285
 -3.2793 -3.4238 -3.5628 -3.6965 -3.8250 -3.9493 -4.0704 -4.1883 -4.3029 -4.4136
 -1.0693 -1.1784 -1.2862 -1.3929 -1.4975 -1.5976 -1.6900 -1.7714 -1.8473 -1.9221
 -1.9967 -2.0711 -2.1448 -2.2173 -2.2889 -2.4660 -2.6405 -2.8113 -2.9759 -3.1337
 -3.2844 -3.4285 -3.5670 -3.7004 -3.8287 -3.9526 -4.0728 -4.1897 -4.3035 -4.4140
 -4.5206
 -1.0651 -1.1699 -1.2721 -1.3730 -1.4729 -1.5707 -1.6641 -1.7507 -1.8322 -1.9129
 -1.9936 -2.0732 -2.1502 -2.2242 -2.2954 -2.4696 -2.6441 -2.8153 -2.9797 -3.1372
 -3.2878 -3.4317 -3.5697 -3.7028 -3.8311 -3.9548 -4.0745 -4.1907 -4.3036 -4.4133
 -4.5196
 -1.0693 -1.1721 -1.2710 -1.3676 -1.4630 -1.5573 -1.6494 -1.7374 -1.8203 -1.8998
 -1.9784 -2.0582 -2.1389 -2.2192 -2.2968 -2.4753 -2.6487 -2.8203 -2.9850 -3.1423
 -3.2927 -3.4365 -3.5743 -3.7072 -3.8355 -3.9593 -4.0790 -4.1947 -4.3070 -4.4162
 -4.5221
 -1.0726 -1.1755 -1.2732 -1.3674 -1.4594 -1.5503 -1.6401 -1.7276 -1.8120 -1.8925
 -1.9699 -2.0458 -2.1220 -2.1997 -2.2788 -2.4732 -2.6502 -2.8212 -2.9861 -3.1432
 -3.2933 -3.4371 -3.5748 -3.7075 -3.8357 -3.9596 -4.0793 -4.1949 -4.3068 -4.4153
 -4.5207
 -1.0731 -1.1772 -1.2757 -1.3693 -1.4598 -1.5484 -1.6358 -1.7219 -1.8061 -1.8877
 -1.9661 -2.0417 -2.1153 -2.1886 -2.2630 -2.4562 -2.6480 -2.8217 -2.9866 -3.1437
 -3.2937 -3.4373 -3.5749 -3.7075 -3.8357 -3.9597 -4.0795 -4.1952 -4.3070 -4.4152
 -4.5202
 -1.0717 -1.1761 -1.2754 -1.3700 -1.4604 -1.5482 -1.6343 -1.7189 -1.8021 -1.8835
 -1.9627 -2.0392 -2.1132 -2.1852 -2.2494 -2.4243 -2.6421 -2.8218 -2.9865
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F1000W
 -1.0230 -1.1076 -1.1867 -1.2624 -1.3367 -1.4124 -1.4953 -1.5879 -1.6831 -1.7770
 -1.8681 -1.9557 -2.0386 -2.1164 -2.1898 -2.3585 -2.5195 -2.6819 -2.8497
 -1.0837 -1.1766 -1.2618 -1.3404 -1.4140 -1.4851 -1.5595 -1.6422 -1.7308 -1.8213
 -1.9108 -1.9974 -2.0802 -2.1585 -2.2325 -2.4037 -2.5649 -2.7306 -2.8972 -3.0572
 -1.1169 -1.2160 -1.3069 -1.3892 -1.4640 -1.5331 -1.6018 -1.6772 -1.7595 -1.8460
 -1.9334 -2.0193 -2.1021 -2.1810 -2.2559 -2.4298 -2.5932 -2.7606 -2.9268 -3.0862
 -3.2384
