 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.0999 -2.0534 -2.0022 -1.9546 -1.9093 -1.8728 -1.8919 -1.8633 -1.8248 -1.7691
 -1.6979 -1.6327 -1.5484 -1.4584 -1.3738 -1.2005 -1.0794 -1.0015 -0.9464
 -2.0572 -1.9476 -1.8748 -1.8351 -1.8211 -1.8056 -1.7799 -1.7478 -1.7121 -1.6721
 -1.6204 -1.5536 -1.4766 -1.3996 -1.3281 -1.1804 -1.0737 -1.0019 -0.9547 -0.9236
 -1.9961 -1.9008 -1.8178 -1.7506 -1.7027 -1.6777 -1.6707 -1.6594 -1.6324 -1.5919
 -1.5477 -1.4971 -1.4338 -1.3652 -1.3000 -1.1656 -1.0706 -1.0074 -0.9658 -0.9381
 -0.9194
 -1.9380 -1.8562 -1.7800 -1.7110 -1.6520 -1.6057 -1.5729 -1.5534 -1.5407 -1.5196
 -1.4841 -1.4435 -1.3948 -1.3369 -1.2784 -1.1548 -1.0685 -1.0129 -0.9768 -0.9525
 -0.9358 -0.9243
 -1.8619 -1.7983 -1.7359 -1.6750 -1.6173 -1.5656 -1.5225 -1.4880 -1.4607 -1.4383
 -1.4148 -1.3846 -1.3501 -1.3067 -1.2582 -1.1459 -1.0657 -1.0162 -0.9861 -0.9658
 -0.9518 -0.9420 -0.9353 -0.9302
 -1.7679 -1.7229 -1.6772 -1.6295 -1.5801 -1.5315 -1.4862 -1.4466 -1.4129 -1.3830
 -1.3550 -1.3271 -1.2996 -1.2674 -1.2303 -1.1360 -1.0612 -1.0157 -0.9912 -0.9762
 -0.9660 -0.9590 -0.9543 -0.9515 -0.9493 -0.9489 -0.9521 -0.9601 -0.9738 -0.9939
 -1.6639 -1.6325 -1.6025 -1.5696 -1.5326 -1.4924 -1.4511 -1.4116 -1.3759 -1.3442
 -1.3145 -1.2854 -1.2571 -1.2289 -1.1984 -1.1209 -1.0543 -1.0112 -0.9905 -0.9813
 -0.9763 -0.9734 -0.9719 -0.9715 -0.9717 -0.9715 -0.9730 -0.9783 -0.9893 -1.0071
 -1.0314
 -1.5520 -1.5335 -1.5156 -1.4955 -1.4717 -1.4430 -1.4100 -1.3751 -1.3412 -1.3096
 -1.2806 -1.2529 -1.2255 -1.1985 -1.1707 -1.1027 -1.0445 -1.0037 -0.9844 -0.9795
 -0.9804 -0.9829 -0.9860 -0.9892 -0.9925 -0.9957 -0.9979 -1.0014 -1.0090 -1.0229
 -1.0445
 -1.4406 -1.4316 -1.4218 -1.4113 -1.3984 -1.3808 -1.3583 -1.3315 -1.3027 -1.2738
 -1.2466 -1.2210 -1.1963 -1.1719 -1.1467 -1.0845 -1.0321 -0.9945 -0.9753 -0.9719
 -0.9772 -0.9857 -0.9946 -1.0029 -1.0105 -1.0171 -1.0234 -1.0309 -1.0397 -1.0497
 -1.0608
 -1.3297 -1.3268 -1.3263 -1.3223 -1.3168 -1.3087 -1.2963 -1.2792 -1.2582 -1.2350
 -1.2111 -1.1883 -1.1665 -1.1454 -1.1241 -1.0687 -1.0203 -0.9852 -0.9658 -0.9617
 -0.9684 -0.9810 -0.9956 -1.0099 -1.0229 -1.0344 -1.0447 -1.0540 -1.0672 -1.0763
 -1.0830
 -1.2193 -1.2191 -1.2291 -1.2331 -1.2318 -1.2297 -1.2252 -1.2171 -1.2050 -1.1894
 -1.1714 -1.1526 -1.1341 -1.1164 -1.0989 -1.0533 -1.0086 -0.9756 -0.9567 -0.9514
 -0.9575 -0.9713 -0.9895 -1.0091 -1.0281 -1.0454 -1.0609 -1.0748 -1.0873 -1.0993
 -1.1117
 -1.1095 -1.1085 -1.1302 -1.1447 -1.1468 -1.1485 -1.1492 -1.1477 -1.1433 -1.1359
 -1.1253 -1.1125 -1.0985 -1.0844 -1.0711 -1.0383 -0.9970 -0.9657 -0.9480
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.1797 -2.1162 -2.0598 -2.0110 -1.9654 -1.9237 -1.9006 -1.8599 -1.8098 -1.7485
 -1.6754 -1.5990 -1.5143 -1.4309 -1.3537 -1.1926 -1.0746 -0.9940 -0.9407
 -2.0902 -2.0022 -1.9480 -1.8996 -1.8535 -1.8138 -1.7795 -1.7464 -1.7093 -1.6646
 -1.6091 -1.5416 -1.4659 -1.3908 -1.3209 -1.1755 -1.0694 -0.9970 -0.9493 -0.9170
 -2.0559 -1.9392 -1.8454 -1.7792 -1.7458 -1.7274 -1.7018 -1.6681 -1.6317 -1.5939
 -1.5510 -1.4989 -1.4348 -1.3662 -1.3009 -1.1654 -1.0678 -1.0020 -0.9595 -0.9314
 -0.9124
 -2.0358 -1.9198 -1.8183 -1.7339 -1.6690 -1.6243 -1.6023 -1.5938 -1.5763 -1.5429
 -1.5024 -1.4590 -1.4079 -1.3478 -1.2882 -1.1596 -1.0681 -1.0073 -0.9693 -0.9446
 -0.9278 -0.9162
 -2.0049 -1.8997 -1.8037 -1.7186 -1.6459 -1.5868 -1.5415 -1.5093 -1.4912 -1.4786
 -1.4551 -1.4211 -1.3797 -1.3301 -1.2760 -1.1557 -1.0684 -1.0114 -0.9775 -0.9566
 -0.9426 -0.9329 -0.9265 -0.9228
 -1.9544 -1.8651 -1.7810 -1.7034 -1.6328 -1.5701 -1.5165 -1.4726 -1.4371 -1.4094
 -1.3883 -1.3667 -1.3398 -1.3043 -1.2611 -1.1511 -1.0674 -1.0127 -0.9822 -0.9658
 -0.9557 -0.9489 -0.9446 -0.9422 -0.9414 -0.9424 -0.9461 -0.9536 -0.9680 -0.9884
 -1.8836 -1.8114 -1.7425 -1.6767 -1.6139 -1.5546 -1.4999 -1.4513 -1.4093 -1.3732
 -1.3415 -1.3135 -1.2892 -1.2635 -1.2321 -1.1428 -1.0639 -1.0107 -0.9822 -0.9702
 -0.9650 -0.9624 -0.9613 -0.9614 -0.9623 -0.9641 -0.9675 -0.9732 -0.9831 -1.0012
 -1.0258
 -1.7975 -1.7410 -1.6870 -1.6345 -1.5826 -1.5312 -1.4808 -1.4325 -1.3883 -1.3489
 -1.3135 -1.2811 -1.2519 -1.2247 -1.1977 -1.1252 -1.0569 -1.0057 -0.9779 -0.9686
 -0.9686 -0.9713 -0.9747 -0.9785 -0.9823 -0.9862 -0.9907 -0.9963 -1.0038 -1.0169
 -1.0389
 -1.7017 -1.6581 -1.6167 -1.5764 -1.5362 -1.4948 -1.4520 -1.4085 -1.3661 -1.3262
 -1.2898 -1.2566 -1.2258 -1.1969 -1.1693 -1.1031 -1.0441 -0.9976 -0.9702 -0.9618
 -0.9654 -0.9738 -0.9828 -0.9916 -0.9996 -1.0069 -1.0140 -1.0211 -1.0291 -1.0394
 -1.0550
 -1.6045 -1.5703 -1.5385 -1.5082 -1.4781 -1.4466 -1.4128 -1.3767 -1.3393 -1.3021
 -1.2665 -1.2338 -1.2036 -1.1754 -1.1483 -1.0845 -1.0300 -0.9881 -0.9615 -0.9523
 -0.9570 -0.9690 -0.9836 -0.9982 -1.0116 -1.0236 -1.0347 -1.0449 -1.0548 -1.0653
 -1.0768
 -1.5098 -1.4820 -1.4562 -1.4332 -1.4108 -1.3877 -1.3624 -1.3345 -1.3041 -1.2722
 -1.2400 -1.2089 -1.1800 -1.1533 -1.1282 -1.0686 -1.0167 -0.9776 -0.9525 -0.9424
 -0.9462 -0.9594 -0.9775 -0.9973 -1.0166 -1.0344 -1.0506 -1.0652 -1.0786 -1.0915
 -1.1048
 -1.4208 -1.3968 -1.3752 -1.3558 -1.3384 -1.3216 -1.3033 -1.2827 -1.2596 -1.2344
 -1.2076 -1.1803 -1.1552 -1.1293 -1.1090 -1.0554 -1.0042 -0.9661 -0.9432
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.3883 -2.3108 -2.2460 -2.1888 -2.1340 -2.0750 -2.0064 -1.9257 -1.8393 -1.7516
 -1.6627 -1.5737 -1.4868 -1.4070 -1.3346 -1.1829 -1.0682 -0.9861 -0.9322
 -2.2875 -2.1967 -2.1206 -2.0555 -1.9970 -1.9410 -1.8830 -1.8189 -1.7513 -1.6820
 -1.6097 -1.5333 -1.4550 -1.3803 -1.3118 -1.1697 -1.0643 -0.9903 -0.9411 -0.9088
 -2.1899 -2.0871 -2.0174 -1.9575 -1.8983 -1.8424 -1.7889 -1.7347 -1.6794 -1.6233
 -1.5650 -1.5019 -1.4329 -1.3634 -1.2983 -1.1630 -1.0640 -0.9951 -0.9501 -0.9211
 -0.9018
 -2.1628 -2.0310 -1.9223 -1.8388 -1.7829 -1.7501 -1.7162 -1.6725 -1.6236 -1.5738
 -1.5238 -1.4722 -1.4146 -1.3517 -1.2902 -1.1605 -1.0659 -1.0006 -0.9587 -0.9326
 -0.9156 -0.9042
 -2.1546 -2.0176 -1.8964 -1.7940 -1.7110 -1.6492 -1.6090 -1.5845 -1.5655 -1.5335
 -1.4902 -1.4433 -1.3946 -1.3407 -1.2840 -1.1596 -1.0681 -1.0053 -0.9659 -0.9428
 -0.9286 -0.9193 -0.9134 -0.9104
 -2.1416 -2.0098 -1.8889 -1.7824 -1.6916 -1.6167 -1.5566 -1.5100 -1.4769 -1.4577
 -1.4397 -1.4110 -1.3719 -1.3262 -1.2762 -1.1582 -1.0693 -1.0084 -0.9709 -0.9506
 -0.9399 -0.9336 -0.9299 -0.9284 -0.9285 -0.9302 -0.9350 -0.9444 -0.9593 -0.9795
 -2.1112 -1.9918 -1.8787 -1.7761 -1.6854 -1.6067 -1.5397 -1.4836 -1.4374 -1.3997
 -1.3712 -1.3503 -1.3286 -1.2994 -1.2615 -1.1549 -1.0685 -1.0089 -0.9726 -0.9547
 -0.9478 -0.9455 -0.9452 -0.9461 -0.9480 -0.9510 -0.9558 -0.9628 -0.9739 -0.9923
 -1.0170
 -2.0588 -1.9556 -1.8555 -1.7620 -1.6770 -1.6006 -1.5328 -1.4727 -1.4205 -1.3755
 -1.3365 -1.3033 -1.2766 -1.2536 -1.2280 -1.1464 -1.0653 -1.0067 -0.9709 -0.9543
 -0.9508 -0.9532 -0.9572 -0.9619 -0.9667 -0.9718 -0.9778 -0.9847 -0.9935 -1.0076
 -1.0301
 -1.9862 -1.8994 -1.8141 -1.7328 -1.6571 -1.5873 -1.5230 -1.4638 -1.4098 -1.3613
 -1.3180 -1.2794 -1.2453 -1.2159 -1.1899 -1.1245 -1.0571 -1.0013 -0.9659 -0.9497
 -0.9484 -0.9552 -0.9645 -0.9739 -0.9829 -0.9913 -0.9997 -1.0083 -1.0177 -1.0301
 -1.0459
 -1.9037 -1.8312 -1.7595 -1.6906 -1.6254 -1.5641 -1.5063 -1.4514 -1.3994 -1.3507
 -1.3058 -1.2650 -1.2280 -1.1948 -1.1649 -1.1006 -1.0429 -0.9936 -0.9591 -0.9423
 -0.9413 -0.9508 -0.9649 -0.9798 -0.9940 -1.0071 -1.0194 -1.0309 -1.0422 -1.0542
 -1.0670
 -1.8189 -1.7561 -1.6950 -1.6368 -1.5817 -1.5293 -1.4790 -1.4302 -1.3828 -1.3369
 -1.2931 -1.2521 -1.2143 -1.1798 -1.1485 -1.0815 -1.0268 -0.9826 -0.9508 -0.9336
 -0.9316 -0.9417 -0.9589 -0.9787 -0.9985 -1.0171 -1.0344 -1.0503 -1.0650 -1.0793
 -1.0939
 -1.7363 -1.6802 -1.6268 -1.5761 -1.5290 -1.4847 -1.4418 -1.3996 -1.3579 -1.3165
 -1.2760 -1.2369 -1.1987 -1.1639 -1.1407 -1.0672 -1.0088 -0.9683 -0.9410
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.7257 -2.6373 -2.5606 -2.4881 -2.4150 -2.3269 -2.2093 -2.0607 -1.9133 -1.7784
 -1.6598 -1.5568 -1.4660 -1.3867 -1.3164 -1.1713 -1.0602 -0.9778 -0.9209
 -2.5862 -2.4880 -2.4057 -2.3322 -2.2607 -2.1825 -2.0826 -1.9626 -1.8415 -1.7270
 -1.6221 -1.5276 -1.4428 -1.3670 -1.2994 -1.1605 -1.0564 -0.9809 -0.9292 -0.8953
 -2.4846 -2.3784 -2.2886 -2.2103 -2.1377 -2.0650 -1.9816 -1.8836 -1.7828 -1.6852
 -1.5934 -1.5079 -1.4285 -1.3558 -1.2903 -1.1558 -1.0564 -0.9852 -0.9369 -0.9056
 -0.8858
 -2.3685 -2.2586 -2.1785 -2.1083 -2.0384 -1.9685 -1.8954 -1.8144 -1.7297 -1.6462
 -1.5664 -1.4907 -1.4181 -1.3493 -1.2859 -1.1549 -1.0584 -0.9901 -0.9442 -0.9151
 -0.8973 -0.8862
 -2.3236 -2.1786 -2.0627 -1.9729 -1.9068 -1.8586 -1.8105 -1.7500 -1.6806 -1.6090
 -1.5388 -1.4717 -1.4071 -1.3439 -1.2834 -1.1555 -1.0611 -0.9946 -0.9506 -0.9234
 -0.9079 -0.8988 -0.8937 -0.8918
 -2.3128 -2.1603 -2.0257 -1.9111 -1.8170 -1.7415 -1.6825 -1.6384 -1.6037 -1.5623
 -1.5095 -1.4512 -1.3930 -1.3363 -1.2801 -1.1562 -1.0634 -0.9981 -0.9555 -0.9300
 -0.9167 -0.9105 -0.9077 -0.9073 -0.9090 -0.9130 -0.9196 -0.9306 -0.9468 -0.9670
 -2.3095 -2.1563 -2.0158 -1.8909 -1.7838 -1.6939 -1.6193 -1.5574 -1.5072 -1.4699
 -1.4425 -1.4124 -1.3722 -1.3243 -1.2739 -1.1558 -1.0646 -1.0001 -0.9583 -0.9342
 -0.9231 -0.9198 -0.9203 -0.9225 -0.9260 -0.9310 -0.9377 -0.9470 -0.9601 -0.9793
 -1.0037
 -2.2965 -2.1512 -2.0132 -1.8865 -1.7741 -1.6775 -1.5953 -1.5258 -1.4666 -1.4166
 -1.3753 -1.3438 -1.3190 -1.2917 -1.2573 -1.1533 -1.0641 -1.0002 -0.9587 -0.9354
 -0.9260 -0.9258 -0.9301 -0.9359 -0.9424 -0.9495 -0.9575 -0.9668 -0.9783 -0.9938
 -1.0166
 -2.2627 -2.1305 -2.0018 -1.8801 -1.7693 -1.6716 -1.5865 -1.5128 -1.4490 -1.3937
 -1.3456 -1.3040 -1.2693 -1.2414 -1.2166 -1.1426 -1.0606 -0.9975 -0.9562 -0.9331
 -0.9249 -0.9274 -0.9357 -0.9461 -0.9566 -0.9670 -0.9775 -0.9883 -1.0002 -1.0148
 -1.0322
 -2.2108 -2.0944 -1.9776 -1.8663 -1.7618 -1.6670 -1.5831 -1.5089 -1.4433 -1.3850
 -1.3332 -1.2873 -1.2466 -1.2112 -1.1811 -1.1180 -1.0530 -0.9936 -0.9521 -0.9285
 -0.9203 -0.9241 -0.9359 -0.9509 -0.9663 -0.9811 -0.9954 -1.0090 -1.0227 -1.0371
 -1.0533
 -2.1471 -2.0434 -1.9391 -1.8388 -1.7435 -1.6555 -1.5758 -1.5041 -1.4394 -1.3808
 -1.3275 -1.2792 -1.2356 -1.1966 -1.1620 -1.0931 -1.0369 -0.9859 -0.9461 -0.9220
 -0.9130 -0.9170 -0.9307 -0.9496 -0.9700 -0.9900 -1.0090 -1.0267 -1.0437 -1.0603
 -1.0772
 -2.0784 -1.9851 -1.8919 -1.8011 -1.7149 -1.6348 -1.5611 -1.4937 -1.4320 -1.3752
 -1.3227 -1.2740 -1.2292 -1.1883 -1.1593 -1.0679 -1.0123 -0.9744 -0.9382
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  G   
 -2.9427 -2.8500 -2.7661 -2.6833 -2.5977 -2.4906 -2.3423 -2.1516 -1.9647 -1.8003
 -1.6634 -1.5515 -1.4581 -1.3779 -1.3077 -1.1648 -1.0556 -0.9735 -0.9142
 -2.7780 -2.6762 -2.5892 -2.5095 -2.4297 -2.3384 -2.2141 -2.0591 -1.9024 -1.7590
 -1.6338 -1.5280 -1.4382 -1.3610 -1.2931 -1.1552 -1.0518 -0.9761 -0.9227 -0.8875
 -2.6593 -2.5468 -2.4525 -2.3698 -2.2925 -2.2119 -2.1106 -1.9845 -1.8530 -1.7277
 -1.6140 -1.5142 -1.4276 -1.3522 -1.2858 -1.1512 -1.0516 -0.9796 -0.9299 -0.8970
 -0.8763
 -2.5432 -2.4382 -2.3435 -2.2583 -2.1797 -2.1028 -2.0185 -1.9161 -1.8059 -1.6976
 -1.5961 -1.5039 -1.4214 -1.3481 -1.2830 -1.1508 -1.0535 -0.9840 -0.9366 -0.9057
 -0.8869 -0.8754
 -2.4599 -2.3270 -2.2036 -2.1297 -2.0688 -2.0052 -1.9331 -1.8499 -1.7582 -1.6652
 -1.5757 -1.4922 -1.4155 -1.3454 -1.2820 -1.1520 -1.0563 -0.9883 -0.9426 -0.9134
 -0.8963 -0.8868 -0.8818 -0.8802
 -2.4139 -2.2496 -2.1190 -2.0122 -1.9270 -1.8603 -1.8087 -1.7592 -1.6989 -1.6272
 -1.5513 -1.4770 -1.4069 -1.3416 -1.2810 -1.1535 -1.0589 -0.9919 -0.9473 -0.9195
 -0.9042 -0.8970 -0.8942 -0.8942 -0.8967 -0.9013 -0.9091 -0.9214 -0.9384 -0.9589
 -2.3969 -2.2351 -2.0909 -1.9655 -1.8597 -1.7716 -1.6978 -1.6352 -1.5840 -1.5428
 -1.5016 -1.4512 -1.3934 -1.3345 -1.2779 -1.1542 -1.0608 -0.9943 -0.9503 -0.9236
 -0.9099 -0.9051 -0.9052 -0.9078 -0.9122 -0.9181 -0.9261 -0.9365 -0.9507 -0.9707
 -0.9949
 -2.3955 -2.2347 -2.0862 -1.9522 -1.8345 -1.7341 -1.6490 -1.5763 -1.5132 -1.4593
 -1.4159 -1.3826 -1.3514 -1.3138 -1.2689 -1.1535 -1.0613 -0.9951 -0.9513 -0.9251
 -0.9127 -0.9102 -0.9137 -0.9198 -0.9270 -0.9351 -0.9443 -0.9550 -0.9678 -0.9845
 -1.0076
 -2.3821 -2.2289 -2.0841 -1.9491 -1.8270 -1.7201 -1.6282 -1.5493 -1.4812 -1.4219
 -1.3703 -1.3264 -1.2909 -1.2623 -1.2345 -1.1479 -1.0593 -0.9936 -0.9497 -0.9238
 -0.9123 -0.9118 -0.9185 -0.9287 -0.9399 -0.9512 -0.9629 -0.9751 -0.9883 -1.0036
 -1.0227
 -2.3515 -2.2123 -2.0757 -1.9463 -1.8259 -1.7177 -1.6231 -1.5406 -1.4690 -1.4064
 -1.3513 -1.3027 -1.2601 -1.2237 -1.1934 -1.1276 -1.0554 -0.9911 -0.9469 -0.9204
 -0.9089 -0.9094 -0.9187 -0.9329 -0.9486 -0.9642 -0.9795 -0.9944 -1.0094 -1.0252
 -1.0428
 -2.3046 -2.1785 -2.0546 -1.9334 -1.8195 -1.7147 -1.6210 -1.5381 -1.4653 -1.4008
 -1.3435 -1.2922 -1.2464 -1.2057 -1.1699 -1.1004 -1.0417 -0.9861 -0.9423 -0.9152
 -0.9031 -0.9037 -0.9144 -0.9317 -0.9518 -0.9722 -0.9921 -1.0109 -1.0291 -1.0471
 -1.0655
 -2.2481 -2.1347 -2.0214 -1.9096 -1.8037 -1.7053 -1.6155 -1.5348 -1.4629 -1.3985
 -1.3405 -1.2880 -1.2403 -1.1973 -1.1640 -1.0663 -1.0182 -0.9786 -0.9359
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  G   
 -3.1806 -3.0894 -3.0024 -2.9111 -2.8102 -2.6778 -2.4913 -2.2515 -2.0211 -1.8262
 -1.6719 -1.5498 -1.4517 -1.3700 -1.2998 -1.1579 -1.0504 -0.9685 -0.9083
 -2.9900 -2.8892 -2.8002 -2.7150 -2.6251 -2.5165 -2.3634 -2.1680 -1.9708 -1.7954
 -1.6493 -1.5313 -1.4354 -1.3556 -1.2869 -1.1493 -1.0463 -0.9701 -0.9157 -0.8789
 -2.8486 -2.7349 -2.6385 -2.5527 -2.4700 -2.3793 -2.2578 -2.0996 -1.9325 -1.7754
 -1.6382 -1.5233 -1.4285 -1.3492 -1.2813 -1.1459 -1.0459 -0.9731 -0.9222 -0.8878
 -0.8659
 -2.7379 -2.6165 -2.5123 -2.4215 -2.3386 -2.2566 -2.1604 -2.0340 -1.8940 -1.7561
 -1.6300 -1.5200 -1.4265 -1.3476 -1.2800 -1.1459 -1.0477 -0.9770 -0.9282 -0.8957
 -0.8754 -0.8635
 -2.5894 -2.4772 -2.3883 -2.3070 -2.2278 -2.1493 -2.0667 -1.9662 -1.8507 -1.7320
 -1.6189 -1.5162 -1.4259 -1.3480 -1.2808 -1.1476 -1.0505 -0.9809 -0.9336 -0.9027
 -0.8838 -0.8734 -0.8683 -0.8670
 -2.5089 -2.3605 -2.2417 -2.1498 -2.0800 -2.0231 -1.9641 -1.8899 -1.7992 -1.7004
 -1.6016 -1.5085 -1.4236 -1.3483 -1.2819 -1.1498 -1.0534 -0.9845 -0.9380 -0.9083
 -0.8908 -0.8822 -0.8791 -0.8793 -0.8824 -0.8882 -0.8973 -0.9105 -0.9283 -0.9494
 -2.4848 -2.3201 -2.1781 -2.0589 -1.9613 -1.8811 -1.8140 -1.7556 -1.6999 -1.6394
 -1.5692 -1.4927 -1.4169 -1.3462 -1.2821 -1.1516 -1.0558 -0.9872 -0.9411 -0.9122
