 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  R   
 -1.3008 -1.2452 -1.1866 -1.1254 -1.0682 -1.0122 -0.9560 -0.9020 -0.8535 -0.8120
 -0.7760 -0.7431 -0.7110 -0.6795 -0.6500 -0.5756 -0.5146 -0.4741 -0.4555 -0.4544
 -0.4542 -0.4626 -0.4682 -0.4746 -0.4816 -0.4891 -0.4978 -0.5106 -0.5279 -0.5492
 -0.5741
 -1.1922 -1.1209 -1.0669 -1.0284 -0.9853 -0.9435 -0.9005 -0.8561 -0.8124 -0.7723
 -0.7374 -0.7069 -0.6785 -0.6509 -0.6247 -0.5578 -0.5021 -0.4641 -0.4462 -0.4451
 -0.4531 -0.4643 -0.4759 -0.4871 -0.4979 -0.5082 -0.5186 -0.5296 -0.5421 -0.5579
 -0.5802
 -1.0543 -1.0005 -0.9590 -0.9286 -0.8961 -0.8647 -0.8337 -0.8006 -0.7659 -0.7309
 -0.6983 -0.6698 -0.6446 -0.6212 -0.5988 -0.5414 -0.4901 -0.4538 -0.4353 -0.4327
 -0.4420 -0.4577 -0.4753 -0.4926 -0.5087 -0.5234 -0.5373 -0.5506 -0.5640 -0.5786
 -0.5945
 -0.9126 -0.8840 -0.8566 -0.8302 -0.8093 -0.7909 -0.7714 -0.7357 -0.7108 -0.6841
 -0.6568 -0.6311 -0.6085 -0.5886 -0.5701 -0.5243 -0.4779 -0.4437 -0.4248 -0.4208
 -0.4289 -0.4455 -0.4671 -0.4901 -0.5123 -0.5326 -0.5514 -0.5687 -0.5849 -0.6010
 -0.6180
 -0.7669 -0.7715 -0.7597 -0.7333 -0.7249 -0.7221 -0.6947 -0.6803 -0.6632 -0.6306
 -0.6108 -0.5904 -0.5710 -0.5538 -0.5386 -0.5065 -0.4655 -0.4338 -0.4147
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  R   
 -2.6534 -2.6204 -2.6168 -2.4574 -2.1393 -1.8522 -1.7347 -1.7190 -1.6743 -1.5619
 -1.4203 -1.2703 -1.1392 -1.0344 -0.9329 -0.7117
 -2.4404 -2.2940 -2.1896 -2.0392 -1.8413 -1.6686 -1.5707 -1.5186 -1.4600 -1.3770
 -1.2800 -1.1734 -1.0670 -0.9694 -0.8773 -0.6830 -0.5424 -0.4509 -0.3863
 -2.2788 -2.0568 -1.8827 -1.7324 -1.6053 -1.5029 -1.4212 -1.3531 -1.2907 -1.2285
 -1.1621 -1.0875 -1.0033 -0.9158 -0.8330 -0.6612 -0.5388 -0.4594 -0.4080 -0.3784
 -0.3679
 -2.1686 -1.9088 -1.6961 -1.5370 -1.4313 -1.3551 -1.2862 -1.2225 -1.1664 -1.1164
 -1.0666 -1.0126 -0.9481 -0.8736 -0.8000 -0.6463 -0.5377 -0.4679 -0.4256 -0.4003
 -0.3858 -0.3793 -0.3790
 -2.1098 -1.8500 -1.6298 -1.4530 -1.3193 -1.2252 -1.1657 -1.1268 -1.0871 -1.0407
 -0.9935 -0.9487 -0.9014 -0.8428 -0.7783 -0.6383 -0.5391 -0.4764 -0.4392 -0.4166
 -0.4033 -0.3966 -0.3950 -0.3972 -0.4047
 -2.0583 -1.8135 -1.6019 -1.4261 -1.2851 -1.1766 -1.0975 -1.0417 -1.0036 -0.9736
 -0.9384 -0.8971 -0.8572 -0.8130 -0.7599 -0.6330 -0.5404 -0.4826 -0.4503 -0.4313
 -0.4199 -0.4139 -0.4123 -0.4143 -0.4199 -0.4292
 -1.9894 -1.7685 -1.5752 -1.4107 -1.2732 -1.1605 -1.0714 -1.0036 -0.9525 -0.9125
 -0.8790 -0.8461 -0.8112 -0.7770 -0.7360 -0.6262 -0.5393 -0.4846 -0.4566 -0.4423
 -0.4342 -0.4304 -0.4298 -0.4322 -0.4370 -0.4445 -0.4553 -0.4732 -0.4998 -0.5303
 -1.8964 -1.7024 -1.5322 -1.3855 -1.2595 -1.1514 -1.0597 -0.9842 -0.9246 -0.8772
 -0.8373 -0.8013 -0.7667 -0.7361 -0.7038 -0.6132 -0.5345 -0.4819 -0.4564 -0.4472
 -0.4443 -0.4442 -0.4462 -0.4500 -0.4555 -0.4627 -0.4723 -0.4846 -0.5042 -0.5336
 -0.5676
 -1.7851 -1.6166 -1.4692 -1.3421 -1.2318 -1.1344 -1.0475 -0.9708 -0.9054 -0.8521
 -0.8082 -0.7698 -0.7343 -0.7009 -0.6714 -0.5931 -0.5247 -0.4751 -0.4504 -0.4447
 -0.4476 -0.4529 -0.4591 -0.4661 -0.4737 -0.4820 -0.4916 -0.5030 -0.5177 -0.5385
 -0.5705
 -1.6601 -1.5161 -1.3893 -1.2802 -1.1857 -1.1014 -1.0241 -0.9525 -0.8873 -0.8304
 -0.7826 -0.7425 -0.7069 -0.6736 -0.6439 -0.5713 -0.5102 -0.4651 -0.4405 -0.4360
 -0.4432 -0.4546 -0.4666 -0.4783 -0.4897 -0.5007 -0.5120 -0.5238 -0.5371 -0.5536
 -0.5765
 -1.5320 -1.4114 -1.3026 -1.2080 -1.1269 -1.0551 -0.9888 -0.9256 -0.8655 -0.8094
 -0.7595 -0.7170 -0.6810 -0.6491 -0.6201 -0.5526 -0.4953 -0.4539 -0.4299 -0.4242
 -0.4326 -0.4482 -0.4661 -0.4838 -0.5004 -0.5157 -0.5303 -0.5444 -0.5586 -0.5740
 -0.5905
 -1.4033 -1.3044 -1.2124 -1.1305 -1.0594 -0.9975 -0.9410 -0.8872 -0.8346 -0.7836
 -0.7353 -0.6918 -0.6544 -0.6228 -0.5953 -0.5348 -0.4812 -0.4422 -0.4193 -0.4124
 -0.4196 -0.4363 -0.4581 -0.4814 -0.5040 -0.5249 -0.5444 -0.5623 -0.5793 -0.5961
 -0.6137
 -1.2741 -1.1951 -1.1222 -1.0518 -0.9893 -0.9345 -0.8852 -0.8392 -0.7944 -0.7502
 -0.7069 -0.6655 -0.6278 -0.5955 -0.5695 -0.5179 -0.4679 -0.4300 -0.4087
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  R   
 -3.0788 -2.9023 -2.7507 -2.6350 -2.4889 -2.3217 -2.1263 -1.9204 -1.7180 -1.5400
 -1.3830 -1.2438 -1.1211 -1.0112 -0.8869 -0.6866
 -2.8902 -2.7117 -2.5313 -2.3516 -2.1790 -2.0114 -1.8448 -1.6783 -1.5212 -1.3833
 -1.2607 -1.1479 -1.0420 -0.9443 -0.8472 -0.6658 -0.5331 -0.4429 -0.3875
 -2.7211 -2.5191 -2.3182 -2.1235 -1.9422 -1.7785 -1.6313 -1.4930 -1.3680 -1.2591
 -1.1625 -1.0719 -0.9825 -0.8962 -0.8163 -0.6511 -0.5316 -0.4513 -0.4021 -0.3734
 -0.3576
 -2.5715 -2.3245 -2.1114 -1.9507 -1.7784 -1.6229 -1.4858 -1.3645 -1.2584 -1.1674
 -1.0884 -1.0158 -0.9426 -0.8669 -0.7942 -0.6425 -0.5331 -0.4600 -0.4156 -0.3897
 -0.3749 -0.3689 -0.3698
 -2.4691 -2.1861 -1.9539 -1.7663 -1.6132 -1.4851 -1.3742 -1.2737 -1.1802 -1.0978
 -1.0279 -0.9672 -0.9092 -0.8462 -0.7809 -0.6400 -0.5376 -0.4690 -0.4280 -0.4047
 -0.3917 -0.3853 -0.3843 -0.3874 -0.3959
 -2.4299 -2.1410 -1.8795 -1.6658 -1.4966 -1.3630 -1.2573 -1.1732 -1.1052 -1.0458
 -0.9835 -0.9260 -0.8751 -0.8252 -0.7693 -0.6388 -0.5417 -0.4766 -0.4383 -0.4179
 -0.4069 -0.4016 -0.4007 -0.4036 -0.4102 -0.4205
 -2.4075 -2.1184 -1.8534 -1.6249 -1.4359 -1.2845 -1.1666 -1.0776 -1.0125 -0.9670
 -0.9292 -0.8874 -0.8433 -0.7998 -0.7540 -0.6357 -0.5435 -0.4810 -0.4450 -0.4277
 -0.4200 -0.4169 -0.4173 -0.4205 -0.4263 -0.4350 -0.4471 -0.4661 -0.4933 -0.5236
 -2.3715 -2.0975 -1.8408 -1.6161 -1.4270 -1.2715 -1.1463 -1.0476 -0.9715 -0.9130
 -0.8677 -0.8319 -0.7987 -0.7652 -0.7297 -0.6286 -0.5416 -0.4813 -0.4468 -0.4326
 -0.4290 -0.4297 -0.4326 -0.4374 -0.4440 -0.4523 -0.4631 -0.4768 -0.4974 -0.5270
 -0.5611
 -2.3109 -2.0578 -1.8187 -1.6062 -1.4241 -1.2718 -1.1453 -1.0411 -0.9569 -0.8901
 -0.8364 -0.7922 -0.7548 -0.7226 -0.6937 -0.6125 -0.5352 -0.4775 -0.4438 -0.4314
 -0.4321 -0.4377 -0.4448 -0.4527 -0.4613 -0.4707 -0.4816 -0.4943 -0.5101 -0.5319
 -0.5643
 -2.2209 -1.9907 -1.7738 -1.5785 -1.4098 -1.2664 -1.1448 -1.0411 -0.9531 -0.8796
 -0.8193 -0.7695 -0.7272 -0.6902 -0.6590 -0.5873 -0.5215 -0.4692 -0.4366 -0.4247
 -0.4284 -0.4393 -0.4518 -0.4643 -0.4766 -0.4887 -0.5011 -0.5142 -0.5288 -0.5464
 -0.5701
 -2.1097 -1.9089 -1.7157 -1.5388 -1.3842 -1.2519 -1.1382 -1.0393 -0.9525 -0.8766
 -0.8112 -0.7561 -0.7098 -0.6700 -0.6353 -0.5639 -0.5040 -0.4577 -0.4271 -0.4147
 -0.4189 -0.4332 -0.4512 -0.4695 -0.4868 -0.5031 -0.5188 -0.5341 -0.5495 -0.5661
 -0.5837
 -1.9870 -1.8124 -1.6436 -1.4865 -1.3467 -1.2255 -1.1206 -1.0285 -0.9461 -0.8719
 -0.8053 -0.7467 -0.6964 -0.6537 -0.6172 -0.5444 -0.4866 -0.4439 -0.4161 -0.4035
 -0.4067 -0.4219 -0.4434 -0.4671 -0.4902 -0.5120 -0.5324 -0.5514 -0.5696 -0.5876
 -0.6063
 -1.8548 -1.7046 -1.5618 -1.4265 -1.3017 -1.1905 -1.0940 -1.0086 -0.9317 -0.8614
 -0.7967 -0.7376 -0.6848 -0.6391 -0.6047 -0.5288 -0.4693 -0.4278 -0.4036
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  R   
 -3.5796 -3.4539 -3.3296 -3.1946 -3.0646 -2.8786 -2.6032 -2.2409 -1.8943 -1.6086
 -1.3855 -1.2143 -1.0790 -0.9679 -0.8723 -0.6790
 -3.3477 -3.1952 -3.0451 -2.8894 -2.7296 -2.5403 -2.2933 -1.9900 -1.7083 -1.4732
 -1.2853 -1.1366 -1.0166 -0.9164 -0.8297 -0.6547 -0.5250 -0.4336 -0.3761
 -3.1650 -2.9926 -2.8222 -2.6486 -2.4684 -2.2771 -2.0559 -1.8015 -1.5683 -1.3709
 -1.2098 -1.0792 -0.9718 -0.8806 -0.8010 -0.6403 -0.5229 -0.4411 -0.3891 -0.3590
 -0.3426
 -3.0315 -2.8461 -2.6609 -2.4722 -2.2809 -2.0890 -1.8910 -1.6754 -1.4743 -1.3017
 -1.1590 -1.0421 -0.9446 -0.8605 -0.7862 -0.6358 -0.5263 -0.4503 -0.4018 -0.3739
 -0.3593 -0.3528 -0.3534
 -2.8948 -2.6818 -2.5035 -2.3246 -2.1384 -1.9494 -1.7645 -1.5793 -1.4030 -1.2485
 -1.1190 -1.0126 -0.9241 -0.8472 -0.7779 -0.6357 -0.5318 -0.4596 -0.4135 -0.3875
 -0.3742 -0.3684 -0.3683 -0.3726 -0.3824
 -2.7901 -2.5417 -2.3210 -2.1242 -1.9482 -1.7901 -1.6431 -1.4913 -1.3411 -1.2036
 -1.0847 -0.9856 -0.9039 -0.8345 -0.7709 -0.6363 -0.5369 -0.4676 -0.4236 -0.3992
 -0.3876 -0.3832 -0.3832 -0.3873 -0.3951 -0.4075
 -2.7568 -2.4798 -2.2191 -1.9849 -1.7820 -1.6087 -1.4635 -1.3438 -1.2405 -1.1441
 -1.0493 -0.9606 -0.8833 -0.8183 -0.7613 -0.6351 -0.5399 -0.4732 -0.4310 -0.4082
 -0.3990 -0.3967 -0.3982 -0.4027 -0.4100 -0.4204 -0.4343 -0.4549 -0.4830 -0.5131
 -2.7552 -2.4668 -2.1865 -1.9307 -1.7079 -1.5196 -1.3627 -1.2323 -1.1247 -1.0391
 -0.9725 -0.9143 -0.8564 -0.7996 -0.7470 -0.6310 -0.5399 -0.4755 -0.4348 -0.4137
 -0.4069 -0.4078 -0.4120 -0.4182 -0.4262 -0.4361 -0.4488 -0.4649 -0.4865 -0.5167
 -0.5503
 -2.7543 -2.4704 -2.1862 -1.9197 -1.6848 -1.4859 -1.3204 -1.1837 -1.0717 -0.9800
 -0.9060 -0.8478 -0.8022 -0.7616 -0.7220 -0.6224 -0.5362 -0.4742 -0.4347 -0.4148
 -0.4069 -0.4146 -0.4226 -0.4320 -0.4421 -0.4532 -0.4658 -0.4795 -0.4970 -0.5212
 -0.5539
 -2.7268 -2.4595 -2.1826 -1.9191 -1.6817 -1.4781 -1.3080 -1.1667 -1.0501 -0.9543
 -0.8757 -0.8114 -0.7588 -0.7161 -0.6811 -0.6028 -0.5273 -0.4685 -0.4303 -0.4113
 -0.4082 -0.4161 -0.4286 -0.4423 -0.4561 -0.4698 -0.4840 -0.4990 -0.5155 -0.5349
 -0.5598
 -2.6719 -2.4229 -2.1664 -1.9145 -1.6836 -1.4821 -1.3118 -1.1689 -1.0497 -0.9499
 -0.8665 -0.7972 -0.7395 -0.6911 -0.6508 -0.5756 -0.5118 -0.4595 -0.4231 -0.4041
 -0.4013 -0.4111 -0.4279 -0.4467 -0.4653 -0.4831 -0.5005 -0.5176 -0.5349 -0.5534
 -0.5728
 -2.5959 -2.3643 -2.1287 -1.8937 -1.6758 -1.4822 -1.3157 -1.1750 -1.0561 -0.9550
 -0.8684 -0.7945 -0.7318 -0.6789 -0.6343 -0.5517 -0.4918 -0.4454 -0.4128 -0.3944
 -0.3911 -0.4013 -0.4207 -0.4442 -0.4683 -0.4913 -0.5132 -0.5338 -0.5537 -0.5735
 -0.5940
 -2.5043 -2.2892 -2.0732 -1.8591 -1.6571 -1.4747 -1.3152 -1.1785 -1.0617 -0.9614
 -0.8742 -0.7980 -0.7315 -0.6741 -0.6316 -0.5311 -0.4673 -0.4262 -0.3994
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  R   
 -4.1810 -4.0480 -3.9138 -3.7714 -3.6760 -3.4990 -3.1654 -2.6908 -2.2433 -1.7503
 -1.4369 -1.2172 -1.0601 -0.9397 -0.8420 -0.6556
 -3.8785 -3.7315 -3.5910 -3.4502 -3.3218 -3.1480 -2.8632 -2.4498 -2.0192 -1.6470
 -1.3627 -1.1574 -1.0098 -0.8985 -0.8088 -0.6373 -0.5118 -0.4210 -0.3596
 -3.6428 -3.4809 -3.3302 -3.1844 -3.0362 -2.8667 -2.6224 -2.2669 -1.9011 -1.5759
 -1.3155 -1.1205 -0.9782 -0.8719 -0.7873 -0.6268 -0.5107 -0.4279 -0.3726 -0.3392
 -0.3222
 -3.4739 -3.2962 -3.1314 -2.9740 -2.8191 -2.6550 -2.4430 -2.1421 -1.8263 -1.5370
 -1.2953 -1.1065 -0.9653 -0.8599 -0.7775 -0.6241 -0.5144 -0.4366 -0.3848 -0.3532
 -0.3369 -0.3302 -0.3315
 -3.3441 -3.1569 -2.9810 -2.8117 -2.6452 -2.4774 -2.2920 -2.0412 -1.7676 -1.5092
 -1.2852 -1.1030 -0.9620 -0.8557 -0.7737 -0.6248 -0.5196 -0.4452 -0.3959 -0.3657
 -0.3501 -0.3443 -0.3450 -0.3504 -0.3619
 -3.1734 -2.9933 -2.8303 -2.6701 -2.5037 -2.3323 -2.1535 -1.9472 -1.7121 -1.4821
 -1.2760 -1.1022 -0.9627 -0.8551 -0.7723 -0.6260 -0.5245 -0.4527 -0.4053 -0.3764
 -0.3618 -0.3569 -0.3579 -0.3634 -0.3726 -0.3870
 -3.0496 -2.8232 -2.6274 -2.4592 -2.3094 -2.1657 -2.0116 -1.8388 -1.6453 -1.4469
 -1.2614 -1.0990 -0.9634 -0.8554 -0.7714 -0.6263 -0.5277 -0.4582 -0.4123 -0.3849
 -0.3715 -0.3681 -0.3705 -0.3765 -0.3858 -0.3983 -0.4151 -0.4378 -0.4675 -0.4981
 -3.0081 -2.7484 -2.5104 -2.2996 -2.1163 -1.9534 -1.8023 -1.6564 -1.5086 -1.3621
 -1.2185 -1.0822 -0.9590 -0.8547 -0.7698 -0.6248 -0.5286 -0.4612 -0.4167 -0.3905
 -0.3786 -0.3770 -0.3816 -0.3895 -0.3996 -0.4119 -0.4269 -0.4456 -0.4698 -0.5014
 -0.5347
 -3.0157 -2.7398 -2.4750 -2.2304 -2.0124 -1.8224 -1.6549 -1.5023 -1.3582 -1.2242
 -1.1078 -1.0097 -0.9224 -0.8404 -0.7645 -0.6211 -0.5268 -0.4612 -0.4180 -0.3928
 -0.3822 -0.3826 -0.3900 -0.4009 -0.4132 -0.4266 -0.4418 -0.4591 -0.4801 -0.5050
 -0.5373
 -3.0374 -2.7596 -2.4843 -2.2190 -1.9749 -1.7598 -1.5740 -1.4124 -1.2692 -1.1403
 -1.0255 -0.9279 -0.8494 -0.7869 -0.7326 -0.6127 -0.5210 -0.4574 -0.4155 -0.3913
 -0.3819 -0.3842 -0.3947 -0.4093 -0.4250 -0.4411 -0.4579 -0.4755 -0.4947 -0.5168
 -0.5438
 -3.0524 -2.7841 -2.5103 -2.2392 -1.9816 -1.7487 -1.5462 -1.3735 -1.2257 -1.0981
 -0.9869 -0.8907 -0.8093 -0.7428 -0.6898 -0.5926 -0.5125 -0.4511 -0.4104 -0.3867
 -0.3779 -0.3815 -0.3944 -0.4127 -0.4327 -0.4527 -0.4724 -0.4920 -0.5119 -0.5332
 -0.5568
 -3.0485 -2.7896 -2.5256 -2.2592 -2.0003 -1.7602 -1.5479 -1.3658 -1.2117 -1.0813
 -0.9699 -0.8744 -0.7926 -0.7234 -0.6657 -0.5650 -0.4956 -0.4410 -0.4022 -0.3792
 -0.3706 -0.3747 -0.3892 -0.4106 -0.4350 -0.4595 -0.4835 -0.5064 -0.5288 -0.5513
 -0.5744
 -3.0339 -2.7777 -2.5214 -2.2662 -2.0136 -1.7761 -1.5620 -1.3752 -1.2164 -1.0824
 -0.9688 -0.8718 -0.7886 -0.7172 -0.6603 -0.5299 -0.4703 -0.4271 -0.3909
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  R   
 -4.4095 -4.2715 -4.1302 -3.9793 -3.8741 -3.6783 -3.3136 -2.8011 -2.3135 -1.7880
 -1.4525 -1.2180 -1.0525 -0.9282 -0.8286 -0.6422
 -4.0880 -3.9352 -3.7894 -3.6439 -3.5107 -3.3273 -3.0238 -2.5796 -2.1087 -1.6978
 -1.3864 -1.1641 -1.0066 -0.8903 -0.7982 -0.6260 -0.5018 -0.4119 -0.3499
 -3.8348 -3.6663 -3.5114 -3.3637 -3.2149 -3.0433 -2.7894 -2.4095 -2.0053 -1.6401
 -1.3491 -1.1343 -0.9800 -0.8671 -0.7792 -0.6168 -0.5008 -0.4181 -0.3623 -0.3281
 -0.3098
 -3.6499 -3.4648 -3.2962 -3.1387 -2.9868 -2.8262 -2.6104 -2.2908 -1.9423 -1.6149
 -1.3406 -1.1286 -0.9727 -0.8586 -0.7716 -0.6146 -0.5042 -0.4260 -0.3737 -0.3414
 -0.3244 -0.3179 -0.3199
 -3.5108 -3.3135 -3.1323 -2.9626 -2.8004 -2.6390 -2.4559 -2.1913 -1.8909 -1.5988
 -1.3423 -1.1347 -0.9759 -0.8584 -0.7700 -0.6158 -0.5091 -0.4339 -0.3840 -0.3531
 -0.3368 -0.3308 -0.3311 -0.3375 -0.3507
 -3.3422 -3.1606 -2.9875 -2.8187 -2.6502 -2.4829 -2.3096 -2.0954 -1.8388 -1.5801
 -1.3439 -1.1439 -0.9844 -0.8629 -0.7716 -0.6177 -0.5140 -0.4409 -0.3927 -0.3631
 -0.3475 -0.3423 -0.3436 -0.3497 -0.3603 -0.3758
 -3.1658 -2.9508 -2.7712 -2.6180 -2.4774 -2.3324 -2.1705 -1.9895 -1.7764 -1.5520
 -1.3386 -1.1504 -0.9936 -0.8696 -0.7748 -0.6189 -0.5174 -0.4463 -0.3993 -0.3710
 -0.3564 -0.3523 -0.3548 -0.3615 -0.3717 -0.3850 -0.4031 -0.4277 -0.4583 -0.4895
 -3.0951 -2.8394 -2.6120 -2.4178 -2.2517 -2.1036 -1.9633 -1.8183 -1.6577 -1.4849
 -1.3103 -1.1449 -0.9986 -0.8760 -0.7784 -0.6188 -0.5188 -0.4495 -0.4035 -0.3761
 -0.3628 -0.3602 -0.3646 -0.3731 -0.3841 -0.3976 -0.4141 -0.4340 -0.4598 -0.4924
 -0.5261
 -3.0902 -2.8122 -2.5522 -2.3173 -2.1127 -1.9357 -1.7774 -1.6277 -1.4789 -1.3342
 -1.2038 -1.0859 -0.9757 -0.8725 -0.7802 -0.6172 -0.5178 -0.4500 -0.4049 -0.3783
 -0.3662 -0.3652 -0.3719 -0.3831 -0.3964 -0.4111 -0.4275 -0.4462 -0.4679 -0.4951
 -0.5296
 -3.1141 -2.8282 -2.5514 -2.2903 -2.0535 -1.8462 -1.6664 -1.5070 -1.3602 -1.2219
