 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F360M
  1.2496  1.3634  1.2872  0.8163 -0.0545 -0.5537 -0.6000 -0.7604 -0.8829 -0.8995
 -1.0414 -1.0061 -0.7214 -0.3898 -0.2247 -0.3974
  0.8604  0.9311  0.9310  0.7480  0.3652  0.1099  0.0071 -0.1645 -0.3171 -0.4108
 -0.5084 -0.5028 -0.3862 -0.2586 -0.2143 -0.4069 -0.5811 -0.7566 -0.9253
  0.6248  0.6317  0.6346  0.5857  0.4717  0.3614  0.2532  0.1142 -0.0163 -0.1209
 -0.1857 -0.2060 -0.1979 -0.1964 -0.2259 -0.4166 -0.6004 -0.7755 -0.9428 -1.1009
 -1.2521
  0.5428  0.4652  0.3980  0.3294  0.2651  0.2009  0.1383  0.0758  0.0195 -0.0298
 -0.0733 -0.1157 -0.1566 -0.2033 -0.2595 -0.4265 -0.6212 -0.7931 -0.9576 -1.1162
 -1.2675 -1.4127 -1.5528
  0.4467  0.3910  0.3380  0.2818  0.2241  0.1645  0.1044  0.0443 -0.0153 -0.0723
 -0.1234 -0.1690 -0.2122 -0.2567 -0.3056 -0.4510 -0.6271 -0.8029 -0.9698 -1.1279
 -1.2784 -1.4225 -1.5608 -1.6942 -1.8235
  0.3450  0.3051  0.2638  0.2192  0.1704  0.1181  0.0633  0.0075 -0.0490 -0.1053
 -0.1599 -0.2107 -0.2568 -0.2997 -0.3463 -0.4774 -0.6366 -0.8100 -0.9781 -1.1367
 -1.2871 -1.4306 -1.5679 -1.7001 -1.8278 -1.9517
  0.2377  0.2075  0.1754  0.1416  0.1041  0.0617  0.0150 -0.0346 -0.0860 -0.1386
 -0.1917 -0.2436 -0.2927 -0.3375 -0.3816 -0.5057 -0.6497 -0.8144 -0.9825 -1.1426
 -1.2936 -1.4370 -1.5740 -1.7053 -1.8318 -1.9541 -2.0730 -2.1887 -2.3014 -2.4114
  0.1247  0.0982  0.0728  0.0484  0.0221 -0.0084 -0.0439 -0.0845 -0.1287 -0.1754
 -0.2242 -0.2740 -0.3233 -0.3700 -0.4142 -0.5303 -0.6666 -0.8195 -0.9834 -1.1450
 -1.2977 -1.4419 -1.5789 -1.7099 -1.8357 -1.9568 -2.0741 -2.1881 -2.2991 -2.4075
 -2.5136
  0.0076 -0.0175 -0.0390 -0.0574 -0.0750 -0.0941 -0.1172 -0.1458 -0.1800 -0.2187
 -0.2606 -0.3054 -0.3522 -0.3991 -0.4439 -0.5549 -0.6825 -0.8276 -0.9835 -1.1435
 -1.2984 -1.4445 -1.5824 -1.7137 -1.8392 -1.9598 -2.0763 -2.1889 -2.2982 -2.4048
 -2.5091
 -0.0968 -0.1306 -0.1558 -0.1733 -0.1855 -0.1958 -0.2076 -0.2234 -0.2451 -0.2726
 -0.3053 -0.3425 -0.3836 -0.4275 -0.4712 -0.5807 -0.6999 -0.8379 -0.9876 -1.1429
 -1.2979 -1.4466 -1.5866 -1.7190 -1.8451 -1.9657 -2.0818 -2.1938 -2.3022 -2.4075
 -2.5100
 -0.1931 -0.2333 -0.2635 -0.2847 -0.2967 -0.3037 -0.3084 -0.3139 -0.3229 -0.3381
