 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F140M
  1.7528  1.7894  1.8260  1.8581  1.8952  1.9386  2.0469  2.0817  2.1053  2.1169
  2.1165  2.1151  2.0963  2.0744  2.0463  1.9550  1.8348  1.7207  1.6021
  1.9769  1.9944  2.0048  2.0088  2.0160  2.0341  2.0535  2.0698  2.0819  2.0881
  2.0850  2.0726  2.0534  2.0289  2.0001  1.9126  1.8101  1.6997  1.5863  1.4717
  2.0278  2.0354  2.0409  2.0445  2.0457  2.0434  2.0441  2.0537  2.0622  2.0637
  2.0594  2.0473  2.0271  2.0016  1.9726  1.8875  1.7886  1.6813  1.5708  1.4596
  1.3481
  2.0742  2.0739  2.0723  2.0691  2.0644  2.0579  2.0493  2.0402  2.0359  2.0363
  2.0330  2.0237  2.0053  1.9794  1.9497  1.8651  1.7692  1.6652  1.5572  1.4485
  1.3400  1.2316
  2.1192  2.1116  2.1034  2.0942  2.0833  2.0707  2.0563  2.0404  2.0240  2.0100
  2.0005  1.9916  1.9788  1.9580  1.9302  1.8458  1.7518  1.6509  1.5454  1.4386
  1.3321  1.2263  1.1209  1.0158
  2.1582  2.1452  2.1318  2.1179  2.1028  2.0856  2.0664  2.0456  2.0232  2.0008
  1.9802  1.9625  1.9471  1.9290  1.9061  1.8285  1.7363  1.6379  1.5350  1.4298
  1.3247  1.2205  1.1173  1.0147  0.9119  0.8092  0.7069  0.6053  0.5049  0.4057
  2.1818  2.1688  2.1527  2.1360  2.1183  2.0989  2.0773  2.0536  2.0279  2.0010
  1.9741  1.9484  1.9251  1.9029  1.8798  1.8094  1.7220  1.6261  1.5257  1.4224
  1.3184  1.2150  1.1130  1.0122  0.9124  0.8136  0.7152  0.6167  0.5175  0.4181
  0.3215
  2.1877  2.1758  2.1607  2.1439  2.1255  2.1056  2.0840  2.0599  2.0332  2.0048
  1.9749  1.9448  1.9156  1.8879  1.8606  1.7897  1.7073  1.6150  1.5172  1.4161
  1.3133  1.2104  1.1088  1.0089  0.9106  0.8136  0.7177  0.6222  0.5267  0.4307
  0.3339
  2.1679  2.1614  2.1509  2.1368  2.1201  2.1017  2.0815  2.0591  2.0341  2.0064
  1.9764  1.9449  1.9128  1.8812  1.8501  1.7733  1.6925  1.6032  1.5079  1.4089
  1.3078  1.2056  1.1041  1.0041  0.9062  0.8102  0.7156  0.6217  0.5283  0.4356
  0.3435
  2.1223  2.1256  2.1204  2.1120  2.0998  2.0846  2.0673  2.0481  2.0263  2.0018
  1.9743  1.9443  1.9122  1.8790  1.8457  1.7629  1.6807  1.5936  1.5005  1.4036
  1.3043  1.2037  1.1027  1.0027  0.9047  0.8089  0.7151  0.6230  0.5297  0.4395
  0.3512
