 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F410M
  0.4449  0.3570  0.2820  0.2297  0.1984  0.1721  0.1367  0.0908  0.0332 -0.0351
 -0.1068 -0.1825 -0.2578 -0.3319 -0.4070 -0.5955 -0.7795 -0.9550 -1.1214
  0.4630  0.3748  0.2930  0.2222  0.1615  0.1088  0.0610  0.0145 -0.0344 -0.0873
 -0.1458 -0.2115 -0.2833 -0.3580 -0.4334 -0.6202 -0.8021 -0.9766 -1.1430 -1.3019
  0.4690  0.3827  0.2988  0.2191  0.1438  0.0764  0.0181 -0.0341 -0.0830 -0.1312
 -0.1832 -0.2414 -0.3077 -0.3802 -0.4547 -0.6397 -0.8199 -0.9936 -1.1600 -1.3186
 -1.4699
  0.4629  0.3807  0.2994  0.2204  0.1453  0.0749  0.0080 -0.0550 -0.1126 -0.1668
 -0.2190 -0.2722 -0.3310 -0.3985 -0.4709 -0.6540 -0.8329 -1.0060 -1.1723 -1.3308
 -1.4818 -1.6261
  0.4410  0.3661  0.2901  0.2144  0.1403  0.0692  0.0022 -0.0612 -0.1232 -0.1844
 -0.2437 -0.3012 -0.3571 -0.4175 -0.4852 -0.6644 -0.8418 -1.0144 -1.1810 -1.3397
 -1.4906 -1.6347 -1.7725 -1.9049
  0.3988  0.3341  0.2668  0.1977  0.1278  0.0585 -0.0090 -0.0735 -0.1353 -0.1960
 -0.2573 -0.3192 -0.3797 -0.4389 -0.5019 -0.6731 -0.8477 -1.0190 -1.1860 -1.3457
 -1.4970 -1.6411 -1.7787 -1.9107 -2.0376 -2.1601 -2.2790 -2.3945 -2.5067 -2.6163
  0.3350  0.2813  0.2252  0.1658  0.1037  0.0395 -0.0254 -0.0894 -0.1519 -0.2126
 -0.2726 -0.3334 -0.3955 -0.4563 -0.5183 -0.6825 -0.8523 -1.0210 -1.1874 -1.3485
 -1.5012 -1.6458 -1.7835 -1.9153 -2.0418 -2.1636 -2.2815 -2.3956 -2.5065 -2.6146
 -2.7205
  0.2544  0.2088  0.1634  0.1156  0.0637  0.0080 -0.0507 -0.1111 -0.1719 -0.2323
 -0.2918 -0.3511 -0.4113 -0.4720 -0.5326 -0.6926 -0.8572 -1.0220 -1.1861 -1.3477
 -1.5024 -1.6485 -1.7869 -1.9189 -2.0452 -2.1667 -2.2839 -2.3973 -2.5071 -2.6137
 -2.7179
  0.1656  0.1226  0.0836  0.0458  0.0050 -0.0402 -0.0901 -0.1436 -0.1999 -0.2576
 -0.3157 -0.3738 -0.4322 -0.4911 -0.5499 -0.7042 -0.8643 -1.0255 -1.1862 -1.3462
 -1.5025 -1.6512 -1.7913 -1.9242 -2.0509 -2.1724 -2.2894 -2.4022 -2.5114 -2.6173
 -2.7203
  0.0784  0.0333 -0.0050 -0.0380 -0.0697 -0.1047 -0.1441 -0.1885 -0.2372 -0.2893
 -0.3435 -0.3991 -0.4554 -0.5122 -0.5692 -0.7163 -0.8702 -1.0271 -1.1841 -1.3408
 -1.4962 -1.6468 -1.7895 -1.9242 -2.0520 -2.1740 -2.2910 -2.4036 -2.5122 -2.6174
 -2.7217
 -0.0052 -0.0540 -0.0946 -0.1289 -0.1580 -0.1851 -0.2151 -0.2496 -0.2889 -0.3327
 -0.3804 -0.4312 -0.4838 -0.5377 -0.5923 -0.7326 -0.8791 -1.0303 -1.1834 -1.3365
 -1.4890 -1.6392 -1.7840 -1.9215 -2.0512 -2.1745 -2.2922 -2.4051 -2.5137 -2.6185
 -2.7201
 -0.0851 -0.1393 -0.1818 -0.2204 -0.2510 -0.2767 -0.3009 -0.3268 -0.3568 -0.3911
 -0.4301 -0.4733 -0.5200 -0.5693 -0.6192 -0.7531 -0.8910 -1.0351 -1.1841
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F410M
  0.4803  0.4186  0.3615  0.3071  0.2521  0.1950  0.1348  0.0715  0.0073 -0.0576
