 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -2.4783 -2.3851 -2.3014 -2.2252 -2.1546 -1.9945 -1.8544 -1.7366 -1.6430
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.1389 -4.9381 -4.6137 -4.2866 -3.9790 -3.7164 -3.5135 -3.3366 -3.1730 -3.0216
 -2.8795 -2.7468 -2.6244 -2.5119 -2.4088 -2.1856 -1.9966 -1.8301 -1.6878
 -4.6813 -4.5835 -4.4673 -4.2017 -3.9127 -3.6457 -3.4238 -3.2419 -3.0784 -2.9289
 -2.7889 -2.6588 -2.5391 -2.4301 -2.3309 -2.1202 -1.9464 -1.7974 -1.6702 -1.5654
 -4.4971 -4.2608 -4.1256 -4.0539 -3.8624 -3.6110 -3.3774 -3.1827 -3.0177 -2.8698
 -2.7322 -2.6043 -2.4866 -2.3794 -2.2824 -2.0782 -1.9130 -1.7751 -1.6593 -1.5636
 -1.4856
 -4.4119 -4.1456 -3.9253 -3.7620 -3.6691 -3.5599 -3.3605 -3.1557 -2.9813 -2.8327
 -2.6974 -2.5715 -2.4554 -2.3495 -2.2536 -2.0525 -1.8921 -1.7610 -1.6533 -1.5650
 -1.4927 -1.4325
 -4.3639 -4.0943 -3.8553 -3.6495 -3.4791 -3.3492 -3.2592 -3.1360 -2.9679 -2.8109
 -2.6762 -2.5524 -2.4378 -2.3329 -2.2375 -2.0376 -1.8797 -1.7527 -1.6504 -1.5680
 -1.5011 -1.4453 -1.3977 -1.3560
 -4.3413 -4.0708 -3.8260 -3.6083 -3.4164 -3.2505 -3.1110 -2.9996 -2.9089 -2.7955
 -2.6649 -2.5418 -2.4284 -2.3244 -2.2295 -2.0297 -1.8725 -1.7476 -1.6490 -1.5711
 -1.5092 -1.4582 -1.4146 -1.3767 -1.3427 -1.3128 -1.2879 -1.2685 -1.2557 -1.2526
 -4.3413 -4.0683 -3.8190 -3.5951 -3.3963 -3.2215 -3.0662 -2.9276 -2.8080 -2.7106
 -2.6238 -2.5284 -2.4237 -2.3209 -2.2262 -2.0262 -1.8684 -1.7443 -1.6477 -1.5731
 -1.5155 -1.4693 -1.4304 -1.3966 -1.3664 -1.3384 -1.3138 -1.2940 -1.2802 -1.2738
 -1.2773
 -4.3577 -4.0843 -3.8305 -3.6001 -3.3944 -3.2123 -3.0515 -2.9074 -2.7775 -2.6614
 -2.5610 -2.4765 -2.3969 -2.3128 -2.2250 -2.0253 -1.8664 -1.7419 -1.6459 -1.5732
 -1.5189 -1.4773 -1.4434 -1.4145 -1.3885 -1.3649 -1.3422 -1.3223 -1.3075 -1.2995
 -1.2995
 -4.3940 -4.1122 -3.8564 -3.6201 -3.4061 -3.2165 -3.0493 -2.9009 -2.7678 -2.6472
 -2.5386 -2.4427 -2.3586 -2.2827 -2.2090 -2.0241 -1.8643 -1.7386 -1.6424 -1.5705
 -1.5180 -1.4801 -1.4514 -1.4279 -1.4071 -1.3882 -1.3708 -1.3559 -1.3434 -1.3333
 -1.3252
 -4.4546 -4.1618 -3.8982 -3.6595 -3.4386 -3.2393 -3.0633 -2.9082 -2.7707 -2.6473
 -2.5358 -2.4352 -2.3452 -2.2643 -2.1905 -2.0217 -1.8657 -1.7380 -1.6403 -1.5676
 -1.5154 -1.4793 -1.4544 -1.4361 -1.4211 -1.4076 -1.3954 -1.3836 -1.3729 -1.3637
 -1.3574
 -4.5376 -4.2162 -3.9487 -3.7089 -3.4867 -3.2799 -3.0933 -2.9284 -2.7835 -2.6550
 -2.5401 -2.4367 -2.3435 -2.2592 -2.1824 -2.0151 -1.8673 -1.7390 -1.6389 -1.5646
 -1.5113 -1.4753 -1.4524 -1.4381 -1.4284 -1.4209 -1.4144 -1.4081 -1.4019 -1.3963
 -1.3917
 -4.6423 -4.2925 -4.0087 -3.7646 -3.5405 -3.3326 -3.1404 -2.9647 -2.8091 -2.6723
 -2.5514 -2.4438 -2.3473 -2.2604 -2.1813 -2.0105 -1.8663 -1.7411 -1.6390
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.1750 -4.8902 -4.5297 -4.2021 -3.9024 -3.6443 -3.4419 -3.2695 -3.1128 -2.9651
 -2.8274 -2.6990 -2.5802 -2.4712 -2.3711 -2.1555 -1.9764 -1.8207 -1.6837
 -4.7758 -4.7039 -4.4617 -4.1470 -3.8532 -3.5865 -3.3704 -3.1917 -3.0333 -2.8869
 -2.7507 -2.6241 -2.5072 -2.4004 -2.3032 -2.0976 -1.9307 -1.7887 -1.6661 -1.5623
 -4.5252 -4.3315 -4.2665 -4.1039 -3.8318 -3.5693 -3.3360 -3.1459 -2.9844 -2.8388
 -2.7043 -2.5792 -2.4637 -2.3582 -2.2624 -2.0616 -1.9012 -1.7676 -1.6546 -1.5594
 -1.4807
 -4.4491 -4.1760 -3.9759 -3.8702 -3.7779 -3.5655 -3.3328 -3.1267 -2.9569 -2.8099
 -2.6769 -2.5533 -2.4390 -2.3344 -2.2392 -2.0403 -1.8832 -1.7546 -1.6481 -1.5596
 -1.4865 -1.4255
 -4.4228 -4.1320 -3.8843 -3.6862 -3.5418 -3.4510 -3.3241 -3.1320 -2.9486 -2.7946
 -2.6616 -2.5394 -2.4262 -2.3221 -2.2273 -2.0286 -1.8728 -1.7470 -1.6448 -1.5614
 -1.4933 -1.4367 -1.3886 -1.3468
 -4.4264 -4.1259 -3.8626 -3.6359 -3.4463 -3.2891 -3.1675 -3.0727 -2.9483 -2.7936
 -2.6544 -2.5328 -2.4206 -2.3172 -2.2225 -2.0232 -1.8672 -1.7427 -1.6433 -1.5636
 -1.5000 -1.4478 -1.4038 -1.3657 -1.3324 -1.3035 -1.2789 -1.2598 -1.2477 -1.2445
 -4.4563 -4.1461 -3.8709 -3.6304 -3.4226 -3.2441 -3.0896 -2.9565 -2.8487 -2.7556
 -2.6475 -2.5312 -2.4196 -2.3167 -2.2222 -2.0218 -1.8646 -1.7402 -1.6421 -1.5653
 -1.5053 -1.4575 -1.4179 -1.3839 -1.3539 -1.3274 -1.3045 -1.2854 -1.2711 -1.2650
 -1.2689
 -4.5041 -4.1896 -3.9029 -3.6495 -3.4287 -3.2379 -3.0718 -2.9251 -2.7950 -2.6815
 -2.5860 -2.5009 -2.4121 -2.3176 -2.2246 -2.0232 -1.8642 -1.7387 -1.6410 -1.5656
 -1.5082 -1.4643 -1.4294 -1.4001 -1.3744 -1.3514 -1.3298 -1.3110 -1.2973 -1.2900
 -1.2902
 -4.5706 -4.2465 -3.9534 -3.6879 -3.4537 -3.2506 -3.0745 -2.9202 -2.7831 -2.6598
 -2.5501 -2.4547 -2.3725 -2.2959 -2.2178 -2.0245 -1.8638 -1.7366 -1.6383 -1.5634
 -1.5077 -1.4669 -1.4365 -1.4123 -1.3917 -1.3733 -1.3568 -1.3420 -1.3293 -1.3205
 -1.3156
 -4.6585 -4.3202 -4.0231 -3.7507 -3.5036 -3.2861 -3.0978 -2.9341 -2.7903 -2.6621
 -2.5468 -2.4436 -2.3524 -2.2719 -2.1987 -2.0263 -1.8667 -1.7374 -1.6372 -1.5615
 -1.5059 -1.4665 -1.4394 -1.4199 -1.4047 -1.3917 -1.3801 -1.3694 -1.3598 -1.3520
 -1.3468
 -4.7690 -4.4062 -4.1016 -3.8265 -3.5736 -3.3434 -3.1403 -2.9641 -2.8108 -2.6757
 -2.5556 -2.4479 -2.3515 -2.2655 -2.1881 -2.0209 -1.8705 -1.7394 -1.6368 -1.5593
 -1.5027 -1.4634 -1.4378 -1.4219 -1.4116 -1.4042 -1.3982 -1.3928 -1.3877 -1.3832
 -1.3795
 -4.9025 -4.5070 -4.1875 -3.9088 -3.6543 -3.4186 -3.2037 -3.0129 -2.8467 -2.7016
 -2.5741 -2.4610 -2.3601 -2.2696 -2.1884 -2.0161 -1.8714 -1.7433 -1.6378
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.1950 -4.8140 -4.4463 -4.1284 -3.8480 -3.5956 -3.3918 -3.2163 -3.0619 -2.9181
 -2.7841 -2.6593 -2.5437 -2.4373 -2.3397 -2.1293 -1.9569 -1.8082 -1.6780
 -4.9177 -4.7426 -4.4175 -4.0904 -3.8030 -3.5456 -3.3323 -3.1534 -2.9950 -2.8520
 -2.7189 -2.5953 -2.4810 -2.3762 -2.2805 -2.0782 -1.9157 -1.7792 -1.6610 -1.5588
 -4.5651 -4.4652 -4.3598 -4.0854 -3.7923 -3.5314 -3.3046 -3.1170 -2.9557 -2.8122
 -2.6804 -2.5579 -2.4447 -2.3407 -2.2459 -2.0470 -1.8897 -1.7596 -1.6492 -1.5548
 -1.4756
 -4.4723 -4.2107 -4.0715 -4.0045 -3.7985 -3.5397 -3.3048 -3.1030 -2.9349 -2.7896
 -2.6586 -2.5373 -2.4248 -2.3214 -2.2270 -2.0291 -1.8740 -1.7476 -1.6424 -1.5538
 -1.4799 -1.4181
 -4.4626 -4.1557 -3.9126 -3.7448 -3.6544 -3.5350 -3.3221 -3.1117 -2.9305 -2.7791
 -2.6474 -2.5269 -2.4154 -2.3124 -2.2181 -2.0198 -1.8652 -1.7408 -1.6388 -1.5546
 -1.4852 -1.4276 -1.3788 -1.3369
 -4.4913 -4.1623 -3.8852 -3.6587 -3.4820 -3.3528 -3.2584 -3.1229 -2.9448 -2.7809
 -2.6435 -2.5232 -2.4123 -2.3098 -2.2155 -2.0162 -1.8609 -1.7370 -1.6371 -1.5561
 -1.4905 -1.4369 -1.3920 -1.3534 -1.3196 -1.2908 -1.2673 -1.2495 -1.2380 -1.2351
 -4.5525 -4.2038 -3.9045 -3.6516 -3.4411 -3.2677 -3.1233 -3.0078 -2.9094 -2.7885
 -2.6483 -2.5241 -2.4134 -2.3113 -2.2170 -2.0165 -1.8596 -1.7352 -1.6362 -1.5574
 -1.4948 -1.4450 -1.4043 -1.3697 -1.3397 -1.3137 -1.2911 -1.2729 -1.2603 -1.2547
 -1.2581
 -4.6350 -4.2750 -3.9556 -3.6811 -3.4492 -3.2538 -3.0885 -2.9449 -2.8204 -2.7157
 -2.6220 -2.5209 -2.4166 -2.3153 -2.2214 -2.0196 -1.8605 -1.7347 -1.6355 -1.5578
 -1.4975 -1.4509 -1.4143 -1.3841 -1.3584 -1.3358 -1.3165 -1.2999 -1.2868 -1.2788
 -1.2792
 -4.7366 -4.3634 -4.0309 -3.7369 -3.4844 -3.2707 -3.0895 -2.9336 -2.7963 -2.6742
 -2.5670 -2.4742 -2.3913 -2.3084 -2.2230 -2.0229 -1.8617 -1.7338 -1.6337 -1.5562
 -1.4973 -1.4532 -1.4204 -1.3950 -1.3741 -1.3560 -1.3403 -1.3266 -1.3153 -1.3071
 -1.3041
 -4.8568 -4.4696 -4.1295 -3.8228 -3.5509 -3.3170 -3.1185 -2.9491 -2.8024 -2.6725
 -2.5563 -2.4528 -2.3620 -2.2826 -2.2089 -2.0284 -1.8663 -1.7359 -1.6338 -1.5553
 -1.4964 -1.4535 -1.4233 -1.4020 -1.3860 -1.3730 -1.3621 -1.3524 -1.3441 -1.3377
 -1.3340
 -4.9951 -4.5862 -4.2384 -3.9258 -3.6422 -3.3901 -3.1722 -2.9862 -2.8268 -2.6879
 -2.5653 -2.4557 -2.3579 -2.2713 -2.1942 -2.0264 -1.8721 -1.7395 -1.6347 -1.5543
 -1.4944 -1.4514 -1.4225 -1.4041 -1.3925 -1.3846 -1.3790 -1.3744 -1.3704 -1.3673
 -1.3646
 -5.1547 -4.7148 -4.3531 -4.0358 -3.7475 -3.4854 -3.2510 -3.0466 -2.8710 -2.7196
 -2.5877 -2.4713 -2.3679 -2.2757 -2.1935 -2.0212 -1.8757 -1.7448 -1.6370
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.1949 -4.7712 -4.3970 -4.0838 -3.8095 -3.5627 -3.3590 -3.1764 -3.0197 -2.8807
 -2.7495 -2.6273 -2.5143 -2.4102 -2.3145 -2.1079 -1.9395 -1.7974 -1.6724
 -4.9171 -4.7451 -4.3805 -4.0494 -3.7638 -3.5135 -3.3043 -3.1231 -2.9645 -2.8240
 -2.6934 -2.5723 -2.4602 -2.3572 -2.2628 -2.0624 -1.9023 -1.7694 -1.6549 -1.5547
 -4.6729 -4.6167 -4.3758 -4.0556 -3.7588 -3.4976 -3.2788 -3.0927 -2.9322 -2.7907
 -2.6609 -2.5407 -2.4295 -2.3270 -2.2332 -2.0352 -1.8792 -1.7515 -1.6433 -1.5499
 -1.4703
 -4.4960 -4.2816 -4.2231 -4.0566 -3.7789 -3.5126 -3.2794 -3.0827 -2.9165 -2.7724
 -2.6431 -2.5237 -2.4131 -2.3111 -2.2174 -2.0198 -1.8654 -1.7405 -1.6363 -1.5479
 -1.4732 -1.4104
 -4.4850 -4.1737 -3.9577 -3.8569 -3.7625 -3.5387 -3.3019 -3.0921 -2.9152 -2.7652
 -2.6347 -2.5159 -2.4058 -2.3041 -2.2104 -2.0122 -1.8578 -1.7342 -1.6326 -1.5478
 -1.4771 -1.4182 -1.3685 -1.3260
 -4.5337 -4.1805 -3.8992 -3.6876 -3.5464 -3.4587 -3.3199 -3.1187 -2.9300 -2.7691
 -2.6331 -2.5139 -2.4042 -2.3028 -2.2091 -2.0098 -1.8543 -1.7309 -1.6308 -1.5486
 -1.4812 -1.4258 -1.3797 -1.3404 -1.3068 -1.2786 -1.2555 -1.2377 -1.2269 -1.2245
 -4.6255 -4.2381 -3.9202 -3.6630 -3.4601 -3.3031 -3.1845 -3.0848 -2.9496 -2.7869
 -2.6400 -2.5163 -2.4066 -2.3054 -2.2118 -2.0111 -1.8538 -1.7296 -1.6300 -1.5496
 -1.4847 -1.4325 -1.3901 -1.3545 -1.3242 -1.2984 -1.2769 -1.2598 -1.2476 -1.2428
 -1.2463
 -4.7487 -4.3362 -3.9857 -3.6958 -3.4593 -3.2669 -3.1092 -2.9763 -2.8655 -2.7651
 -2.6502 -2.5243 -2.4122 -2.3109 -2.2172 -2.0154 -1.8557 -1.7299 -1.6298 -1.5502
 -1.4871 -1.4377 -1.3987 -1.3672 -1.3408 -1.3183 -1.2996 -1.2836 -1.2717 -1.2656
 -1.2665
 -4.8876 -4.4589 -4.0853 -3.7651 -3.4985 -3.2796 -3.0990 -2.9466 -2.8136 -2.6970
 -2.5955 -2.5027 -2.4086 -2.3144 -2.2225 -2.0201 -1.8582 -1.7300 -1.6288 -1.5492
 -1.4872 -1.4399 -1.4040 -1.3766 -1.3547 -1.3365 -1.3214 -1.3084 -1.2982 -1.2920
 -1.2904
 -5.0443 -4.6009 -4.2141 -3.8732 -3.5784 -3.3316 -3.1275 -2.9569 -2.8113 -2.6832
 -2.5688 -2.4674 -2.3776 -2.2974 -2.2195 -2.0283 -1.8645 -1.7335 -1.6300 -1.5492
 -1.4872 -1.4408 -1.4071 -1.3831 -1.3655 -1.3520 -1.3413 -1.3325 -1.3255 -1.3198
 -1.3186
 -5.2150 -4.7528 -4.3555 -4.0034 -3.6902 -3.4181 -3.1881 -2.9960 -2.8342 -2.6951
 -2.5727 -2.4635 -2.3658 -2.2795 -2.2029 -2.0313 -1.8721 -1.7386 -1.6322 -1.5493
 -1.4863 -1.4398 -1.4072 -1.3855 -1.3716 -1.3627 -1.3569 -1.3528 -1.3500 -1.3484
 -1.3471
 -5.4019 -4.9113 -4.5024 -4.1430 -3.8207 -3.5327 -3.2805 -3.0648 -2.8826 -2.7279
 -2.5946 -2.4777 -2.3739 -2.2812 -2.1988 -2.0268 -1.8785 -1.7453 -1.6360
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.0634 -4.6500 -4.3034 -4.0161 -3.7532 -3.5182 -3.3245 -3.1486 -2.9893 -2.8517
 -2.7232 -2.6031 -2.4923 -2.3900 -2.2959 -2.0921 -1.9229 -1.7820 -1.6657
 -4.9729 -4.6727 -4.3090 -3.9936 -3.7225 -3.4796 -3.2800 -3.1010 -2.9414 -2.8028
 -2.6743 -2.5551 -2.4450 -2.3436 -2.2502 -2.0511 -1.8916 -1.7604 -1.6486 -1.5501
 -4.8121 -4.6587 -4.3395 -4.0123 -3.7236 -3.4707 -3.2567 -3.0750 -2.9147 -2.7742
 -2.6463 -2.5278 -2.4183 -2.3173 -2.2244 -2.0268 -1.8707 -1.7439 -1.6372 -1.5448
 -1.4650
 -4.6069 -4.4095 -4.3167 -4.0451 -3.7511 -3.4881 -3.2591 -3.0667 -2.9025 -2.7589
 -2.6311 -2.5133 -2.4043 -2.3035 -2.2107 -2.0132 -1.8583 -1.7338 -1.6303 -1.5421
 -1.4666 -1.4028
 -4.4871 -4.1948 -4.0491 -3.9902 -3.7808 -3.5205 -3.2828 -3.0766 -2.9025 -2.7539
 -2.6245 -2.5069 -2.3982 -2.2977 -2.2049 -2.0067 -1.8514 -1.7279 -1.6265 -1.5412
 -1.4693 -1.4089 -1.3581 -1.3148
 -4.5462 -4.1845 -3.9155 -3.7426 -3.6611 -3.5360 -3.3170 -3.1036 -2.9169 -2.7590
 -2.6240 -2.5058 -2.3974 -2.2970 -2.2042 -2.0049 -1.8484 -1.7249 -1.6246 -1.5415
 -1.4724 -1.4151 -1.3675 -1.3273 -1.2931 -1.2646 -1.2416 -1.2244 -1.2143 -1.2125
 -4.6641 -4.2488 -3.9239 -3.6737 -3.4917 -3.3698 -3.2771 -3.1309 -2.9462 -2.7764
 -2.6320 -2.5092 -2.4003 -2.2999 -2.2071 -2.0067 -1.8485 -1.7239 -1.6239 -1.5422
 -1.4753 -1.4207 -1.3762 -1.3393 -1.3081 -1.2820 -1.2604 -1.2438 -1.2331 -1.2291
 -1.2332
 -4.8281 -4.3682 -3.9950 -3.6984 -3.4652 -3.2850 -3.1441 -3.0322 -2.9291 -2.7990
 -2.6514 -2.5190 -2.4067 -2.3061 -2.2129 -2.0114 -1.8510 -1.7246 -1.6240 -1.5429
 -1.4774 -1.4252 -1.3836 -1.3501 -1.3225 -1.2996 -1.2810 -1.2662 -1.2556 -1.2501
 -1.2519
 -5.0150 -4.5242 -4.1131 -3.7740 -3.5009 -3.2834 -3.1095 -2.9656 -2.8426 -2.7359
 -2.6355 -2.5273 -2.4145 -2.3127 -2.2194 -2.0170 -1.8543 -1.7257 -1.6236 -1.5423
 -1.4779 -1.4273 -1.3883 -1.3582 -1.3346 -1.3155 -1.3004 -1.2885 -1.2795 -1.2745
 -1.2744
 -5.2111 -4.7062 -4.2712 -3.8994 -3.5878 -3.3340 -3.1297 -2.9629 -2.8222 -2.6988
 -2.5891 -2.4913 -2.4007 -2.3126 -2.2265 -2.0266 -1.8618 -1.7303 -1.6258 -1.5432
 -1.4785 -1.4288 -1.3916 -1.3642 -1.3442 -1.3293 -1.3182 -1.3100 -1.3041 -1.3007
 -1.3005
 -5.4141 -4.8977 -4.4471 -4.0560 -3.7165 -3.4287 -3.1914 -2.9977 -2.8377 -2.7015
 -2.5817 -2.4746 -2.3786 -2.2926 -2.2151 -2.0346 -1.8710 -1.7366 -1.6293 -1.5445
 -1.4787 -1.4288 -1.3924 -1.3670 -1.3501 -1.3391 -1.3324 -1.3284 -1.3264 -1.3262
 -1.3268
 -5.6242 -5.0988 -4.6289 -4.2267 -3.8708 -3.5602 -3.2931 -3.0696 -2.8848 -2.7303
 -2.5986 -2.4833 -2.3805 -2.2884 -2.1852 -2.0410 -1.8819 -1.7446 -1.6341
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.9881 -4.5838 -4.2497 -3.9790 -3.7188 -3.4918 -3.2969 -3.1245 -2.9665 -2.8314
 -2.7043 -2.5860 -2.4766 -2.3759 -2.2831 -2.0812 -1.9134 -1.7740 -1.6590
 -5.0247 -4.6200 -4.2597 -3.9548 -3.6944 -3.4585 -3.2581 -3.0836 -2.9242 -2.7878
 -2.6609 -2.5433 -2.4346 -2.3345 -2.2422 -2.0439 -1.8842 -1.7532 -1.6426 -1.5455
 -4.7867 -4.6572 -4.2952 -3.9771 -3.6978 -3.4515 -3.2405 -3.0617 -2.9014 -2.7627
 -2.6361 -2.5191 -2.4110 -2.3112 -2.2191 -2.0220 -1.8649 -1.7378 -1.6317 -1.5400
