 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.4619 -0.4578 -0.4551 -0.4482 -0.4383 -0.4224 -0.4011 -0.3746 -0.3449 -0.3144
 -0.2852 -0.2588 -0.2354 -0.2150 -0.1979 -0.1704 -0.1563 -0.1502 -0.1547 -0.1750
 -0.2096 -0.2516 -0.2948 -0.3369 -0.3773 -0.4164 -0.4549 -0.4929 -0.5311 -0.5703
 -0.6110
 -0.3812 -0.3709 -0.3667 -0.3623 -0.3589 -0.3506 -0.3391 -0.3235 -0.3040 -0.2809
 -0.2568 -0.2336 -0.2126 -0.1940 -0.1779 -0.1493 -0.1362 -0.1345 -0.1425 -0.1624
 -0.1959 -0.2388 -0.2855 -0.3324 -0.3776 -0.4209 -0.4627 -0.5032 -0.5428 -0.5824
 -0.6225
 -0.3113 -0.2906 -0.2805 -0.2767 -0.2755 -0.2737 -0.2694 -0.2620 -0.2519 -0.2384
 -0.2219 -0.2041 -0.1867 -0.1710 -0.1572 -0.1318 -0.1190 -0.1186 -0.1291
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6108 -1.5534 -1.4067 -1.2469 -1.0893 -0.9552 -0.8585 -0.7780 -0.7030 -0.6315
 -0.5642 -0.5004 -0.4398 -0.3824 -0.3287 -0.2157 -0.1376 -0.0965 -0.0888
 -1.3574 -1.3585 -1.3423 -1.2255 -1.0847 -0.9507 -0.8421 -0.7582 -0.6835 -0.6148
 -0.5507 -0.4901 -0.4327 -0.3786 -0.3283 -0.2238 -0.1535 -0.1170 -0.1101 -0.1220
 -1.2457 -1.1608 -1.1279 -1.1348 -1.0648 -0.9484 -0.8355 -0.7438 -0.6690 -0.6022
 -0.5410 -0.4835 -0.4291 -0.3781 -0.3306 -0.2327 -0.1676 -0.1339 -0.1272 -0.1390
 -0.1603
 -1.1737 -1.0807 -0.9950 -0.9379 -0.9271 -0.9087 -0.8292 -0.7363 -0.6571 -0.5908
 -0.5319 -0.4772 -0.4257 -0.3774 -0.3326 -0.2401 -0.1790 -0.1473 -0.1407 -0.1526
 -0.1741 -0.2003
 -1.1029 -1.0241 -0.9375 -0.8555 -0.7897 -0.7506 -0.7402 -0.7111 -0.6467 -0.5796
 -0.5218 -0.4696 -0.4208 -0.3751 -0.3327 -0.2451 -0.1873 -0.1573 -0.1510 -0.1629
 -0.1852 -0.2119 -0.2414 -0.2731
 -1.0250 -0.9646 -0.8916 -0.8128 -0.7368 -0.6710 -0.6209 -0.5914 -0.5784 -0.5523
 -0.5068 -0.4591 -0.4132 -0.3701 -0.3300 -0.2471 -0.1922 -0.1637 -0.1579 -0.1701
 -0.1937 -0.2218 -0.2520 -0.2842 -0.3180 -0.3544 -0.3948 -0.4401 -0.4897 -0.5396
 -0.9394 -0.8954 -0.8396 -0.7740 -0.7040 -0.6363 -0.5752 -0.5233 -0.4840 -0.4606
 -0.4460 -0.4261 -0.3963 -0.3604 -0.3238 -0.2457 -0.1938 -0.1667 -0.1613 -0.1738
 -0.1988 -0.2291 -0.2612 -0.2944 -0.3289 -0.3643 -0.4019 -0.4432 -0.4894 -0.5404
 -0.5926
 -0.8500 -0.8168 -0.7763 -0.7266 -0.6692 -0.6081 -0.5483 -0.4931 -0.4447 -0.4044
 -0.3742 -0.3547 -0.3408 -0.3253 -0.3045 -0.2406 -0.1918 -0.1662 -0.1611 -0.1737
 -0.1998 -0.2329 -0.2677 -0.3031 -0.3388 -0.3753 -0.4122 -0.4509 -0.4931 -0.5401
 -0.5927
 -0.7624 -0.7330 -0.7024 -0.6663 -0.6231 -0.5741 -0.5218 -0.4699 -0.4212 -0.3775
 -0.3398 -0.3092 -0.2864 -0.2702 -0.2575 -0.2236 -0.1853 -0.1619 -0.1573 -0.1697
 -0.1965 -0.2322 -0.2708 -0.3095 -0.3477 -0.3858 -0.4243 -0.4643 -0.5060 -0.5491
 -0.5935
 -0.6824 -0.6526 -0.6246 -0.5971 -0.5658 -0.5296 -0.4887 -0.4447 -0.4006 -0.3584
 -0.3199 -0.2861 -0.2579 -0.2353 -0.2179 -0.1909 -0.1705 -0.1539 -0.1502 -0.1620
 -0.1882 -0.2253 -0.2675 -0.3104 -0.3523 -0.3932 -0.4337 -0.4738 -0.5141 -0.5554
 -0.5988
 -0.6159 -0.5768 -0.5485 -0.5239 -0.4995 -0.4731 -0.4435 -0.4102 -0.3744 -0.3375
 -0.3017 -0.2687 -0.2395 -0.2148 -0.1943 -0.1615 -0.1467 -0.1397 -0.1400 -0.1518
 -0.1769 -0.2140 -0.2585 -0.3054 -0.3517 -0.3966 -0.4402 -0.4826 -0.5243 -0.5660
 -0.6081
 -0.5639 -0.5142 -0.4797 -0.4534 -0.4307 -0.4093 -0.3874 -0.3637 -0.3377 -0.3092
 -0.2794 -0.2501 -0.2226 -0.1982 -0.1773 -0.1409 -0.1244 -0.1210 -0.1263
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6654 -1.5446 -1.3725 -1.2098 -1.0557 -0.9236 -0.8281 -0.7526 -0.6843 -0.6159
 -0.5525 -0.4926 -0.4358 -0.3821 -0.3315 -0.2217 -0.1418 -0.0953 -0.0812
 -1.4347 -1.4519 -1.3554 -1.2031 -1.0563 -0.9212 -0.8170 -0.7366 -0.6672 -0.6012
 -0.5405 -0.4834 -0.4294 -0.3784 -0.3304 -0.2279 -0.1554 -0.1142 -0.1023 -0.1118
 -1.2810 -1.2184 -1.2310 -1.1812 -1.0552 -0.9273 -0.8133 -0.7254 -0.6543 -0.5898
 -0.5315 -0.4771 -0.4257 -0.3773 -0.3318 -0.2351 -0.1675 -0.1298 -0.1188 -0.1280
 -0.1488
 -1.2149 -1.1121 -1.0355 -1.0165 -1.0094 -0.9242 -0.8165 -0.7198 -0.6440 -0.5796
 -0.5231 -0.4710 -0.4221 -0.3761 -0.3330 -0.2412 -0.1774 -0.1422 -0.1319 -0.1408
 -0.1617 -0.1882
 -1.1568 -1.0619 -0.9649 -0.8844 -0.8361 -0.8259 -0.7960 -0.7184 -0.6374 -0.5704
 -0.5140 -0.4638 -0.4171 -0.3735 -0.3326 -0.2454 -0.1848 -0.1515 -0.1419 -0.1507
 -0.1719 -0.1988 -0.2288 -0.2613
 -1.0924 -1.0143 -0.9264 -0.8375 -0.7594 -0.6993 -0.6644 -0.6503 -0.6192 -0.5614
 -0.5040 -0.4549 -0.4101 -0.3686 -0.3298 -0.2472 -0.1895 -0.1578 -0.1489 -0.1577
 -0.1794 -0.2075 -0.2383 -0.2712 -0.3064 -0.3445 -0.3861 -0.4315 -0.4807 -0.5320
 -1.0195 -0.9580 -0.8860 -0.8068 -0.7271 -0.6546 -0.5935 -0.5470 -0.5189 -0.5030
 -0.4785 -0.4406 -0.4001 -0.3611 -0.3244 -0.2461 -0.1913 -0.1612 -0.1527 -0.1618
 -0.1840 -0.2137 -0.2462 -0.2802 -0.3156 -0.3528 -0.3922 -0.4346 -0.4810 -0.5326
 -0.5847
 -0.9417 -0.8915 -0.8349 -0.7705 -0.7007 -0.6306 -0.5650 -0.5076 -0.4601 -0.4238
 -0.4004 -0.3846 -0.3670 -0.3432 -0.3141 -0.2420 -0.1902 -0.1615 -0.1535 -0.1625
 -0.1851 -0.2165 -0.2515 -0.2876 -0.3243 -0.3619 -0.4002 -0.4404 -0.4840 -0.5319
 -0.5849
 -0.8648 -0.8187 -0.7723 -0.7216 -0.6653 -0.6051 -0.5442 -0.4862 -0.4342 -0.3893
 -0.3524 -0.3243 -0.3050 -0.2912 -0.2775 -0.2320 -0.1852 -0.1584 -0.1509 -0.1599
 -0.1827 -0.2157 -0.2537 -0.2930 -0.3321 -0.3714 -0.4112 -0.4516 -0.4934 -0.5380
 -0.5854
 -0.7944 -0.7475 -0.7052 -0.6632 -0.6189 -0.5709 -0.5199 -0.4678 -0.4175 -0.3713
 -0.3305 -0.2958 -0.2678 -0.2466 -0.2310 -0.2036 -0.1754 -0.1521 -0.1452 -0.1537
 -0.1760 -0.2097 -0.2503 -0.2932 -0.3359 -0.3778 -0.4194 -0.4608 -0.5025 -0.5452
 -0.5899
 -0.7358 -0.6821 -0.6391 -0.6002 -0.5625 -0.5245 -0.4844 -0.4419 -0.3984 -0.3555
 -0.3153 -0.2793 -0.2481 -0.2223 -0.2017 -0.1697 -0.1527 -0.1408 -0.1365 -0.1449
 -0.1664 -0.1997 -0.2418 -0.2880 -0.3347 -0.3804 -0.4250 -0.4686 -0.5116 -0.5547
 -0.5979
 -0.6927 -0.6274 -0.5790 -0.5389 -0.5030 -0.4697 -0.4376 -0.4045 -0.3701 -0.3344
 -0.2987 -0.2647 -0.2336 -0.2066 -0.1838 -0.1453 -0.1278 -0.1222 -0.1241
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6820 -1.5107 -1.3318 -1.1733 -1.0310 -0.9027 -0.8068 -0.7303 -0.6653 -0.6001
 -0.5400 -0.4833 -0.4298 -0.3793 -0.3316 -0.2261 -0.1459 -0.0960 -0.0738
 -1.5354 -1.4890 -1.3365 -1.1730 -1.0288 -0.8996 -0.7975 -0.7181 -0.6499 -0.5868
 -0.5289 -0.4748 -0.4237 -0.3755 -0.3298 -0.2305 -0.1567 -0.1116 -0.0946 -0.1005
 -1.3179 -1.3130 -1.3011 -1.1764 -1.0321 -0.9035 -0.7940 -0.7084 -0.6385 -0.5761
 -0.5203 -0.4685 -0.4198 -0.3739 -0.3304 -0.2360 -0.1667 -0.1254 -0.1102 -0.1160
 -0.1356
 -1.2439 -1.1418 -1.1027 -1.1111 -1.0311 -0.9093 -0.7971 -0.7032 -0.6291 -0.5666
 -0.5120 -0.4623 -0.4158 -0.3722 -0.3309 -0.2410 -0.1751 -0.1365 -0.1226 -0.1282
 -0.1476 -0.1742
 -1.1980 -1.0879 -0.9882 -0.9252 -0.9145 -0.8896 -0.8004 -0.7044 -0.6232 -0.5585
 -0.5035 -0.4552 -0.4107 -0.3691 -0.3300 -0.2445 -0.1816 -0.1449 -0.1321 -0.1378
 -0.1570 -0.1838 -0.2143 -0.2476
 -1.1486 -1.0517 -0.9500 -0.8561 -0.7841 -0.7439 -0.7306 -0.6936 -0.6221 -0.5522
 -0.4949 -0.4469 -0.4039 -0.3642 -0.3270 -0.2459 -0.1860 -0.1510 -0.1389 -0.1447
 -0.1639 -0.1913 -0.2225 -0.2561 -0.2919 -0.3308 -0.3737 -0.4212 -0.4724 -0.5229
 -1.0911 -1.0097 -0.9205 -0.8286 -0.7428 -0.6709 -0.6173 -0.5851 -0.5676 -0.5366
 -0.4861 -0.4374 -0.3954 -0.3571 -0.3217 -0.2449 -0.1880 -0.1545 -0.1429 -0.1489
 -0.1681 -0.1964 -0.2290 -0.2636 -0.3000 -0.3383 -0.3788 -0.4226 -0.4709 -0.5232
 -0.5755
 -1.0275 -0.9577 -0.8831 -0.8034 -0.7221 -0.6449 -0.5774 -0.5219 -0.4800 -0.4525
 -0.4345 -0.4117 -0.3807 -0.3469 -0.3139 -0.2413 -0.1873 -0.1553 -0.1442 -0.1501
 -0.1695 -0.1986 -0.2331 -0.2697 -0.3073 -0.3461 -0.3865 -0.4285 -0.4732 -0.5219
 -0.5755
 -0.9636 -0.8993 -0.8340 -0.7672 -0.6972 -0.6265 -0.5584 -0.4970 -0.4445 -0.4013
 -0.3681 -0.3450 -0.3282 -0.3124 -0.2934 -0.2338 -0.1831 -0.1530 -0.1425 -0.1484
 -0.1679 -0.1979 -0.2345 -0.2739 -0.3139 -0.3542 -0.3953 -0.4373 -0.4806 -0.5262
 -0.5755
 -0.9050 -0.8397 -0.7798 -0.7215 -0.6628 -0.6026 -0.5419 -0.4828 -0.4283 -0.3802
 -0.3392 -0.3056 -0.2795 -0.2608 -0.2469 -0.2149 -0.1762 -0.1480 -0.1380 -0.1436
 -0.1626 -0.1928 -0.2311 -0.2734 -0.3166 -0.3595 -0.4023 -0.4452 -0.4884 -0.5327
 -0.5789
 -0.8564 -0.7856 -0.7255 -0.6703 -0.6183 -0.5676 -0.5165 -0.4650 -0.4147 -0.3671
 -0.3242 -0.2868 -0.2553 -0.2298 -0.2101 -0.1797 -0.1585 -0.1394 -0.1306 -0.1361
 -0.1545 -0.1844 -0.2235 -0.2683 -0.3149 -0.3612 -0.4068 -0.4517 -0.4962 -0.5407
 -0.5853
 -0.8218 -0.7403 -0.6759 -0.6200 -0.5696 -0.5235 -0.4800 -0.4372 -0.3945 -0.3522
 -0.3116 -0.2743 -0.2411 -0.2127 -0.1893 -0.1507 -0.1323 -0.1230 -0.1201
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6545 -1.4632 -1.2866 -1.1367 -1.0032 -0.8825 -0.7895 -0.7105 -0.6453 -0.5845
 -0.5268 -0.4725 -0.4217 -0.3739 -0.3288 -0.2282 -0.1490 -0.0950 -0.0684
 -1.5198 -1.4801 -1.3038 -1.1402 -0.9996 -0.8770 -0.7794 -0.6999 -0.6327 -0.5720
 -0.5163 -0.4644 -0.4157 -0.3699 -0.3266 -0.2309 -0.1571 -0.1088 -0.0870 -0.0885
 -1.3829 -1.4076 -1.3101 -1.1536 -1.0063 -0.8780 -0.7746 -0.6908 -0.6224 -0.5617
 -0.5078 -0.4581 -0.4116 -0.3679 -0.3265 -0.2351 -0.1650 -0.1205 -0.1013 -0.1034
 -0.1209
 -1.2649 -1.1881 -1.2029 -1.1490 -1.0176 -0.8878 -0.7762 -0.6860 -0.6138 -0.5525
 -0.4996 -0.4518 -0.4074 -0.3657 -0.3264 -0.2391 -0.1721 -0.1300 -0.1126 -0.1150
 -0.1321 -0.1583
 -1.2257 -1.1060 -1.0188 -1.0003 -0.9901 -0.8951 -0.7841 -0.6867 -0.6084 -0.5451
 -0.4913 -0.4447 -0.4020 -0.3624 -0.3250 -0.2421 -0.1778 -0.1376 -0.1214 -0.1241
 -0.1407 -0.1667 -0.1977 -0.2316
 -1.1917 -1.0763 -0.9653 -0.8759 -0.8266 -0.8166 -0.7775 -0.6921 -0.6082 -0.5394
 -0.4834 -0.4366 -0.3953 -0.3573 -0.3217 -0.2433 -0.1820 -0.1434 -0.1278 -0.1307
 -0.1472 -0.1732 -0.2045 -0.2388 -0.2756 -0.3157 -0.3599 -0.4088 -0.4611 -0.5122
 -1.1505 -1.0484 -0.9432 -0.8424 -0.7561 -0.6937 -0.6588 -0.6408 -0.6015 -0.5375
 -0.4773 -0.4281 -0.3871 -0.3503 -0.3164 -0.2421 -0.1840 -0.1470 -0.1319 -0.1350
 -0.1514 -0.1775 -0.2098 -0.2449 -0.2821 -0.3215 -0.3635 -0.4090 -0.4587 -0.5119
 -0.5646
 -1.1049 -1.0125 -0.9190 -0.8252 -0.7350 -0.6550 -0.5905 -0.5428 -0.5123 -0.4916
 -0.4622 -0.4191 -0.3777 -0.3417 -0.3090 -0.2385 -0.1835 -0.1482 -0.1336 -0.1366
 -0.1530 -0.1796 -0.2129 -0.2496 -0.2880 -0.3277 -0.3695 -0.4132 -0.4596 -0.5098
 -0.5643
 -1.0564 -0.9690 -0.8849 -0.8015 -0.7187 -0.6393 -0.5672 -0.5058 -0.4560 -0.4179
 -0.3911 -0.3716 -0.3502 -0.3250 -0.2974 -0.2315 -0.1798 -0.1464 -0.1326 -0.1356
 -0.1521 -0.1792 -0.2138 -0.2527 -0.2932 -0.3344 -0.3768 -0.4200 -0.4650 -0.5126
 -0.5636
 -1.0121 -0.9252 -0.8455 -0.7698 -0.6964 -0.6246 -0.5555 -0.4916 -0.4354 -0.3877
 -0.3487 -0.3181 -0.2954 -0.2782 -0.2634 -0.2205 -0.1740 -0.1424 -0.1290 -0.1318
 -0.1480 -0.1753 -0.2108 -0.2518 -0.2948 -0.3384 -0.3823 -0.4265 -0.4714 -0.5177
 -0.5656
 -0.9758 -0.8844 -0.8050 -0.7323 -0.6649 -0.6010 -0.5394 -0.4800 -0.4244 -0.3741
 -0.3303 -0.2933 -0.2628 -0.2386 -0.2205 -0.1905 -0.1623 -0.1354 -0.1229 -0.1255
 -0.1413 -0.1683 -0.2043 -0.2468 -0.2926 -0.3391 -0.3855 -0.4316 -0.4776 -0.5239
 -0.5702
 -0.9509 -0.8509 -0.7678 -0.6946 -0.6287 -0.5689 -0.5137 -0.4613 -0.4111 -0.3635
 -0.3194 -0.2803 -0.2464 -0.2179 -0.1947 -0.1575 -0.1373 -0.1228 -0.1140
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6052 -1.4142 -1.2470 -1.1063 -0.9743 -0.8580 -0.7705 -0.6955 -0.6283 -0.5689
 -0.5134 -0.4609 -0.4120 -0.3661 -0.3232 -0.2273 -0.1531 -0.0994 -0.0634
 -1.5729 -1.4483 -1.2675 -1.1095 -0.9743 -0.8540 -0.7619 -0.6838 -0.6162 -0.5572
 -0.5031 -0.4529 -0.4060 -0.3621 -0.3206 -0.2287 -0.1558 -0.1055 -0.0795 -0.0762
 -1.4814 -1.4445 -1.2910 -1.1255 -0.9811 -0.8565 -0.7552 -0.6744 -0.6069 -0.5470
 -0.4946 -0.4464 -0.4017 -0.3597 -0.3201 -0.2319 -0.1621 -0.1150 -0.0920 -0.0903
 -0.1051
 -1.3458 -1.2756 -1.2687 -1.1416 -0.9953 -0.8662 -0.7568 -0.6691 -0.5985 -0.5380
 -0.4865 -0.4401 -0.3973 -0.3573 -0.3196 -0.2353 -0.1681 -0.1231 -0.1020 -0.1011
 -0.1154 -0.1405
 -1.2414 -1.1243 -1.0790 -1.0899 -1.0034 -0.8785 -0.7650 -0.6696 -0.5931 -0.5311
 -0.4783 -0.4330 -0.3918 -0.3537 -0.3179 -0.2380 -0.1733 -0.1299 -0.1098 -0.1094
 -0.1235 -0.1480 -0.1791 -0.2134
 -1.2191 -1.0904 -0.9788 -0.9107 -0.9024 -0.8707 -0.7742 -0.6760 -0.5925 -0.5257
 -0.4707 -0.4251 -0.3850 -0.3485 -0.3145 -0.2389 -0.1773 -0.1353 -0.1158 -0.1156
 -0.1295 -0.1537 -0.1847 -0.2196 -0.2573 -0.2981 -0.3436 -0.3944 -0.4476 -0.4996
 -1.1961 -1.0737 -0.9559 -0.8520 -0.7753 -0.7363 -0.7217 -0.6750 -0.5972 -0.5243
 -0.4653 -0.4169 -0.3770 -0.3415 -0.3090 -0.2376 -0.1794 -0.1390 -0.1199 -0.1197
 -0.1336 -0.1577 -0.1889 -0.2244 -0.2622 -0.3026 -0.3461 -0.3932 -0.4443 -0.4986
 -0.5519
 -1.1681 -1.0541 -0.9427 -0.8371 -0.7424 -0.6657 -0.6115 -0.5794 -0.5573 -0.5186
 -0.4625 -0.4107 -0.3684 -0.3332 -0.3016 -0.2338 -0.1791 -0.1407 -0.1221 -0.1217
 -0.1355 -0.1597 -0.1914 -0.2278 -0.2666 -0.3073 -0.3501 -0.3951 -0.4433 -0.4955
 -0.5510
 -1.1377 -1.0280 -0.9237 -0.8244 -0.7308 -0.6460 -0.5739 -0.5166 -0.4739 -0.4444
 -0.4215 -0.3938 -0.3575 -0.3226 -0.2918 -0.2269 -0.1754 -0.1393 -0.1217 -0.1215
 -0.1353 -0.1598 -0.1923 -0.2300 -0.2705 -0.3123 -0.3556 -0.4005 -0.4471 -0.4965
 -0.5494
 -1.1097 -1.0012 -0.9005 -0.8069 -0.7193 -0.6374 -0.5626 -0.4967 -0.4417 -0.3970
 -0.3620 -0.3359 -0.3155 -0.2952 -0.2741 -0.2184 -0.1700 -0.1359 -0.1191 -0.1187
 -0.1323 -0.1569 -0.1899 -0.2288 -0.2711 -0.3149 -0.3595 -0.4050 -0.4515 -0.4995
 -0.5495
 -1.0837 -0.9751 -0.8756 -0.7843 -0.7009 -0.6244 -0.5535 -0.4882 -0.4296 -0.3787
 -0.3358 -0.3006 -0.2724 -0.2504 -0.2330 -0.1985 -0.1614 -0.1299 -0.1139 -0.1135
 -0.1267 -0.1511 -0.1844 -0.2243 -0.2684 -0.3145 -0.3614 -0.4085 -0.4560 -0.5040
 -0.5524
 -1.0597 -0.9498 -0.8503 -0.7605 -0.6782 -0.6046 -0.5381 -0.4771 -0.4209 -0.3696
 -0.3239 -0.2845 -0.2511 -0.2235 -0.1685 -0.1672 -0.1496 -0.1213 -0.1061
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5528 -1.3648 -1.2075 -1.0779 -0.9476 -0.8371 -0.7493 -0.6774 -0.6112 -0.5538
 -0.4994 -0.4483 -0.4007 -0.3565 -0.3153 -0.2234 -0.1511 -0.0970 -0.0585
 -1.5958 -1.4054 -1.2290 -1.0781 -0.9498 -0.8337 -0.7410 -0.6668 -0.5994 -0.5422
 -0.4894 -0.4404 -0.3948 -0.3523 -0.3124 -0.2239 -0.1526 -0.1011 -0.0718 -0.0639
 -1.4588 -1.4371 -1.2549 -1.0959 -0.9573 -0.8364 -0.7366 -0.6580 -0.5912 -0.5323
 -0.4810 -0.4339 -0.3904 -0.3498 -0.3116 -0.2265 -0.1576 -0.1088 -0.0823 -0.0767
