 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  g   
 -7.0976 -6.8294 -6.6552 -6.4541 -6.2114 -6.0076 -5.8986 -5.8295 -5.7237 -5.5596
 -5.3677 -5.1580 -4.9462 -4.7466 -4.5551 -4.1227 -3.7530 -3.4605 -3.2253
 -6.7810 -6.4471 -6.2009 -5.9967 -5.8254 -5.6836 -5.5625 -5.4495 -5.3323 -5.2032
 -5.0568 -4.8900 -4.7063 -4.5216 -4.3485 -3.9724 -3.6596 -3.4077 -3.2106 -3.0610
 -6.5659 -6.2024 -5.9169 -5.7002 -5.5454 -5.4201 -5.2954 -5.1713 -5.0515 -4.9348
 -4.8103 -4.6722 -4.5153 -4.3481 -4.1900 -3.8554 -3.5862 -3.3680 -3.1992 -3.0678
 -2.9613
 -6.4523 -6.0953 -5.8032 -5.5646 -5.3714 -5.2171 -5.0973 -4.9949 -4.8813 -4.7544
 -4.6282 -4.5046 -4.3732 -4.2261 -4.0796 -3.7717 -3.5328 -3.3414 -3.1911 -3.0726
 -2.9753 -2.8918
 -6.3643 -6.0264 -5.7435 -5.5050 -5.3021 -5.1293 -4.9822 -4.8561 -4.7468 -4.6415
 -4.5222 -4.3942 -4.2707 -4.1421 -4.0073 -3.7163 -3.4960 -3.3238 -3.1886 -3.0811
 -2.9920 -2.9148 -2.8458 -2.7829
 -6.2669 -5.9585 -5.6946 -5.4663 -5.2664 -5.0893 -4.9317 -4.7912 -4.6648 -4.5489
 -4.4388 -4.3256 -4.2075 -4.0889 -3.9635 -3.6830 -3.4725 -3.3120 -3.1878 -3.0900
 -3.0088 -2.9382 -2.8745 -2.8158 -2.7611 -2.7103 -2.6640 -2.6237 -2.5925 -2.5761
 -6.1480 -5.8749 -5.6370 -5.4265 -5.2369 -5.0643 -4.9059 -4.7597 -4.6253 -4.5008
 -4.3836 -4.2710 -4.1598 -4.0515 -3.9385 -3.6681 -3.4598 -3.3046 -3.1868 -3.0962
 -3.0228 -2.9592 -2.9017 -2.8482 -2.7977 -2.7499 -2.7055 -2.6647 -2.6308 -2.6075
 -2.5987
 -6.0125 -5.7733 -5.5632 -5.3747 -5.2010 -5.0387 -4.8855 -4.7405 -4.6038 -4.4754
 -4.3543 -4.2391 -4.1285 -4.0217 -3.9176 -3.6645 -3.4568 -3.3016 -3.1858 -3.0988
 -3.0313 -2.9750 -2.9245 -2.8774 -2.8325 -2.7892 -2.7480 -2.7095 -2.6748 -2.6466
 -2.6309
 -5.8662 -5.6569 -5.4717 -5.3049 -5.1494 -5.0012 -4.8579 -4.7192 -4.5855 -4.4574
 -4.3353 -4.2190 -4.1080 -4.0017 -3.8998 -3.6594 -3.4577 -3.3015 -3.1847 -3.0980
 -3.0336 -2.9831 -2.9399 -2.9002 -2.8620 -2.8247 -2.7884 -2.7534 -2.7206 -2.6916
 -2.6695
 -5.7259 -5.5411 -5.3739 -5.2237 -5.0848 -4.9515 -4.8214 -4.6927 -4.5659 -4.4421
 -4.3223 -4.2071 -4.0968 -3.9915 -3.8907 -3.6570 -3.4605 -3.3049 -3.1867 -3.0984
 -3.0336 -2.9857 -2.9481 -2.9157 -2.8852 -2.8551 -2.8254 -2.7958 -2.7670 -2.7399
 -2.7144
 -5.5957 -5.4266 -5.2735 -5.1341 -5.0061 -4.8860 -4.7689 -4.6523 -4.5358 -4.4198
 -4.3056 -4.1942 -4.0865 -3.9830 -3.8838 -3.6551 -3.4620 -3.3074 -3.1887 -3.0990
 -3.0328 -2.9848 -2.9498 -2.9227 -2.8994 -2.8771 -2.8550 -2.8324 -2.8094 -2.7868
 -2.7656
 -5.4757 -5.3134 -5.1714 -5.0392 -4.9185 -4.8064 -4.6995 -4.5948 -4.4897 -4.3844
 -4.2788 -4.1743 -4.0717 -3.9721 -3.8791 -3.6537 -3.4622 -3.3090 -3.1907
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  g   
 -7.6350 -7.2268 -6.8916 -6.6161 -6.3861 -6.1835 -5.9916 -5.7993 -5.6071 -5.4164
 -5.2209 -5.0186 -4.8150 -4.6219 -4.4306 -4.0503 -3.7290 -3.4579 -3.2430
 -7.2495 -6.8264 -6.4785 -6.1981 -5.9705 -5.7795 -5.6098 -5.4463 -5.2863 -5.1271
 -4.9626 -4.7878 -4.6040 -4.4243 -4.2592 -3.9132 -3.6341 -3.4021 -3.2148 -3.0676
 -6.9174 -6.4859 -6.1430 -5.9012 -5.6790 -5.4922 -5.3312 -5.1841 -5.0440 -4.9068
 -4.7672 -4.6191 -4.4580 -4.2909 -4.1344 -3.8120 -3.5629 -3.3606 -3.1959 -3.0642
 -2.9557
 -6.7004 -6.2653 -5.9244 -5.6650 -5.4641 -5.2993 -5.1523 -5.0107 -4.8751 -4.7462
 -4.6205 -4.4930 -4.3560 -4.2053 -4.0562 -3.7467 -3.5154 -3.3334 -3.1863 -3.0672
 -2.9691 -2.8851
 -6.6319 -6.1964 -5.8427 -5.5655 -5.3483 -5.1740 -5.0286 -4.9001 -4.7786 -4.6557
