 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5650 -1.5076 -1.4535 -1.4037 -1.3589 -1.2726 -1.2214 -1.2011 -1.2057 -1.2238
 -1.2478 -1.2754
 -1.9572 -1.9117 -1.8536 -1.7911 -1.7318 -1.6792 -1.6399 -1.6189 -1.6114 -1.5881
 -1.5463 -1.4972 -1.4480 -1.4018 -1.3600 -1.2794 -1.2313 -1.2118 -1.2167 -1.2359
 -1.2610 -1.2889 -1.3194 -1.3534
 -1.8615 -1.8318 -1.7907 -1.7389 -1.6836 -1.6305 -1.5818 -1.5399 -1.5095 -1.4938
 -1.4824 -1.4624 -1.4315 -1.3941 -1.3566 -1.2816 -1.2365 -1.2179 -1.2231 -1.2441
 -1.2713 -1.3008 -1.3318 -1.3647 -1.3989 -1.4353 -1.4751 -1.5194 -1.5682 -1.6196
 -1.7565 -1.7427 -1.7184 -1.6825 -1.6378 -1.5900 -1.5435 -1.5002 -1.4614 -1.4293
 -1.4061 -1.3916 -1.3787 -1.3619 -1.3399 -1.2787 -1.2370 -1.2193 -1.2246 -1.2474
 -1.2778 -1.3101 -1.3429 -1.3766 -1.4113 -1.4468 -1.4843 -1.5250 -1.5700 -1.6198
 -1.6741
 -1.6495 -1.6452 -1.6357 -1.6150 -1.5851 -1.5476 -1.5073 -1.4674 -1.4299 -1.3957
 -1.3658 -1.3414 -1.3235 -1.3105 -1.2987 -1.2655 -1.2323 -1.2162 -1.2213 -1.2450
 -1.2790 -1.3152 -1.3511 -1.3869 -1.4228 -1.4580 -1.4940 -1.5325 -1.5748 -1.6220
 -1.6748
 -1.5450 -1.5456 -1.5446 -1.5363 -1.5198 -1.4959 -1.4660 -1.4326 -1.3992 -1.3674
 -1.3382 -1.3123 -1.2901 -1.2724 -1.2591 -1.2369 -1.2196 -1.2088 -1.2142 -1.2379
 -1.2744 -1.3152 -1.3556 -1.3949 -1.4333 -1.4712 -1.5094 -1.5491 -1.5903 -1.6328
 -1.6765
 -1.4475 -1.4503 -1.4530 -1.4507 -1.4448 -1.4326 -1.4149 -1.3919 -1.3657 -1.3385
 -1.3124 -1.2885 -1.2672 -1.2486 -1.2332 -1.2097 -1.1993 -1.1966 -1.2040 -1.2268
 -1.2637 -1.3077 -1.3529 -1.3968 -1.4390 -1.4798 -1.5200 -1.5597 -1.5994 -1.6401
 -1.6825
 -1.3625 -1.3606 -1.3628 -1.3636 -1.3645 -1.3601 -1.3522 -1.3401 -1.3239 -1.3042
 -1.2832 -1.2629 -1.2443 -1.2277 -1.2132 -1.1886 -1.1791 -1.1808 -1.1918 -1.2142
 -1.2499 -1.2950 -1.3436 -1.3922 -1.4391 -1.4841 -1.5275 -1.5696 -1.6108 -1.6519
 -1.6935
 -1.2871 -1.2764 -1.2740 -1.2762 -1.2799 -1.2823 -1.2817 -1.2777 -1.2709 -1.2607
 -1.2474 -1.2326 -1.2180 -1.2045 -1.1926 -1.1711 -1.1620 -1.1649 -1.1784
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.5911 -2.5378 -2.3968 -2.2430 -2.0913 -1.9625 -1.8699 -1.7926 -1.7202 -1.6511
 -1.5864 -1.5251 -1.4669 -1.4120 -1.3605 -1.2524 -1.1782 -1.1406 -1.1364
 -2.3433 -2.3474 -2.3344 -2.2228 -2.0878 -1.9593 -1.8553 -1.7749 -1.7029 -1.6367
 -1.5750 -1.5169 -1.4619 -1.4101 -1.3619 -1.2621 -1.1954 -1.1621 -1.1584 -1.1732
 -2.2337 -2.1534 -2.1240 -2.1337 -2.0682 -1.9572 -1.8493 -1.7617 -1.6899 -1.6255
 -1.5667 -1.5116 -1.4595 -1.4107 -1.3653 -1.2718 -1.2102 -1.1796 -1.1759 -1.1906
 -1.2145
 -2.1625 -2.0744 -1.9933 -1.9401 -1.9325 -1.9176 -1.8428 -1.7543 -1.6788 -1.6152
 -1.5586 -1.5062 -1.4570 -1.4108 -1.3680 -1.2798 -1.2221 -1.1934 -1.1897 -1.2043
 -1.2284 -1.2568
 -2.0918 -2.0181 -1.9362 -1.8585 -1.7969 -1.7615 -1.7543 -1.7287 -1.6683 -1.6045
 -1.5492 -1.4993 -1.4526 -1.4090 -1.3685 -1.2851 -1.2306 -1.2036 -1.2002 -1.2148
 -1.2396 -1.2686 -1.3001 -1.3336
 -2.0135 -1.9584 -1.8901 -1.8157 -1.7441 -1.6824 -1.6362 -1.6101 -1.6000 -1.5770
 -1.5344 -1.4892 -1.4455 -1.4044 -1.3662 -1.2873 -1.2358 -1.2103 -1.2072 -1.2221
 -1.2480 -1.2785 -1.3107 -1.3449 -1.3805 -1.4186 -1.4604 -1.5069 -1.5576 -1.6085
 -1.9269 -1.8886 -1.8377 -1.7766 -1.7108 -1.6472 -1.5902 -1.5420 -1.5061 -1.4856
 -1.4736 -1.4562 -1.4287 -1.3950 -1.3603 -1.2861 -1.2375 -1.2134 -1.2108 -1.2258
 -1.2531 -1.2857 -1.3198 -1.3550 -1.3914 -1.4285 -1.4677 -1.5105 -1.5579 -1.6099
 -1.6631
 -1.8358 -1.8088 -1.7736 -1.7285 -1.6754 -1.6183 -1.5625 -1.5112 -1.4665 -1.4294
 -1.4020 -1.3849 -1.3731 -1.3597 -1.3410 -1.2812 -1.2356 -1.2130 -1.2106 -1.2257
 -1.2541 -1.2894 -1.3263 -1.3636 -1.4011 -1.4394 -1.4780 -1.5182 -1.5618 -1.6101
 -1.6638
 -1.7453 -1.7232 -1.6985 -1.6674 -1.6287 -1.5836 -1.5352 -1.4871 -1.4422 -1.4019
 -1.3673 -1.3393 -1.3187 -1.3045 -1.2938 -1.2643 -1.2294 -1.2089 -1.2070 -1.2219
 -1.2509 -1.2887 -1.3293 -1.3699 -1.4100 -1.4498 -1.4900 -1.5317 -1.5748 -1.6193
 -1.6650
 -1.6610 -1.6398 -1.6187 -1.5968 -1.5703 -1.5382 -1.5012 -1.4610 -1.4206 -1.3819
 -1.3466 -1.3158 -1.2900 -1.2694 -1.2539 -1.2312 -1.2146 -1.2010 -1.2000 -1.2143
 -1.2427 -1.2819 -1.3260 -1.3707 -1.4144 -1.4570 -1.4991 -1.5408 -1.5827 -1.6255
 -1.6703
 -1.5884 -1.5599 -1.5397 -1.5215 -1.5024 -1.4806 -1.4550 -1.4255 -1.3933 -1.3599
 -1.3275 -1.2976 -1.2711 -1.2487 -1.2302 -1.2015 -1.1905 -1.1868 -1.1899 -1.2042
 -1.2315 -1.2706 -1.3170 -1.3657 -1.4136 -1.4601 -1.5053 -1.5493 -1.5926 -1.6358
 -1.6793
 -1.5282 -1.4913 -1.4665 -1.4478 -1.4313 -1.4150 -1.3976 -1.3779 -1.3555 -1.3305
 -1.3040 -1.2779 -1.2534 -1.2316 -1.2129 -1.1808 -1.1679 -1.1679 -1.1763
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.6453 -2.5296 -2.3635 -2.2069 -2.0587 -1.9320 -1.8406 -1.7681 -1.7025 -1.6365
 -1.5756 -1.5181 -1.4637 -1.4124 -1.3641 -1.2593 -1.1834 -1.1401 -1.1291
 -2.4197 -2.4396 -2.3475 -2.2009 -2.0601 -1.9306 -1.8310 -1.7540 -1.6873 -1.6237
 -1.5654 -1.5107 -1.4591 -1.4103 -1.3645 -1.2669 -1.1981 -1.1599 -1.1509 -1.1632
 -2.2689 -2.2103 -2.2255 -2.1794 -2.0589 -1.9366 -1.8277 -1.7438 -1.6757 -1.6136
 -1.5576 -1.5055 -1.4565 -1.4103 -1.3669 -1.2748 -1.2108 -1.1761 -1.1679 -1.1798
 -1.2031
 -2.2034 -2.1057 -2.0332 -2.0174 -2.0133 -1.9329 -1.8304 -1.7383 -1.6661 -1.6043
 -1.5500 -1.5002 -1.4536 -1.4098 -1.3687 -1.2814 -1.2211 -1.1889 -1.1812 -1.1928
 -1.2162 -1.2449
 -2.1451 -2.0556 -1.9633 -1.8871 -1.8425 -1.8355 -1.8092 -1.7362 -1.6593 -1.5956
 -1.5415 -1.4936 -1.4491 -1.4076 -1.3687 -1.2859 -1.2287 -1.1984 -1.1914 -1.2028
 -1.2264 -1.2557 -1.2878 -1.3222
 -2.0799 -2.0075 -1.9246 -1.8402 -1.7663 -1.7102 -1.6789 -1.6681 -1.6404 -1.5863
 -1.5319 -1.4852 -1.4426 -1.4031 -1.3662 -1.2878 -1.2335 -1.2048 -1.1985 -1.2099
 -1.2340 -1.2644 -1.2973 -1.3321 -1.3691 -1.4088 -1.4518 -1.4985 -1.5487 -1.6010
 -2.0055 -1.9503 -1.8835 -1.8090 -1.7337 -1.6654 -1.6082 -1.5655 -1.5406 -1.5277
 -1.5061 -1.4709 -1.4328 -1.3959 -1.3611 -1.2870 -1.2355 -1.2083 -1.2025 -1.2140
 -1.2386 -1.2705 -1.3051 -1.3410 -1.3782 -1.4172 -1.4582 -1.5020 -1.5496 -1.6022
 -1.6554
 -1.9253 -1.8822 -1.8314 -1.7719 -1.7065 -1.6406 -1.5790 -1.5256 -1.4817 -1.4486
 -1.4280 -1.4148 -1.3995 -1.3780 -1.3510 -1.2830 -1.2345 -1.2087 -1.2034 -1.2148
 -1.2397 -1.2733 -1.3104 -1.3483 -1.3869 -1.4262 -1.4661 -1.5078 -1.5528 -1.6020
 -1.6561
 -1.8448 -1.8070 -1.7672 -1.7219 -1.6703 -1.6143 -1.5573 -1.5032 -1.4550 -1.4136
 -1.3798 -1.3545 -1.3375 -1.3258 -1.3142 -1.2732 -1.2297 -1.2057 -1.2009 -1.2123
 -1.2374 -1.2725 -1.3125 -1.3536 -1.3946 -1.4356 -1.4770 -1.5191 -1.5623 -1.6082
 -1.6570
 -1.7695 -1.7322 -1.6975 -1.6617 -1.6225 -1.5790 -1.5320 -1.4837 -1.4372 -1.3946
 -1.3571 -1.3255 -1.3000 -1.2810 -1.2674 -1.2445 -1.2200 -1.1996 -1.1953 -1.2063
 -1.2308 -1.2665 -1.3090 -1.3537 -1.3982 -1.4418 -1.4851 -1.5281 -1.5713 -1.6155
 -1.6615
 -1.7041 -1.6618 -1.6277 -1.5960 -1.5643 -1.5312 -1.4954 -1.4568 -1.4170 -1.3777
 -1.3409 -1.3080 -1.2797 -1.2564 -1.2378 -1.2102 -1.1971 -1.1884 -1.1867 -1.1976
 -1.2213 -1.2566 -1.3006 -1.3485 -1.3969 -1.4442 -1.4904 -1.5356 -1.5801 -1.6246
 -1.6693
 -1.6519 -1.6004 -1.5626 -1.5309 -1.5019 -1.4744 -1.4470 -1.4181 -1.3875 -1.3553
 -1.3230 -1.2923 -1.2643 -1.2400 -1.2196 -1.1856 -1.1718 -1.1696 -1.1744
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.6617 -2.4964 -2.3236 -2.1711 -2.0346 -1.9117 -1.8200 -1.7466 -1.6842 -1.6214
 -1.5637 -1.5094 -1.4582 -1.4100 -1.3646 -1.2643 -1.1882 -1.1417 -1.1222
 -2.5189 -2.4760 -2.3288 -2.1712 -2.0330 -1.9094 -1.8120 -1.7360 -1.6705 -1.6098
 -1.5543 -1.5024 -1.4537 -1.4077 -1.3643 -1.2699 -1.2001 -1.1580 -1.1437 -1.1522
 -2.3054 -2.3033 -2.2943 -2.1746 -2.0360 -1.9131 -1.8088 -1.7272 -1.6602 -1.6002
 -1.5467 -1.4971 -1.4507 -1.4070 -1.3657 -1.2761 -1.2106 -1.1723 -1.1598 -1.1681
 -1.1901
 -2.2322 -2.1350 -2.0992 -2.1101 -2.0345 -1.9182 -1.8112 -1.7220 -1.6514 -1.5915
 -1.5392 -1.4917 -1.4474 -1.4059 -1.3668 -1.2815 -1.2193 -1.1837 -1.1724 -1.1806
 -1.2023 -1.2312
 -2.1859 -2.0814 -1.9863 -1.9271 -1.9194 -1.8979 -1.8136 -1.7224 -1.6454 -1.5838
 -1.5312 -1.4851 -1.4428 -1.4033 -1.3662 -1.2853 -1.2260 -1.1923 -1.1821 -1.1903
 -1.2118 -1.2408 -1.2735 -1.3088
 -2.1354 -2.0446 -1.9480 -1.8585 -1.7906 -1.7539 -1.7439 -1.7106 -1.6434 -1.5774
 -1.5230 -1.4772 -1.4364 -1.3987 -1.3635 -1.2869 -1.2305 -1.1984 -1.1890 -1.1973
 -1.2188 -1.2484 -1.2817 -1.3172 -1.3547 -1.3952 -1.4395 -1.4883 -1.5406 -1.5921
 -2.0758 -2.0013 -1.9178 -1.8306 -1.7491 -1.6814 -1.6315 -1.6029 -1.5885 -1.5610
 -1.5139 -1.4679 -1.4281 -1.3920 -1.3585 -1.2861 -1.2326 -1.2021 -1.1931 -1.2015
 -1.2231 -1.2535 -1.2882 -1.3247 -1.3629 -1.4029 -1.4449 -1.4901 -1.5396 -1.5930
 -1.6463
 -2.0092 -1.9472 -1.8790 -1.8044 -1.7278 -1.6547 -1.5913 -1.5396 -1.5012 -1.4769
 -1.4618 -1.4419 -1.4135 -1.3819 -1.3509 -1.2826 -1.2321 -1.2030 -1.1945 -1.2028
 -1.2244 -1.2557 -1.2922 -1.3307 -1.3702 -1.4106 -1.4527 -1.4962 -1.5423 -1.5922
 -1.6468
 -1.9410 -1.8858 -1.8278 -1.7668 -1.7019 -1.6354 -1.5715 -1.5139 -1.4652 -1.4254
 -1.3953 -1.3751 -1.3608 -1.3472 -1.3304 -1.2753 -1.2281 -1.2008 -1.1929 -1.2012
 -1.2229 -1.2550 -1.2936 -1.3348 -1.3767 -1.4187 -1.4615 -1.5050 -1.5498 -1.5967
 -1.6473
 -1.8765 -1.8219 -1.7705 -1.7190 -1.6659 -1.6103 -1.5538 -1.4986 -1.4479 -1.4034
 -1.3658 -1.3353 -1.3118 -1.2953 -1.2836 -1.2564 -1.2213 -1.1959 -1.1885 -1.1965
 -1.2178 -1.2500 -1.2902 -1.3343 -1.3792 -1.4238 -1.4682 -1.5127 -1.5574 -1.6032
 -1.6507
 -1.8204 -1.7620 -1.7118 -1.6647 -1.6191 -1.5736 -1.5271 -1.4796 -1.4331 -1.3891
 -1.3496 -1.3155 -1.2869 -1.2639 -1.2465 -1.2207 -1.2036 -1.1875 -1.1813 -1.1891
 -1.2098 -1.2417 -1.2826 -1.3291 -1.3773 -1.4252 -1.4725 -1.5189 -1.5649 -1.6109
 -1.6569
 -1.7763 -1.7094 -1.6565 -1.6099 -1.5671 -1.5272 -1.4888 -1.4503 -1.4115 -1.3729
 -1.3358 -1.3018 -1.2717 -1.2461 -1.2251 -1.1913 -1.1769 -1.1710 -1.1709
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.6342 -2.4493 -2.2789 -2.1349 -2.0071 -1.8917 -1.8030 -1.7273 -1.6647 -1.6063
 -1.5510 -1.4990 -1.4505 -1.4050 -1.3621 -1.2667 -1.1919 -1.1414 -1.1174
 -2.5031 -2.4668 -2.2962 -2.1387 -2.0040 -1.8870 -1.7941 -1.7181 -1.6536 -1.5953
 -1.5419 -1.4923 -1.4459 -1.4023 -1.3612 -1.2706 -1.2010 -1.1559 -1.1367 -1.1406
 -2.3692 -2.3962 -2.3028 -2.1517 -2.0103 -1.8878 -1.7895 -1.7098 -1.6444 -1.5860
 -1.5343 -1.4869 -1.4426 -1.4011 -1.3619 -1.2754 -1.2094 -1.1680 -1.1514 -1.1559
 -1.1757
 -2.2531 -2.1804 -2.1975 -2.1471 -2.0209 -1.8967 -1.7906 -1.7050 -1.6363 -1.5775
 -1.5269 -1.4813 -1.4390 -1.3995 -1.3623 -1.2799 -1.2168 -1.1778 -1.1630 -1.1677
 -1.1871 -1.2155
 -2.2134 -2.0993 -2.0163 -2.0007 -1.9934 -1.9030 -1.7973 -1.7049 -1.6308 -1.5705
 -1.5191 -1.4747 -1.4342 -1.3966 -1.3613 -1.2831 -1.2227 -1.1856 -1.1719 -1.1769
 -1.1959 -1.2241 -1.2571 -1.2928
 -2.1779 -2.0690 -1.9632 -1.8780 -1.8322 -1.8251 -1.7897 -1.7090 -1.6297 -1.5647
 -1.5115 -1.4671 -1.4278 -1.3919 -1.3583 -1.2844 -1.2270 -1.1914 -1.1784 -1.1837
 -1.2025 -1.2306 -1.2640 -1.3001 -1.3386 -1.3802 -1.4259 -1.4761 -1.5294 -1.5815
 -2.1342 -2.0396 -1.9402 -1.8443 -1.7623 -1.7036 -1.6721 -1.6574 -1.6219 -1.5618
 -1.5053 -1.4587 -1.4199 -1.3852 -1.3533 -1.2835 -1.2291 -1.1951 -1.1826 -1.1880
 -1.2067 -1.2350 -1.2692 -1.3063 -1.3452 -1.3863 -1.4299 -1.4767 -1.5276 -1.5819
 -1.6355
 -2.0849 -2.0012 -1.9145 -1.8261 -1.7405 -1.6647 -1.6041 -1.5600 -1.5329 -1.5154
 -1.4892 -1.4495 -1.4106 -1.3768 -1.3461 -1.2800 -1.2288 -1.1964 -1.1844 -1.1897
 -1.2083 -1.2370 -1.2723 -1.3109 -1.3511 -1.3926 -1.4359 -1.4811 -1.5289 -1.5803
 -1.6358
 -2.0312 -1.9542 -1.8780 -1.8008 -1.7232 -1.6482 -1.5801 -1.5226 -1.4765 -1.4417
 -1.4180 -1.4014 -1.3828 -1.3600 -1.3346 -1.2733 -1.2252 -1.1947 -1.1835 -1.1888
 -1.2076 -1.2367 -1.2733 -1.3140 -1.3563 -1.3992 -1.4432 -1.4880 -1.5344 -1.5834
 -1.6355
 -1.9802 -1.9052 -1.8349 -1.7667 -1.6991 -1.6321 -1.5674 -1.5074 -1.4549 -1.4108
 -1.3751 -1.3476 -1.3276 -1.3129 -1.3003 -1.2623 -1.2195 -1.1908 -1.1800 -1.1851
 -1.2035 -1.2328 -1.2703 -1.3130 -1.3578 -1.4030 -1.4485 -1.4943 -1.5407 -1.5885
 -1.6377
 -1.9357 -1.8578 -1.7893 -1.7255 -1.6650 -1.6067 -1.5497 -1.4945 -1.4427 -1.3961
 -1.3557 -1.3219 -1.2944 -1.2729 -1.2570 -1.2319 -1.2079 -1.1840 -1.1740 -1.1790
 -1.1969 -1.2259 -1.2637 -1.3080 -1.3554 -1.4035 -1.4515 -1.4992 -1.5467 -1.5944
 -1.6421
 -1.9009 -1.8162 -1.7456 -1.6826 -1.6250 -1.5719 -1.5221 -1.4742 -1.4281 -1.3841
 -1.3436 -1.3077 -1.2770 -1.2514 -1.2306 -1.1985 -1.1825 -1.1715 -1.1653
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.5851 -2.4006 -2.2396 -2.1047 -1.9784 -1.8675 -1.7841 -1.7125 -1.6480 -1.5910
 -1.5378 -1.4876 -1.4410 -1.3974 -1.3567 -1.2660 -1.1962 -1.1462 -1.1132
 -2.5550 -2.4349 -2.2600 -2.1080 -1.9787 -1.8640 -1.7766 -1.7021 -1.6372 -1.5806
 -1.5289 -1.4809 -1.4363 -1.3946 -1.3553 -1.2686 -1.2001 -1.1532 -1.1298 -1.1288
 -2.4659 -2.4319 -2.2834 -2.1235 -1.9850 -1.8663 -1.7701 -1.6934 -1.6289 -1.5713
 -1.5213 -1.4753 -1.4327 -1.3930 -1.3555 -1.2723 -1.2068 -1.1631 -1.1427 -1.1433
 -1.1602
 -2.3326 -2.2662 -2.2618 -2.1392 -1.9983 -1.8750 -1.7711 -1.6881 -1.6210 -1.5631
 -1.5138 -1.4696 -1.4289 -1.3911 -1.3554 -1.2761 -1.2131 -1.1715 -1.1529 -1.1543
 -1.1708 -1.1980
 -2.2291 -2.1174 -2.0753 -2.0884 -2.0059 -1.8862 -1.7781 -1.6878 -1.6155 -1.5566
 -1.5061 -1.4630 -1.4240 -1.3879 -1.3542 -1.2790 -1.2185 -1.1783 -1.1609 -1.1627
 -1.1790 -1.2057 -1.2387 -1.2748
 -2.2053 -2.0831 -1.9764 -1.9120 -1.9064 -1.8779 -1.7861 -1.6929 -1.6140 -1.5510
 -1.4988 -1.4555 -1.4176 -1.3831 -1.3511 -1.2801 -1.2226 -1.1838 -1.1669 -1.1690
 -1.1852 -1.2115 -1.2445 -1.2812 -1.3207 -1.3631 -1.4099 -1.4619 -1.5161 -1.5691
 -2.1794 -2.0648 -1.9530 -1.8538 -1.7810 -1.7452 -1.7336 -1.6907 -1.6174 -1.5487
 -1.4933 -1.4476 -1.4098 -1.3764 -1.3459 -1.2790 -1.2248 -1.1876 -1.1712 -1.1732
 -1.1893 -1.2154 -1.2487 -1.2860 -1.3257 -1.3677 -1.4127 -1.4612 -1.5135 -1.5688
 -1.6230
 -2.1469 -2.0424 -1.9381 -1.8381 -1.7479 -1.6752 -1.6246 -1.5958 -1.5769 -1.5418
 -1.4895 -1.4411 -1.4013 -1.3683 -1.3387 -1.2754 -1.2246 -1.1893 -1.1734 -1.1753
 -1.1912 -1.2175 -1.2512 -1.2895 -1.3301 -1.3724 -1.4168 -1.4632 -1.5128 -1.5663
 -1.6227
 -2.1109 -2.0121 -1.9164 -1.8236 -1.7353 -1.6550 -1.5868 -1.5331 -1.4939 -1.4676
 -1.4478 -1.4233 -1.3902 -1.3577 -1.3290 -1.2688 -1.2211 -1.1882 -1.1732 -1.1752
 -1.1912 -1.2177 -1.2521 -1.2917 -1.3339 -1.3774 -1.4224 -1.4688 -1.5168 -1.5675
 -1.6216
 -2.0752 -1.9795 -1.8890 -1.8033 -1.7219 -1.6451 -1.5745 -1.5125 -1.4611 -1.4198
 -1.3881 -1.3650 -1.3475 -1.3300 -1.3112 -1.2603 -1.2158 -1.1849 -1.1706 -1.1725
 -1.1882 -1.2148 -1.2497 -1.2904 -1.3344 -1.3798 -1.4261 -1.4731 -1.5211 -1.5706
 -1.6218
 -2.0400 -1.9459 -1.8583 -1.7765 -1.7006 -1.6300 -1.5639 -1.5027 -1.4479 -1.4006
 -1.3611 -1.3291 -1.3038 -1.2846 -1.2696 -1.2403 -1.2073 -1.1790 -1.1656 -1.1674
 -1.1827 -1.2091 -1.2442 -1.2858 -1.3316 -1.3793 -1.4277 -1.4764 -1.5253 -1.5748
 -1.6246
 -2.0052 -1.9114 -1.8258 -1.7471 -1.6738 -1.6071 -1.5463 -1.4900 -1.4379 -1.3902
 -1.3480 -1.3119 -1.2816 -1.2568 -1.2042 -1.2088 -1.1956 -1.1705 -1.1582
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.5325 -2.3512 -2.2000 -2.0760 -1.9515 -1.8464 -1.7628 -1.6943 -1.6308 -1.5759
 -1.5239 -1.4752 -1.4298 -1.3878 -1.3488 -1.2622 -1.1944 -1.1442 -1.1089
 -2.5761 -2.3917 -2.2214 -2.0764 -1.9539 -1.8436 -1.7555 -1.6849 -1.6203 -1.5656
 -1.5152 -1.4684 -1.4250 -1.3848 -1.3471 -1.2638 -1.1970 -1.1493 -1.1227 -1.1170
 -2.4428 -2.4237 -2.2469 -2.0936 -1.9610 -1.8460 -1.7513 -1.6768 -1.6130 -1.5566
 -1.5076 -1.4627 -1.4214 -1.3829 -1.3469 -1.2669 -1.2025 -1.1573 -1.1336 -1.1302
