 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F350LP
 -1.0505 -1.0424 -1.0401 -1.0401 -1.0409 -1.0418 -1.0431 -1.0448 -1.0475 -1.0524
 -1.0615
 -2.3672 -2.2741 -2.1728 -2.0688 -1.9669 -1.8712 -1.7842 -1.7061 -1.6369 -1.5757
 -1.5221 -1.4752 -1.4336 -1.3966 -1.3637 -1.2923 -1.2189 -1.1511 -1.0995 -1.0654
 -1.0466 -1.0400 -1.0412 -1.0460 -1.0518 -1.0574 -1.0629 -1.0681 -1.0734 -1.0794
 -1.0862
 -2.2890 -2.2115 -2.1264 -2.0359 -1.9455 -1.8585 -1.7775 -1.7034 -1.6360 -1.5749
 -1.5194 -1.4694 -1.4245 -1.3841 -1.3476 -1.2709 -1.2039 -1.1432 -1.0942 -1.0599
 -1.0405 -1.0340 -1.0370 -1.0456 -1.0563 -1.0672 -1.0777 -1.0874 -1.0965 -1.1054
 -1.1148
 -2.1970 -2.1329 -2.0624 -1.9867 -1.9089 -1.8324 -1.7597 -1.6920 -1.6292 -1.5710
 -1.5167 -1.4664 -1.4199 -1.3773 -1.3450 -1.2520 -1.1835 -1.1317 -1.0874
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.1973 -3.1406 -3.0857 -3.0261 -2.9636 -2.8728 -2.7258 -2.5165 -2.2972 -2.0996
 -1.9351 -1.8022 -1.6950 -1.6056 -1.5283 -1.3708 -1.2481 -1.1517 -1.0766
 -3.0169 -2.9518 -2.8940 -2.8372 -2.7748 -2.6965 -2.5788 -2.4040 -2.2192 -2.0465
 -1.8963 -1.7709 -1.6673 -1.5807 -1.5059 -1.3540 -1.2375 -1.1477 -1.0791 -1.0273
 -2.8794 -2.8022 -2.7366 -2.6770 -2.6177 -2.5504 -2.4564 -2.3145 -2.1581 -2.0068
 -1.8702 -1.7520 -1.6518 -1.5669 -1.4935 -1.3451 -1.2325 -1.1468 -1.0822 -1.0335
 -0.9971
 -2.7782 -2.6890 -2.6130 -2.5460 -2.4835 -2.4199 -2.3447 -2.2330 -2.1018 -1.9701
 -1.8474 -1.7378 -1.6421 -1.5593 -1.4871 -1.3411 -1.2309 -1.1479 -1.0861 -1.0400
 -1.0060 -0.9805
 -2.6797 -2.5840 -2.5064 -2.4375 -2.3719 -2.3072 -2.2388 -2.1528 -2.0451 -1.9319
 -1.8228 -1.7228 -1.6333 -1.5540 -1.4836 -1.3398 -1.2313 -1.1500 -1.0902 -1.0463
 -1.0146 -0.9915 -0.9742 -0.9610
 -2.6308 -2.5055 -2.4004 -2.3155 -2.2478 -2.1909 -2.1339 -2.0674 -1.9837 -1.8894
 -1.7943 -1.7044 -1.6221 -1.5478 -1.4806 -1.3395 -1.2323 -1.1522 -1.0939 -1.0519
 -1.0223 -1.0018 -0.9872 -0.9762 -0.9679 -0.9622 -0.9595 -0.9603 -0.9660 -0.9767
 -2.6176 -2.4797 -2.3551 -2.2456 -2.1526 -2.0738 -2.0056 -1.9449 -1.8850 -1.8217
 -1.7524 -1.6793 -1.6067 -1.5386 -1.4756 -1.3393 -1.2331 -1.1539 -1.0965 -1.0560
 -1.0284 -1.0105 -0.9990 -0.9910 -0.9852 -0.9812 -0.9793 -0.9799 -0.9839 -0.9935
 -1.0085
 -2.6177 -2.4761 -2.3431 -2.2205 -2.1103 -2.0140 -1.9302 -1.8558 -1.7871 -1.7235
 -1.6678 -1.6191 -1.5711 -1.5199 -1.4660 -1.3382 -1.2334 -1.1546 -1.0977 -1.0581
 -1.0321 -1.0166 -1.0083 -1.0040 -1.0015 -1.0002 -1.0003 -1.0018 -1.0060 -1.0129
 -1.0260
 -2.6181 -2.4782 -2.3445 -2.2165 -2.0972 -1.9892 -1.8937 -1.8098 -1.7352 -1.6678
 -1.6067 -1.5533 -1.5089 -1.4713 -1.4348 -1.3327 -1.2315 -1.1533 -1.0967 -1.0576
 -1.0328 -1.0193 -1.0141 -1.0136 -1.0153 -1.0177 -1.0208 -1.0245 -1.0293 -1.0363
 -1.0469
 -2.6064 -2.4774 -2.3483 -2.2220 -2.1003 -1.9866 -1.8837 -1.7924 -1.7121 -1.6413
 -1.5783 -1.5222 -1.4726 -1.4299 -1.3937 -1.3145 -1.2287 -1.1517 -1.0950 -1.0558
 -1.0313 -1.0187 -1.0157 -1.0188 -1.0248 -1.0316 -1.0387 -1.0457 -1.0530 -1.0612
 -1.0712
 -2.5730 -2.4584 -2.3410 -2.2219 -2.1039 -1.9904 -1.8852 -1.7902 -1.7059 -1.6316
 -1.5659 -1.5077 -1.4559 -1.4099 -1.3691 -1.2881 -1.2171 -1.1483 -1.0920 -1.0524
 -1.0276 -1.0153 -1.0133 -1.0190 -1.0289 -1.0403 -1.0520 -1.0633 -1.0743 -1.0853
 -1.0968
 -2.5184 -2.4178 -2.3140 -2.2074 -2.0978 -1.9900 -1.8875 -1.7928 -1.7074 -1.6314
 -1.5637 -1.5034 -1.4495 -1.4012 -1.3610 -1.2535 -1.1967 -1.1431 -1.0877
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F350LP
 -3.4211 -3.3752 -3.3264 -3.2672 -3.1793 -3.0514 -2.8765 -2.6488 -2.3831 -2.1487
 -1.9593 -1.8107 -1.6941 -1.6003 -1.5214 -1.3642 -1.2432 -1.1480 -1.0732
 -3.2169 -3.1622 -3.1110 -3.0564 -2.9901 -2.8997 -2.7603 -2.5475 -2.3195 -2.1087
 -1.9303 -1.7862 -1.6716 -1.5792 -1.5020 -1.3493 -1.2334 -1.1439 -1.0750 -1.0223
 -3.0520 -2.9844 -2.9261 -2.8711 -2.8127 -2.7408 -2.6341 -2.4643 -2.2710 -2.0828
 -1.9157 -1.7757 -1.6617 -1.5691 -1.4921 -1.3416 -1.2288 -1.1428 -1.0776 -1.0280
 -0.9905
 -2.9276 -2.8449 -2.7751 -2.7138 -2.6556 -2.5934 -2.5139 -2.3842 -2.2235 -2.0585
 -1.9050 -1.7711 -1.6585 -1.5655 -1.4881 -1.3385 -1.2274 -1.1436 -1.0809 -1.0337
 -0.9984 -0.9721
 -2.8260 -2.7359 -2.6567 -2.5868 -2.5232 -2.4613 -2.3947 -2.3002 -2.1708 -2.0294
 -1.8918 -1.7666 -1.6576 -1.5652 -1.4874 -1.3380 -1.2279 -1.1455 -1.0845 -1.0393
 -1.0059 -0.9817 -0.9639 -0.9503
 -2.7255 -2.6179 -2.5330 -2.4651 -2.4048 -2.3453 -2.2822 -2.2097 -2.1100 -1.9924
 -1.8720 -1.7581 -1.6552 -1.5653 -1.4881 -1.3386 -1.2293 -1.1476 -1.0878 -1.0442
 -1.0127 -0.9905 -0.9751 -0.9642 -0.9564 -0.9515 -0.9497 -0.9514 -0.9578 -0.9688
 -2.6886 -2.5569 -2.4427 -2.3482 -2.2712 -2.2076 -2.1521 -2.0960 -2.0270 -1.9395
 -1.8412 -1.7421 -1.6483 -1.5633 -1.4882 -1.3396 -1.2306 -1.1496 -1.0904 -1.0480
 -1.0182 -0.9981 -0.9853 -0.9772 -0.9719 -0.9687 -0.9679 -0.9695 -0.9746 -0.9849
 -1.0001
 -2.6802 -2.5386 -2.4089 -2.2933 -2.1936 -2.1088 -2.0352 -1.9683 -1.9027 -1.8351
 -1.7678 -1.6990 -1.6273 -1.5548 -1.4855 -1.3403 -1.2317 -1.1508 -1.0919 -1.0502
 -1.0217 -1.0036 -0.9935 -0.9885 -0.9865 -0.9860 -0.9871 -0.9899 -0.9947 -1.0033
 -1.0174
 -2.6812 -2.5378 -2.4020 -2.2756 -2.1606 -2.0588 -1.9699 -1.8909 -1.8177 -1.7466
 -1.6783 -1.6170 -1.5639 -1.5151 -1.4655 -1.3383 -1.2310 -1.1503 -1.0915 -1.0502
 -1.0228 -1.0064 -0.9988 -0.9972 -0.9988 -1.0019 -1.0060 -1.0109 -1.0171 -1.0253
 -1.0371
 -2.6853 -2.5448 -2.4090 -2.2791 -2.1565 -2.0437 -1.9425 -1.8527 -1.7726 -1.6994
 -1.6309 -1.5675 -1.5109 -1.4625 -1.4214 -1.3275 -1.2303 -1.1498 -1.0908 -1.0493
 -1.0222 -1.0068 -1.0009 -1.0021 -1.0075 -1.0146 -1.0225 -1.0306 -1.0392 -1.0490
 -1.0601
 -2.6760 -2.5446 -2.4155 -2.2873 -2.1638 -2.0462 -1.9377 -1.8399 -1.7528 -1.6754
 -1.6056 -1.5424 -1.4849 -1.4336 -1.3888 -1.3011 -1.2233 -1.1481 -1.0890 -1.0470
 -1.0196 -1.0046 -0.9997 -1.0029 -1.0114 -1.0226 -1.0348 -1.0470 -1.0591 -1.0714
 -1.0864
 -2.6533 -2.5277 -2.4085 -2.2894 -2.1697 -2.0533 -1.9429 -1.8410 -1.7494 -1.6679
 -1.5954 -1.5306 -1.4725 -1.4202 -1.3677 -1.2591 -1.2100 -1.1452 -1.0861
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F350LP
 -3.6319 -3.6056 -3.5713 -3.5210 -3.4216 -3.2646 -3.0498 -2.7771 -2.4679 -2.2010
 -1.9892 -1.8248 -1.6980 -1.5980 -1.5161 -1.3575 -1.2378 -1.1439 -1.0691
 -3.4142 -3.3768 -3.3391 -3.2926 -3.2259 -3.1225 -2.9551 -2.6960 -2.4220 -2.1737
 -1.9691 -1.8070 -1.6806 -1.5808 -1.4996 -1.3444 -1.2287 -1.1394 -1.0704 -1.0169
 -3.2272 -3.1755 -3.1299 -3.0835 -3.0278 -2.9499 -2.8263 -2.6238 -2.3888 -2.1622
 -1.9654 -1.8044 -1.6763 -1.5747 -1.4926 -1.3380 -1.2245 -1.1381 -1.0724 -1.0220
 -0.9836
 -3.0777 -3.0087 -2.9508 -2.8987 -2.8463 -2.7846 -2.6971 -2.5475 -2.3537 -2.1520
 -1.9672 -1.8092 -1.6797 -1.5755 -1.4914 -1.3359 -1.2235 -1.1386 -1.0751 -1.0270
 -0.9905 -0.9631
 -2.9640 -2.8788 -2.8066 -2.7442 -2.6873 -2.6303 -2.5638 -2.4602 -2.3077 -2.1351
 -1.9663 -1.8151 -1.6865 -1.5805 -1.4940 -1.3362 -1.2242 -1.1403 -1.0781 -1.0318
 -0.9970 -0.9714 -0.9528 -0.9391
 -2.8430 -2.7591 -2.6853 -2.6176 -2.5549 -2.4951 -2.4342 -2.3603 -2.2475 -2.1059
 -1.9576 -1.8173 -1.6930 -1.5870 -1.4989 -1.3379 -1.2259 -1.1425 -1.0811 -1.0361
 -1.0029 -0.9790 -0.9623 -0.9509 -0.9434 -0.9390 -0.9382 -0.9410 -0.9481 -0.9597
 -2.7608 -2.6439 -2.5494 -2.4753 -2.4157 -2.3631 -2.3095 -2.2494 -2.1701 -2.0613
 -1.9368 -1.8119 -1.6956 -1.5927 -1.5043 -1.3404 -1.2277 -1.1446 -1.0835 -1.0394
 -1.0077 -0.9855 -0.9710 -0.9620 -0.9568 -0.9544 -0.9545 -0.9573 -0.9636 -0.9746
 -0.9903
 -2.7353 -2.5996 -2.4789 -2.3763 -2.2919 -2.2226 -2.1632 -2.1085 -2.0496 -1.9762
 -1.8873 -1.7890 -1.6888 -1.5940 -1.5085 -1.3432 -1.2294 -1.1463 -1.0853 -1.0416
 -1.0111 -0.9906 -0.9782 -0.9719 -0.9696 -0.9696 -0.9718 -0.9757 -0.9820 -0.9918
 -1.0068
 -2.7313 -2.5881 -2.4552 -2.3346 -2.2286 -2.1382 -2.0609 -1.9919 -1.9257 -1.8560
 -1.7828 -1.7109 -1.6413 -1.5718 -1.5019 -1.3445 -1.2298 -1.1465 -1.0855 -1.0420
 -1.0123 -0.9934 -0.9830 -0.9794 -0.9803 -0.9836 -0.9887 -0.9956 -1.0041 -1.0141
 -1.0254
 -2.7400 -2.5944 -2.4571 -2.3279 -2.2089 -2.1021 -2.0084 -1.9258 -1.8510 -1.7789
 -1.7065 -1.6357 -1.5708 -1.5140 -1.4631 -1.3422 -1.2310 -1.1470 -1.0857 -1.0419
 -1.0124 -0.9944 -0.9855 -0.9841 -0.9880 -0.9949 -1.0034 -1.0127 -1.0227 -1.0341
 -1.0468
 -2.7465 -2.6051 -2.4679 -2.3369 -2.2121 -2.0958 -1.9899 -1.8952 -1.8108 -1.7341
 -1.6622 -1.5937 -1.5292 -1.4709 -1.4200 -1.3195 -1.2289 -1.1468 -1.0849 -1.0407
 -1.0109 -0.9932 -0.9853 -0.9855 -0.9919 -1.0021 -1.0145 -1.0275 -1.0409 -1.0547
 -1.0710
 -2.7414 -2.6077 -2.4769 -2.3488 -2.2234 -2.1039 -1.9916 -1.8885 -1.7958 -1.7130
 -1.6382 -1.5700 -1.5070 -1.4492 -1.3726 -1.2764 -1.2235 -1.1459 -1.0831
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F350LP
 -3.8079 -3.8054 -3.8177 -3.8055 -3.7302 -3.5609 -3.2728 -2.8883 -2.5464 -2.2575
 -2.0252 -1.8457 -1.7076 -1.5998 -1.5132 -1.3515 -1.2317 -1.1387 -1.0647
 -3.5880 -3.5766 -3.5576 -3.5280 -3.4695 -3.3570 -3.1571 -2.8411 -2.5199 -2.2410
 -2.0129 -1.8338 -1.6949 -1.5866 -1.4998 -1.3399 -1.2235 -1.1343 -1.0651 -1.0112
 -3.3885 -3.3587 -3.3324 -3.3013 -3.2540 -3.1729 -3.0298 -2.7874 -2.5058 -2.2426
 -2.0189 -1.8384 -1.6961 -1.5846 -1.4958 -1.3348 -1.2198 -1.1327 -1.0664 -1.0155
 -0.9762
 -3.2199 -3.1708 -3.1304 -3.0929 -3.0502 -2.9904 -2.8933 -2.7197 -2.4868 -2.2475
 -2.0321 -1.8516 -1.7059 -1.5901 -1.4979 -1.3338 -1.2191 -1.1331 -1.0686 -1.0197
 -0.9822 -0.9538
 -3.0867 -3.0172 -2.9600 -2.9110 -2.8647 -2.8139 -2.7461 -2.6306 -2.4516 -2.2446
 -2.0440 -1.8674 -1.7200 -1.6005 -1.5044 -1.3353 -1.2202 -1.1347 -1.0711 -1.0237
 -0.9879 -0.9609 -0.9412 -0.9269
 -2.9516 -2.8942 -2.8232 -2.7612 -2.7060 -2.6534 -2.5971 -2.5206 -2.3940 -2.2261
 -2.0476 -1.8804 -1.7350 -1.6133 -1.5138 -1.3384 -1.2222 -1.1369 -1.0737 -1.0273
 -0.9929 -0.9674 -0.9494 -0.9371 -0.9290 -0.9250 -0.9250 -0.9290 -0.9370 -0.9491
 -2.8399 -2.7502 -2.6817 -2.6238 -2.5689 -2.5144 -2.4588 -2.3985 -2.3133 -2.1872
 -2.0373 -1.8859 -1.7469 -1.6262 -1.5247 -1.3429 -1.2248 -1.1392 -1.0762 -1.0303
 -0.9971 -0.9731 -0.9567 -0.9464 -0.9406 -0.9383 -0.9391 -0.9432 -0.9508 -0.9627
 -0.9789
 -2.7842 -2.6610 -2.5574 -2.4751 -2.4111 -2.3592 -2.3127 -2.2640 -2.2050 -2.1199
 -2.0061 -1.8782 -1.7520 -1.6363 -1.5353 -1.3482 -1.2274 -1.1414 -1.0783 -1.0325
 -1.0001 -0.9776 -0.9630 -0.9548 -0.9514 -0.9515 -0.9543 -0.9594 -0.9671 -0.9783
 -0.9942
 -2.7686 -2.6312 -2.5062 -2.3967 -2.3052 -2.2306 -2.1682 -2.1134 -2.0585 -1.9953
 -1.9169 -1.8272 -1.7308 -1.6332 -1.5402 -1.3530 -1.2289 -1.1422 -1.0790 -1.0333
 -1.0015 -0.9803 -0.9673 -0.9613 -0.9605 -0.9634 -0.9689 -0.9759 -0.9849 -0.9966
 -1.0114
 -2.7735 -2.6301 -2.4962 -2.3719 -2.2607 -2.1643 -2.0824 -2.0115 -1.9463 -1.8808
 -1.8093 -1.7332 -1.6584 -1.5873 -1.5189 -1.3582 -1.2319 -1.1437 -1.0799 -1.0339
 -1.0021 -0.9816 -0.9700 -0.9657 -0.9673 -0.9731 -0.9817 -0.9919 -1.0033 -1.0156
 -1.0307
 -2.7874 -2.6430 -2.5050 -2.3744 -2.2525 -2.1414 -2.0427 -1.9562 -1.8794 -1.8081
 -1.7376 -1.6656 -1.5944 -1.5282 -1.4689 -1.3445 -1.2341 -1.1448 -1.0802 -1.0336
 -1.0015 -0.9812 -0.9705 -0.9676 -0.9711 -0.9796 -0.9914 -1.0049 -1.0194 -1.0347
 -1.0521
 -2.7973 -2.6575 -2.5210 -2.3884 -2.2627 -2.1440 -2.0344 -1.9352 -1.8467 -1.7673
 -1.6940 -1.6242 -1.5567 -1.4926 -1.3902 -1.3119 -1.2355 -1.1455 -1.0799
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.9444 -3.9670 -3.9878 -3.9673 -3.8790 -3.6924 -3.3945 -2.9615 -2.6167 -2.3166
 -2.0674 -1.8727 -1.7228 -1.6062 -1.5138 -1.3459 -1.2256 -1.1331 -1.0592
 -3.7259 -3.7385 -3.7483 -3.7427 -3.7011 -3.5888 -3.3530 -2.9697 -2.6125 -2.3093
 -2.0614 -1.8662 -1.7147 -1.5969 -1.5035 -1.3362 -1.2183 -1.1286 -1.0592 -1.0049
 -3.5212 -3.5173 -3.5158 -3.5070 -3.4759 -3.3986 -3.2374 -2.9512 -2.6190 -2.3226
 -2.0756 -1.8773 -1.7212 -1.5993 -1.5028 -1.3326 -1.2152 -1.1270 -1.0600 -1.0083
 -0.9684
