 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F125W
 -0.3339 -0.0045  0.5115  0.6256  0.1873 -0.0402  0.5628  0.9636  1.0052  0.8745
  0.8312  0.8013  0.6254  0.3985  0.2025  0.0900
  0.1728  0.2792  0.4878  0.5229  0.3410  0.2074  0.4155  0.5679  0.6033  0.5752
  0.5612  0.5315  0.4312  0.3047  0.1945  0.0919  0.0076 -0.0734 -0.1798
  0.4377  0.4265  0.4542  0.4466  0.4020  0.3355  0.3340  0.3441  0.3570  0.3641
  0.3571  0.3303  0.2810  0.2221  0.1706  0.0775 -0.0178 -0.1014 -0.1945 -0.2879
 -0.3727
  0.4608  0.4374  0.4107  0.3967  0.3704  0.3442  0.3183  0.2923  0.2662  0.2412
  0.2190  0.1978  0.1747  0.1509  0.1308  0.0468 -0.0368 -0.1241 -0.2126 -0.3021
 -0.3915 -0.4806 -0.5691
  0.4811  0.4536  0.4249  0.4016  0.3747  0.3474  0.3192  0.2901  0.2599  0.2295
  0.2010  0.1752  0.1506  0.1266  0.1022  0.0285 -0.0553 -0.1427 -0.2311 -0.3192
 -0.4066 -0.4933 -0.5794 -0.6657 -0.7527
  0.4769  0.4506  0.4237  0.3975  0.3717  0.3453  0.3174  0.2878  0.2569  0.2251
  0.1930  0.1622  0.1337  0.1064  0.0806  0.0116 -0.0702 -0.1571 -0.2455 -0.3332
 -0.4197 -0.5051 -0.5896 -0.6736 -0.7574 -0.8417
  0.4481  0.4284  0.4071  0.3844  0.3614  0.3379  0.3129  0.2854  0.2552  0.2233
  0.1904  0.1573  0.1251  0.0945  0.0660 -0.0039 -0.0815 -0.1673 -0.2558 -0.3441
 -0.4308 -0.5160 -0.5996 -0.6822 -0.7640 -0.8456 -0.9275 -1.0115 -1.0981 -1.1840
  0.3948  0.3870  0.3751  0.3595  0.3418  0.3228  0.3023  0.2792  0.2525  0.2223
  0.1899  0.1564  0.1228  0.0898  0.0584 -0.0148 -0.0905 -0.1737 -0.2618 -0.3510
 -0.4390 -0.5250 -0.6089 -0.6911 -0.7718 -0.8517 -0.9310 -1.0111 -1.0935 -1.1785
 -1.2634
  0.3136  0.3222  0.3240  0.3196  0.3109  0.2986  0.2839  0.2665  0.2454  0.2195
  0.1897  0.1571  0.1234  0.0894  0.0563 -0.0212 -0.0969 -0.1777 -0.2643 -0.3538
 -0.4433 -0.5310 -0.6162 -0.6991 -0.7799 -0.8591 -0.9374 -1.0150 -1.0934 -1.1739
 -1.2576
  0.2136  0.2366  0.2520  0.2606  0.2640  0.2620  0.2556  0.2452  0.2308  0.2115
  0.1866  0.1570  0.1245  0.0906  0.0568 -0.0245 -0.1012 -0.1808 -0.2657 -0.3545
 -0.4447 -0.5344 -0.6218 -0.7065 -0.7885 -0.8682 -0.9463 -1.0232 -1.0996 -1.1769
 -1.2554
  0.1003  0.1338  0.1619  0.1851  0.2018  0.2125  0.2170  0.2159  0.2093  0.1973
  0.1782  0.1532  0.1243  0.0930  0.0606 -0.0219 -0.1030 -0.1819 -0.2651 -0.3522
 -0.4418 -0.5323 -0.6217 -0.7088 -0.7928 -0.8740 -0.9529 -1.0298 -1.1054 -1.1804
 -1.2564
 -0.0422  0.0138  0.0588  0.0938  0.1236  0.1473  0.1644  0.1746  0.1781  0.1736
  0.1619  0.1441  0.1212  0.0942  0.0639 -0.0195 -0.1035 -0.1823 -0.2642 -0.3498
 -0.4381 -0.5281 -0.6183 -0.7073 -0.7937 -0.8772 -0.9578 -1.0358 -1.1118 -1.1863
 -1.2601
 -0.2137 -0.1233 -0.0573 -0.0133  0.0294  0.0664  0.0969  0.1194  0.1344  0.1410
  0.1397  0.1309  0.1154  0.0942  0.0666 -0.0175 -0.1027 -0.1820 -0.2630
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F125W
  0.4282  0.4312  0.4260  0.4092  0.3705  0.3282  0.3446  0.3290  0.3033  0.2895
  0.2983  0.3090  0.2882  0.2421  0.2003  0.1341
