 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F162M
  2.3825  2.5467  2.7356  2.7568  2.6259  2.5137  2.4952  2.5117  2.5044  2.4697
  2.4205  2.3660  2.3103  2.2534  2.1938  2.0399  1.8827  1.7267  1.5748
  2.3206  2.3651  2.4374  2.4823  2.5072  2.5196  2.5191  2.5052  2.4786  2.4416
  2.3964  2.3452  2.2903  2.2328  2.1736  2.0223  1.8699  1.7176  1.5671  1.4189
  2.2840  2.2647  2.2668  2.3015  2.3730  2.4323  2.4548  2.4518  2.4335  2.4041
  2.3652  2.3187  2.2667  2.2105  2.1522  2.0033  1.8550  1.7071  1.5594  1.4140
  1.2717
  2.2727  2.2455  2.2238  2.2144  2.2233  2.2518  2.3023  2.3515  2.3691  2.3572
  2.3269  2.2865  2.2395  2.1865  2.1296  1.9829  1.8380  1.6952  1.5517  1.4090
  1.2690  1.1322
  2.2495  2.2278  2.2051  2.1854  2.1733  2.1718  2.1816  2.2008  2.2303  2.2561
  2.2588  2.2382  2.2029  2.1577  2.1049  1.9615  1.8190  1.6808  1.5430  1.4039
  1.2660  1.1310  0.9994  0.8711
  2.2017  2.1917  2.1771  2.1606  2.1446  2.1324  2.1266  2.1270  2.1308  2.1380
  2.1478  2.1505  2.1367  2.1088  2.0697  1.9388  1.7987  1.6636  1.5316  1.3979
  1.2631  1.1299  0.9997  0.8728  0.7491  0.6285  0.5108  0.3955  0.2830  0.1756
  2.1243  2.1292  2.1274  2.1206  2.1105  2.0990  2.0884  2.0808  2.0757  2.0711
  2.0659  2.0605  2.0526  2.0370  2.0120  1.9093  1.7774  1.6448  1.5171  1.3895
  1.2595  1.1289  1.0004  0.8747  0.7521  0.6326  0.5161  0.4025  0.2913  0.1826
  0.0785
  2.0182  2.0393  2.0522  2.0583  2.0587  2.0545  2.0474  2.0393  2.0314  2.0235
  2.0141  2.0020  1.9871  1.9694  1.9483  1.8673  1.7523  1.6251  1.5005  1.3782
  1.2538  1.1272  1.0010  0.8769  0.7557  0.6374  0.5217  0.4090  0.2991  0.1915
  0.0861
  1.8914  1.9259  1.9532  1.9730  1.9858  1.9923  1.9933  1.9902  1.9845  1.9772
  1.9682  1.9561  1.9401  1.9198  1.8963  1.8217  1.7205  1.6026  1.4814  1.3624
  1.2433  1.1217  0.9985  0.8762  0.7564  0.6393  0.5248  0.4130  0.3039  0.1972
  0.0928
  1.7537  1.7946  1.8341  1.8667  1.8924  1.9107  1.9221  1.9274  1.9278  1.9244
  1.9184  1.9094  1.8966  1.8788  1.8562  1.7823  1.6897  1.5808  1.4643  1.3478
  1.2323  1.1158  0.9974  0.8781  0.7601  0.6444  0.5314  0.4211  0.3134  0.2079
  0.1024
  1.6073  1.6548  1.7010  1.7432  1.7801  1.8099  1.8324  1.8479  1.8569  1.8604
  1.8596  1.8551  1.8471  1.8346  1.8167  1.7496  1.6601  1.5590  1.4480  1.3340
  1.2204  1.1072  0.9932  0.8780  0.7628  0.6490  0.5374  0.4285  0.3221  0.2182
  0.1163
  1.4521  1.5065  1.5618  1.6084  1.6528  1.6918  1.7244  1.7504  1.7694  1.7819
  1.7886  1.7904  1.7881  1.7817  1.7778  1.7236  1.6317  1.5372  1.4325
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F162M
  2.5236  2.5606  2.5905  2.6098  2.6160  2.6094  2.5908  2.5611  2.5223  2.4765
  2.4257  2.3715  2.3151  2.2569  2.1967  2.0424  1.8855  1.7292  1.5752
  2.4405  2.4777  2.5122  2.5389  2.5543  2.5571  2.5473  2.5262  2.4948  2.4547
  2.4076  2.3553  2.2998  2.2419  2.1821  2.0287  1.8738  1.7201  1.5687  1.4201
  2.3492  2.3483  2.3769  2.4580  2.4850  2.4971  2.4959  2.4829  2.4595  2.4266
  2.3853  2.3370  2.2837  2.2267  2.1674  2.0151  1.8621  1.7109  1.5621  1.4163
  1.2738
  2.2928  2.2586  2.2643  2.3026  2.3550  2.4034  2.4328  2.4354  2.4196  2.3926
  2.3573  2.3146  2.2655  2.2109  2.1526  2.0016  1.8504  1.7016  1.5554  1.4119
  1.2716  1.1346
  2.2959  2.2636  2.2362  2.2323  2.2479  2.2739  2.3028  2.3283  2.3453  2.3469
  2.3235  2.2868  2.2428  2.1927  2.1369  1.9879  1.8381  1.6918  1.5486  1.4076
  1.2691  1.1338  1.0020  0.8734
  2.2943  2.2640  2.2337  2.2061  2.1848  2.1735  2.1715  2.1777  2.1937  2.2217
  2.2417  2.2358  2.2087  2.1680  2.1182  1.9738  1.8253  1.6808  1.5406  1.4030
  1.2669  1.1332  1.0027  0.8754  0.7515  0.6307  0.5128  0.3974  0.2849  0.1777
  2.2726  2.2516  2.2265  2.2001  2.1745  2.1522  2.1355  2.1250  2.1188  2.1163
  2.1205  2.1307  2.1315  2.1148  2.0834  1.9578  1.8120  1.6689  1.5310  1.3970
  1.2642  1.1328  1.0038  0.8778  0.7549  0.6351  0.5183  0.4046  0.2933  0.1846
  0.0807
  2.2226  2.2140  2.1996  2.1811  2.1601  2.1382  2.1170  2.0981  2.0821  2.0682
  2.0556  2.0452  2.0389  2.0321  2.0172  1.9304  1.7971  1.6561  1.5199  1.3889
  1.2601  1.1317  1.0048  0.8803  0.7588  0.6401  0.5242  0.4112  0.3011  0.1935
  0.0882
  2.1374  2.1471  2.1461  2.1391  2.1277  2.1128  2.0953  2.0763  2.0570  2.0380
