 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.3790 -3.4319 -3.4814 -3.5249 -3.5652 -3.5928 -3.5452 -3.5264 -3.5079 -3.5022
 -3.5167 -3.5619 -3.6084 -3.6730 -3.7422 -3.9224 -4.0942 -4.2774 -4.4473
 -3.2757 -3.3352 -3.3948 -3.4544 -3.5070 -3.5449 -3.5679 -3.5773 -3.5753 -3.5651
 -3.5614 -3.5811 -3.6297 -3.6943 -3.7641 -3.9410 -4.1166 -4.2882 -4.4529 -4.6105
 -3.2706 -3.3207 -3.3727 -3.4254 -3.4767 -3.5240 -3.5635 -3.5908 -3.6086 -3.6193
 -3.6200 -3.6244 -3.6573 -3.7156 -3.7830 -3.9577 -4.1312 -4.3020 -4.4663 -4.6231
 -4.7733
 -3.2844 -3.3261 -3.3707 -3.4174 -3.4651 -3.5110 -3.5521 -3.5873 -3.6162 -3.6400
 -3.6624 -3.6737 -3.6933 -3.7395 -3.8015 -3.9718 -4.1429 -4.3124 -4.4765 -4.6330
 -4.7824 -4.9257
 -3.3198 -3.3516 -3.3872 -3.4265 -3.4689 -3.5127 -3.5550 -3.5930 -3.6263 -3.6565
 -3.6855 -3.7131 -3.7346 -3.7719 -3.8242 -3.9853 -4.1528 -4.3198 -4.4837 -4.6404
 -4.7895 -4.9322 -5.0691 -5.2012
 -3.3774 -3.3986 -3.4234 -3.4532 -3.4880 -3.5269 -3.5675 -3.6073 -3.6443 -3.6780
 -3.7107 -3.7446 -3.7726 -3.8083 -3.8552 -4.0009 -4.1626 -4.3257 -4.4881 -4.6453
 -4.7949 -4.9374 -5.0738 -5.2049 -5.3317 -5.4546 -5.5738 -5.6897 -5.8024 -5.9121
 -3.4526 -3.4669 -3.4809 -3.4995 -3.5244 -3.5556 -3.5912 -3.6291 -3.6671 -3.7036
 -3.7387 -3.7741 -3.8080 -3.8434 -3.8875 -4.0217 -4.1741 -4.3316 -4.4906 -4.6475
 -4.7981 -4.9411 -5.0775 -5.2082 -5.3340 -5.4555 -5.5732 -5.6875 -5.7990 -5.9078
 -6.0139
 -3.5441 -3.5520 -3.5588 -3.5672 -3.5808 -3.6018 -3.6292 -3.6617 -3.6972 -3.7335
 -3.7697 -3.8058 -3.8417 -3.8774 -3.9192 -4.0444 -4.1882 -4.3391 -4.4929 -4.6475
 -4.7986 -4.9429 -5.0801 -5.2109 -5.3363 -5.4571 -5.5738 -5.6869 -5.7969 -5.9041
 -6.0089
 -3.6443 -3.6494 -3.6529 -3.6550 -3.6587 -3.6684 -3.6855 -3.7095 -3.7389 -3.7717
 -3.8063 -3.8417 -3.8774 -3.9133 -3.9524 -4.0692 -4.2047 -4.3501 -4.4988 -4.6493
 -4.7992 -4.9447 -5.0834 -5.2153 -5.3412 -5.4619 -5.5782 -5.6908 -5.7999 -5.9058
 -6.0087
 -3.7533 -3.7591 -3.7560 -3.7558 -3.7545 -3.7551 -3.7614 -3.7749 -3.7951 -3.8209
 -3.8506 -3.8830 -3.9167 -3.9514 -3.9879 -4.0948 -4.2207 -4.3593 -4.5035 -4.6495
 -4.7960 -4.9407 -5.0807 -5.2142 -5.3412 -5.4624 -5.5788 -5.6909 -5.8014 -5.9065
 -6.0079
 -3.8710 -3.8811 -3.8681 -3.8619 -3.8618 -3.8589 -3.8572 -3.8603 -3.8701 -3.8862
 -3.9078 -3.9340 -3.9633 -3.9947 -4.0280 -4.1242 -4.2399 -4.3701 -4.5090 -4.6510
 -4.7939 -4.9360 -5.0756 -5.2104 -5.3391 -5.4616 -5.5788 -5.6912 -5.7994 -5.9040
 -6.0052
 -3.9975 -4.0154 -3.9892 -3.9716 -3.9735 -3.9719 -3.9677 -3.9642 -3.9646 -3.9702
 -3.9816 -3.9986 -4.0205 -4.0462 -4.0727 -4.1574 -4.2623 -4.3825 -4.5153
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F322W2
 -3.3797 -3.4235 -3.4606 -3.4898 -3.5129 -3.5278 -3.5152 -3.5107 -3.5059 -3.5071
 -3.5228 -3.5627 -3.6157 -3.6814 -3.7507 -3.9274 -4.0984 -4.2712 -4.4374
 -3.3183 -3.3852 -3.4502 -3.5036 -3.5441 -3.5709 -3.5835 -3.5837 -3.5769 -3.5694
 -3.5700 -3.5918 -3.6399 -3.7036 -3.7726 -3.9478 -4.1185 -4.2866 -4.4507 -4.6084
 -3.2842 -3.3441 -3.4063 -3.4679 -3.5265 -3.5743 -3.6073 -3.6268 -3.6337 -3.6296
 -3.6236 -3.6288 -3.6626 -3.7211 -3.7888 -3.9634 -4.1338 -4.3007 -4.4640 -4.6207
 -4.7709
 -3.2702 -3.3238 -3.3800 -3.4372 -3.4927 -3.5435 -3.5883 -3.6238 -3.6483 -3.6648
 -3.6712 -3.6738 -3.6906 -3.7378 -3.7998 -3.9748 -4.1451 -4.3113 -4.4741 -4.6303
 -4.7797 -4.9231
 -3.2743 -3.3210 -3.3706 -3.4222 -3.4746 -3.5249 -3.5703 -3.6087 -3.6419 -3.6697
 -3.6938 -3.7100 -3.7254 -3.7592 -3.8148 -3.9834 -4.1534 -4.3189 -4.4811 -4.6374
 -4.7866 -4.9293 -5.0663 -5.1986
 -3.2974 -3.3357 -3.3774 -3.4222 -3.4692 -3.5173 -3.5637 -3.6058 -3.6420 -3.6741
 -3.7049 -3.7341 -3.7566 -3.7872 -3.8334 -3.9911 -4.1596 -4.3241 -4.4855 -4.6421
 -4.7916 -4.9342 -5.0707 -5.2020 -5.3288 -5.4516 -5.5711 -5.6874 -5.8005 -5.9101
