 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.3116 -1.1361 -0.9967 -0.9851 -1.0172 -1.0408 -1.0639 -1.0821 -1.1232 -1.1690
 -1.2215 -1.2773 -1.3355 -1.3963 -1.4589 -1.6151 -1.7854 -1.9417 -2.0899
 -1.2209 -1.2216 -1.2106 -1.1639 -1.0926 -1.0664 -1.0818 -1.1123 -1.1508 -1.1962
 -1.2472 -1.3021 -1.3595 -1.4187 -1.4790 -1.6311 -1.7833 -1.9355 -2.0865 -2.2349
 -1.2691 -1.2735 -1.2767 -1.2742 -1.2568 -1.2039 -1.1527 -1.1460 -1.1733 -1.2175
 -1.2675 -1.3220 -1.3794 -1.4386 -1.4986 -1.6491 -1.7977 -1.9456 -2.0934 -2.2389
 -2.3813
 -1.3210 -1.3205 -1.3249 -1.3299 -1.3328 -1.3304 -1.3108 -1.2683 -1.2442 -1.2562
 -1.2941 -1.3447 -1.4006 -1.4591 -1.5188 -1.6683 -1.8140 -1.9575 -2.1006 -2.2435
 -2.3837 -2.5205
 -1.3833 -1.3732 -1.3725 -1.3769 -1.3834 -1.3901 -1.3959 -1.3959 -1.3800 -1.3630
 -1.3625 -1.3868 -1.4293 -1.4825 -1.5402 -1.6881 -1.8320 -1.9709 -2.1088 -2.2482
 -2.3863 -2.5214 -2.6532 -2.7819
 -1.4568 -1.4373 -1.4275 -1.4264 -1.4308 -1.4384 -1.4477 -1.4584 -1.4693 -1.4756
 -1.4744 -1.4763 -1.4932 -1.5260 -1.5705 -1.7087 -1.8509 -1.9865 -2.1195 -2.2536
 -2.3887 -2.5221 -2.6525 -2.7797 -2.9043 -3.0259 -3.1444 -3.2593 -3.3705 -3.4779
 -1.5403 -1.5125 -1.4925 -1.4849 -1.4835 -1.4877 -1.4958 -1.5066 -1.5206 -1.5371
 -1.5535 -1.5667 -1.5791 -1.5975 -1.6264 -1.7356 -1.8707 -2.0046 -2.1330 -2.2614
 -2.3920 -2.5228 -2.6515 -2.7775 -2.9003 -3.0198 -3.1364 -3.2504 -3.3620 -3.4709
 -3.5751
 -1.6328 -1.5976 -1.5699 -1.5538 -1.5462 -1.5446 -1.5483 -1.5562 -1.5679 -1.5833
 -1.6025 -1.6235 -1.6447 -1.6663 -1.6904 -1.7765 -1.8942 -2.0231 -2.1487 -2.2720
 -2.3971 -2.5242 -2.6507 -2.7749 -2.8964 -3.0150 -3.1307 -3.2436 -3.3540 -3.4618
 -3.5673
 -1.7329 -1.6912 -1.6579 -1.6338 -1.6194 -1.6120 -1.6101 -1.6130 -1.6205 -1.6319
 -1.6475 -1.6673 -1.6904 -1.7157 -1.7429 -1.8221 -1.9249 -2.0438 -2.1669 -2.2869
 -2.4070 -2.5293 -2.6529 -2.7755 -2.8956 -3.0129 -3.1276 -3.2396 -3.3490 -3.4559
 -3.5605
 -1.8397 -1.7920 -1.7541 -1.7250 -1.7038 -1.6899 -1.6823 -1.6797 -1.6818 -1.6881
 -1.6984 -1.7130 -1.7320 -1.7552 -1.7821 -1.8617 -1.9557 -2.0655 -2.1832 -2.3009
 -2.4173 -2.5347 -2.6537 -2.7733 -2.8916 -3.0075 -3.1208 -3.2313 -3.3393 -3.4450
 -3.5506
 -1.9512 -1.9005 -1.8587 -1.8250 -1.7986 -1.7789 -1.7652 -1.7570 -1.7537 -1.7544
