 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F475W
 -6.3215 -6.1432 -6.3365 -6.2595 -6.0251 -5.6877 -5.3001 -5.0493 -4.8147 -4.5702
 -4.3370 -4.1194 -3.9177 -3.7278 -3.5466 -3.1489 -2.7476 -2.3904 -2.1370
 -6.1979 -5.8841 -5.6335 -5.4620 -5.3569 -5.2159 -4.9955 -4.7460 -4.5058 -4.2720
 -4.0480 -3.8389 -3.6464 -3.4686 -3.3026 -2.9256 -2.5936 -2.3177 -2.1057 -1.9427
 -5.9009 -5.5920 -5.3185 -5.0885 -4.9013 -4.7682 -4.6566 -4.4931 -4.2843 -4.0611
 -3.8466 -3.6448 -3.4596 -3.2907 -3.1361 -2.7986 -2.5117 -2.2713 -2.0830 -1.9365
 -1.8180
 -5.6572 -5.3784 -5.1136 -4.8765 -4.6679 -4.4833 -4.3254 -4.1994 -4.0663 -3.8937
 -3.6990 -3.5073 -3.3288 -3.1659 -3.0182 -2.7057 -2.4511 -2.2407 -2.0711 -1.9381
 -1.8296 -1.7369
 -5.4366 -5.1972 -4.9574 -4.7298 -4.5222 -4.3327 -4.1574 -3.9958 -3.8557 -3.7214
 -3.5746 -3.4093 -3.2418 -3.0844 -2.9410 -2.6427 -2.4086 -2.2189 -2.0661 -1.9446
 -1.8448 -1.7590 -1.6828 -1.6141
 -5.2326 -5.0267 -4.8205 -4.6129 -4.4149 -4.2303 -4.0574 -3.8934 -3.7384 -3.5925
 -3.4568 -3.3227 -3.1807 -3.0357 -2.8964 -2.6039 -2.3811 -2.2047 -2.0642 -1.9525
 -1.8608 -1.7819 -1.7114 -1.6469 -1.5844 -1.5257 -1.4737 -1.4308 -1.3986 -1.3782
 -5.0462 -4.8662 -4.6881 -4.5067 -4.3247 -4.1500 -3.9837 -3.8251 -3.6734 -3.5267
 -3.3863 -3.2536 -3.1263 -2.9996 -2.8730 -2.5855 -2.3655 -2.1962 -2.0631 -1.9588
 -1.8747 -1.8029 -1.7389 -1.6799 -1.6246 -1.5717 -1.5224 -1.4785 -1.4412 -1.4132
 -1.4009
 -4.8786 -4.7178 -4.5597 -4.4010 -4.2399 -4.0784 -3.9213 -3.7705 -3.6253 -3.4842
 -3.3472 -3.2152 -3.0893 -2.9693 -2.8531 -2.5824 -2.3609 -2.1928 -2.0628 -1.9624
 -1.8840 -1.8193 -1.7624 -1.7098 -1.6603 -1.6129 -1.5663 -1.5230 -1.4857 -1.4566
 -1.4371
 -4.7310 -4.5840 -4.4394 -4.2924 -4.1512 -4.0068 -3.8614 -3.7188 -3.5811 -3.4471
 -3.3160 -3.1884 -3.0655 -2.9478 -2.8352 -2.5783 -2.3618 -2.1925 -2.0626 -1.9631
 -1.8876 -1.8285 -1.7787 -1.7337 -1.6911 -1.6498 -1.6100 -1.5719 -1.5375 -1.5069
 -1.4798
 -4.6045 -4.4671 -4.3312 -4.1969 -4.0642 -3.9330 -3.8026 -3.6708 -3.5407 -3.4141
 -3.2902 -3.1687 -3.0502 -2.9358 -2.8263 -2.5766 -2.3657 -2.1966 -2.0656 -1.9652
 -1.8895 -1.8328 -1.7884 -1.7506 -1.7156 -1.6818 -1.6487 -1.6162 -1.5848 -1.5553
 -1.5280
 -4.4962 -4.3617 -4.2304 -4.1023 -3.9772 -3.8549 -3.7353 -3.6173 -3.4979 -3.3790
 -3.2622 -3.1477 -3.0351 -2.9253 -2.8191 -2.5752 -2.3682 -2.2001 -2.0684 -1.9671
 -1.8905 -1.8337 -1.7918 -1.7593 -1.7315 -1.7055 -1.6801 -1.6546 -1.6292 -1.6045
 -1.5814
 -4.3905 -4.2392 -4.1049 -3.9832 -3.8700 -3.7617 -3.6554 -3.5492 -3.4426 -3.3358
 -3.2286 -3.1215 -3.0158 -2.9118 -2.8101 -2.5732 -2.3691 -2.2025 -2.0705
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F475W
 -6.6123 -6.4700 -6.2852 -5.9758 -5.6217 -5.2754 -4.9771 -4.7241 -4.4915 -4.2705
 -4.0611 -3.8664 -3.6872 -3.5216 -3.3669 -3.0217 -2.6932 -2.3921 -2.1507
 -6.1639 -5.8772 -5.7089 -5.5982 -5.3748 -5.0724 -4.7722 -4.5111 -4.2793 -4.0605
 -3.8535 -3.6615 -3.4862 -3.3268 -3.1808 -2.8576 -2.5727 -2.3207 -2.1116 -1.9458
 -5.9085 -5.5910 -5.3289 -5.1309 -5.0120 -4.8709 -4.6300 -4.3675 -4.1324 -3.9177
 -3.7138 -3.5238 -3.3501 -3.1932 -3.0513 -2.7473 -2.4919 -2.2714 -2.0866 -1.9374
 -1.8162
 -5.7249 -5.4197 -5.1443 -4.9002 -4.6968 -4.5430 -4.4240 -4.2588 -4.0387 -3.8261
