 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -4.5938 -4.5020 -4.7346 -4.6577 -4.4225 -4.1259 -3.8118 -3.5903 -3.3875 -3.1841
 -2.9998 -2.8310 -2.6742 -2.5262 -2.3861 -2.0901 -1.8063 -1.5639 -1.4189
 -4.5505 -4.2953 -4.0906 -3.9510 -3.8679 -3.7482 -3.5565 -3.3443 -3.1456 -2.9592
 -2.7860 -2.6262 -2.4795 -2.3444 -2.2193 -1.9435 -1.7161 -1.5400 -1.4119 -1.3173
 -4.2871 -4.0392 -3.8197 -3.6327 -3.4792 -3.3716 -3.2819 -3.1461 -2.9753 -2.7992
 -2.6381 -2.4899 -2.3538 -2.2290 -2.1148 -1.8698 -1.6740 -1.5224 -1.4101 -1.3254
 -1.2587
 -4.0732 -3.8484 -3.6393 -3.4510 -3.2834 -3.1346 -3.0088 -2.9119 -2.8109 -2.6797
 -2.5343 -2.3953 -2.2683 -2.1516 -2.0449 -1.8192 -1.6444 -1.5121 -1.4123 -1.3359
 -1.2745 -1.2232
 -3.8923 -3.6890 -3.4985 -3.3209 -3.1582 -3.0090 -2.8722 -2.7488 -2.6460 -2.5507
 -2.4470 -2.3293 -2.2107 -2.1002 -1.9994 -1.7861 -1.6239 -1.5043 -1.4154 -1.3470
 -1.2909 -1.2433 -1.2020 -1.1662
 -3.7408 -3.5516 -3.3780 -3.2146 -3.0620 -2.9199 -2.7877 -2.6649 -2.5524 -2.4502
 -2.3570 -2.2653 -2.1675 -2.0669 -1.9701 -1.7651 -1.6099 -1.4975 -1.4165 -1.3560
 -1.3061 -1.2629 -1.2250 -1.1910 -1.1593 -1.1315 -1.1097 -1.0954 -1.0898 -1.0936
 -3.6189 -3.4370 -3.2719 -3.1213 -2.9793 -2.8464 -2.7216 -2.6043 -2.4957 -2.3943
 -2.2994 -2.2099 -2.1238 -2.0375 -1.9507 -1.7525 -1.6003 -1.4901 -1.4141 -1.3603
 -1.3173 -1.2800 -1.2466 -1.2161 -1.1879 -1.1601 -1.1353 -1.1170 -1.1078 -1.1090
 -1.1188
 -3.5272 -3.3465 -3.1836 -3.0379 -2.9047 -2.7801 -2.6631 -2.5528 -2.4493 -2.3522
 -2.2609 -2.1741 -2.0905 -2.0098 -1.9310 -1.7462 -1.5952 -1.4846 -1.4091 -1.3588
 -1.3222 -1.2917 -1.2642 -1.2386 -1.2146 -1.1915 -1.1679 -1.1471 -1.1326 -1.1276
 -1.1338
 -3.4660 -3.2813 -3.1158 -2.9648 -2.8356 -2.7168 -2.6064 -2.5026 -2.4050 -2.3127
 -2.2254 -2.1428 -2.0635 -1.9866 -1.9116 -1.7377 -1.5916 -1.4806 -1.4027 -1.3526
