 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.4575 -1.4531 -1.4451 -1.4378 -1.4283 -1.4171 -1.3750 -1.3765 -1.3872 -1.4079
 -1.4382 -1.4600 -1.5040 -1.5514 -1.5996 -1.7237 -1.8553 -1.9873 -2.1169
 -1.4554 -1.4730 -1.4732 -1.4578 -1.4329 -1.4165 -1.4117 -1.4150 -1.4249 -1.4416
 -1.4672 -1.5021 -1.5432 -1.5873 -1.6329 -1.7516 -1.8758 -2.0033 -2.1300 -2.2543
 -1.4858 -1.4958 -1.5057 -1.5113 -1.5090 -1.4950 -1.4732 -1.4604 -1.4627 -1.4776
 -1.5001 -1.5303 -1.5690 -1.6124 -1.6577 -1.7741 -1.8945 -2.0188 -2.1432 -2.2652
 -2.3842
 -1.5110 -1.5178 -1.5273 -1.5373 -1.5453 -1.5486 -1.5458 -1.5361 -1.5252 -1.5249
 -1.5388 -1.5626 -1.5958 -1.6365 -1.6808 -1.7956 -1.9127 -2.0329 -2.1549 -2.2751
 -2.3922 -2.5062
 -1.5448 -1.5463 -1.5517 -1.5602 -1.5702 -1.5796 -1.5864 -1.5900 -1.5912 -1.5912
 -1.5951 -1.6089 -1.6319 -1.6644 -1.7041 -1.8159 -1.9304 -2.0467 -2.1654 -2.2839
 -2.3996 -2.5121 -2.6215 -2.7280
 -1.5884 -1.5839 -1.5837 -1.5877 -1.5954 -1.6055 -1.6160 -1.6253 -1.6333 -1.6413
 -1.6505 -1.6625 -1.6793 -1.7035 -1.7351 -1.8357 -1.9473 -2.0602 -2.1753 -2.2916
 -2.4062 -2.5179 -2.6262 -2.7316 -2.8348 -2.9360 -3.0355 -3.1333 -3.2296 -3.3245
 -1.6409 -1.6313 -1.6250 -1.6233 -1.6264 -1.6338 -1.6439 -1.6551 -1.6663 -1.6774
 -1.6896 -1.7047 -1.7229 -1.7446 -1.7713 -1.8586 -1.9635 -2.0733 -2.1849 -2.2984
 -2.4118 -2.5230 -2.6309 -2.7355 -2.8372 -2.9359 -3.0325 -3.1280 -3.2233 -3.3184
 -3.4111
 -1.7019 -1.6876 -1.6763 -1.6686 -1.6659 -1.6685 -1.6753 -1.6853 -1.6972 -1.7095
 -1.7226 -1.7378 -1.7561 -1.7781 -1.8038 -1.8834 -1.9803 -2.0858 -2.1943 -2.3046
 -2.4162 -2.5268 -2.6348 -2.7393 -2.8405 -2.9388 -3.0342 -3.1276 -3.2201 -3.3123
 -3.4049
 -1.7705 -1.7518 -1.7364 -1.7240 -1.7156 -1.7122 -1.7139 -1.7202 -1.7300 -1.7419
 -1.7551 -1.7695 -1.7863 -1.8064 -1.8308 -1.9068 -1.9978 -2.0989 -2.2045 -2.3123
 -2.4215 -2.5311 -2.6392 -2.7443 -2.8459 -2.9441 -3.0395 -3.1328 -3.2243 -3.3139
 -3.4019
 -1.8467 -1.8239 -1.8045 -1.7881 -1.7751 -1.7660 -1.7619 -1.7627 -1.7682 -1.7774
 -1.7890 -1.8024 -1.8174 -1.8349 -1.8558 -1.9265 -2.0130 -2.1097 -2.2124 -2.3179
 -2.4246 -2.5322 -2.6395 -2.7450 -2.8473 -2.9461 -3.0416 -3.1342 -3.2272 -3.3154
 -3.4003
 -1.9306 -1.9039 -1.8806 -1.8596 -1.8435 -1.8301 -1.8205 -1.8153 -1.8151 -1.8193
 -1.8272 -1.8382 -1.8512 -1.8661 -1.8837 -1.9449 -2.0276 -2.1199 -2.2196 -2.3229
 -2.4278 -2.5333 -2.6390 -2.7440 -2.8468 -2.9465 -3.0429 -3.1360 -3.2262 -3.3139
 -3.3996
 -2.0220 -1.9918 -1.9647 -1.9381 -1.9195 -1.9031 -1.8893 -1.8789 -1.8726 -1.8707
 -1.8731 -1.8795 -1.8891 -1.9012 -1.9145 -1.9620 -2.0416 -2.1295 -2.2261
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
 -1.4169 -1.4105 -1.4016 -1.3933 -1.3855 -1.3797 -1.3668 -1.3725 -1.3859 -1.4080
 -1.4388 -1.4715 -1.5141 -1.5595 -1.6063 -1.7272 -1.8537 -1.9828 -2.1128
 -1.4502 -1.4473 -1.4315 -1.4200 -1.4138 -1.4098 -1.4083 -1.4111 -1.4205 -1.4379
 -1.4644 -1.4999 -1.5416 -1.5864 -1.6326 -1.7515 -1.8744 -2.0005 -2.1268 -2.2510
 -1.4647 -1.4799 -1.4897 -1.4887 -1.4716 -1.4516 -1.4433 -1.4454 -1.4543 -1.4690
 -1.4911 -1.5221 -1.5618 -1.6062 -1.6525 -1.7711 -1.8919 -2.0154 -2.1395 -2.2615
 -2.3806
 -1.4735 -1.4900 -1.5067 -1.5202 -1.5275 -1.5261 -1.5123 -1.4937 -1.4880 -1.4981
 -1.5182 -1.5454 -1.5809 -1.6236 -1.6693 -1.7880 -1.9075 -2.0285 -2.1505 -2.2708
 -2.3880 -2.5023
 -1.4878 -1.5009 -1.5166 -1.5329 -1.5477 -1.5587 -1.5646 -1.5647 -1.5570 -1.5488
 -1.5538 -1.5727 -1.6022 -1.6407 -1.6850 -1.8027 -1.9214 -2.0402 -2.1600 -2.2789
 -2.3949 -2.5077 -2.6174 -2.7246
 -1.5112 -1.5190 -1.5306 -1.5447 -1.5603 -1.5755 -1.5888 -1.5994 -1.6075 -1.6127
 -1.6146 -1.6206 -1.6371 -1.6648 -1.7021 -1.8158 -1.9337 -2.0509 -2.1684 -2.2858
 -2.4010 -2.5130 -2.6217 -2.7274 -2.8305 -2.9315 -3.0308 -3.1291 -3.2271 -3.3221
 -1.5447 -1.5466 -1.5527 -1.5624 -1.5751 -1.5898 -1.6055 -1.6207 -1.6348 -1.6482
 -1.6615 -1.6739 -1.6869 -1.7052 -1.7323 -1.8294 -1.9447 -2.0605 -2.1760 -2.2915
 -2.4059 -2.5176 -2.6259 -2.7309 -2.8329 -2.9324 -3.0298 -3.1256 -3.2206 -3.3158
 -3.4086
 -1.5865 -1.5836 -1.5843 -1.5885 -1.5965 -1.6082 -1.6228 -1.6388 -1.6554 -1.6720
 -1.6890 -1.7074 -1.7265 -1.7468 -1.7699 -1.8507 -1.9561 -2.0694 -2.1830 -2.2965
 -2.4096 -2.5210 -2.6294 -2.7343 -2.8359 -2.9345 -3.0308 -3.1249 -3.2174 -3.3096
 -3.4024
 -1.6351 -1.6283 -1.6243 -1.6236 -1.6266 -1.6338 -1.6450 -1.6593 -1.6759 -1.6935
 -1.7119 -1.7315 -1.7530 -1.7764 -1.8016 -1.8767 -1.9721 -2.0798 -2.1911 -2.3026
 -2.4140 -2.5248 -2.6335 -2.7390 -2.8409 -2.9395 -3.0353 -3.1286 -3.2198 -3.3097
 -3.3993
 -1.6893 -1.6798 -1.6723 -1.6672 -1.6655 -1.6678 -1.6744 -1.6852 -1.6995 -1.7162
 -1.7346 -1.7541 -1.7751 -1.7982 -1.8240 -1.8992 -1.9883 -2.0897 -2.1975 -2.3068
 -2.4162 -2.5253 -2.6334 -2.7393 -2.8420 -2.9412 -3.0372 -3.1302 -3.2207 -3.3092
 -3.3976
 -1.7472 -1.7362 -1.7265 -1.7184 -1.7127 -1.7105 -1.7124 -1.7187 -1.7291 -1.7432
 -1.7599 -1.7786 -1.7986 -1.8203 -1.8443 -1.9172 -2.0038 -2.1002 -2.2038 -2.3108
 -2.4183 -2.5257 -2.6325 -2.7381 -2.8413 -2.9414 -3.0382 -3.1317 -3.2223 -3.3104
 -3.3966
 -1.8078 -1.7962 -1.7855 -1.7758 -1.7675 -1.7617 -1.7593 -1.7610 -1.7669 -1.7768
 -1.7903 -1.8067 -1.8249 -1.8460 -1.8625 -1.9307 -2.0186 -2.1113 -2.2100
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.3669 -1.3589 -1.3499 -1.3418 -1.3366 -1.3362 -1.3424 -1.3562 -1.3775 -1.4061
 -1.4413 -1.4816 -1.5244 -1.5690 -1.6148 -1.7327 -1.8545 -1.9799 -2.1081
 -1.3940 -1.3905 -1.3856 -1.3801 -1.3759 -1.3749 -1.3790 -1.3892 -1.4062 -1.4302
 -1.4618 -1.5004 -1.5434 -1.5887 -1.6351 -1.7535 -1.8740 -1.9972 -2.1221 -2.2461
 -1.4344 -1.4362 -1.4254 -1.4157 -1.4118 -1.4114 -1.4146 -1.4226 -1.4360 -1.4555
 -1.4821 -1.5168 -1.5584 -1.6037 -1.6505 -1.7698 -1.8900 -2.0114 -2.1341 -2.2558
 -2.3750
 -1.4438 -1.4616 -1.4747 -1.4797 -1.4731 -1.4571 -1.4488 -1.4522 -1.4637 -1.4810
 -1.5040 -1.5338 -1.5717 -1.6157 -1.6624 -1.7825 -1.9028 -2.0231 -2.1441 -2.2642
 -2.3817 -2.4963
 -1.4460 -1.4665 -1.4873 -1.5057 -1.5198 -1.5257 -1.5211 -1.5102 -1.5008 -1.5066
 -1.5254 -1.5523 -1.5858 -1.6266 -1.6723 -1.7923 -1.9129 -2.0326 -2.1523 -2.2713
 -2.3878 -2.5010 -2.6112 -2.7188
 -1.4515 -1.4699 -1.4912 -1.5130 -1.5334 -1.5506 -1.5636 -1.5719 -1.5739 -1.5679
 -1.5657 -1.5778 -1.6034 -1.6390 -1.6816 -1.8003 -1.9210 -2.0403 -2.1590 -2.2770
 -2.3929 -2.5055 -2.6147 -2.7210 -2.8247 -2.9261 -3.0259 -3.1250 -3.2232 -3.3180
 -1.4653 -1.4791 -1.4971 -1.5177 -1.5393 -1.5603 -1.5796 -1.5965 -1.6111 -1.6231
 -1.6304 -1.6338 -1.6427 -1.6634 -1.6958 -1.8074 -1.9276 -2.0466 -2.1644 -2.2814
 -2.3968 -2.5093 -2.6182 -2.7238 -2.8264 -2.9265 -3.0246 -3.1210 -3.2165 -3.3118
 -3.4045
 -1.4894 -1.4974 -1.5105 -1.5272 -1.5464 -1.5670 -1.5881 -1.6088 -1.6286 -1.6477
