 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.3613 -2.3211 -2.2785 -2.2254 -2.1386 -2.0160 -1.8613 -1.6779 -1.4849 -1.3409
 -1.2370 -1.1576 -1.0934 -1.0398 -0.9935 -0.9026 -0.8393 -0.8004 -0.7844
 -2.1599 -2.1125 -2.0696 -2.0237 -1.9661 -1.8863 -1.7676 -1.6010 -1.4438 -1.3193
 -1.2251 -1.1515 -1.0911 -1.0402 -0.9965 -0.9120 -0.8546 -0.8203 -0.8072 -0.8125
 -1.9971 -1.9378 -1.8898 -1.8464 -1.8005 -1.7430 -1.6593 -1.5349 -1.4079 -1.3004
 -1.2151 -1.1469 -1.0901 -1.0416 -0.9999 -0.9199 -0.8669 -0.8360 -0.8248 -0.8300
 -0.8482
 -1.8746 -1.8008 -1.7427 -1.6955 -1.6537 -1.6102 -1.5549 -1.4679 -1.3684 -1.2779
 -1.2025 -1.1406 -1.0879 -1.0422 -1.0023 -0.9261 -0.8764 -0.8481 -0.8386 -0.8440
 -0.8615 -0.8875
 -1.7761 -1.6956 -1.6286 -1.5741 -1.5294 -1.4903 -1.4509 -1.3955 -1.3221 -1.2489
 -1.1845 -1.1299 -1.0826 -1.0406 -1.0031 -0.9303 -0.8835 -0.8573 -0.8491 -0.8550
 -0.8722 -0.8978 -0.9289 -0.9634
 -1.6812 -1.5862 -1.5149 -1.4623 -1.4207 -1.3849 -1.3520 -1.3169 -1.2678 -1.2122
 -1.1597 -1.1134 -1.0725 -1.0354 -1.0012 -0.9324 -0.8881 -0.8638 -0.8567 -0.8633
 -0.8805 -0.9062 -0.9375 -0.9723 -1.0099 -1.0502 -1.0939 -1.1419 -1.1934 -1.2437
 -1.6476 -1.5336 -1.4389 -1.3646 -1.3089 -1.2690 -1.2417 -1.2213 -1.1974 -1.1643
 -1.1269 -1.0903 -1.0564 -1.0251 -0.9955 -0.9320 -0.8901 -0.8677 -0.8615 -0.8688
 -0.8865 -0.9125 -0.9446 -0.9802 -1.0179 -1.0576 -1.0997 -1.1443 -1.1928 -1.2449
 -1.2964
 -1.6369 -1.5162 -1.4116 -1.3234 -1.2524 -1.1971 -1.1553 -1.1242 -1.1008 -1.0813
 -1.0649 -1.0487 -1.0299 -1.0080 -0.9845 -0.9288 -0.8895 -0.8688 -0.8637 -0.8715
 -0.8898 -0.9165 -0.9496 -0.9865 -1.0255 -1.0656 -1.1071 -1.1504 -1.1960 -1.2448
 -1.2976
 -1.6319 -1.5099 -1.4019 -1.3083 -1.2292 -1.1646 -1.1134 -1.0736 -1.0424 -1.0171
 -0.9964 -0.9817 -0.9726 -0.9658 -0.9574 -0.9212 -0.8856 -0.8669 -0.8630 -0.8715
 -0.8906 -0.9182 -0.9527 -0.9916 -1.0324 -1.0739 -1.1162 -1.1592 -1.2034 -1.2497
 -1.2992
 -1.6286 -1.5083 -1.4001 -1.3049 -1.2225 -1.1531 -1.0959 -1.0499 -1.0135 -0.9844
 -0.9607 -0.9413 -0.9261 -0.9158 -0.9099 -0.9002 -0.8787 -0.8621 -0.8594 -0.8685
 -0.8879 -0.9162 -0.9518 -0.9925 -1.0357 -1.0794 -1.1232 -1.1670 -1.2112 -1.2566
 -1.3032
 -1.6121 -1.4996 -1.3963 -1.3020 -1.2198 -1.1488 -1.0891 -1.0396 -0.9994 -0.9669
 -0.9405 -0.9191 -0.9013 -0.8868 -0.8757 -0.8639 -0.8610 -0.8538 -0.8529 -0.8627
 -0.8823 -0.9110 -0.9473 -0.9895 -1.0351 -1.0815 -1.1278 -1.1735 -1.2188 -1.2642
 -1.3096
 -1.5824 -1.4746 -1.3798 -1.2925 -1.2129 -1.1431 -1.0833 -1.0330 -0.9912 -0.9568
 -0.9284 -0.9050 -0.8856 -0.8694 -0.8548 -0.8123 -0.8325 -0.8420 -0.8435
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.5765 -2.5562 -2.5285 -2.4834 -2.3830 -2.2273 -2.0261 -1.7879 -1.5407 -1.3622
 -1.2415 -1.1547 -1.0880 -1.0336 -0.9877 -0.8983 -0.8364 -0.7972 -0.7800
 -2.3612 -2.3315 -2.3019 -2.2626 -2.2016 -2.1038 -1.9491 -1.7253 -1.5124 -1.3492
 -1.2342 -1.1509 -1.0866 -1.0343 -0.9903 -0.9062 -0.8494 -0.8147 -0.8000 -0.8029
 -2.1755 -2.1323 -2.0964 -2.0599 -2.0131 -1.9438 -1.8348 -1.6667 -1.4888 -1.3411
 -1.2311 -1.1499 -1.0871 -1.0361 -0.9934 -0.9128 -0.8598 -0.8285 -0.8162 -0.8197
 -0.8361
 -2.0269 -1.9666 -1.9196 -1.8798 -1.8400 -1.7907 -1.7189 -1.6016 -1.4599 -1.3301
 -1.2272 -1.1487 -1.0875 -1.0377 -0.9960 -0.9182 -0.8681 -0.8391 -0.8286 -0.8329
 -0.8486 -0.8736
 -1.9149 -1.8385 -1.7774 -1.7286 -1.6873 -1.6470 -1.5990 -1.5246 -1.4195 -1.3116
 -1.2188 -1.1449 -1.0861 -1.0380 -0.9975 -0.9220 -0.8743 -0.8473 -0.8381 -0.8430
 -0.8587 -0.8830 -0.9138 -0.9487
 -1.7975 -1.7236 -1.6612 -1.6069 -1.5604 -1.5200 -1.4817 -1.4357 -1.3655 -1.2820
 -1.2030 -1.1362 -1.0814 -1.0359 -0.9971 -0.9241 -0.8785 -0.8533 -0.8450 -0.8506
 -0.8664 -0.8905 -0.9211 -0.9562 -0.9946 -1.0361 -1.0812 -1.1309 -1.1838 -1.2350
 -1.7199 -1.6174 -1.5374 -1.4779 -1.4338 -1.3993 -1.3683 -1.3376 -1.2968 -1.2395
 -1.1775 -1.1206 -1.0717 -1.0302 -0.9941 -0.9243 -0.8806 -0.8570 -0.8496 -0.8556
 -0.8720 -0.8963 -0.9272 -0.9627 -1.0012 -1.0421 -1.0855 -1.1317 -1.1820 -1.2356
 -1.2879
 -1.6945 -1.5771 -1.4768 -1.3950 -1.3312 -1.2827 -1.2461 -1.2187 -1.1956 -1.1672
 -1.1318 -1.0930 -1.0546 -1.0192 -0.9872 -0.9222 -0.8802 -0.8583 -0.8519 -0.8584
 -0.8753 -0.9001 -0.9316 -0.9680 -1.0073 -1.0485 -1.0915 -1.1361 -1.1834 -1.2342
 -1.2886
 -1.6854 -1.5623 -1.4536 -1.3601 -1.2823 -1.2200 -1.1711 -1.1326 -1.1018 -1.0748
 -1.0498 -1.0285 -1.0100 -0.9914 -0.9709 -0.9167 -0.8771 -0.8568 -0.8517 -0.8588
 -0.8764 -0.9021 -0.9345 -0.9721 -1.0130 -1.0553 -1.0989 -1.1442 -1.1911 -1.2393
 -1.2888
 -1.6863 -1.5600 -1.4478 -1.3490 -1.2639 -1.1927 -1.1347 -1.0882 -1.0511 -1.0204
 -0.9935 -0.9701 -0.9517 -0.9385 -0.9289 -0.9040 -0.8717 -0.8527 -0.8488 -0.8566
 -0.8745 -0.9010 -0.9343 -0.9731 -1.0155 -1.0596 -1.1045 -1.1498 -1.1956 -1.2427
 -1.2912
 -1.6848 -1.5610 -1.4477 -1.3471 -1.2588 -1.1829 -1.1192 -1.0668 -1.0244 -0.9901
 -0.9617 -0.9375 -0.9170 -0.9001 -0.8874 -0.8713 -0.8598 -0.8458 -0.8432 -0.8518
 -0.8701 -0.8970 -0.9310 -0.9708 -1.0148 -1.0610 -1.1080 -1.1549 -1.2017 -1.2488
 -1.2958
 -1.6718 -1.5546 -1.4458 -1.3465 -1.2572 -1.1796 -1.1131 -1.0572 -1.0111 -0.9735
 -0.9427 -0.9174 -0.8961 -0.8781 -0.8464 -0.8186 -0.8414 -0.8361 -0.8349
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.7569 -2.7617 -2.7744 -2.7602 -2.6849 -2.5211 -2.2471 -1.8891 -1.5968 -1.3875
 -1.2476 -1.1522 -1.0818 -1.0260 -0.9798 -0.8919 -0.8305 -0.7914 -0.7731
 -2.5396 -2.5372 -2.5261 -2.5029 -2.4480 -2.3379 -2.1450 -1.8558 -1.5843 -1.3826
 -1.2450 -1.1506 -1.0815 -1.0272 -0.9824 -0.8983 -0.8416 -0.8067 -0.7909 -0.7919
 -2.3410 -2.3204 -2.3041 -2.2819 -2.2411 -2.1648 -2.0303 -1.8132 -1.5778 -1.3859
 -1.2487 -1.1531 -1.0836 -1.0296 -0.9855 -0.9040 -0.8505 -0.8185 -0.8053 -0.8075
 -0.8223
 -2.1725 -2.1326 -2.1034 -2.0773 -2.0446 -1.9930 -1.9055 -1.7551 -1.5640 -1.3888
 -1.2542 -1.1573 -1.0866 -1.0324 -0.9886 -0.9088 -0.8576 -0.8278 -0.8163 -0.8196
 -0.8342 -0.8579
 -2.0397 -1.9792 -1.9333 -1.8973 -1.8644 -1.8260 -1.7702 -1.6753 -1.5339 -1.3838
 -1.2569 -1.1607 -1.0893 -1.0348 -0.9911 -0.9126 -0.8633 -0.8351 -0.8247 -0.8287
 -0.8435 -0.8667 -0.8968 -0.9316
 -1.9071 -1.8585 -1.7984 -1.7494 -1.7090 -1.6724 -1.6324 -1.5755 -1.4823 -1.3648
 -1.2526 -1.1608 -1.0903 -1.0358 -0.9924 -0.9149 -0.8673 -0.8407 -0.8311 -0.8356
 -0.8506 -0.8736 -0.9033 -0.9383 -0.9772 -1.0199 -1.0667 -1.1177 -1.1715 -1.2235
 -1.7992 -1.7212 -1.6643 -1.6188 -1.5778 -1.5393 -1.5029 -1.4647 -1.4094 -1.3279
 -1.2370 -1.1548 -1.0877 -1.0347 -0.9920 -0.9158 -0.8696 -0.8445 -0.8356 -0.8404
 -0.8557 -0.8790 -0.9086 -0.9436 -0.9823 -1.0241 -1.0687 -1.1168 -1.1689 -1.2234
 -1.2764
 -1.7459 -1.6389 -1.5518 -1.4855 -1.4364 -1.3998 -1.3703 -1.3430 -1.3130 -1.2669
 -1.2046 -1.1386 -1.0794 -1.0298 -0.9890 -0.9148 -0.8697 -0.8460 -0.8382 -0.8432
 -0.8589 -0.8826 -0.9126 -0.9479 -0.9871 -1.0290 -1.0732 -1.1194 -1.1685 -1.2211
 -1.2764
 -1.7273 -1.6088 -1.5052 -1.4181 -1.3482 -1.2940 -1.2518 -1.2186 -1.1908 -1.1636
 -1.1300 -1.0922 -1.0532 -1.0153 -0.9805 -0.9111 -0.8673 -0.8450 -0.8384 -0.8441
 -0.8603 -0.8847 -0.9154 -0.9514 -0.9915 -1.0342 -1.0788 -1.1247 -1.1724 -1.2226
 -1.2757
 -1.7248 -1.6005 -1.4900 -1.3927 -1.3098 -1.2415 -1.1870 -1.1433 -1.1077 -1.0768
 -1.0473 -1.0184 -0.9929 -0.9714 -0.9522 -0.9044 -0.8632 -0.8417 -0.8362 -0.8427
 -0.8591 -0.8840 -0.9155 -0.9523 -0.9933 -1.0372 -1.0828 -1.1294 -1.1770 -1.2260
 -1.2760
 -1.7299 -1.6031 -1.4881 -1.3857 -1.2961 -1.2194 -1.1556 -1.1035 -1.0614 -1.0266
 -0.9962 -0.9684 -0.9435 -0.9227 -0.9064 -0.8799 -0.8556 -0.8359 -0.8314 -0.8387
 -0.8556 -0.8809 -0.9131 -0.9507 -0.9927 -1.0379 -1.0850 -1.1330 -1.1814 -1.2303
 -1.2774
 -1.7315 -1.6075 -1.4920 -1.3866 -1.2937 -1.2125 -1.1430 -1.0849 -1.0370 -0.9979
 -0.9655 -0.9379 -0.9137 -0.8926 -0.8431 -0.8376 -0.8445 -0.8276 -0.8240
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.8977 -2.9284 -2.9469 -2.9213 -2.8334 -2.6539 -2.3686 -1.9580 -1.6514 -1.4179
 -1.2573 -1.1506 -1.0751 -1.0171 -0.9702 -0.8824 -0.8220 -0.7830 -0.7639
 -2.6821 -2.7041 -2.7225 -2.7230 -2.6842 -2.5718 -2.3388 -1.9763 -1.6585 -1.4209
 -1.2592 -1.1515 -1.0761 -1.0190 -0.9731 -0.8882 -0.8314 -0.7959 -0.7793 -0.7790
 -2.4782 -2.4847 -2.4935 -2.4930 -2.4669 -2.3918 -2.2348 -1.9666 -1.6715 -1.4357
 -1.2700 -1.1581 -1.0802 -1.0225 -0.9767 -0.8934 -0.8390 -0.8061 -0.7918 -0.7930
