 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F300M
 -3.5323 -3.5976 -3.6551 -3.6816 -3.6724 -3.6365 -3.5799 -3.5083 -3.4407 -3.4015
 -3.3765 -3.3850 -3.4288 -3.4799 -3.5447 -3.7244 -3.9036 -4.0763 -4.2420
 -3.4468 -3.4984 -3.5543 -3.6050 -3.6451 -3.6687 -3.6704 -3.6475 -3.6037 -3.5460
 -3.4866 -3.4470 -3.4519 -3.4993 -3.5648 -3.7436 -3.9218 -4.0937 -4.2582 -4.4156
 -3.3894 -3.4306 -3.4808 -3.5380 -3.5979 -3.6505 -3.6869 -3.7003 -3.6859 -3.6415
 -3.5812 -3.5215 -3.4953 -3.5257 -3.5855 -3.7602 -3.9366 -4.1076 -4.2714 -4.4279
 -4.5777
 -3.3601 -3.3942 -3.4346 -3.4806 -3.5308 -3.5819 -3.6294 -3.6667 -3.6873 -3.6880
 -3.6603 -3.6085 -3.5590 -3.5591 -3.6068 -3.7742 -3.9480 -4.1180 -4.2817 -4.4378
 -4.5868 -4.7298
 -3.3507 -3.3799 -3.4133 -3.4506 -3.4915 -3.5344 -3.5766 -3.6131 -3.6417 -3.6611
 -3.6712 -3.6649 -3.6305 -3.6076 -3.6339 -3.7869 -3.9573 -4.1254 -4.2890 -4.4454
 -4.5942 -4.7365 -4.8730 -5.0047
 -3.3563 -3.3817 -3.4098 -3.4404 -3.4737 -3.5097 -3.5472 -3.5829 -3.6130 -3.6359
 -3.6537 -3.6694 -3.6722 -3.6569 -3.6714 -3.8009 -3.9657 -4.1309 -4.2934 -4.4504
 -4.5998 -4.7420 -4.8780 -5.0088 -5.1348 -5.2569 -5.3756 -5.4912 -5.6038 -5.7131
 -3.3786 -3.3987 -3.4212 -3.4457 -3.4726 -3.5022 -3.5345 -3.5681 -3.6004 -3.6282
 -3.6507 -3.6708 -3.6919 -3.6944 -3.7069 -3.8208 -3.9750 -4.1358 -4.2956 -4.4525
 -4.6031 -4.7461 -4.8823 -5.0127 -5.1380 -5.2589 -5.3762 -5.4900 -5.6008 -5.7091
 -5.8147
 -3.4208 -3.4350 -3.4507 -3.4677 -3.4876 -3.5104 -3.5368 -3.5662 -3.5974 -3.6283
 -3.6564 -3.6815 -3.7062 -3.7269 -3.7391 -3.8454 -3.9878 -4.1420 -4.2975 -4.4522
 -4.6033 -4.7479 -4.8851 -5.0159 -5.1411 -5.2615 -5.3778 -5.4903 -5.5996 -5.7062
 -5.8105
 -3.4810 -3.4912 -3.5013 -3.5106 -3.5221 -3.5367 -3.5558 -3.5793 -3.6067 -3.6366
 -3.6670 -3.6966 -3.7253 -3.7526 -3.7713 -3.8711 -4.0051 -4.1524 -4.3029 -4.4538
 -4.6036 -4.7492 -4.8882 -5.0203 -5.1463 -5.2669 -5.3830 -5.4951 -5.6034 -5.7086
 -5.8114
 -3.5528 -3.5628 -3.5703 -3.5744 -3.5780 -3.5846 -3.5947 -3.6103 -3.6311 -3.6564
 -3.6851 -3.7154 -3.7463 -3.7768 -3.8040 -3.8963 -4.0216 -4.1619 -4.3075 -4.4539
 -4.6003 -4.7449 -4.8850 -5.0187 -5.1460 -5.2675 -5.3840 -5.4961 -5.6042 -5.7086
 -5.8119
 -3.6348 -3.6452 -3.6517 -3.6550 -3.6554 -3.6546 -3.6568 -3.6636 -3.6758 -3.6936
 -3.7165 -3.7435 -3.7731 -3.8041 -3.8349 -3.9240 -4.0405 -4.1729 -4.3132 -4.4557
 -4.5983 -4.7401 -4.8795 -5.0143 -5.1432 -5.2659 -5.3834 -5.4961 -5.6046 -5.7092
 -5.8103
 -3.7269 -3.7384 -3.7418 -3.7472 -3.7468 -3.7437 -3.7405 -3.7394 -3.7431 -3.7521
 -3.7667 -3.7868 -3.8114 -3.8394 -3.8640 -3.9542 -4.0618 -4.1854 -4.3200
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F300M
 -3.5369 -3.5516 -3.5599 -3.5602 -3.5492 -3.5299 -3.5065 -3.4816 -3.4536 -3.4199
 -3.3919 -3.3880 -3.4186 -3.4752 -3.5467 -3.7226 -3.9005 -4.0736 -4.2389
 -3.5241 -3.5538 -3.5778 -3.5954 -3.6046 -3.6031 -3.5920 -3.5756 -3.5506 -3.5132
 -3.4711 -3.4438 -3.4545 -3.5028 -3.5679 -3.7441 -3.9201 -4.0912 -4.2554 -4.4127
 -3.4602 -3.4967 -3.5374 -3.5924 -3.6283 -3.6512 -3.6586 -3.6530 -3.6361 -3.6041
 -3.5586 -3.5130 -3.4960 -3.5279 -3.5876 -3.7613 -3.9358 -4.1054 -4.2687 -4.4250
 -4.5749
 -3.3940 -3.4292 -3.4762 -3.5322 -3.5893 -3.6399 -3.6775 -3.6976 -3.6986 -3.6810
 -3.6458 -3.5969 -3.5544 -3.5577 -3.6058 -3.7742 -3.9476 -4.1162 -4.2788 -4.4347
 -4.5837 -4.7267
 -3.3672 -3.3952 -3.4324 -3.4803 -3.5338 -3.5870 -3.6350 -3.6739 -3.7005 -3.7113
 -3.7017 -3.6726 -3.6305 -3.6025 -3.6278 -3.7841 -3.9561 -4.1239 -4.2861 -4.4420
 -4.5907 -4.7331 -4.8698 -5.0017
