 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
  0.3149  0.2401  0.1790  0.1489  0.1495  0.1680  0.1959  0.2251  0.2436  0.2384
  0.2225  0.1854  0.1294  0.0711  0.0046 -0.1716 -0.3470 -0.5183 -0.6829
  0.3718  0.3045  0.2397  0.1850  0.1432  0.1165  0.1054  0.1077  0.1187  0.1334
  0.1450  0.1415  0.1097  0.0524 -0.0152 -0.1914 -0.3655 -0.5361 -0.7004 -0.8581
  0.4069  0.3467  0.2835  0.2196  0.1585  0.1077  0.0714  0.0512  0.0472  0.0585
  0.0753  0.0880  0.0772  0.0305 -0.0338 -0.2079 -0.3807 -0.5503 -0.7142 -0.8709
 -1.0211
  0.4202  0.3667  0.3104  0.2527  0.1954  0.1416  0.0939  0.0556  0.0291  0.0137
  0.0134  0.0249  0.0319  0.0054 -0.0512 -0.2211 -0.3926 -0.5609 -0.7244 -0.8808
 -1.0302 -1.1735
  0.4132  0.3671  0.3181  0.2671  0.2151  0.1644  0.1174  0.0769  0.0430  0.0154
 -0.0074 -0.0219 -0.0211 -0.0301 -0.0720 -0.2325 -0.4019 -0.5687 -0.7318 -0.8882
 -1.0374 -1.1800 -1.3170 -1.4491
  0.3851  0.3478  0.3074  0.2642  0.2191  0.1728  0.1273  0.0852  0.0487  0.0178
 -0.0102 -0.0378 -0.0586 -0.0699 -0.1015 -0.2444 -0.4100 -0.5744 -0.7364 -0.8932
 -1.0427 -1.1852 -1.3216 -1.4528 -1.5794 -1.7020 -1.8212 -1.9373 -2.0503 -2.1599
  0.3346  0.3070  0.2766  0.2430  0.2062  0.1668  0.1254  0.0841  0.0450  0.0102
 -0.0208 -0.0509 -0.0826 -0.1040 -0.1328 -0.2612 -0.4184 -0.5793 -0.7389 -0.8955
 -1.0459 -1.1890 -1.3253 -1.4561 -1.5819 -1.7034 -1.8212 -1.9356 -2.0470 -2.1557
 -2.2617
  0.2635  0.2437  0.2232  0.2007  0.1742  0.1438  0.1095  0.0725  0.0345 -0.0025
 -0.0371 -0.0696 -0.1027 -0.1346 -0.1624 -0.2828 -0.4297 -0.5850 -0.7408 -0.8955
 -1.0464 -1.1908 -1.3279 -1.4588 -1.5842 -1.7051 -1.8219 -1.9351 -2.0450 -2.1521
 -2.2569
  0.1782  0.1622  0.1481  0.1353  0.1199  0.1003  0.0755  0.0460  0.0127 -0.0227
 -0.0583 -0.0931 -0.1274 -0.1620 -0.1925 -0.3060 -0.4453 -0.5945 -0.7458 -0.8972
 -1.0471 -1.1926 -1.3312 -1.4631 -1.5890 -1.7098 -1.8262 -1.9387 -2.0476 -2.1535
 -2.2567
  0.0876  0.0708  0.0584  0.0507  0.0443  0.0349  0.0212  0.0016 -0.0237 -0.0535
 -0.0863 -0.1206 -0.1553 -0.1902 -0.2239 -0.3288 -0.4599 -0.6028 -0.7497 -0.8969
 -1.0438 -1.1886 -1.3285 -1.4620 -1.5890 -1.7103 -1.8268 -1.9389 -2.0472 -2.1521
 -2.2561
 -0.0063 -0.0252 -0.0381 -0.0462 -0.0499 -0.0515 -0.0557 -0.0648 -0.0798 -0.1008
 -0.1269 -0.1570 -0.1895 -0.2232 -0.2573 -0.3548 -0.4768 -0.6125 -0.7546 -0.8981
 -1.0415 -1.1838 -1.3234 -1.4582 -1.5869 -1.7095 -1.8267 -1.9392 -2.0474 -2.1520
 -2.2533
 -0.1035 -0.1258 -0.1375 -0.1492 -0.1535 -0.1535 -0.1523 -0.1526 -0.1577 -0.1684
 -0.1851 -0.2074 -0.2342 -0.2642 -0.2927 -0.3840 -0.4960 -0.6236 -0.7605
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F322W2
  0.3333  0.3003  0.2753  0.2581  0.2481  0.2423  0.2376  0.2318  0.2252  0.2186
  0.2059  0.1778  0.1297  0.0670 -0.0047 -0.1776 -0.3483 -0.5163 -0.6819
  0.3232  0.2748  0.2356  0.2053  0.1832  0.1686  0.1595  0.1527  0.1490  0.1493
  0.1489  0.1368  0.1008  0.0428 -0.0244 -0.1983 -0.3684 -0.5348 -0.6984 -0.8558
  0.3616  0.3039  0.2493  0.1874  0.1451  0.1148  0.0958  0.0846  0.0794  0.0808
  0.0869  0.0893  0.0716  0.0235 -0.0410 -0.2142 -0.3842 -0.5496 -0.7118 -0.8683
 -1.0186
  0.4074  0.3484  0.2863  0.2225  0.1618  0.1090  0.0679  0.0406  0.0252  0.0200
  0.0233  0.0317  0.0328  0.0030 -0.0545 -0.2253 -0.3957 -0.5607 -0.7221 -0.8779
 -1.0273 -1.1706
  0.4243  0.3717  0.3153  0.2557  0.1960  0.1395  0.0887  0.0458  0.0125 -0.0100
