 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
 -4.4762 -4.6094 -4.7310 -4.7850 -4.8504 -4.9172 -4.9781 -5.0379 -5.1044 -5.1856
 -5.2634 -5.3398 -5.4138 -5.4858 -5.5560 -5.7222 -5.8746 -6.0187 -6.1637
 -4.5430 -4.6080 -4.6803 -4.7632 -4.8544 -4.9348 -5.0042 -5.0715 -5.1387 -5.2154
 -5.2929 -5.3695 -5.4444 -5.5177 -5.5893 -5.7594 -5.9136 -6.0565 -6.2081 -6.3668
 -4.5630 -4.6217 -4.6873 -4.7595 -4.8384 -4.9247 -5.0116 -5.0882 -5.1600 -5.2326
 -5.3084 -5.3841 -5.4589 -5.5326 -5.6048 -5.7769 -5.9329 -6.0757 -6.2275 -6.3851
 -6.5366
 -4.5916 -4.6444 -4.7044 -4.7710 -4.8435 -4.9203 -5.0001 -5.0835 -5.1651 -5.2431
 -5.3183 -5.3923 -5.4658 -5.5388 -5.6111 -5.7851 -5.9446 -6.0925 -6.2417 -6.3983
 -6.5496 -6.6941
 -4.6320 -4.6761 -4.7292 -4.7899 -4.8572 -4.9291 -5.0034 -5.0795 -5.1591 -5.2402
 -5.3199 -5.3964 -5.4699 -5.5417 -5.6129 -5.7875 -5.9505 -6.1016 -6.2520 -6.4078
 -6.5589 -6.7034 -6.8413 -6.9735
 -4.6828 -4.7198 -4.7639 -4.8168 -4.8773 -4.9439 -5.0140 -5.0862 -5.1605 -5.2367
 -5.3142 -5.3918 -5.4676 -5.5413 -5.6130 -5.7867 -5.9520 -6.1065 -6.2588 -6.4143
 -6.5657 -6.7102 -6.8482 -6.9802 -7.1069 -7.2291 -7.3474 -7.4623 -7.5742 -7.6835
 -4.7413 -4.7738 -4.8099 -4.8546 -4.9065 -4.9659 -5.0305 -5.0982 -5.1693 -5.2417
 -5.3148 -5.3884 -5.4623 -5.5359 -5.6085 -5.7840 -5.9503 -6.1077 -6.2617 -6.4178
 -6.5701 -6.7152 -6.8534 -6.9854 -7.1120 -7.2337 -7.3510 -7.4646 -7.5749 -7.6825
 -7.7882
 -4.8045 -4.8345 -4.8666 -4.9043 -4.9479 -4.9980 -5.0549 -5.1168 -5.1835 -5.2525
 -5.3224 -5.3926 -5.4627 -5.5331 -5.6038 -5.7786 -5.9465 -6.1058 -6.2608 -6.4178
 -6.5718 -6.7182 -6.8570 -6.9894 -7.1161 -7.2376 -7.3544 -7.4670 -7.5763 -7.6826
 -7.7864
 -4.8697 -4.8987 -4.9297 -4.9665 -5.0022 -5.0445 -5.0924 -5.1460 -5.2062 -5.2706
 -5.3369 -5.4041 -5.4713 -5.5384 -5.6059 -5.7755 -5.9428 -6.1026 -6.2591 -6.4165
 -6.5727 -6.7214 -6.8617 -6.9950 -7.1222 -7.2439 -7.3609 -7.4735 -7.5823 -7.6876
 -7.7897
 -4.9342 -4.9628 -4.9943 -5.0282 -5.0643 -5.1024 -5.1428 -5.1877 -5.2383 -5.2960
 -5.3570 -5.4201 -5.4841 -5.5483 -5.6127 -5.7747 -5.9377 -6.0978 -6.2535 -6.4094
 -6.5664 -6.7179 -6.8606 -6.9953 -7.1234 -7.2458 -7.3631 -7.4757 -7.5842 -7.6890
 -7.7923
 -4.9954 -5.0278 -5.0614 -5.0961 -5.1317 -5.1682 -5.2054 -5.2436 -5.2852 -5.3334
 -5.3871 -5.4443 -5.5036 -5.5643 -5.6254 -5.7798 -5.9361 -6.0932 -6.2479 -6.4022
 -6.5577 -6.7105 -6.8561 -6.9934 -7.1231 -7.2466 -7.3646 -7.4777 -7.5865 -7.6913
 -7.7926
 -5.0523 -5.1071 -5.1511 -5.1875 -5.2194 -5.2494 -5.2796 -5.3117 -5.3468 -5.3862
 -5.4304 -5.4797 -5.5324 -5.5876 -5.6446 -5.7907 -5.9397 -6.0912 -6.2439
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F480M
 -4.5498 -4.6432 -4.7194 -4.7812 -4.8473 -4.9154 -4.9843 -5.0538 -5.1189 -5.1975
 -5.2781 -5.3568 -5.4331 -5.5070 -5.5785 -5.7475 -5.9020 -6.0446 -6.1835
 -4.5375 -4.6068 -4.6925 -4.7842 -4.8573 -4.9288 -5.0024 -5.0751 -5.1453 -5.2253
 -5.3067 -5.3864 -5.4639 -5.5390 -5.6117 -5.7833 -5.9387 -6.0787 -6.2140 -6.3640
 -4.5444 -4.6061 -4.6752 -4.7543 -4.8465 -4.9335 -5.0096 -5.0850 -5.1583 -5.2360
 -5.3172 -5.3974 -5.4756 -5.5517 -5.6254 -5.7998 -5.9576 -6.0987 -6.2348 -6.3831
 -6.5331
 -4.5601 -4.6172 -4.6804 -4.7502 -4.8276 -4.9132 -5.0041 -5.0880 -5.1648 -5.2399
 -5.3194 -5.3992 -5.4776 -5.5542 -5.6287 -5.8056 -5.9671 -6.1120 -6.2501 -6.3968
 -6.5458 -6.6901
 -4.5836 -4.6357 -4.6943 -4.7590 -4.8300 -4.9069 -4.9883 -5.0737 -5.1603 -5.2407
 -5.3191 -5.3975 -5.4752 -5.5517 -5.6265 -5.8054 -5.9705 -6.1201 -6.2611 -6.4067
 -6.5549 -6.6990 -6.8371 -6.9700
 -4.6174 -4.6622 -4.7150 -4.7747 -4.8407 -4.9122 -4.9880 -5.0666 -5.1473 -5.2298
 -5.3127 -5.3935 -5.4715 -5.5474 -5.6219 -5.8016 -5.9696 -6.1240 -6.2684 -6.4136
 -6.5614 -6.7055 -6.8435 -6.9758 -7.1030 -7.2258 -7.3446 -7.4598 -7.5718 -7.6809
 -4.6600 -4.6985 -4.7442 -4.7972 -4.8575 -4.9240 -4.9952 -5.0697 -5.1460 -5.2232
 -5.3020 -5.3825 -5.4624 -5.5404 -5.6159 -5.7960 -5.9660 -6.1241 -6.2721 -6.4180
 -6.5656 -6.7101 -6.8483 -6.9806 -7.1074 -7.2294 -7.3472 -7.4613 -7.5722 -7.6802
 -7.7856
 -4.7097 -4.7459 -4.7839 -4.8293 -4.8822 -4.9423 -5.0083 -5.0783 -5.1511 -5.2250
 -5.2997 -5.3757 -5.4524 -5.5293 -5.6055 -5.7888 -5.9605 -6.1212 -6.2724 -6.4195
 -6.5676 -6.7127 -6.8516 -6.9843 -7.1112 -7.2329 -7.3501 -7.4633 -7.5731 -7.6798
 -7.7838
 -4.7640 -4.8003 -4.8344 -4.8727 -4.9179 -4.9703 -5.0297 -5.0942 -5.1627 -5.2335
 -5.3052 -5.3778 -5.4509 -5.5243 -5.5979 -5.7804 -5.9549 -6.1181 -6.2717 -6.4203
 -6.5693 -6.7159 -6.8560 -6.9895 -7.1169 -7.2389 -7.3563 -7.4695 -7.5789 -7.6846
 -7.7869
 -4.8199 -4.8574 -4.8911 -4.9261 -4.9643 -5.0090 -5.0600 -5.1172 -5.1798 -5.2462
 -5.3146 -5.3840 -5.4540 -5.5242 -5.5946 -5.7712 -5.9449 -6.1104 -6.2659 -6.4154
 -6.5647 -6.7129 -6.8548 -6.9895 -7.1178 -7.2404 -7.3581 -7.4711 -7.5801 -7.6854
 -7.7892
 -4.8735 -4.9163 -4.9529 -4.9870 -5.0206 -5.0591 -5.1028 -5.1517 -5.2064 -5.2669
 -5.3307 -5.3964 -5.4631 -5.5303 -5.5978 -5.7670 -5.9364 -6.1015 -6.2587 -6.4090
 -6.5577 -6.7065 -6.8506 -6.9875 -7.1172 -7.2409 -7.3593 -7.4728 -7.5820 -7.6873
 -7.7889
 -4.9238 -4.9770 -5.0196 -5.0548 -5.0867 -5.1194 -5.1569 -5.1992 -5.2457 -5.2980
 -5.3555 -5.4163 -5.4789 -5.5427 -5.6071 -5.7690 -5.9319 -6.0938 -6.2511
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F480M
 -4.6071 -4.6689 -4.7237 -4.7863 -4.8503 -4.9175 -4.9906 -5.0629 -5.1283 -5.2050
 -5.2875 -5.3681 -5.4463 -5.5219 -5.5949 -5.7668 -5.9238 -6.0669 -6.2017
 -4.5495 -4.6397 -4.7199 -4.7848 -4.8570 -4.9315 -5.0072 -5.0831 -5.1533 -5.2336
 -5.3168 -5.3986 -5.4781 -5.5551 -5.6295 -5.8043 -5.9627 -6.1038 -6.2336 -6.3663
 -4.5403 -4.6038 -4.6853 -4.7784 -4.8538 -4.9310 -5.0109 -5.0899 -5.1650 -5.2429
 -5.3260 -5.4082 -5.4885 -5.5666 -5.6421 -5.8198 -5.9808 -6.1236 -6.2543 -6.3875
 -6.5294
 -4.5464 -4.6039 -4.6688 -4.7460 -4.8377 -4.9270 -5.0072 -5.0884 -5.1678 -5.2437
 -5.3255 -5.4075 -5.4882 -5.5669 -5.6432 -5.8235 -5.9877 -6.1344 -6.2686 -6.4023
 -6.5426 -6.6848
 -4.5588 -4.6142 -4.6741 -4.7414 -4.8182 -4.9040 -4.9964 -5.0834 -5.1646 -5.2426
 -5.3208 -5.4021 -5.4826 -5.5615 -5.6385 -5.8209 -5.9883 -6.1396 -6.2781 -6.4129
 -6.5520 -6.6934 -6.8311 -6.9639
 -4.5779 -4.6298 -4.6870 -4.7495 -4.8195 -4.8962 -4.9784 -5.0650 -5.1539 -5.2383
 -5.3162 -5.3953 -5.4750 -5.5538 -5.6309 -5.8149 -5.9851 -6.1408 -6.2838 -6.4204
 -6.5588 -6.6995 -6.8370 -6.9694 -7.0971 -7.2204 -7.3398 -7.4555 -7.5678 -7.6769
 -4.6051 -4.6514 -4.7045 -4.7635 -4.8284 -4.8996 -4.9761 -5.0559 -5.1381 -5.2223
