 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
 -1.4168 -1.3860 -1.3336 -1.3115 -1.3327 -1.3549 -1.3487 -1.3298 -1.3249 -1.3410
 -1.3702 -1.4076 -1.4473 -1.4885 -1.5331 -1.6519 -1.7777 -1.9063 -2.0325
 -1.4261 -1.4273 -1.4164 -1.4057 -1.3959 -1.3854 -1.3764 -1.3716 -1.3736 -1.3837
 -1.4031 -1.4326 -1.4704 -1.5131 -1.5580 -1.6752 -1.7977 -1.9235 -2.0485 -2.1716
 -1.4332 -1.4505 -1.4631 -1.4648 -1.4507 -1.4324 -1.4212 -1.4169 -1.4177 -1.4237
 -1.4374 -1.4607 -1.4944 -1.5360 -1.5806 -1.6966 -1.8163 -1.9391 -2.0623 -2.1833
 -2.3014
 -1.4381 -1.4556 -1.4737 -1.4888 -1.4971 -1.4959 -1.4831 -1.4657 -1.4572 -1.4610
 -1.4731 -1.4919 -1.5193 -1.5572 -1.6009 -1.7161 -1.8335 -1.9531 -2.0740 -2.1932
 -2.3094 -2.4227
 -1.4508 -1.4641 -1.4802 -1.4971 -1.5124 -1.5232 -1.5277 -1.5259 -1.5185 -1.5112
 -1.5136 -1.5274 -1.5487 -1.5798 -1.6202 -1.7336 -1.8495 -1.9662 -2.0844 -2.2020
 -2.3169 -2.4287 -2.5374 -2.6435
 -1.4755 -1.4824 -1.4933 -1.5070 -1.5220 -1.5368 -1.5489 -1.5571 -1.5620 -1.5652
 -1.5679 -1.5747 -1.5894 -1.6116 -1.6436 -1.7497 -1.8641 -1.9786 -2.0939 -2.2096
 -2.3236 -2.4345 -2.5422 -2.6469 -2.7490 -2.8489 -2.9471 -3.0446 -3.1418 -3.2362
 -1.5129 -1.5132 -1.5174 -1.5253 -1.5363 -1.5497 -1.5639 -1.5770 -1.5882 -1.5980
 -1.6082 -1.6200 -1.6345 -1.6525 -1.6773 -1.7678 -1.8777 -1.9901 -2.1027 -2.2161
 -2.3291 -2.4397 -2.5469 -2.6509 -2.7519 -2.8503 -2.9468 -3.0414 -3.1357 -3.2302
 -3.3224
