 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.2918 -1.2215 -1.1602 -1.1079 -1.0652 -1.0327 -1.0106 -0.9984 -0.9954 -1.0015
 -1.0110 -1.0159 -1.0159 -1.0099 -0.9946 -0.9390 -0.8996 -0.8823 -0.8862 -0.9052
 -0.9309 -0.9594 -0.9897 -1.0218 -1.0555 -1.0912 -1.1293 -1.1722 -1.2205 -1.2703
 -1.2630 -1.2058 -1.1538 -1.1078 -1.0674 -1.0329 -1.0049 -0.9843 -0.9708 -0.9634
 -0.9612 -0.9639 -0.9682 -0.9719 -0.9703 -0.9358 -0.9008 -0.8851 -0.8895 -0.9102
 -0.9388 -0.9698 -1.0018 -1.0346 -1.0684 -1.1034 -1.1401 -1.1790 -1.2226 -1.2723
 -1.3245
 -1.2095 -1.1674 -1.1279 -1.0918 -1.0587 -1.0283 -1.0008 -0.9770 -0.9581 -0.9444
 -0.9347 -0.9283 -0.9251 -0.9258 -0.9287 -0.9194 -0.8962 -0.8827 -0.8875 -0.9092
 -0.9412 -0.9760 -1.0109 -1.0457 -1.0808 -1.1161 -1.1525 -1.1901 -1.2300 -1.2742
 -1.3256
 -1.1318 -1.1045 -1.0792 -1.0552 -1.0323 -1.0101 -0.9881 -0.9667 -0.9470 -0.9303
 -0.9169 -0.9067 -0.8988 -0.8932 -0.8918 -0.8890 -0.8819 -0.8753 -0.8811 -0.9032
 -0.9376 -0.9767 -1.0160 -1.0543 -1.0918 -1.1289 -1.1660 -1.2035 -1.2422 -1.2830
 -1.3283
 -1.0382 -1.0247 -1.0120 -0.9995 -0.9874 -0.9750 -0.9615 -0.9465 -0.9307 -0.9151
 -0.9010 -0.8891 -0.8795 -0.8719 -0.8666 -0.8610 -0.8598 -0.8620 -0.8709 -0.8928
 -0.9276 -0.9698 -1.0137 -1.0567 -1.0980 -1.1380 -1.1772 -1.2159 -1.2547 -1.2942
 -1.3354
 -0.9370 -0.9325 -0.9303 -0.9278 -0.9254 -0.9226 -0.9183 -0.9119 -0.9031 -0.8925
 -0.8811 -0.8702 -0.8607 -0.8530 -0.8470 -0.8392 -0.8383 -0.8450 -0.8582 -0.8806
 -0.9146 -0.9577 -1.0048 -1.0524 -1.0985 -1.1426 -1.1851 -1.2263 -1.2666 -1.3067
 -1.3473
 -0.8300 -0.8347 -0.8398 -0.8452 -0.8505 -0.8555 -0.8597 -0.8619 -0.8614 -0.8583
 -0.8527 -0.8458 -0.8386 -0.8323 -0.8330 -0.8236 -0.8174 -0.8243 -0.8430
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.6735 -1.6277 -1.5922 -1.5619 -1.5350 -1.5023 -1.4543 -1.3895 -1.3258 -1.2659
 -1.2074 -1.1490 -1.0917 -1.0382 -0.9901 -0.8941 -0.8304 -0.7985 -0.7955
 -1.5521 -1.4993 -1.4608 -1.4320 -1.4081 -1.3846 -1.3531 -1.3096 -1.2663 -1.2244
 -1.1814 -1.1355 -1.0871 -1.0395 -0.9958 -0.9086 -0.8514 -0.8227 -0.8194 -0.8333
 -1.4664 -1.4047 -1.3604 -1.3291 -1.3064 -1.2882 -1.2688 -1.2414 -1.2126 -1.1841
 -1.1543 -1.1210 -1.0826 -1.0413 -1.0016 -0.9216 -0.8693 -0.8428 -0.8391 -0.8523
 -0.8750
 -1.4151 -1.3358 -1.2804 -1.2481 -1.2251 -1.2087 -1.1952 -1.1793 -1.1611 -1.1425
 -1.1230 -1.1010 -1.0739 -1.0406 -1.0054 -0.9318 -0.8836 -0.8589 -0.8552 -0.8679
 -0.8904 -0.9180
 -1.3956 -1.3010 -1.2300 -1.1800 -1.1485 -1.1335 -1.1299 -1.1243 -1.1145 -1.1024
 -1.0891 -1.0747 -1.0576 -1.0346 -1.0056 -0.9385 -0.8938 -0.8710 -0.8678 -0.8805
 -0.9033 -0.9312 -0.9618 -0.9951
 -1.3988 -1.3022 -1.2210 -1.1555 -1.1067 -1.0733 -1.0553 -1.0516 -1.0549 -1.0579
 -1.0552 -1.0467 -1.0349 -1.0204 -1.0001 -0.9412 -0.9000 -0.8791 -0.8768 -0.8898
 -0.9137 -0.9426 -0.9739 -1.0070 -1.0420 -1.0791 -1.1189 -1.1632 -1.2123 -1.2618
 -1.3977 -1.3046 -1.2240 -1.1562 -1.1008 -1.0580 -1.0272 -1.0068 -0.9950 -0.9918
 -0.9961 -1.0020 -1.0030 -0.9976 -0.9864 -0.9397 -0.9022 -0.8832 -0.8818 -0.8956
 -0.9207 -0.9516 -0.9845 -1.0186 -1.0537 -1.0901 -1.1284 -1.1692 -1.2139 -1.2639
 -1.3157
 -1.3834 -1.2983 -1.2228 -1.1573 -1.1021 -1.0564 -1.0198 -0.9917 -0.9715 -0.9576
 -0.9492 -0.9465 -0.9491 -0.9532 -0.9547 -0.9327 -0.9001 -0.8833 -0.8827 -0.8971
 -0.9210 -0.9569 -0.9924 -1.0285 -1.0648 -1.1016 -1.1395 -1.1783 -1.2197 -1.2656
 -1.3171
 -1.3443 -1.2744 -1.2075 -1.1489 -1.0979 -1.0542 -1.0172 -0.9861 -0.9610 -0.9416
 -0.9269 -0.9163 -0.9094 -0.9070 -0.9085 -0.9093 -0.8929 -0.8791 -0.8798 -0.8946
 -0.9219 -0.9577 -0.9967 -1.0360 -1.0747 -1.1132 -1.1519 -1.1911 -1.2313 -1.2737
 -1.3200
 -1.2817 -1.2273 -1.1740 -1.1254 -1.0818 -1.0436 -1.0101 -0.9806 -0.9547 -0.9326
 -0.9143 -0.8997 -0.8882 -0.8798 -0.8748 -0.8744 -0.8745 -0.8706 -0.8730 -0.8878
 -0.9151 -0.9523 -0.9945 -1.0378 -1.0801 -1.1214 -1.1621 -1.2023 -1.2426 -1.2839
 -1.3266
 -1.2010 -1.1604 -1.1209 -1.0830 -1.0488 -1.0183 -0.9911 -0.9664 -0.9437 -0.9228
 -0.9040 -0.8875 -0.8738 -0.8627 -0.8542 -0.8454 -0.8480 -0.8542 -0.8626 -0.8782
 -0.9049 -0.9422 -0.9865 -1.0335 -1.0802 -1.1253 -1.1691 -1.2117 -1.2535 -1.2952
 -1.3373
 -1.1068 -1.0783 -1.0504 -1.0235 -0.9988 -0.9766 -0.9569 -0.9388 -0.9218 -0.9054
 -0.8894 -0.8743 -0.8605 -0.8485 -0.8467 -0.8223 -0.8134 -0.8299 -0.8486
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.0583 -2.0123 -1.9690 -1.9221 -1.8695 -1.7962 -1.6860 -1.5406 -1.4076 -1.3016
 -1.2173 -1.1472 -1.0872 -1.0350 -0.9891 -0.8982 -0.8342 -0.7975 -0.7857
 -1.8862 -1.8343 -1.7911 -1.7507 -1.7068 -1.6517 -1.5718 -1.4620 -1.3592 -1.2730
 -1.2012 -1.1392 -1.0843 -1.0358 -0.9932 -0.9094 -0.8527 -0.8200 -0.8099 -0.8186
 -1.7551 -1.6929 -1.6447 -1.6054 -1.5691 -1.5295 -1.4748 -1.3949 -1.3151 -1.2452
 -1.1850 -1.1313 -1.0821 -1.0372 -0.9972 -0.9190 -0.8669 -0.8376 -0.8287 -0.8367
 -0.8571
 -1.6597 -1.5865 -1.5299 -1.4862 -1.4510 -1.4195 -1.3840 -1.3297 -1.2695 -1.2140
 -1.1647 -1.1199 -1.0775 -1.0371 -0.9999 -0.9263 -0.8780 -0.8512 -0.8435 -0.8513
 -0.8710 -0.8982
 -1.5715 -1.4926 -1.4344 -1.3891 -1.3528 -1.3233 -1.2968 -1.2633 -1.2205 -1.1779
 -1.1388 -1.1029 -1.0682 -1.0337 -1.0002 -0.9312 -0.8860 -0.8615 -0.8550 -0.8630
 -0.8825 -0.9095 -0.9408 -0.9753
 -1.5332 -1.4309 -1.3500 -1.2907 -1.2514 -1.2275 -1.2108 -1.1933 -1.1679 -1.1379
 -1.1081 -1.0799 -1.0527 -1.0253 -0.9968 -0.9333 -0.8911 -0.8686 -0.8632 -0.8719
 -0.8915 -0.9190 -0.9508 -0.9852 -1.0219 -1.0610 -1.1031 -1.1493 -1.1999 -1.2497
 -1.5232 -1.4138 -1.3210 -1.2452 -1.1870 -1.1450 -1.1167 -1.1004 -1.0905 -1.0813
 -1.0686 -1.0516 -1.0316 -1.0105 -0.9884 -0.9325 -0.8932 -0.8726 -0.8683 -0.8777
 -0.8979 -0.9262 -0.9592 -0.9946 -1.0315 -1.0700 -1.1104 -1.1535 -1.2004 -1.2517
 -1.3030
 -1.5197 -1.4092 -1.3132 -1.2316 -1.1643 -1.1113 -1.0715 -1.0424 -1.0214 -1.0070
 -0.9993 -0.9965 -0.9933 -0.9856 -0.9724 -0.9283 -0.8923 -0.8736 -0.8703 -0.8802
 -0.9011 -0.9305 -0.9653 -1.0025 -1.0406 -1.0795 -1.1198 -1.1613 -1.2055 -1.2526
 -1.3044
 -1.5135 -1.4049 -1.3100 -1.2274 -1.1573 -1.0993 -1.0529 -1.0168 -0.9893 -0.9684
 -0.9525 -0.9416 -0.9360 -0.9349 -0.9342 -0.9175 -0.8876 -0.8712 -0.8692 -0.8798
 -0.9014 -0.9318 -0.9686 -1.0084 -1.0488 -1.0894 -1.1303 -1.1718 -1.2144 -1.2591
 -1.3071
 -1.4945 -1.3954 -1.3045 -1.2245 -1.1549 -1.0958 -1.0469 -1.0069 -0.9748 -0.9495
 -0.9296 -0.9139 -0.9017 -0.8934 -0.8892 -0.8883 -0.8785 -0.8655 -0.8648 -0.8758
 -0.8976 -0.9287 -0.9671 -1.0095 -1.0529 -1.0960 -1.1388 -1.1812 -1.2239 -1.2675
 -1.3128
 -1.4541 -1.3677 -1.2875 -1.2134 -1.1474 -1.0904 -1.0420 -1.0014 -0.9676 -0.9397
 -0.9168 -0.8981 -0.8829 -0.8707 -0.8613 -0.8526 -0.8550 -0.8553 -0.8572 -0.8690
 -0.8907 -0.9220 -0.9613 -1.0059 -1.0525 -1.0989 -1.1445 -1.1890 -1.2330 -1.2770
 -1.3214
 -1.3918 -1.3200 -1.2515 -1.1876 -1.1283 -1.0759 -1.0307 -0.9921 -0.9594 -0.9316
 -0.9078 -0.8875 -0.8704 -0.8562 -0.8505 -0.8104 -0.8171 -0.8406 -0.8464
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.2805 -2.2445 -2.2059 -2.1568 -2.0751 -1.9591 -1.8126 -1.6391 -1.4567 -1.3203
 -1.2213 -1.1450 -1.0829 -1.0306 -0.9855 -0.8967 -0.8348 -0.7967 -0.7813
 -2.0836 -2.0410 -2.0027 -1.9611 -1.9081 -1.8337 -1.7222 -1.5653 -1.4171 -1.2995
 -1.2098 -1.1392 -1.0808 -1.0314 -0.9888 -0.9062 -0.8501 -0.8167 -0.8042 -0.8100
 -1.9239 -1.8701 -1.8271 -1.7886 -1.7473 -1.6948 -1.6173 -1.5009 -1.3818 -1.2806
 -1.1998 -1.1346 -1.0799 -1.0328 -0.9922 -0.9141 -0.8624 -0.8324 -0.8219 -0.8276
 -0.8462
 -1.8039 -1.7359 -1.6833 -1.6413 -1.6044 -1.5657 -1.5156 -1.4353 -1.3426 -1.2579
 -1.1869 -1.1281 -1.0776 -1.0334 -0.9946 -0.9203 -0.8719 -0.8445 -0.8357 -0.8417
 -0.8595 -0.8859
 -1.7086 -1.6335 -1.5718 -1.5226 -1.4830 -1.4488 -1.4141 -1.3641 -1.2966 -1.2287
 -1.1685 -1.1171 -1.0721 -1.0317 -0.9953 -0.9245 -0.8789 -0.8537 -0.8462 -0.8528
 -0.8703 -0.8962 -0.9275 -0.9620
 -1.6197 -1.5295 -1.4626 -1.4143 -1.3771 -1.3458 -1.3175 -1.2870 -1.2428 -1.1919
 -1.1434 -1.1002 -1.0616 -1.0262 -0.9933 -0.9265 -0.8834 -0.8602 -0.8538 -0.8610
 -0.8787 -0.9047 -0.9363 -0.9712 -1.0087 -1.0489 -1.0924 -1.1400 -1.1912 -1.2412
 -1.5894 -1.4813 -1.3917 -1.3218 -1.2700 -1.2338 -1.2102 -1.1936 -1.1736 -1.1444
 -1.1105 -1.0768 -1.0453 -1.0158 -0.9875 -0.9260 -0.8854 -0.8640 -0.8586 -0.8665
 -0.8848 -0.9111 -0.9435 -0.9792 -1.0171 -1.0567 -1.0986 -1.1430 -1.1911 -1.2430
 -1.2943
 -1.5797 -1.4656 -1.3668 -1.2838 -1.2171 -1.1657 -1.1273 -1.0995 -1.0793 -1.0629
 -1.0493 -1.0355 -1.0186 -0.9984 -0.9764 -0.9229 -0.8848 -0.8652 -0.8608 -0.8692
 -0.8881 -0.9152 -0.9486 -0.9858 -1.0249 -1.0650 -1.1064 -1.1495 -1.1948 -1.2434
 -1.2960
 -1.5742 -1.4594 -1.3579 -1.2700 -1.1959 -1.1355 -1.0879 -1.0513 -1.0230 -1.0003
 -0.9821 -0.9694 -0.9619 -0.9566 -0.9492 -0.9152 -0.8809 -0.8632 -0.8601 -0.8692
 -0.8889 -0.9169 -0.9517 -0.9909 -1.0319 -1.0736 -1.1158 -1.1587 -1.2028 -1.2490
 -1.2982
 -1.5698 -1.4570 -1.3556 -1.2666 -1.1897 -1.1250 -1.0718 -1.0291 -0.9954 -0.9688
 -0.9472 -0.9296 -0.9160 -0.9070 -0.9021 -0.8942 -0.8741 -0.8584 -0.8566 -0.8662
 -0.8862 -0.9149 -0.9508 -0.9919 -1.0353 -1.0792 -1.1231 -1.1669 -1.2110 -1.2563
 -1.3028
 -1.5521 -1.4471 -1.3509 -1.2632 -1.1868 -1.1209 -1.0654 -1.0195 -0.9821 -0.9520
 -0.9276 -0.9078 -0.8915 -0.8782 -0.8681 -0.8581 -0.8564 -0.8502 -0.8500 -0.8605
 -0.8807 -0.9098 -0.9464 -0.9889 -1.0347 -1.0814 -1.1278 -1.1736 -1.2189 -1.2643
 -1.3098
 -1.5211 -1.4208 -1.3334 -1.2528 -1.1793 -1.1149 -1.0597 -1.0131 -0.9744 -0.9425
 -0.9160 -0.8942 -0.8761 -0.8610 -0.8472 -0.8069 -0.8278 -0.8386 -0.8403
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.4936 -2.4767 -2.4518 -2.4094 -2.3131 -2.1636 -1.9708 -1.7435 -1.5086 -1.3395
 -1.2246 -1.1415 -1.0771 -1.0244 -0.9797 -0.8925 -0.8320 -0.7937 -0.7773
 -2.2819 -2.2563 -2.2302 -2.1943 -2.1370 -2.0440 -1.8966 -1.6836 -1.4815 -1.3269
 -1.2177 -1.1379 -1.0760 -1.0253 -0.9825 -0.9005 -0.8451 -0.8113 -0.7972 -0.8005
 -2.0987 -2.0604 -2.0289 -1.9963 -1.9535 -1.8887 -1.7858 -1.6267 -1.4582 -1.3185
 -1.2142 -1.1367 -1.0764 -1.0271 -0.9856 -0.9072 -0.8555 -0.8250 -0.8134 -0.8174
 -0.8341
 -1.9520 -1.8972 -1.8553 -1.8201 -1.7846 -1.7396 -1.6731 -1.5630 -1.4294 -1.3071
 -1.2098 -1.1352 -1.0766 -1.0286 -0.9882 -0.9125 -0.8637 -0.8357 -0.8259 -0.8306
 -0.8468 -0.8720
 -1.8421 -1.7713 -1.7156 -1.6719 -1.6352 -1.5995 -1.5561 -1.4874 -1.3893 -1.2881
 -1.2007 -1.1308 -1.0748 -1.0287 -0.9895 -0.9162 -0.8698 -0.8438 -0.8353 -0.8408
 -0.8569 -0.8815 -0.9124 -0.9473
 -1.7299 -1.6603 -1.6025 -1.5528 -1.5110 -1.4753 -1.4415 -1.4003 -1.3358 -1.2582
 -1.1844 -1.1215 -1.0697 -1.0262 -0.9890 -0.9183 -0.8740 -0.8498 -0.8422 -0.8484
 -0.8647 -0.8892 -0.9200 -0.9551 -0.9935 -1.0348 -1.0796 -1.1290 -1.1815 -1.2324
 -1.6578 -1.5602 -1.4845 -1.4288 -1.3885 -1.3577 -1.3308 -1.3044 -1.2680 -1.2158
 -1.1584 -1.1054 -1.0595 -1.0202 -0.9857 -0.9183 -0.8760 -0.8535 -0.8468 -0.8535
 -0.8703 -0.8950 -0.9261 -0.9618 -1.0004 -1.0412 -1.0844 -1.1304 -1.1804 -1.2336
 -1.2857
 -1.6345 -1.5232 -1.4281 -1.3509 -1.2909 -1.2460 -1.2127 -1.1887 -1.1692 -1.1447
 -1.1130 -1.0776 -1.0420 -1.0089 -0.9786 -0.9161 -0.8756 -0.8547 -0.8491 -0.8562
 -0.8736 -0.8989 -0.9307 -0.9673 -1.0067 -1.0479 -1.0908 -1.1353 -1.1823 -1.2328
 -1.2869
 -1.6254 -1.5091 -1.4065 -1.3184 -1.2451 -1.1867 -1.1413 -1.1061 -1.0784 -1.0547
 -1.0327 -1.0140 -0.9978 -0.9811 -0.9621 -0.9106 -0.8725 -0.8532 -0.8489 -0.8567
 -0.8747 -0.9009 -0.9336 -0.9715 -1.0125 -1.0550 -1.0986 -1.1438 -1.1905 -1.2385
 -1.2877
 -1.6250 -1.5060 -1.4006 -1.3078 -1.2280 -1.1612 -1.1071 -1.0640 -1.0299 -1.0020
 -0.9776 -0.9567 -0.9402 -0.9286 -0.9203 -0.8979 -0.8670 -0.8492 -0.8461 -0.8545
 -0.8729 -0.8998 -0.9334 -0.9725 -1.0152 -1.0594 -1.1044 -1.1497 -1.1955 -1.2425
 -1.2908
 -1.6218 -1.5056 -1.3994 -1.3053 -1.2228 -1.1519 -1.0926 -1.0438 -1.0045 -0.9729
 -0.9468 -0.9248 -0.9060 -0.8907 -0.8792 -0.8653 -0.8552 -0.8423 -0.8404 -0.8497
 -0.8685 -0.8958 -0.9302 -0.9703 -1.0146 -1.0609 -1.1081 -1.1550 -1.2019 -1.2490
 -1.2962
 -1.6067 -1.4974 -1.3960 -1.3036 -1.2205 -1.1484 -1.0866 -1.0347 -0.9920 -0.9571
 -0.9286 -0.9052 -0.8855 -0.8689 -0.8388 -0.8128 -0.8371 -0.8325 -0.8318
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.6749 -2.6821 -2.6949 -2.6806 -2.6071 -2.4483 -2.1839 -1.8398 -1.5608 -1.3620
 -1.2292 -1.1381 -1.0705 -1.0166 -0.9718 -0.8861 -0.8262 -0.7881 -0.7705
 -2.4601 -2.4609 -2.4523 -2.4311 -2.3783 -2.2719 -2.0859 -1.8083 -1.5490 -1.3574
 -1.2267 -1.1367 -1.0704 -1.0180 -0.9745 -0.8927 -0.8375 -0.8034 -0.7882 -0.7896
 -2.2631 -2.2467 -2.2337 -2.2144 -2.1764 -2.1036 -1.9747 -1.7671 -1.5424 -1.3601
 -1.2300 -1.1389 -1.0723 -1.0204 -0.9777 -0.8984 -0.8463 -0.8152 -0.8026 -0.8053
 -0.8204
 -2.0956 -2.0608 -2.0359 -2.0134 -1.9841 -1.9360 -1.8532 -1.7102 -1.5284 -1.3621
 -1.2345 -1.1424 -1.0750 -1.0229 -0.9806 -0.9031 -0.8534 -0.8245 -0.8137 -0.8174
 -0.8324 -0.8564
 -1.9638 -1.9088 -1.8679 -1.8363 -1.8074 -1.7728 -1.7212 -1.6321 -1.4983 -1.3563
 -1.2362 -1.1451 -1.0771 -1.0249 -0.9829 -0.9068 -0.8589 -0.8318 -0.8221 -0.8266
 -0.8418 -0.8653 -0.8955 -0.9303
 -1.8353 -1.7902 -1.7350 -1.6907 -1.6549 -1.6225 -1.5866 -1.5343 -1.4473 -1.3367
 -1.2310 -1.1443 -1.0774 -1.0255 -0.9839 -0.9091 -0.8629 -0.8374 -0.8285 -0.8335
 -0.8490 -0.8724 -0.9022 -0.9373 -0.9761 -1.0186 -1.0651 -1.1158 -1.1693 -1.2210
 -1.7329 -1.6589 -1.6056 -1.5637 -1.5265 -1.4922 -1.4600 -1.4259 -1.3755 -1.2997
 -1.2146 -1.1374 -1.0742 -1.0238 -0.9831 -0.9098 -0.8651 -0.8410 -0.8330 -0.8383
 -0.8542 -0.8778 -0.9077 -0.9428 -0.9816 -1.0232 -1.0675 -1.1154 -1.1673 -1.2215
 -1.2742
 -1.6835 -1.5817 -1.4991 -1.4364 -1.3907 -1.3572 -1.3309 -1.3071 -1.2810 -1.2395
 -1.1820 -1.1206 -1.0651 -1.0184 -0.9797 -0.9086 -0.8652 -0.8426 -0.8355 -0.8411
 -0.8573 -0.8815 -0.9118 -0.9473 -0.9866 -1.0284 -1.0725 -1.1186 -1.1674 -1.2197
 -1.2748
 -1.6657 -1.5535 -1.4554 -1.3730 -1.3071 -1.2563 -1.2173 -1.1871 -1.1624 -1.1387
 -1.1088 -1.0746 -1.0388 -1.0036 -0.9708 -0.9048 -0.8627 -0.8415 -0.8357 -0.8421
 -0.8587 -0.8836 -0.9146 -0.9509 -0.9912 -1.0339 -1.0785 -1.1243 -1.1718 -1.2218
 -1.2747
 -1.6622 -1.5448 -1.4406 -1.3489 -1.2708 -1.2067 -1.1557 -1.1152 -1.0825 -1.0547
 -1.0282 -1.0023 -0.9794 -0.9601 -0.9426 -0.8979 -0.8586 -0.8382 -0.8336 -0.8407
 -0.8576 -0.8830 -0.9148 -0.9518 -0.9931 -1.0371 -1.0828 -1.1294 -1.1769 -1.2257
 -1.2757
 -1.6654 -1.5459 -1.4377 -1.3417 -1.2575 -1.1857 -1.1260 -1.0774 -1.0384 -1.0064
 -0.9787 -0.9535 -0.9308 -0.9119 -0.8973 -0.8734 -0.8509 -0.8324 -0.8287 -0.8367
 -0.8541 -0.8799 -0.9124 -0.9503 -0.9925 -1.0379 -1.0852 -1.1332 -1.1816 -1.2304
 -1.2777
 -1.6644 -1.5482 -1.4400 -1.3413 -1.2545 -1.1787 -1.1139 -1.0597 -1.0152 -0.9790
 -0.9491 -0.9238 -0.9017 -0.8823 -0.8349 -0.8313 -0.8396 -0.8241 -0.8210
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.8180 -2.8504 -2.8679 -2.8410 -2.7535 -2.5780 -2.3015 -1.9052 -1.6115 -1.3893
 -1.2370 -1.1354 -1.0632 -1.0074 -0.9621 -0.8768 -0.8179 -0.7799 -0.7615
 -2.6046 -2.6290 -2.6489 -2.6502 -2.6118 -2.5013 -2.2741 -1.9239 -1.6188 -1.3924
 -1.2388 -1.1364 -1.0643 -1.0095 -0.9651 -0.8827 -0.8274 -0.7929 -0.7768 -0.7768
 -2.4017 -2.4115 -2.4227 -2.4237 -2.3989 -2.3258 -2.1735 -1.9147 -1.6313 -1.4063
 -1.2488 -1.1424 -1.0681 -1.0127 -0.9686 -0.8879 -0.8350 -0.8031 -0.7893 -0.7909
