 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F360M
  1.2919  1.4006  1.3355  0.8452 -0.0133 -0.5226 -0.5703 -0.7211 -0.8464 -0.8589
 -1.0071 -0.9711 -0.6933 -0.3537 -0.1869 -0.3614
  0.9016  0.9681  0.9737  0.7807  0.4040  0.1449  0.0414 -0.1266 -0.2802 -0.3716
 -0.4725 -0.4664 -0.3521 -0.2216 -0.1765 -0.3691 -0.5433 -0.7170 -0.8893
  0.6642  0.6691  0.6738  0.6213  0.5093  0.3987  0.2902  0.1516  0.0210 -0.0826
 -0.1487 -0.1687 -0.1606 -0.1589 -0.1881 -0.3782 -0.5626 -0.7371 -0.9047 -1.0632
 -1.2142
  0.5797  0.5036  0.4358  0.3670  0.3027  0.2387  0.1761  0.1136  0.0573  0.0080
 -0.0355 -0.0779 -0.1188 -0.1655 -0.2217 -0.3887 -0.5831 -0.7553 -0.9200 -1.0784
 -1.2300 -1.3749 -1.5145
  0.4842  0.4291  0.3758  0.3196  0.2619  0.2023  0.1422  0.0821  0.0225 -0.0345
 -0.0855 -0.1312 -0.1743 -0.2189 -0.2678 -0.4132 -0.5892 -0.7651 -0.9320 -1.0901
 -1.2406 -1.3846 -1.5229 -1.6564 -1.7857
  0.3828  0.3430  0.3016  0.2571  0.2083  0.1559  0.1011  0.0453 -0.0112 -0.0675
 -0.1221 -0.1729 -0.2190 -0.2618 -0.3085 -0.4396 -0.5988 -0.7722 -0.9402 -1.0989
 -1.2492 -1.3927 -1.5301 -1.6623 -1.7900 -1.9139
  0.2756  0.2453  0.2132  0.1795  0.1419  0.0995  0.0528  0.0032 -0.0482 -0.1008
 -0.1539 -0.2058 -0.2549 -0.2997 -0.3438 -0.4679 -0.6119 -0.7766 -0.9446 -1.1048
 -1.2558 -1.3992 -1.5361 -1.6675 -1.7939 -1.9163 -2.0352 -2.1508 -2.2635 -2.3735
  0.1625  0.1360  0.1106  0.0862  0.0600  0.0294 -0.0061 -0.0467 -0.0908 -0.1376
 -0.1864 -0.2362 -0.2855 -0.3322 -0.3764 -0.4925 -0.6287 -0.7817 -0.9456 -1.1071
 -1.2599 -1.4040 -1.5410 -1.6721 -1.7978 -1.9190 -2.0363 -2.1502 -2.2612 -2.3696
 -2.4757
  0.0454  0.0203 -0.0012 -0.0196 -0.0371 -0.0563 -0.0793 -0.1079 -0.1422 -0.1808
 -0.2227 -0.2675 -0.3143 -0.3613 -0.4060 -0.5170 -0.6446 -0.7897 -0.9457 -1.1057
 -1.2606 -1.4067 -1.5445 -1.6758 -1.8014 -1.9220 -2.0384 -2.1510 -2.2603 -2.3669
 -2.4712
 -0.0590 -0.0928 -0.1180 -0.1355 -0.1477 -0.1580 -0.1697 -0.1855 -0.2072 -0.2348
 -0.2675 -0.3047 -0.3458 -0.3896 -0.4332 -0.5429 -0.6621 -0.8001 -0.9498 -1.1050
 -1.2601 -1.4087 -1.5488 -1.6812 -1.8072 -1.9279 -2.0440 -2.1560 -2.2643 -2.3696
 -2.4721
 -0.1553 -0.1955 -0.2257 -0.2469 -0.2589 -0.2659 -0.2706 -0.2761 -0.2851 -0.3003
 -0.3227 -0.3510 -0.3838 -0.4198 -0.4581 -0.5630 -0.6801 -0.8096 -0.9527 -1.1024
 -1.2542 -1.4037 -1.5464 -1.6810 -1.8083 -1.9296 -2.0458 -2.1575 -2.2654 -2.3698
 -2.4730
 -0.2373 -0.2878 -0.3252 -0.3509 -0.3671 -0.3754 -0.3775 -0.3775 -0.3777 -0.3824
 -0.3927 -0.4086 -0.4302 -0.4573 -0.4898 -0.5884 -0.7010 -0.8216 -0.9575 -1.1016
 -1.2490 -1.3963 -1.5401 -1.6775 -1.8073 -1.9301 -2.0472 -2.1593 -2.2671 -2.3712
 -2.4720
 -0.3049 -0.3696 -0.4165 -0.4475 -0.4723 -0.4865 -0.4841 -0.4830 -0.4796 -0.4780
 -0.4791 -0.4827 -0.4884 -0.5021 -0.5283 -0.6192 -0.7248 -0.8361 -0.9642
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F360M
  0.5382  0.4571  0.3842  0.3164  0.2569  0.2661  0.3110  0.2888  0.2178  0.1161
 -0.0095 -0.1000 -0.1231 -0.1228 -0.1504 -0.3386
  0.5757  0.4935  0.4168  0.3446  0.2796  0.2520  0.2470  0.2168  0.1671  0.1037
  0.0285 -0.0372 -0.0812 -0.1196 -0.1720 -0.3608 -0.5430 -0.7173 -0.8845
  0.5928  0.5123  0.4349  0.3610  0.2928  0.2407  0.2016  0.1631  0.1239  0.0824
  0.0374 -0.0119 -0.0665 -0.1270 -0.1939 -0.3806 -0.5628 -0.7371 -0.9034 -1.0621
 -1.2140
  0.5895  0.5135  0.4385  0.3656  0.2965  0.2322  0.1748  0.1278  0.0881  0.0520
  0.0174 -0.0242 -0.0789 -0.1451 -0.2161 -0.3980 -0.5785 -0.7527 -0.9187 -1.0769
 -1.2280 -1.3730 -1.5131
  0.5658  0.4971  0.4276  0.3584  0.2908  0.2265  0.1666  0.1109  0.0598  0.0127
 -0.0316 -0.0740 -0.1184 -0.1739 -0.2386 -0.4130 -0.5901 -0.7641 -0.9304 -1.0883
 -1.2388 -1.3828 -1.5211 -1.6547 -1.7843
  0.5217  0.4631  0.4022  0.3394  0.2757  0.2127  0.1521  0.0947  0.0402 -0.0120
 -0.0630 -0.1129 -0.1597 -0.2092 -0.2662 -0.4280 -0.5992 -0.7715 -0.9385 -1.0969
 -1.2472 -1.3906 -1.5280 -1.6603 -1.7882 -1.9124
  0.4563  0.4086  0.3586  0.3053  0.2489  0.1905  0.1318  0.0743  0.0186 -0.0355
