 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4269 -3.4808 -3.5285 -3.5738 -3.6153 -3.6427 -3.5942 -3.5758 -3.5573 -3.5524
 -3.5672 -3.6117 -3.6589 -3.7228 -3.7923 -3.9724 -4.1465 -4.3277 -4.4978
 -3.3234 -3.3834 -3.4433 -3.5030 -3.5558 -3.5939 -3.6171 -3.6268 -3.6251 -3.6152
 -3.6119 -3.6319 -3.6807 -3.7453 -3.8152 -3.9922 -4.1679 -4.3395 -4.5042 -4.6618
 -3.3187 -3.3691 -3.4213 -3.4743 -3.5258 -3.5733 -3.6130 -3.6405 -3.6585 -3.6694
 -3.6704 -3.6752 -3.7083 -3.7667 -3.8341 -4.0089 -4.1825 -4.3534 -4.5176 -4.6745
 -4.8247
 -3.3325 -3.3746 -3.4194 -3.4664 -3.5143 -3.5604 -3.6017 -3.6371 -3.6662 -3.6902
 -3.7129 -3.7245 -3.7443 -3.7906 -3.8527 -4.0230 -4.1942 -4.3637 -4.5278 -4.6844
 -4.8338 -4.9771
 -3.3679 -3.4000 -3.4359 -3.4756 -3.5182 -3.5621 -3.6047 -3.6429 -3.6764 -3.7068
 -3.7360 -3.7638 -3.7855 -3.8229 -3.8753 -4.0365 -4.2041 -4.3712 -4.5351 -4.6918
 -4.8409 -4.9836 -5.1205 -5.2526
 -3.4254 -3.4469 -3.4721 -3.5022 -3.5373 -3.5764 -3.6172 -3.6572 -3.6943 -3.7283
 -3.7612 -3.7952 -3.8235 -3.8593 -3.9063 -4.0521 -4.2139 -4.3770 -4.5395 -4.6967
 -4.8463 -4.9888 -5.1252 -5.2563 -5.3831 -5.5060 -5.6252 -5.7411 -5.8538 -5.9635
 -3.5004 -3.5151 -3.5294 -3.5484 -3.5736 -3.6050 -3.6409 -3.6789 -3.7171 -3.7539
 -3.7891 -3.8247 -3.8588 -3.8943 -3.9386 -4.0729 -4.2254 -4.3829 -4.5420 -4.6989
 -4.8495 -4.9926 -5.1289 -5.2596 -5.3854 -5.5069 -5.6246 -5.7389 -5.8504 -5.9592
 -6.0653
 -3.5918 -3.6001 -3.6072 -3.6160 -3.6298 -3.6511 -3.6788 -3.7115 -3.7472 -3.7837
 -3.8200 -3.8563 -3.8924 -3.9283 -3.9701 -4.0956 -4.2394 -4.3904 -4.5442 -4.6989
 -4.8500 -4.9944 -5.1315 -5.2623 -5.3878 -5.5086 -5.6252 -5.7383 -5.8482 -5.9555
 -6.0604
 -3.6921 -3.6973 -3.7011 -3.7036 -3.7076 -3.7176 -3.7350 -3.7592 -3.7888 -3.8218
 -3.8566 -3.8921 -3.9280 -3.9640 -4.0033 -4.1203 -4.2559 -4.4013 -4.5500 -4.7006
 -4.8506 -4.9961 -5.1348 -5.2667 -5.3926 -5.5133 -5.6297 -5.7423 -5.8515 -5.9573
 -6.0601
 -3.8012 -3.8067 -3.8040 -3.8041 -3.8032 -3.8040 -3.8107 -3.8244 -3.8449 -3.8709
 -3.9008 -3.9333 -3.9672 -4.0021 -4.0387 -4.1458 -4.2719 -4.4105 -4.5547 -4.7008
 -4.8473 -4.9922 -5.1321 -5.2656 -5.3926 -5.5139 -5.6303 -5.7424 -5.8531 -5.9580
 -6.0593
 -3.9193 -3.9283 -3.9159 -3.9099 -3.9102 -3.9076 -3.9062 -3.9097 -3.9197 -3.9360
 -3.9578 -3.9841 -4.0136 -4.0453 -4.0787 -4.1752 -4.2910 -4.4213 -4.5602 -4.7023
 -4.8452 -4.9874 -5.1270 -5.2618 -5.3905 -5.5131 -5.6303 -5.7427 -5.8509 -5.9554
 -6.0567
 -4.0462 -4.0621 -4.0368 -4.0194 -4.0216 -4.0203 -4.0164 -4.0132 -4.0139 -4.0198
 -4.0314 -4.0486 -4.0707 -4.0965 -4.1233 -4.2085 -4.3132 -4.4337 -4.5665
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4272 -3.4717 -3.5082 -3.5382 -3.5618 -3.5770 -3.5643 -3.5601 -3.5556 -3.5572
 -3.5732 -3.6130 -3.6664 -3.7319 -3.8013 -3.9781 -4.1500 -4.3221 -4.4884
 -3.3661 -3.4332 -3.4984 -3.5520 -3.5927 -3.6197 -3.6326 -3.6331 -3.6266 -3.6195
 -3.6205 -3.6425 -3.6907 -3.7545 -3.8236 -3.9989 -4.1698 -4.3379 -4.5021 -4.6598
 -3.3322 -3.3924 -3.4548 -3.5165 -3.5753 -3.6232 -3.6565 -3.6762 -3.6833 -3.6796
 -3.6740 -3.6795 -3.7135 -3.7721 -3.8398 -4.0145 -4.1850 -4.3521 -4.5154 -4.6721
 -4.8223
 -3.3183 -3.3722 -3.4286 -3.4860 -3.5418 -3.5927 -3.6377 -3.6734 -3.6980 -3.7148
 -3.7215 -3.7244 -3.7415 -3.7888 -3.8509 -4.0260 -4.1964 -4.3627 -4.5254 -4.6817
 -4.8311 -4.9745
 -3.3225 -3.3695 -3.4193 -3.4711 -3.5237 -3.5743 -3.6198 -3.6584 -3.6918 -3.7198
 -3.7441 -3.7606 -3.7763 -3.8102 -3.8659 -4.0346 -4.2047 -4.3702 -4.5325 -4.6888
 -4.8380 -4.9807 -5.1177 -5.2500
 -3.3456 -3.3841 -3.4261 -3.4712 -3.5184 -3.5667 -3.6133 -3.6556 -3.6919 -3.7243
 -3.7553 -3.7847 -3.8075 -3.8382 -3.8845 -4.0423 -4.2108 -4.3754 -4.5369 -4.6935
 -4.8430 -4.9856 -5.1221 -5.2534 -5.3802 -5.5030 -5.6225 -5.7388 -5.8519 -5.9615
 -3.3892 -3.4182 -3.4507 -3.4871 -3.5272 -3.5702 -3.6148 -3.6587 -3.6994 -3.7358
