 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
 -1.6516 -1.6176 -1.5598 -1.5350 -1.5557 -1.5781 -1.5692 -1.5470 -1.5406 -1.5575
 -1.5878 -1.6271 -1.6687 -1.7123 -1.7586 -1.8821 -2.0122 -2.1436 -2.2727
 -1.6584 -1.6589 -1.6461 -1.6336 -1.6218 -1.6093 -1.5983 -1.5918 -1.5926 -1.6022
 -1.6217 -1.6521 -1.6915 -1.7362 -1.7831 -1.9050 -2.0314 -2.1603 -2.2881 -2.4140
 -1.6643 -1.6819 -1.6944 -1.6952 -1.6791 -1.6583 -1.6453 -1.6396 -1.6392 -1.6441
 -1.6574 -1.6809 -1.7157 -1.7589 -1.8055 -1.9261 -2.0495 -2.1755 -2.3015 -2.4252
 -2.5459
 -1.6693 -1.6866 -1.7047 -1.7198 -1.7276 -1.7251 -1.7102 -1.6904 -1.6804 -1.6832
 -1.6949 -1.7135 -1.7413 -1.7804 -1.8258 -1.9454 -2.0665 -2.1892 -2.3129 -2.4347
 -2.5534 -2.6691
 -1.6838 -1.6962 -1.7119 -1.7285 -1.7435 -1.7538 -1.7573 -1.7541 -1.7449 -1.7359
 -1.7373 -1.7508 -1.7721 -1.8038 -1.8454 -1.9629 -2.0825 -2.2023 -2.3231 -2.4432
 -2.5606 -2.6747 -2.7856 -2.8939
 -1.7123 -1.7173 -1.7269 -1.7397 -1.7542 -1.7685 -1.7801 -1.7874 -1.7912 -1.7931
 -1.7947 -1.8007 -1.8151 -1.8373 -1.8700 -1.9794 -2.0973 -2.2148 -2.3326 -2.4506
 -2.5670 -2.6802 -2.7900 -2.8969 -3.0010 -3.1029 -3.2030 -3.3022 -3.4009 -3.4967
 -1.7550 -1.7525 -1.7545 -1.7607 -1.7706 -1.7831 -1.7967 -1.8091 -1.8195 -1.8284
 -1.8377 -1.8488 -1.8629 -1.8807 -1.9057 -1.9983 -2.1113 -2.2266 -2.3416 -2.4572
 -2.5723 -2.6851 -2.7944 -2.9005 -3.0035 -3.1038 -3.2021 -3.2985 -3.3944 -3.4903
 -3.5837
 -1.8099 -1.8011 -1.7960 -1.7948 -1.7979 -1.8053 -1.8162 -1.8290 -1.8422 -1.8550
 -1.8676 -1.8819 -1.8993 -1.9196 -1.9426 -2.0231 -2.1262 -2.2379 -2.3504 -2.4632
 -2.5765 -2.6887 -2.7981 -2.9040 -3.0065 -3.1060 -3.2031 -3.2980 -3.3913 -3.4840
 -3.5774
 -1.8732 -1.8602 -1.8498 -1.8420 -1.8381 -1.8387 -1.8442 -1.8538 -1.8663 -1.8801
 -1.8945 -1.9098 -1.9275 -1.9487 -1.9726 -2.0490 -2.1443 -2.2505 -2.3603 -2.4708
 -2.5818 -2.6929 -2.8024 -2.9088 -3.0117 -3.1111 -3.2077 -3.3017 -3.3936 -3.4841
 -3.5743
 -1.9442 -1.9281 -1.9135 -1.9007 -1.8906 -1.8846 -1.8835 -1.8875 -1.8960 -1.9080
 -1.9221 -1.9376 -1.9545 -1.9741 -1.9970 -2.0706 -2.1606 -2.2617 -2.3682 -2.4764
 -2.5850 -2.6941 -2.8026 -2.9093 -3.0128 -3.1128 -3.2095 -3.3032 -3.3944 -3.4835
 -3.5725
 -2.0230 -2.0033 -1.9853 -1.9689 -1.9544 -1.9427 -1.9352 -1.9326 -1.9353 -1.9428
 -1.9541 -1.9682 -1.9840 -2.0017 -2.0220 -2.0893 -2.1761 -2.2724 -2.3756 -2.4815
 -2.5883 -2.6953 -2.8022 -2.9083 -3.0122 -3.1130 -3.2105 -3.3047 -3.3959 -3.4846
 -3.5713
 -2.1096 -2.0858 -2.0641 -2.0454 -2.0274 -2.0117 -1.9991 -1.9902 -1.9864 -1.9877
 -1.9938 -2.0041 -2.0175 -2.0332 -2.0476 -2.1051 -2.1908 -2.2826 -2.3825
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5814 -1.5680 -1.5532 -1.5387 -1.5269 -1.5197 -1.5187 -1.5250 -1.5389 -1.5604
 -1.5900 -1.6272 -1.6696 -1.7150 -1.7631 -1.8851 -2.0116 -2.1413 -2.2716
 -1.6168 -1.6106 -1.6008 -1.5894 -1.5786 -1.5705 -1.5670 -1.5691 -1.5778 -1.5935
 -1.6174 -1.6505 -1.6914 -1.7367 -1.7840 -1.9060 -2.0309 -2.1580 -2.2856 -2.4114
 -1.6383 -1.6506 -1.6498 -1.6346 -1.6265 -1.6195 -1.6150 -1.6146 -1.6190 -1.6293
 -1.6469 -1.6738 -1.7105 -1.7546 -1.8019 -1.9239 -2.0477 -2.1726 -2.2979 -2.4214
 -2.5421
 -1.6461 -1.6711 -1.6824 -1.6822 -1.6751 -1.6657 -1.6578 -1.6545 -1.6577 -1.6659
 -1.6794 -1.6999 -1.7300 -1.7704 -1.8168 -1.9388 -2.0620 -2.1851 -2.3085 -2.4303
 -2.5492 -2.6650
 -1.6442 -1.6650 -1.6871 -1.7015 -1.7082 -1.7095 -1.7076 -1.7041 -1.7002 -1.6995
 -1.7100 -1.7281 -1.7528 -1.7867 -1.8302 -1.9512 -2.0740 -2.1959 -2.3175 -2.4380
 -2.5557 -2.6701 -2.7814 -2.8900
 -1.6488 -1.6663 -1.6873 -1.7097 -1.7312 -1.7489 -1.7609 -1.7666 -1.7664 -1.7598
 -1.7550 -1.7620 -1.7797 -1.8070 -1.8444 -1.9619 -2.0843 -2.2053 -2.3253 -2.4445
 -2.5614 -2.6750 -2.7853 -2.8925 -2.9971 -3.0994 -3.1999 -3.2995 -3.3983 -3.4939
 -1.6655 -1.6766 -1.6930 -1.7127 -1.7339 -1.7549 -1.7738 -1.7886 -1.7996 -1.8078
 -1.8132 -1.8167 -1.8246 -1.8409 -1.8673 -1.9721 -2.0932 -2.2135 -2.3322 -2.4499
 -2.5660 -2.6794 -2.7892 -2.8956 -2.9991 -3.0999 -3.1986 -3.2955 -3.3917 -3.4876
 -3.5810
 -1.6953 -1.6999 -1.7097 -1.7238 -1.7411 -1.7603 -1.7802 -1.7993 -1.8166 -1.8316
 -1.8455 -1.8594 -1.8729 -1.8873 -1.9060 -1.9880 -2.1017 -2.2208 -2.3384 -2.4545
 -2.5695 -2.6825 -2.7924 -2.8987 -3.0017 -3.1016 -3.1992 -3.2945 -3.3883 -3.4813
 -3.5747
 -1.7383 -1.7354 -1.7390 -1.7468 -1.7583 -1.7729 -1.7900 -1.8087 -1.8280 -1.8470
 -1.8652 -1.8838 -1.9034 -1.9240 -1.9450 -2.0151 -2.1150 -2.2295 -2.3456 -2.4603
 -2.5738 -2.6862 -2.7963 -2.9032 -3.0064 -3.1063 -3.2034 -3.2979 -3.3903 -3.4812
 -3.5716
 -1.7912 -1.7831 -1.7807 -1.7823 -1.7875 -1.7962 -1.8083 -1.8234 -1.8412 -1.8605
 -1.8806 -1.9014 -1.9231 -1.9465 -1.9714 -2.0420 -2.1320 -2.2383 -2.3511 -2.4640
 -2.5758 -2.6867 -2.7962 -2.9034 -3.0073 -3.1077 -3.2049 -3.2991 -3.3907 -3.4803
 -3.5697
 -1.8508 -1.8396 -1.8324 -1.8288 -1.8284 -1.8312 -1.8376 -1.8476 -1.8613 -1.8782
 -1.8975 -1.9185 -1.9407 -1.9644 -1.9901 -2.0633 -2.1497 -2.2491 -2.3571 -2.4677
