 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140W
  0.8455  0.7311  0.6473  0.6440  0.6367  0.6502  0.6887  0.7037  0.7140  0.7239
  0.7232  0.7127  0.6946  0.6726  0.6465  0.5706  0.4603  0.3256  0.2172
  0.7918  0.7523  0.7199  0.6912  0.6704  0.6708  0.6789  0.6867  0.6941  0.6972
  0.6926  0.6805  0.6627  0.6401  0.6133  0.5305  0.4305  0.3208  0.2076  0.0938
  0.8221  0.7799  0.7442  0.7152  0.6921  0.6738  0.6686  0.6743  0.6791  0.6789
  0.6722  0.6586  0.6394  0.6157  0.5884  0.5064  0.4098  0.3033  0.1928  0.0818
 -0.0287
  0.8504  0.8073  0.7686  0.7353  0.7073  0.6847  0.6676  0.6581  0.6592  0.6615
  0.6559  0.6418  0.6216  0.5969  0.5686  0.4862  0.3917  0.2883  0.1803  0.0715
 -0.0366 -0.1440
  0.8729  0.8322  0.7929  0.7568  0.7245  0.6964  0.6725  0.6534  0.6409  0.6346
  0.6315  0.6229  0.6061  0.5820  0.5532  0.4698  0.3762  0.2752  0.1698  0.0626
 -0.0439 -0.1492 -0.2535 -0.3573
  0.8877  0.8508  0.8139  0.7775  0.7430  0.7112  0.6824  0.6567  0.6347  0.6174
  0.6040  0.5934  0.5810  0.5628  0.5382  0.4565  0.3632  0.2640  0.1607  0.0551
 -0.0502 -0.1543 -0.2570 -0.3586 -0.4599 -0.5608 -0.6611 -0.7603 -0.8584 -0.9552
  0.8934  0.8611  0.8289  0.7939  0.7599  0.7267  0.6949  0.6652  0.6376  0.6132
  0.5912  0.5714  0.5537  0.5360  0.5151  0.4433  0.3522  0.2545  0.1528  0.0488
 -0.0556 -0.1590 -0.2606 -0.3608 -0.4596 -0.5570 -0.6537 -0.7504 -0.8476 -0.9449
 -1.0396
  0.8887  0.8617  0.8341  0.8032  0.7713  0.7392  0.7070  0.6753  0.6446  0.6158
  0.5887  0.5629  0.5383  0.5150  0.4921  0.4258  0.3413  0.2459  0.1460  0.0436
 -0.0598 -0.1628 -0.2641 -0.3635 -0.4611 -0.5572 -0.6519 -0.7458 -0.8397 -0.9339
 -1.0289
  0.8723  0.8512  0.8281  0.8027  0.7737  0.7442  0.7139  0.6829  0.6513  0.6204
  0.5904  0.5612  0.5325  0.5044  0.4771  0.4078  0.3279  0.2366  0.1387  0.0379
 -0.0644 -0.1670 -0.2684 -0.3679 -0.4652 -0.5605 -0.6542 -0.7466 -0.8384 -0.9298
 -1.0206
  0.8428  0.8281  0.8102  0.7894  0.7660  0.7403  0.7128  0.6844  0.6545  0.6239
  0.5930  0.5623  0.5316  0.5011  0.4708  0.3948  0.3159  0.2281  0.1330  0.0341
 -0.0666 -0.1681 -0.2692 -0.3689 -0.4665 -0.5617 -0.6548 -0.7460 -0.8358 -0.9246
 -1.0141
  0.8002  0.7921  0.7801  0.7649  0.7466  0.7255  0.7021  0.6766  0.6497  0.6215
  0.5921  0.5617  0.5308  0.4993  0.4673  0.3869  0.3056  0.2201  0.1277  0.0306
 -0.0687 -0.1688 -0.2690 -0.3686 -0.4666 -0.5623 -0.6556 -0.7465 -0.8354 -0.9229
 -1.0092
  0.7484  0.7456  0.7390  0.7290  0.7158  0.6996  0.6807  0.6593  0.6358  0.6105
  0.5838  0.5558  0.5265  0.4960  0.4644  0.3822  0.2981  0.2124  0.1225
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F140W
  0.6728  0.6214  0.6055  0.6139  0.6263  0.6420  0.6576  0.6699  0.6801  0.6870
  0.6876  0.6808  0.6672  0.6482  0.6249  0.5526  0.4569  0.3417  0.2274
  0.7150  0.6785  0.6419  0.6166  0.6228  0.6332  0.6428  0.6519  0.6601  0.6653
  0.6643  0.6560  0.6411  0.6211  0.5971  0.5225  0.4303  0.3248  0.2128  0.0991
  0.7520  0.7123  0.6814  0.6566  0.6326  0.6287  0.6367  0.6416  0.6457  0.6489
  0.6468  0.6377  0.6220  0.6012  0.5765  0.5010  0.4103  0.3080  0.1989  0.0880
 -0.0228
  0.7904  0.7466  0.7101  0.6817  0.6597  0.6423  0.6313  0.6342  0.6368  0.6372
  0.6339  0.6243  0.6083  0.5869  0.5614  0.4848  0.3944  0.2942  0.1875  0.0786
 -0.0299 -0.1378
  0.8284  0.7824  0.7418  0.7069  0.6785  0.6564  0.6387  0.6272  0.6237  0.6257
  0.6237  0.6145  0.5984  0.5767  0.5507  0.4727  0.3820  0.2832  0.1783  0.0709
 -0.0362 -0.1422 -0.2471 -0.3516
  0.8592  0.8176  0.7748  0.7362  0.7018  0.6725  0.6485  0.6296  0.6149  0.6063
  0.6045  0.6007  0.5889  0.5689  0.5431  0.4639  0.3726  0.2743  0.1709  0.0647
 -0.0415 -0.1464 -0.2497 -0.3520 -0.4534 -0.5540 -0.6543 -0.7545 -0.8543 -0.9517
  0.8895  0.8495  0.8065  0.7662  0.7287  0.6942  0.6636  0.6375  0.6156  0.5978
  0.5845  0.5753  0.5668  0.5536  0.5334  0.4573  0.3655  0.2673  0.1649  0.0598
 -0.0458 -0.1501 -0.2526 -0.3535 -0.4531 -0.5517 -0.6496 -0.7469 -0.8437 -0.9401
 -1.0361
  0.9116  0.8750  0.8340  0.7940  0.7555  0.7188  0.6839  0.6520  0.6235  0.5986
  0.5775  0.5594  0.5431  0.5281  0.5117  0.4489  0.3598  0.2619  0.1601  0.0561
 -0.0489 -0.1531 -0.2553 -0.3555 -0.4539 -0.5506 -0.6460 -0.7408 -0.8354 -0.9302
 -1.0254
  0.9235  0.8913  0.8541  0.8162  0.7787  0.7417  0.7054  0.6703  0.6370  0.6065
  0.5792  0.5548  0.5320  0.5102  0.4894  0.4315  0.3516  0.2560  0.1551  0.0519
 -0.0523 -0.1564 -0.2589 -0.3592 -0.4573 -0.5533 -0.6479 -0.7415 -0.8343 -0.9261
 -1.0170
