 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F547M
 -1.5191  0.0763  1.3002  0.5556 -2.2099 -6.7573 -5.3090 -3.1800 -2.0890 -2.1088
 -1.9691 -1.8401 -2.2359 -2.7134 -2.7623 -2.1425
 -4.6299 -3.7796 -2.8843 -2.8326 -3.6586 -5.5916 -4.8920 -3.8543 -3.1377 -2.8551
 -2.6003 -2.4434 -2.5402 -2.6824 -2.6340 -2.0972 -1.7582 -1.5637 -1.5378
 -5.5834 -5.1942 -4.6400 -4.2595 -4.1028 -4.4652 -4.2027 -3.8364 -3.4612 -3.1349
 -2.8850 -2.7253 -2.6453 -2.5799 -2.4661 -2.0276 -1.7227 -1.5428 -1.4554 -1.3825
 -1.2496
 -4.3796 -4.1675 -3.9669 -3.7251 -3.5424 -3.3782 -3.2411 -3.1263 -3.0597 -2.9484
 -2.8231 -2.6861 -2.5513 -2.4057 -2.2586 -1.9337 -1.6974 -1.5335 -1.4181 -1.3347
 -1.2702 -1.2169 -1.1700
 -3.9880 -3.8309 -3.6747 -3.4982 -3.3358 -3.1790 -3.0354 -2.9080 -2.7957 -2.6921
 -2.5878 -2.4770 -2.3642 -2.2494 -2.1342 -1.8693 -1.6692 -1.5290 -1.4281 -1.3518
 -1.2912 -1.2405 -1.1961 -1.1577 -1.1254
 -3.6117 -3.5001 -3.3834 -3.2582 -3.1246 -2.9877 -2.8531 -2.7273 -2.6131 -2.5099
 -2.4143 -2.3217 -2.2272 -2.1337 -2.0384 -1.8192 -1.6465 -1.5240 -1.4353 -1.3666
 -1.3108 -1.2635 -1.2220 -1.1847 -1.1513 -1.1226
 -3.2506 -3.1751 -3.0930 -3.0051 -2.9089 -2.8043 -2.6942 -2.5842 -2.4793 -2.3819
 -2.2922 -2.2088 -2.1288 -2.0508 -1.9712 -1.7834 -1.6293 -1.5185 -1.4397 -1.3791
 -1.3290 -1.2859 -1.2476 -1.2126 -1.1803 -1.1511 -1.1255 -1.1083 -1.1026 -1.1056
 -2.9048 -2.8559 -2.8035 -2.7480 -2.6870 -2.6179 -2.5401 -2.4561 -2.3695 -2.2846
 -2.2038 -2.1278 -2.0565 -1.9884 -1.9216 -1.7586 -1.6187 -1.5128 -1.4393 -1.3858
 -1.3426 -1.3051 -1.2712 -1.2398 -1.2102 -1.1822 -1.1555 -1.1340 -1.1219 -1.1214
 -1.1305
 -2.5899 -2.5603 -2.5305 -2.5006 -2.4677 -2.4296 -2.3839 -2.3294 -2.2671 -2.2005
 -2.1325 -2.0659 -2.0021 -1.9411 -1.8819 -1.7396 -1.6111 -1.5090 -1.4358 -1.3858
 -1.3489 -1.3181 -1.2902 -1.2639 -1.2384 -1.2136 -1.1902 -1.1674 -1.1495 -1.1412
 -1.1456
 -2.3087 -2.2956 -2.2839 -2.2735 -2.2618 -2.2473 -2.2274 -2.1998 -2.1631 -2.1176
 -2.0660 -2.0113 -1.9559 -1.9015 -1.8484 -1.7208 -1.6027 -1.5045 -1.4313 -1.3808
 -1.3471 -1.3226 -1.3017 -1.2819 -1.2621 -1.2421 -1.2221 -1.2028 -1.1853 -1.1728
 -1.1655
 -2.0639 -2.0648 -2.0667 -2.0695 -2.0730 -2.0750 -2.0738 -2.0674 -2.0534 -2.0298
 -1.9969 -1.9572 -1.9130 -1.8666 -1.8195 -1.7034 -1.5950 -1.5005 -1.4276 -1.3754
 -1.3411 -1.3196 -1.3047 -1.2920 -1.2793 -1.2656 -1.2510 -1.2360 -1.2211 -1.2075
 -1.1947
 -1.8663 -1.8679 -1.8753 -1.8879 -1.9021 -1.9154 -1.9274 -1.9357 -1.9386 -1.9319
 -1.9162 -1.8929 -1.8635 -1.8293 -1.7913 -1.6882 -1.5859 -1.4956 -1.4231 -1.3702
 -1.3343 -1.3123 -1.3003 -1.2933 -1.2876 -1.2811 -1.2734 -1.2642 -1.2540 -1.2436
 -1.2342
 -1.7159 -1.7049 -1.7097 -1.7287 -1.7491 -1.7685 -1.7894 -1.8081 -1.8224 -1.8295
 -1.8293 -1.8224 -1.8093 -1.7896 -1.7638 -1.6751 -1.5754 -1.4898 -1.4178
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F547M
 -4.5751 -4.2280 -3.9982 -3.8783 -3.8761 -4.2919 -4.0395 -3.8016 -3.6107 -3.4451
 -3.2137 -2.9805 -2.8616 -2.7917 -2.6713 -2.2034
 -4.4401 -4.1045 -3.8628 -3.7055 -3.6350 -3.8003 -3.6463 -3.4881 -3.3411 -3.1992
 -3.0294 -2.8567 -2.7244 -2.6102 -2.4763 -2.0846 -1.7809 -1.5681 -1.4203
 -4.2910 -3.9736 -3.7300 -3.5493 -3.4299 -3.4199 -3.3222 -3.2150 -3.0999 -2.9784
 -2.8518 -2.7212 -2.5877 -2.4519 -2.3148 -1.9858 -1.7301 -1.5465 -1.4170 -1.3231
 -1.2513
 -4.1278 -3.8353 -3.5998 -3.4097 -3.2607 -3.1507 -3.0672 -2.9822 -2.8870 -2.7828
 -2.6808 -2.5741 -2.4514 -2.3168 -2.1868 -1.9070 -1.6901 -1.5316 -1.4178 -1.3331
 -1.2670 -1.2130 -1.1661
 -3.9505 -3.6896 -3.4722 -3.2867 -3.1275 -2.9927 -2.8813 -2.7898 -2.7024 -2.6124
 -2.5164 -2.4153 -2.3156 -2.2048 -2.0923 -1.8482 -1.6609 -1.5234 -1.4227 -1.3460
 -1.2849 -1.2339 -1.1901 -1.1520 -1.1200
 -3.7591 -3.5365 -3.3472 -3.1803 -3.0303 -2.8955 -2.7753 -2.6696 -2.5763 -2.4902
 -2.4026 -2.3095 -2.2183 -2.1239 -2.0251 -1.8064 -1.6392 -1.5176 -1.4287 -1.3597
 -1.3036 -1.2560 -1.2145 -1.1776 -1.1448 -1.1164
 -3.5505 -3.3661 -3.2089 -3.0677 -2.9367 -2.8137 -2.6987 -2.5920 -2.4943 -2.4044
 -2.3186 -2.2338 -2.1482 -2.0669 -1.9797 -1.7789 -1.6234 -1.5116 -1.4322 -1.3712
 -1.3209 -1.2776 -1.2393 -1.2047 -1.1731 -1.1446 -1.1198 -1.1033 -1.0982 -1.1015
 -3.3378 -3.1847 -3.0563 -2.9418 -2.8337 -2.7290 -2.6269 -2.5283 -2.4338 -2.3448
 -2.2606 -2.1793 -2.0990 -2.0227 -1.9454 -1.7621 -1.6136 -1.5056 -1.4313 -1.3774
 -1.3339 -1.2962 -1.2624 -1.2314 -1.2024 -1.1753 -1.1509 -1.1297 -1.1172 -1.1172
 -1.1265
 -2.9971 -2.9627 -2.8975 -2.8046 -2.7181 -2.6336 -2.5483 -2.4627 -2.3779 -2.2947
 -2.2143 -2.1370 -2.0618 -1.9886 -1.9176 -1.7488 -1.6081 -1.5010 -1.4255 -1.3771
 -1.3370 -1.3090 -1.2811 -1.2552 -1.2303 -1.2062 -1.1835 -1.1656 -1.1531 -1.1452
 -1.1417
 -2.9019 -2.8010 -2.7221 -2.6629 -2.5923 -2.5251 -2.4573 -2.3874 -2.3155 -2.2422
 -2.1690 -2.0972 -2.0271 -1.9589 -1.8926 -1.7348 -1.6013 -1.4971 -1.4221 -1.3718
 -1.3383 -1.3136 -1.2927 -1.2732 -1.2539 -1.2345 -1.2153 -1.1967 -1.1799 -1.1669
 -1.1614
 -2.7500 -2.6580 -2.5840 -2.5264 -2.4656 -2.4093 -2.3560 -2.3013 -2.2440 -2.1836
 -2.1209 -2.0572 -1.9936 -1.9311 -1.8699 -1.7228 -1.5954 -1.4936 -1.4184 -1.3661
 -1.3324 -1.3110 -1.2961 -1.2836 -1.2712 -1.2580 -1.2442 -1.2298 -1.2155 -1.2026
 -1.1904
 -2.6058 -2.5337 -2.4656 -2.4013 -2.3486 -2.3036 -2.2613 -2.2038 -2.1600 -2.1133
 -2.0633 -2.0104 -1.9555 -1.9000 -1.8448 -1.7103 -1.5884 -1.4895 -1.4142 -1.3608
 -1.3254 -1.3040 -1.2921 -1.2853 -1.2799 -1.2739 -1.2667 -1.2581 -1.2484 -1.2386
 -1.2298
 -2.4695 -2.4280 -2.3667 -2.2877 -2.2412 -2.2081 -2.1522 -2.1168 -2.0815 -2.0306
 -1.9933 -1.9528 -1.9091 -1.8628 -1.8173 -1.6973 -1.5803 -1.4848 -1.4095
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F547M
 -5.4552 -5.1905 -5.0254 -4.7321 -4.3113 -3.9755 -3.8639 -3.8515 -3.7661 -3.5731
 -3.3472 -3.1165 -2.9108 -2.7358 -2.5637 -2.1680
 -4.9488 -4.6079 -4.3726 -4.1220 -3.8500 -3.6332 -3.5165 -3.4453 -3.3493 -3.2101
 -3.0501 -2.8767 -2.7030 -2.5409 -2.3871 -2.0480 -1.7720 -1.5646 -1.4029
 -4.5622 -4.1763 -3.8960 -3.6706 -3.4892 -3.3459 -3.2298 -3.1278 -3.0280 -2.9228
 -2.8066 -2.6756 -2.5309 -2.3840 -2.2462 -1.9520 -1.7191 -1.5419 -1.4086 -1.3119
 -1.2471
 -4.2954 -3.8957 -3.5956 -3.3779 -3.2289 -3.1136 -3.0038 -2.8990 -2.8022 -2.7112
 -2.6167 -2.5132 -2.3945 -2.2651 -2.1410 -1.8800 -1.6791 -1.5261 -1.4133 -1.3285
 -1.2620 -1.2079 -1.1625
 -4.1484 -3.7661 -3.4714 -3.2439 -3.0691 -2.9363 -2.8385 -2.7589 -2.6719 -2.5753
 -2.4804 -2.3895 -2.2938 -2.1842 -2.0715 -1.8320 -1.6520 -1.5172 -1.4171 -1.3404
 -1.2791 -1.2280 -1.1843 -1.1454 -1.1130
 -4.0335 -3.6773 -3.3991 -3.1789 -3.0017 -2.8583 -2.7413 -2.6449 -2.5644 -2.4885
 -2.4019 -2.3084 -2.2191 -2.1262 -2.0260 -1.8018 -1.6342 -1.5116 -1.4221 -1.3530
 -1.2968 -1.2493 -1.2079 -1.1712 -1.1389 -1.1109
 -3.9114 -3.5882 -3.3332 -3.1281 -2.9586 -2.8156 -2.6934 -2.5880 -2.4955 -2.4120
 -2.3334 -2.2528 -2.1684 -2.0844 -1.9939 -1.7833 -1.6226 -1.5068 -1.4250 -1.3634
 -1.3131 -1.2700 -1.2319 -1.1977 -1.1665 -1.1385 -1.1144 -1.0985 -1.0936 -1.0971
 -3.7735 -3.4847 -3.2559 -3.0703 -2.9142 -2.7790 -2.6594 -2.5521 -2.4556 -2.3673
 -2.2844 -2.2044 -2.1251 -2.0488 -1.9692 -1.7719 -1.6152 -1.5021 -1.4241 -1.3690
 -1.3254 -1.2879 -1.2544 -1.2237 -1.1951 -1.1685 -1.1449 -1.1244 -1.1124 -1.1128
 -1.1222
 -3.6299 -3.3708 -3.1653 -2.9990 -2.8586 -2.7352 -2.6231 -2.5199 -2.4242 -2.3353
 -2.2515 -2.1713 -2.0935 -2.0179 -1.9450 -1.7633 -1.6111 -1.4979 -1.4204 -1.3685
 -1.3310 -1.3002 -1.2726 -1.2469 -1.2225 -1.1990 -1.1769 -1.1571 -1.1411 -1.1322
 -1.1375
 -3.4877 -3.2540 -3.0665 -2.9149 -2.7881 -2.6769 -2.5753 -2.4799 -2.3894 -2.3036
 -2.2217 -2.1433 -2.0675 -1.9938 -1.9230 -1.7520 -1.6065 -1.4942 -1.4150 -1.3632
 -1.3293 -1.3047 -1.2839 -1.2646 -1.2457 -1.2268 -1.2083 -1.1904 -1.1744 -1.1620
 -1.1571
 -3.3652 -3.1514 -2.9743 -2.8303 -2.7114 -2.6090 -2.5171 -2.4308 -2.3481 -2.2683
 -2.1911 -2.1165 -2.0442 -1.9740 -1.9058 -1.7428 -1.6024 -1.4921 -1.4115 -1.3574
 -1.3234 -1.3021 -1.2874 -1.2750 -1.2629 -1.2501 -1.2369 -1.2231 -1.2096 -1.1974
 -1.1859
 -3.2669 -3.0664 -2.8955 -2.7526 -2.6342 -2.5353 -2.4489 -2.3702 -2.2956 -2.2236
 -2.1531 -2.0843 -2.0171 -1.9514 -1.8872 -1.7336 -1.5976 -1.4889 -1.4081 -1.3520
 -1.3162 -1.2951 -1.2836 -1.2769 -1.2717 -1.2660 -1.2593 -1.2513 -1.2423 -1.2331
 -1.2249
 -3.1929 -2.9990 -2.8336 -2.6882 -2.5659 -2.4637 -2.3771 -2.3015 -2.2326 -2.1678
 -2.1049 -2.0434 -1.9828 -1.9231 -1.8672 -1.7244 -1.5921 -1.4846 -1.4048
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F547M
 -6.2722 -5.7648 -5.3554 -5.0530 -4.7479 -4.4565 -4.1685 -3.8926 -3.6354 -3.4063
 -3.1938 -2.9934 -2.8070 -2.6352 -2.4312 -2.0969
 -5.8599 -5.3386 -4.8961 -4.5252 -4.2162 -3.9518 -3.7154 -3.4960 -3.2951 -3.1136
 -2.9415 -2.7722 -2.6059 -2.4494 -2.2910 -1.9912 -1.7496 -1.5573 -1.4130
 -5.4450 -4.9210 -4.4760 -4.1095 -3.8124 -3.5710 -3.3693 -3.1896 -3.0286 -2.8823
 -2.7423 -2.6009 -2.4555 -2.3134 -2.1823 -1.9096 -1.6983 -1.5330 -1.4073 -1.3130
 -1.2395
 -5.0275 -4.5120 -4.0951 -3.8059 -3.5365 -3.3141 -3.1302 -2.9734 -2.8359 -2.7124
 -2.5962 -2.4795 -2.3558 -2.2272 -2.1051 -1.8521 -1.6620 -1.5165 -1.4056 -1.3210
 -1.2536 -1.2000 -1.1555
 -4.7173 -4.2103 -3.8164 -3.5208 -3.2973 -3.1206 -2.9699 -2.8310 -2.7040 -2.5900
 -2.4863 -2.3874 -2.2853 -2.1730 -2.0594 -1.8187 -1.6407 -1.5078 -1.4079 -1.3313
 -1.2700 -1.2189 -1.1754 -1.1370 -1.1053
