 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  R   
 -1.3435 -1.3419 -1.3436 -1.3481 -1.3553 -1.3653 -1.3787 -1.3989 -1.4272 -1.4585
 -3.2004 -2.9436 -2.7019 -2.4889 -2.3087 -2.1600 -2.0397 -1.9447 -1.8716 -1.8154
 -1.7721 -1.7381 -1.7067 -1.6751 -1.6412 -1.5432 -1.4585 -1.4001 -1.3673 -1.3546
 -1.3525 -1.3545 -1.3587 -1.3648 -1.3726 -1.3822 -1.3942 -1.4091 -1.4309 -1.4616
 -1.4966
 -3.1406 -2.9042 -2.6795 -2.4787 -2.3056 -2.1601 -2.0388 -1.9384 -1.8572 -1.7927
 -1.7410 -1.6985 -1.6627 -1.6321 -1.6048 -1.5271 -1.4522 -1.3964 -1.3644 -1.3534
 -1.3556 -1.3625 -1.3707 -1.3798 -1.3896 -1.4002 -1.4122 -1.4261 -1.4431 -1.4660
 -1.4993
 -3.0517 -2.8372 -2.6341 -2.4501 -2.2904 -2.1539 -2.0376 -1.9380 -1.8532 -1.7823
 -1.7239 -1.6759 -1.6351 -1.5996 -1.5697 -1.5014 -1.4383 -1.3881 -1.3571 -1.3468
 -1.3518 -1.3639 -1.3776 -1.3913 -1.4046 -1.4178 -1.4314 -1.4456 -1.4613 -1.4800
 -1.5047
 -2.9422 -2.7553 -2.5747 -2.4088 -2.2631 -2.1378 -2.0297 -1.9353 -1.8520 -1.7788
 -1.7156 -1.6624 -1.6177 -1.5793 -1.5459 -1.4776 -1.4205 -1.3764 -1.3476 -1.3367
 -1.3423 -1.3578 -1.3769 -1.3962 -1.4146 -1.4320 -1.4487 -1.4650 -1.4815 -1.4991
 -1.5178
 -2.8217 -2.6588 -2.5012 -2.3543 -2.2232 -2.1092 -2.0101 -1.9229 -1.8444 -1.7734
 -1.7093 -1.6527 -1.6041 -1.5629 -1.5277 -1.4580 -1.4028 -1.3624 -1.3364 -1.3254
 -1.3300 -1.3464 -1.3690 -1.3937 -1.4179 -1.4406 -1.4620 -1.4820 -1.5011 -1.5201
 -1.5398
 -2.6923 -2.5517 -2.4181 -2.2916 -2.1751 -2.0711 -1.9808 -1.9007 -1.8281 -1.7615
 -1.6997 -1.6431 -1.5923 -1.5482 -1.5151 -1.4426 -1.3852 -1.3461 -1.3235
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  R   
 -4.3607 -4.2407 -4.1223 -3.9944 -3.8722 -3.6970 -3.4373 -3.0946 -2.7650 -2.4918
 -2.2765 -2.1106 -1.9786 -1.8698 -1.7761 -1.5875
 -4.1319 -3.9871 -3.8457 -3.6998 -3.5506 -3.3734 -3.1412 -2.8546 -2.5867 -2.3618
 -2.1807 -2.0365 -1.9195 -1.8214 -1.7365 -1.5653 -1.4386 -1.3501 -1.2952
 -3.9519 -3.7885 -3.6287 -3.4669 -3.2992 -3.1209 -2.9135 -2.6734 -2.4518 -2.2631
 -2.1081 -1.9816 -1.8770 -1.7878 -1.7099 -1.5525 -1.4379 -1.3586 -1.3088 -1.2808
 -1.2665
 -3.8207 -3.6449 -3.4713 -3.2957 -3.1180 -2.9394 -2.7542 -2.5510 -2.3603 -2.1957
 -2.0587 -1.9459 -1.8511 -1.7690 -1.6963 -1.5491 -1.4422 -1.3683 -1.3219 -1.2960
 -1.2831 -1.2783 -1.2806
 -3.6910 -3.4885 -3.3200 -3.1532 -2.9800 -2.8040 -2.6313 -2.4571 -2.2903 -2.1433
 -2.0194 -1.9171 -1.8314 -1.7565 -1.6887 -1.5496 -1.4482 -1.3781 -1.3339 -1.3096
 -1.2980 -1.2938 -1.2952 -1.3009 -1.3123
 -3.5942 -3.3579 -3.1490 -2.9637 -2.7987 -2.6509 -2.5137 -2.3713 -2.2294 -2.0988
 -1.9853 -1.8903 -1.8116 -1.7442 -1.6822 -1.5506 -1.4537 -1.3864 -1.3442 -1.3214
 -1.3114 -1.3084 -1.3099 -1.3154 -1.3246 -1.3383
 -3.5644 -3.3020 -3.0555 -2.8340 -2.6420 -2.4781 -2.3411 -2.2284 -2.1311 -2.0401
 -1.9500 -1.8652 -1.7910 -1.7283 -1.6729 -1.5497 -1.4568 -1.3921 -1.3516 -1.3304
 -1.3227 -1.3218 -1.3247 -1.3305 -1.3391 -1.3508 -1.3660 -1.3878 -1.4170 -1.4481
 -3.5631 -3.2906 -3.0262 -2.7843 -2.5731 -2.3942 -2.2449 -2.1208 -2.0183 -1.9370
 -1.8738 -1.8188 -1.7637 -1.7093 -1.6587 -1.5457 -1.4569 -1.3945 -1.3556 -1.3360
 -1.3305 -1.3327 -1.3382 -1.3457 -1.3549 -1.3661 -1.3800 -1.3973 -1.4201 -1.4513
 -1.4858
 -3.5614 -3.2937 -3.0261 -2.7747 -2.5521 -2.3629 -2.2050 -2.0743 -1.9670 -1.8791
 -1.8082 -1.7526 -1.7093 -1.6708 -1.6332 -1.5372 -1.4533 -1.3933 -1.3555 -1.3371
 -1.3305 -1.3395 -1.3487 -1.3592 -1.3705 -1.3828 -1.3966 -1.4115 -1.4302 -1.4554
 -1.4890
 -3.5335 -3.2821 -3.0219 -2.7737 -2.5491 -2.3557 -2.1933 -2.0581 -1.9462 -1.8540
 -1.7784 -1.7165 -1.6659 -1.6251 -1.5918 -1.5173 -1.4445 -1.3876 -1.3512 -1.3335
 -1.3318 -1.3409 -1.3546 -1.3694 -1.3843 -1.3991 -1.4144 -1.4305 -1.4481 -1.4686
 -1.4944
 -3.4792 -3.2453 -3.0046 -2.7677 -2.5498 -2.3588 -2.1966 -2.0600 -1.9456 -1.8496
 -1.7692 -1.7023 -1.6465 -1.5999 -1.5612 -1.4895 -1.4288 -1.3787 -1.3439 -1.3264
 -1.3248 -1.3359 -1.3538 -1.3737 -1.3933 -1.4121 -1.4305 -1.4486 -1.4670 -1.4865
 -1.5069
 -3.4051 -3.1874 -2.9660 -2.7452 -2.5400 -2.3569 -2.1989 -2.0648 -1.9511 -1.8540
 -1.7706 -1.6993 -1.6387 -1.5876 -1.5445 -1.4653 -1.4083 -1.3643 -1.3336 -1.3166
 -1.3147 -1.3260 -1.3465 -1.3711 -1.3961 -1.4200 -1.4429 -1.4645 -1.4854 -1.5061
 -1.5276
 -3.3170 -3.1138 -2.9102 -2.7086 -2.5185 -2.3464 -2.1956 -2.0660 -1.9548 -1.8590
 -1.7754 -1.7021 -1.6380 -1.5825 -1.5417 -1.4447 -1.3830 -1.3444 -1.3203
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  R   
 -4.9606 -4.8324 -4.7036 -4.5658 -4.4703 -4.2971 -3.9757 -3.5224 -3.0956 -2.6260
 -2.3256 -2.1133 -1.9609 -1.8433 -1.7479 -1.5657
 -4.6609 -4.5203 -4.3862 -4.2514 -4.1271 -3.9592 -3.6863 -3.2923 -2.8824 -2.5273
 -2.2546 -2.0564 -1.9131 -1.8045 -1.7168 -1.5490 -1.4262 -1.3381 -1.2790
 -4.4268 -4.2723 -4.1290 -3.9906 -3.8494 -3.6875 -3.4548 -3.1169 -2.7691 -2.4589
 -2.2092 -2.0212 -1.8831 -1.7795 -1.6968 -1.5397 -1.4263 -1.3459 -1.2926 -1.2613
 -1.2461
 -4.2583 -4.0884 -3.9320 -3.7834 -3.6371 -3.4819 -3.2812 -2.9962 -2.6964 -2.4208
 -2.1894 -2.0077 -1.8709 -1.7683 -1.6879 -1.5378 -1.4307 -1.3551 -1.3052 -1.2754
 -1.2608 -1.2558 -1.2588
 -4.1295 -3.9500 -3.7828 -3.6229 -3.4665 -3.3088 -3.1344 -2.8977 -2.6385 -2.3928
 -2.1788 -2.0039 -1.8677 -1.7644 -1.6844 -1.5389 -1.4363 -1.3640 -1.3165 -1.2880
 -1.2741 -1.2698 -1.2720 -1.2789 -1.2919
 -3.9644 -3.7911 -3.6356 -3.4839 -3.3274 -3.1669 -2.9994 -2.8054 -2.5833 -2.3652
 -2.1688 -2.0024 -1.8681 -1.7638 -1.6832 -1.5404 -1.4414 -1.3716 -1.3260 -1.2988
 -1.2857 -1.2823 -1.2847 -1.2916 -1.3021 -1.3179
 -3.8475 -3.6299 -3.4423 -3.2820 -3.1403 -3.0054 -2.8615 -2.6997 -2.5175 -2.3297
 -2.1534 -1.9982 -1.8681 -1.7638 -1.6823 -1.5408 -1.4447 -1.3773 -1.3332 -1.3073
 -1.2954 -1.2933 -1.2971 -1.3045 -1.3150 -1.3289 -1.3469 -1.3709 -1.4017 -1.4332
 -3.8084 -3.5600 -3.3328 -3.1319 -2.9576 -2.8033 -2.6607 -2.5236 -2.3847 -2.2467
 -2.1107 -1.9809 -1.8629 -1.7626 -1.6805 -1.5394 -1.4457 -1.3803 -1.3376 -1.3130
 -1.3024 -1.3021 -1.3080 -1.3172 -1.3285 -1.3420 -1.3582 -1.3782 -1.4036 -1.4361
 -1.4703
 -3.8151 -3.5516 -3.2998 -3.0673 -2.8602 -2.6798 -2.5208 -2.3761 -2.2397 -2.1126
 -2.0023 -1.9091 -1.8261 -1.7477 -1.6747 -1.5357 -1.4439 -1.3805 -1.3389 -1.3152
 -1.3060 -1.3077 -1.3163 -1.3283 -1.3418 -1.3564 -1.3728 -1.3911 -1.4132 -1.4393
 -1.4726
 -3.8348 -3.5694 -3.3081 -3.0567 -2.8254 -2.6211 -2.4444 -2.2906 -2.1542 -2.0314
 -1.9219 -1.8286 -1.7537 -1.6941 -1.6423 -1.5273 -1.4382 -1.3767 -1.3365 -1.3138
 -1.3058 -1.3093 -1.3209 -1.3365 -1.3534 -1.3706 -1.3885 -1.4071 -1.4275 -1.4506
 -1.4786
 -3.8479 -3.5918 -3.3319 -3.0754 -2.8317 -2.6108 -2.4183 -2.2538 -2.1127 -1.9907
 -1.8842 -1.7920 -1.7139 -1.6500 -1.5992 -1.5065 -1.4297 -1.3704 -1.3314 -1.3092
 -1.3018 -1.3065 -1.3205 -1.3399 -1.3609 -1.3819 -1.4026 -1.4232 -1.4442 -1.4664
 -1.4910
 -3.8434 -3.5963 -3.3455 -3.0935 -2.8488 -2.6214 -2.4199 -2.2464 -2.0993 -1.9745
 -1.8676 -1.7759 -1.6971 -1.6305 -1.5750 -1.4784 -1.4124 -1.3603 -1.3232 -1.3017
 -1.2944 -1.2997 -1.3152 -1.3377 -1.3630 -1.3885 -1.4134 -1.4373 -1.4606 -1.4840
 -1.5081
 -3.8293 -3.5845 -3.3408 -3.0990 -2.8600 -2.6352 -2.4323 -2.2546 -2.1032 -1.9751
 -1.8662 -1.7730 -1.6928 -1.6241 -1.5697 -1.4430 -1.3863 -1.3464 -1.3119
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  R   
 -5.1893 -5.0569 -4.9211 -4.7744 -4.6676 -4.4741 -4.1205 -3.6283 -3.1619 -2.6609
 -2.3396 -2.1135 -1.9533 -1.8323 -1.7354 -1.5528
 -4.8708 -4.7248 -4.5854 -4.4453 -4.3149 -4.1358 -3.8426 -3.4169 -2.9674 -2.5752
 -2.2768 -2.0625 -1.9098 -1.7965 -1.7066 -1.5381 -1.4167 -1.3292 -1.2695
 -4.6191 -4.4582 -4.3106 -4.1696 -4.0266 -3.8609 -3.6169 -3.2538 -2.8684 -2.5199
 -2.2411 -2.0342 -1.8846 -1.7747 -1.6888 -1.5300 -1.4167 -1.3363 -1.2825 -1.2502
 -1.2337
 -4.4342 -4.2571 -4.0967 -3.9473 -3.8028 -3.6494 -3.4434 -3.1390 -2.8071 -2.4950
 -2.2325 -2.0286 -1.8777 -1.7669 -1.6820 -1.5285 -1.4206 -1.3446 -1.2942 -1.2637
 -1.2484 -1.2435 -1.2472
 -4.2954 -4.1059 -3.9333 -3.7724 -3.6191 -3.4665 -3.2929 -3.0420 -2.7565 -2.4784
 -2.2334 -2.0341 -1.8808 -1.7668 -1.6807 -1.5300 -1.4259 -1.3528 -1.3047 -1.2755
 -1.2608 -1.2564 -1.2582 -1.2662 -1.2808
 -4.1308 -3.9559 -3.7904 -3.6300 -3.4708 -3.3133 -3.1501 -2.9478 -2.7048 -2.4590
 -2.2338 -2.0423 -1.8887 -1.7711 -1.6823 -1.5321 -1.4309 -1.3600 -1.3136 -1.2855
 -1.2715 -1.2678 -1.2705 -1.2780 -1.2900 -1.3069
 -3.9620 -3.7547 -3.5821 -3.4359 -3.3027 -3.1662 -3.0143 -2.8442 -2.6431 -2.4303
 -2.2273 -2.0475 -1.8970 -1.7773 -1.6853 -1.5334 -1.4345 -1.3655 -1.3202 -1.2935
 -1.2804 -1.2776 -1.2815 -1.2896 -1.3010 -1.3155 -1.3349 -1.3608 -1.3926 -1.4247
 -3.8949 -3.6494 -3.4316 -3.2458 -3.0873 -2.9467 -2.8145 -2.6784 -2.5276 -2.3645
 -2.1987 -2.0410 -1.9009 -1.7830 -1.6886 -1.5333 -1.4360 -1.3687 -1.3245 -1.2987
 -1.2868 -1.2854 -1.2911 -1.3009 -1.3132 -1.3279 -1.3456 -1.3666 -1.3936 -1.4272
 -1.4618
 -3.8897 -3.6234 -3.3752 -3.1512 -2.9563 -2.7877 -2.6374 -2.4955 -2.3549 -2.2180
 -2.0945 -1.9827 -1.8776 -1.7787 -1.6898 -1.5317 -1.4350 -1.3693 -1.3259 -1.3009
 -1.2901 -1.2903 -1.2983 -1.3107 -1.3251 -1.3410 -1.3586 -1.3784 -1.4013 -1.4295
 -1.4648
 -3.9115 -3.6378 -3.3740 -3.1258 -2.9006 -2.7034 -2.5323 -2.3806 -2.2410 -2.1094
