 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -4.1503 -3.8129 -3.5695 -3.2998 -3.0014 -2.7562 -2.6150 -2.5302 -2.4332 -2.3028
 -2.1562 -1.9976 -1.8385 -1.6889 -1.5448 -1.2166 -0.9363 -0.7121 -0.5311
 -3.7660 -3.3720 -3.0787 -2.8385 -2.6422 -2.4853 -2.3588 -2.2508 -2.1497 -2.0476
 -1.9383 -1.8163 -1.6812 -1.5425 -1.4102 -1.1182 -0.8739 -0.6757 -0.5195 -0.3998
 -3.5071 -3.0905 -2.7717 -2.5387 -2.3791 -2.2575 -2.1450 -2.0394 -1.9431 -1.8538
 -1.7628 -1.6642 -1.5510 -1.4263 -1.3047 -1.0403 -0.8240 -0.6478 -0.5104 -0.4035
 -0.3176
 -3.3736 -2.9684 -2.6485 -2.4004 -2.2121 -2.0728 -1.9736 -1.8960 -1.8134 -1.7214
 -1.6297 -1.5413 -1.4479 -1.3403 -1.2283 -0.9829 -0.7866 -0.6284 -0.5039 -0.4063
 -0.3273 -0.2610
 -3.2789 -2.8973 -2.5900 -2.3444 -2.1490 -1.9948 -1.8739 -1.7778 -1.6999 -1.6279
 -1.5455 -1.4549 -1.3670 -1.2743 -1.1735 -0.9427 -0.7598 -0.6148 -0.5011 -0.4117
 -0.3392 -0.2778 -0.2243 -0.1765
 -3.1803 -2.8318 -2.5463 -2.3124 -2.1200 -1.9612 -1.8301 -1.7214 -1.6292 -1.5476
 -1.4713 -1.3927 -1.3093 -1.2252 -1.1333 -0.9155 -0.7412 -0.6050 -0.4994 -0.4173
 -0.3510 -0.2949 -0.2457 -0.2016 -0.1611 -0.1241 -0.0909 -0.0627 -0.0419 -0.0332
 -3.0651 -2.7537 -2.4954 -2.2798 -2.0974 -1.9416 -1.8075 -1.6917 -1.5914 -1.5023
 -1.4199 -1.3406 -1.2615 -1.1847 -1.1035 -0.8980 -0.7292 -0.5980 -0.4973 -0.4207
 -0.3603 -0.3098 -0.2657 -0.2259 -0.1891 -0.1547 -0.1234 -0.0949 -0.0722 -0.0586
 -0.0568
 -2.9400 -2.6631 -2.4318 -2.2367 -2.0687 -1.9212 -1.7898 -1.6723 -1.5673 -1.4736
 -1.3877 -1.3064 -1.2278 -1.1510 -1.0766 -0.8869 -0.7224 -0.5933 -0.4948 -0.4209
 -0.3651 -0.3202 -0.2818 -0.2472 -0.2151 -0.1847 -0.1562 -0.1299 -0.1068 -0.0892
 -0.0826
 -2.8096 -2.5644 -2.3567 -2.1803 -2.0273 -1.8907 -1.7663 -1.6518 -1.5466 -1.4504
 -1.3623 -1.2802 -1.2019 -1.1260 -1.0531 -0.8746 -0.7173 -0.5899 -0.4917 -0.4184
 -0.3648 -0.3243 -0.2915 -0.2628 -0.2364 -0.2111 -0.1870 -0.1639 -0.1427 -0.1245
 -0.1124
 -2.6891 -2.4724 -2.2825 -2.1198 -1.9790 -1.8530 -1.7371 -1.6284 -1.5262 -1.4306
 -1.3417 -1.2592 -1.1816 -1.1076 -1.0361 -0.8651 -0.7138 -0.5889 -0.4909 -0.4166
 -0.3625 -0.3238 -0.2951 -0.2721 -0.2518 -0.2325 -0.2140 -0.1958 -0.1782 -0.1620
 -0.1469
 -2.5823 -2.3879 -2.2133 -2.0597 -1.9259 -1.8077 -1.6995 -1.5976 -1.5005 -1.4081
 -1.3205 -1.2384 -1.1616 -1.0891 -1.0198 -0.8559 -0.7096 -0.5872 -0.4899 -0.4151
 -0.3597 -0.3206 -0.2935 -0.2743 -0.2595 -0.2465 -0.2342 -0.2219 -0.2095 -0.1974
 -0.1864
 -2.4893 -2.3109 -2.1504 -2.0042 -1.8744 -1.7595 -1.6558 -1.5597 -1.4682 -1.3804
 -1.2962 -1.2161 -1.1404 -1.0693 -1.0042 -0.8470 -0.7047 -0.5848 -0.4887
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.0378 -4.5411 -4.1091 -3.7381 -3.4220 -3.1455 -2.8931 -2.6557 -2.4394 -2.2497
 -2.0773 -1.9139 -1.7565 -1.6089 -1.4626 -1.1684 -0.9195 -0.7096 -0.5420
 -4.6401 -4.1394 -3.7046 -3.3374 -3.0317 -2.7766 -2.5595 -2.3637 -2.1895 -2.0354
 -1.8936 -1.7551 -1.6152 -1.4787 -1.3515 -1.0790 -0.8565 -0.6715 -0.5218 -0.4036
 -4.2407 -3.7388 -3.3276 -3.0384 -2.7609 -2.5260 -2.3275 -2.1560 -2.0059 -1.8739
