 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F435W
 -7.2873 -7.0372 -6.8783 -6.6850 -6.4391 -6.2296 -6.1255 -6.0611 -5.9434 -5.7473
 -5.5146 -5.2569 -4.9913 -4.7335 -4.4800 -3.8797 -3.3399 -2.8984 -2.5382
 -6.9438 -6.6006 -6.3442 -6.1291 -5.9463 -5.7928 -5.6602 -5.5331 -5.3963 -5.2404
 -5.0596 -4.8506 -4.6185 -4.3819 -4.1547 -3.6352 -3.1769 -2.7929 -2.4883 -2.2549
 -6.7152 -6.3225 -6.0081 -5.7646 -5.5865 -5.4392 -5.2901 -5.1392 -4.9913 -4.8452
 -4.6874 -4.5112 -4.3114 -4.0986 -3.8940 -3.4387 -3.0463 -2.7119 -2.4489 -2.2448
 -2.0796
 -6.6015 -6.2029 -5.8700 -5.5915 -5.3597 -5.1688 -5.0152 -4.8794 -4.7284 -4.5617
 -4.3980 -4.2387 -4.0700 -3.8836 -3.6979 -3.2902 -2.9481 -2.6554 -2.4200 -2.2360
 -2.0863 -1.9585
 -6.5252 -6.1347 -5.8019 -5.5146 -5.2638 -5.0446 -4.8531 -4.6853 -4.5364 -4.3908
 -4.2277 -4.0565 -3.8941 -3.7288 -3.5595 -3.1857 -2.8789 -2.6185 -2.4048 -2.2366
 -2.0997 -1.9822 -1.8777 -1.7828
 -6.4539 -6.0814 -5.7583 -5.4735 -5.2186 -4.9879 -4.7789 -4.5900 -4.4185 -4.2605
 -4.1098 -3.9554 -3.7960 -3.6375 -3.4742 -3.1180 -2.8343 -2.5965 -2.3989 -2.2425
 -2.1161 -2.0081 -1.9116 -1.8234 -1.7416 -1.6655 -1.5956 -1.5293 -1.4691 -1.4318
 -6.3742 -6.0264 -5.7202 -5.4453 -5.1938 -4.9616 -4.7461 -4.5461 -4.3618 -4.1914
 -4.0322 -3.8803 -3.7314 -3.5862 -3.4359 -3.0837 -2.8095 -2.5860 -2.3991 -2.2503
 -2.1322 -2.0328 -1.9445 -1.8635 -1.7878 -1.7166 -1.6504 -1.5888 -1.5320 -1.4837
 -1.4560
 -6.2886 -5.9647 -5.6781 -5.4179 -5.1758 -4.9481 -4.7325 -4.5289 -4.3376 -4.1593
 -3.9929 -3.8368 -3.6889 -3.5476 -3.4099 -3.0773 -2.8018 -2.5843 -2.4042 -2.2587
 -2.1454 -2.0533 -1.9732 -1.9000 -1.8315 -1.7664 -1.7050 -1.6474 -1.5942 -1.5467
 -1.5097
 -6.1977 -5.8957 -5.6265 -5.3820 -5.1524 -4.9332 -4.7226 -4.5204 -4.3277 -4.1455
 -3.9742 -3.8138 -3.6635 -3.5219 -3.3873 -3.0733 -2.8045 -2.5873 -2.4107 -2.2666
 -2.1547 -2.0670 -1.9941 -1.9292 -1.8688 -1.8111 -1.7561 -1.7036 -1.6542 -1.6091
 -1.5705
 -6.1160 -5.8342 -5.5764 -5.3428 -5.1251 -4.9163 -4.7144 -4.5178 -4.3276 -4.1453
 -3.9720 -3.8087 -3.6555 -3.5123 -3.3774 -3.0719 -2.8120 -2.5961 -2.4209 -2.2777
 -2.1646 -2.0777 -2.0090 -1.9512 -1.8991 -1.8498 -1.8026 -1.7569 -1.7131 -1.6718
 -1.6334
 -6.0474 -5.7757 -5.5279 -5.3000 -5.0885 -4.8894 -4.6970 -4.5089 -4.3252 -4.1467
 -3.9747 -3.8108 -3.6559 -3.5105 -3.3743 -3.0706 -2.8173 -2.6046 -2.4303 -2.2880
 -2.1742 -2.0862 -2.0185 -1.9649 -1.9197 -1.8788 -1.8401 -1.8025 -1.7659 -1.7306
 -1.6974
 -5.9919 -5.7202 -5.4787 -5.2542 -5.0462 -4.8517 -4.6667 -4.4877 -4.3123 -4.1411
 -3.9742 -3.8131 -3.6590 -3.5131 -3.3780 -3.0694 -2.8204 -2.6128 -2.4389
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F435W
 -7.3307 -7.0360 -6.7917 -6.5858 -6.4067 -6.2399 -6.0722 -5.8941 -5.7035 -5.5005
 -5.2790 -5.0397 -4.7921 -4.5518 -4.3133 -3.7964 -3.3306 -2.9176 -2.5817
 -6.9236 -6.5858 -6.3081 -6.0824 -5.8950 -5.7308 -5.5765 -5.4191 -5.2549 -5.0805
 -4.8899 -4.6799 -4.4544 -4.2308 -4.0213 -3.5589 -3.1585 -2.8066 -2.5131 -2.2802
 -6.6319 -6.2479 -5.9432 -5.7161 -5.5120 -5.3387 -5.1856 -5.0393 -4.8921 -4.7396
 -4.5766 -4.3976 -4.1993 -3.9925 -3.7970 -3.3760 -3.0252 -2.7214 -2.4633 -2.2551
 -2.0842
