 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F430M
 -3.8350 -3.9930 -4.0787 -4.1122 -4.1695 -4.2402 -4.3174 -4.3880 -4.4677 -4.5503
 -4.6322 -4.7124 -4.7922 -4.8697 -4.9472 -5.1336 -5.3141 -5.4717 -5.6343
 -3.9246 -3.9936 -4.0673 -4.1468 -4.2299 -4.2994 -4.3632 -4.4323 -4.5066 -4.5853
 -4.6651 -4.7448 -4.8237 -4.9015 -4.9782 -5.1644 -5.3413 -5.5077 -5.6705 -5.8294
 -3.9653 -4.0287 -4.0981 -4.1714 -4.2472 -4.3271 -4.4045 -4.4724 -4.5410 -4.6135
 -4.6898 -4.7675 -4.8452 -4.9224 -4.9986 -5.1835 -5.3593 -5.5253 -5.6879 -5.8462
 -5.9976
 -4.0100 -4.0670 -4.1309 -4.2003 -4.2731 -4.3475 -4.4229 -4.4998 -4.5732 -4.6433
 -4.7139 -4.7869 -4.8617 -4.9372 -5.0125 -5.1963 -5.3717 -5.5387 -5.7005 -5.8585
 -6.0096 -6.1541
 -4.0634 -4.1110 -4.1680 -4.2316 -4.3003 -4.3720 -4.4448 -4.5177 -4.5922 -4.6664
 -4.7382 -4.8082 -4.8785 -4.9501 -5.0230 -5.2046 -5.3796 -5.5472 -5.7094 -5.8673
 -6.0184 -6.1627 -6.3006 -6.4331
 -4.1248 -4.1648 -4.2122 -4.2685 -4.3311 -4.3983 -4.4682 -4.5390 -4.6102 -4.6821
 -4.7541 -4.8255 -4.8954 -4.9647 -5.0342 -5.2105 -5.3840 -5.5516 -5.7146 -5.8733
 -6.0248 -6.1691 -6.3069 -6.4390 -6.5662 -6.6890 -6.8080 -6.9235 -7.0360 -7.1457
 -4.1921 -4.2270 -4.2656 -4.3137 -4.3687 -4.4296 -4.4945 -4.5619 -4.6309 -4.7003
 -4.7696 -4.8388 -4.9079 -4.9767 -5.0452 -5.2161 -5.3864 -5.5527 -5.7161 -5.8760
 -6.0287 -6.1736 -6.3116 -6.4436 -6.5704 -6.6925 -6.8104 -6.9247 -7.0358 -7.1441
 -7.2502
 -4.2630 -4.2949 -4.3289 -4.3695 -4.4160 -4.4689 -4.5272 -4.5893 -4.6544 -4.7210
 -4.7880 -4.8548 -4.9212 -4.9877 -5.0545 -5.2218 -5.3884 -5.5524 -5.7145 -5.8752
