 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F460M
 -4.3007 -4.4424 -4.5561 -4.6063 -4.6722 -4.7379 -4.7975 -4.8549 -4.9163 -4.9961
 -5.0730 -5.1484 -5.2221 -5.2935 -5.3634 -5.5309 -5.6767 -5.7720 -5.9697
 -4.3698 -4.4338 -4.5047 -4.5861 -4.6756 -4.7539 -4.8217 -4.8870 -4.9508 -5.0259
 -5.1022 -5.1776 -5.2516 -5.3241 -5.3948 -5.5617 -5.7106 -5.8486 -5.9915 -6.1492
 -4.3896 -4.4470 -4.5109 -4.5814 -4.6586 -4.7433 -4.8280 -4.9021 -4.9715 -5.0422
 -5.1167 -5.1912 -5.2649 -5.3375 -5.4087 -5.5777 -5.7291 -5.8668 -6.0113 -6.1672
 -6.3186
 -4.4172 -4.4689 -4.5271 -4.5917 -4.6623 -4.7373 -4.8151 -4.8964 -4.9755 -5.0514
 -5.1252 -5.1980 -5.2702 -5.3420 -5.4132 -5.5843 -5.7399 -5.8819 -6.0259 -6.1802
 -6.3312 -6.4758
 -4.4558 -4.4993 -4.5509 -4.6097 -4.6749 -4.7448 -4.8169 -4.8909 -4.9686 -5.0479
 -5.1258 -5.2005 -5.2726 -5.3431 -5.4132 -5.5850 -5.7447 -5.8910 -6.0367 -6.1897
 -6.3405 -6.4849 -6.6230 -6.7555
 -4.5040 -4.5411 -4.5843 -4.6354 -4.6938 -4.7583 -4.8263 -4.8963 -4.9689 -5.0434
 -5.1193 -5.1952 -5.2694 -5.3415 -5.4118 -5.5827 -5.7450 -5.8957 -6.0439 -6.1963
 -6.3472 -6.4917 -6.6297 -6.7620 -6.8891 -7.0117 -7.1303 -7.2455 -7.3577 -7.4672
 -4.5593 -4.5927 -4.6285 -4.6720 -4.7219 -4.7793 -4.8417 -4.9072 -4.9767 -5.0475
 -5.1191 -5.1912 -5.2636 -5.3356 -5.4067 -5.5790 -5.7427 -5.8973 -6.0472 -6.1999
 -6.3515 -6.4966 -6.6348 -6.7671 -6.8940 -7.0161 -7.1339 -7.2480 -7.3587 -7.4666
 -7.5725
 -4.6192 -4.6506 -4.6830 -4.7200 -4.7624 -4.8105 -4.8651 -4.9248 -4.9899 -5.0576
 -5.1261 -5.1949 -5.2636 -5.3326 -5.4019 -5.5734 -5.7386 -5.8955 -6.0466 -6.1999
 -6.3531 -6.4995 -6.6384 -6.7710 -6.8980 -7.0198 -7.1370 -7.2503 -7.3602 -7.4670
 -7.5712
 -4.6809 -4.7116 -4.7435 -4.7802 -4.8154 -4.8564 -4.9021 -4.9533 -5.0117 -5.0750
 -5.1400 -5.2060 -5.2719 -5.3378 -5.4039 -5.5706 -5.7352 -5.8924 -6.0454 -6.1987
 -6.3538 -6.5025 -6.6430 -6.7765 -6.9040 -7.0261 -7.1436 -7.2568 -7.3662 -7.4722
 -7.5750
 -4.7420 -4.7726 -4.8052 -4.8397 -4.8757 -4.9132 -4.9524 -4.9952 -5.0435 -5.0998
 -5.1597 -5.2217 -5.2845 -5.3475 -5.4108 -5.5700 -5.7304 -5.8880 -6.0402 -6.1922
 -6.3474 -6.4987 -6.6417 -6.7767 -6.9051 -7.0278 -7.1455 -7.2588 -7.3680 -7.4736
 -7.5777
 -4.8001 -4.8342 -4.8691 -4.9047 -4.9408 -4.9773 -5.0142 -5.0515 -5.0909 -5.1373
 -5.1897 -5.2458 -5.3040 -5.3635 -5.4236 -5.5754 -5.7291 -5.8834 -6.0346 -6.1856
 -6.3390 -6.4911 -6.6369 -6.7745 -6.9046 -7.0284 -7.1469 -7.2606 -7.3699 -7.4756
 -7.5777
 -4.8543 -4.9104 -4.9557 -4.9934 -5.0263 -5.0568 -5.0870 -5.1185 -5.1526 -5.1906
 -5.2334 -5.2813 -5.3329 -5.3870 -5.4428 -5.5863 -5.7327 -5.8813 -6.0310
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F460M
 -4.3683 -4.4616 -4.5375 -4.6010 -4.6688 -4.7373 -4.8052 -4.8722 -4.9325 -5.0087
 -5.0879 -5.1656 -5.2412 -5.3144 -5.3854 -5.5544 -5.7064 -5.8285 -5.9796
 -4.3609 -4.4303 -4.5152 -4.6053 -4.6773 -4.7487 -4.8216 -4.8925 -4.9590 -5.0368
 -5.1168 -5.1955 -5.2720 -5.3463 -5.4183 -5.5884 -5.7400 -5.8740 -6.0031 -6.1472
 -4.3698 -4.4308 -4.4987 -4.5764 -4.6669 -4.7520 -4.8270 -4.9013 -4.9722 -5.0475
 -5.1271 -5.2061 -5.2833 -5.3584 -5.4313 -5.6035 -5.7577 -5.8933 -6.0237 -6.1666
 -6.3152
 -4.3863 -4.4422 -4.5037 -4.5718 -4.6475 -4.7315 -4.8207 -4.9028 -4.9780 -5.0508
 -5.1288 -5.2072 -5.2844 -5.3598 -5.4333 -5.6078 -5.7659 -5.9059 -6.0391 -6.1806
 -6.3278 -6.4719
 -4.4097 -4.4605 -4.5173 -4.5798 -4.6487 -4.7238 -4.8038 -4.8877 -4.9726 -5.0507
 -5.1274 -5.2043 -5.2807 -5.3559 -5.4296 -5.6058 -5.7677 -5.9133 -6.0502 -6.1909
 -6.3368 -6.4806 -6.6187 -6.7517
 -4.4427 -4.4862 -4.5374 -4.5949 -4.6585 -4.7280 -4.8021 -4.8793 -4.9585 -5.0391
 -5.1200 -5.1990 -5.2755 -5.3501 -5.4233 -5.6002 -5.7654 -5.9164 -6.0576 -6.1984
 -6.3434 -6.4870 -6.6251 -6.7576 -6.8851 -7.0082 -7.1274 -7.2430 -7.3554 -7.4647
 -4.4835 -4.5212 -4.5655 -4.6165 -4.6746 -4.7388 -4.8080 -4.8809 -4.9558 -5.0314
 -5.1084 -5.1873 -5.2655 -5.3418 -5.4159 -5.5930 -5.7604 -5.9158 -6.0613 -6.2032
 -6.3478 -6.4915 -6.6298 -6.7623 -6.8894 -7.0118 -7.1300 -7.2446 -7.3559 -7.4643
 -7.5700
 -4.5305 -4.5664 -4.6036 -4.6475 -4.6982 -4.7561 -4.8200 -4.8882 -4.9596 -5.0321
 -5.1051 -5.1795 -5.2548 -5.3302 -5.4048 -5.5846 -5.7537 -5.9123 -6.0613 -6.2050
 -6.3498 -6.4942 -6.6330 -6.7659 -6.8931 -7.0152 -7.1330 -7.2468 -7.3571 -7.4643
 -7.5687
