 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -2.9795 -2.2430 -1.8317 -1.7447 -1.9990 -2.3898 -2.8250 -2.6870 -2.5524 -2.4079
 -2.2544 -2.1370 -1.9676 -1.7974 -1.6368 -1.2831 -0.9747 -0.7380 -0.5409
 -3.5219 -3.1830 -2.9369 -2.7743 -2.6681 -2.5707 -2.4664 -2.3595 -2.2525 -2.1437
 -2.0222 -1.8833 -1.7337 -1.5866 -1.4482 -1.1387 -0.8817 -0.6780 -0.5243 -0.4062
 -3.3126 -2.9940 -2.7426 -2.5470 -2.4003 -2.2979 -2.2267 -2.1514 -2.0560 -1.9465
 -1.8360 -1.7201 -1.5905 -1.4579 -1.3328 -1.0592 -0.8323 -0.6504 -0.5116 -0.4044
 -0.3185
 -3.1505 -2.8637 -2.6276 -2.4321 -2.2712 -2.1408 -2.0364 -1.9541 -1.8821 -1.7974
 -1.6945 -1.5886 -1.4773 -1.3595 -1.2453 -0.9966 -0.7942 -0.6312 -0.5054 -0.4074
 -0.3283 -0.2619
 -2.9957 -2.7455 -2.5328 -2.3492 -2.1897 -2.0519 -1.9341 -1.8327 -1.7437 -1.6625
 -1.5792 -1.4864 -1.3889 -1.2843 -1.1802 -0.9505 -0.7655 -0.6176 -0.5029 -0.4131
 -0.3403 -0.2789 -0.2253 -0.1767
 -2.8401 -2.6245 -2.4383 -2.2725 -2.1227 -1.9876 -1.8664 -1.7587 -1.6620 -1.5726
 -1.4873 -1.4027 -1.3177 -1.2271 -1.1333 -0.9181 -0.7449 -0.6075 -0.5014 -0.4190
 -0.3524 -0.2962 -0.2469 -0.2026 -0.1601 -0.1210 -0.0873 -0.0608 -0.0429 -0.0343
 -2.6912 -2.5013 -2.3390 -2.1926 -2.0569 -1.9302 -1.8124 -1.7041 -1.6052 -1.5140
 -1.4275 -1.3437 -1.2618 -1.1802 -1.0969 -0.8974 -0.7312 -0.6000 -0.4992 -0.4226
 -0.3620 -0.3113 -0.2670 -0.2270 -0.1901 -0.1547 -0.1222 -0.0944 -0.0730 -0.0597
 -0.0579
 -2.5515 -2.3824 -2.2377 -2.1077 -1.9868 -1.8716 -1.7611 -1.6567 -1.5593 -1.4684
 -1.3831 -1.3015 -1.2221 -1.1444 -1.0671 -0.8829 -0.7234 -0.5953 -0.4967 -0.4230
 -0.3670 -0.3219 -0.2832 -0.2485 -0.2163 -0.1858 -0.1555 -0.1277 -0.1052 -0.0900
 -0.0836
 -2.4246 -2.2726 -2.1381 -2.0195 -1.9107 -1.8067 -1.7058 -1.6081 -1.5148 -1.4265
 -1.3433 -1.2643 -1.1883 -1.1144 -1.0413 -0.8682 -0.7165 -0.5917 -0.4938 -0.4206
 -0.3668 -0.3261 -0.2931 -0.2643 -0.2378 -0.2123 -0.1880 -0.1660 -0.1463 -0.1288
 -0.1132
 -2.3106 -2.1719 -2.0491 -1.9357 -1.8338 -1.7390 -1.6475 -1.5579 -1.4708 -1.3870
 -1.3071 -1.2312 -1.1585 -1.0884 -1.0199 -0.8563 -0.7114 -0.5899 -0.4930 -0.4189
 -0.3647 -0.3258 -0.2969 -0.2737 -0.2533 -0.2339 -0.2151 -0.1968 -0.1828 -0.1659
 -0.1477
 -2.2094 -2.0803 -1.9707 -1.8602 -1.7600 -1.6693 -1.5846 -1.5028 -1.4228 -1.3449
 -1.2696 -1.1974 -1.1283 -1.0619 -0.9976 -0.8442 -0.7053 -0.5873 -0.4918 -0.4173
 -0.3621 -0.3227 -0.2954 -0.2761 -0.2612 -0.2480 -0.2356 -0.2231 -0.2105 -0.1983
 -0.1872
 -2.1211 -1.9978 -1.9029 -1.7936 -1.6928 -1.6022 -1.5199 -1.4432 -1.3696 -1.2981
 -1.2284 -1.1609 -1.0959 -1.0335 -0.9744 -0.8319 -0.6982 -0.5839 -0.4902
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.3563 -3.7090 -3.2331 -2.9245 -2.7841 -2.7368 -2.7449 -2.5909 -2.4415 -2.2901
 -2.1331 -1.9862 -1.8238 -1.6690 -1.5256 -1.2129 -0.9451 -0.7270 -0.5452
 -3.9608 -3.5488 -3.2515 -3.0014 -2.7858 -2.6053 -2.4534 -2.3203 -2.1958 -2.0719
 -1.9418 -1.8018 -1.6560 -1.5156 -1.3855 -1.1046 -0.8708 -0.6769 -0.5240 -0.4036
 -3.6502 -3.2155 -2.8896 -2.6544 -2.4973 -2.3771 -2.2556 -2.1325 -2.0149 -1.9033
 -1.7918 -1.6733 -1.5436 -1.4127 -1.2904 -1.0307 -0.8212 -0.6484 -0.5105 -0.4024
 -0.3154
 -3.4860 -3.0679 -2.7429 -2.4930 -2.3033 -2.1620 -2.0632 -1.9866 -1.8969 -1.7896
 -1.6800 -1.5727 -1.4601 -1.3402 -1.2256 -0.9785 -0.7852 -0.6288 -0.5034 -0.4042
 -0.3240 -0.2568
 -3.3727 -2.9826 -2.6724 -2.4257 -2.2289 -2.0722 -1.9470 -1.8464 -1.7672 -1.6938
 -1.6031 -1.5010 -1.3964 -1.2879 -1.1793 -0.9433 -0.7602 -0.6153 -0.5001 -0.4089
 -0.3349 -0.2726 -0.2186 -0.1707
 -3.2703 -2.9138 -2.6248 -2.3893 -2.1946 -2.0325 -1.8971 -1.7829 -1.6844 -1.5979
 -1.5196 -1.4377 -1.3474 -1.2488 -1.1474 -0.9204 -0.7436 -0.6059 -0.4982 -0.4138
 -0.3458 -0.2887 -0.2391 -0.1947 -0.1544 -0.1177 -0.0852 -0.0572 -0.0368 -0.0279
 -3.1688 -2.8452 -2.5799 -2.3591 -2.1719 -2.0109 -1.8713 -1.7501 -1.6438 -1.5481
 -1.4596 -1.3763 -1.2963 -1.2127 -1.1227 -0.9059 -0.7328 -0.5991 -0.4960 -0.4168
 -0.3545 -0.3029 -0.2583 -0.2182 -0.1815 -0.1475 -0.1166 -0.0891 -0.0665 -0.0533
 -0.0518
 -3.0704 -2.7761 -2.5328 -2.3272 -2.1496 -1.9934 -1.8544 -1.7300 -1.6190 -1.5189
 -1.4266 -1.3396 -1.2572 -1.1771 -1.0969 -0.8972 -0.7266 -0.5945 -0.4935 -0.4171
 -0.3591 -0.3129 -0.2737 -0.2389 -0.2068 -0.1766 -0.1487 -0.1229 -0.0998 -0.0835
 -0.0774
 -2.9775 -2.7078 -2.4818 -2.2896 -2.1222 -1.9724 -1.8364 -1.7124 -1.5994 -1.4966
