 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -1.9790 -1.9478 -1.9566 -1.9357 -1.8704 -1.8091 -1.7916 -1.7966 -1.7833 -1.7366
 -1.6709 -1.5916 -1.5086 -1.4306 -1.3559 -1.1956 -1.0770 -0.9957 -0.9345
 -1.9549 -1.8721 -1.8181 -1.7743 -1.7391 -1.7138 -1.6955 -1.6784 -1.6570 -1.6277
 -1.5875 -1.5340 -1.4675 -1.3954 -1.3260 -1.1800 -1.0737 -1.0012 -0.9511 -0.9188
 -1.9374 -1.8296 -1.7411 -1.6778 -1.6441 -1.6256 -1.6063 -1.5848 -1.5637 -1.5426
 -1.5155 -1.4790 -1.4284 -1.3658 -1.3025 -1.1686 -1.0720 -1.0070 -0.9649 -0.9370
 -0.9181
 -1.9265 -1.8203 -1.7256 -1.6462 -1.5854 -1.5445 -1.5240 -1.5158 -1.5034 -1.4813
 -1.4549 -1.4266 -1.3913 -1.3418 -1.2854 -1.1614 -1.0719 -1.0131 -0.9758 -0.9512
 -0.9345 -0.9230
 -1.9002 -1.8053 -1.7169 -1.6376 -1.5701 -1.5162 -1.4767 -1.4500 -1.4341 -1.4227
 -1.4047 -1.3791 -1.3519 -1.3166 -1.2699 -1.1559 -1.0718 -1.0175 -0.9851 -0.9644
 -0.9503 -0.9406 -0.9341 -0.9300
 -1.8493 -1.7711 -1.6960 -1.6254 -1.5608 -1.5041 -1.4568 -1.4195 -1.3909 -1.3683
 -1.3492 -1.3293 -1.3064 -1.2818 -1.2481 -1.1494 -1.0700 -1.0187 -0.9905 -0.9746
 -0.9644 -0.9575 -0.9529 -0.9502 -0.9489 -0.9492 -0.9518 -0.9590 -0.9728 -0.9928
 -1.7736 -1.7135 -1.6547 -1.5977 -1.5427 -1.4906 -1.4428 -1.4007 -1.3658 -1.3366
 -1.3108 -1.2866 -1.2625 -1.2409 -1.2159 -1.1376 -1.0655 -1.0163 -0.9907 -0.9797
 -0.9746 -0.9718 -0.9705 -0.9701 -0.9706 -0.9717 -0.9744 -0.9788 -0.9885 -1.0061
 -1.0304
 -1.6792 -1.6353 -1.5923 -1.5503 -1.5083 -1.4660 -1.4236 -1.3827 -1.3453 -1.3127
 -1.2839 -1.2573 -1.2316 -1.2067 -1.1840 -1.1182 -1.0567 -1.0105 -0.9860 -0.9783
 -0.9786 -0.9812 -0.9844 -0.9878 -0.9912 -0.9946 -0.9983 -1.0032 -1.0103 -1.0221
 -1.0436
 -1.5729 -1.5428 -1.5131 -1.4844 -1.4554 -1.4248 -1.3918 -1.3572 -1.3223 -1.2893
 -1.2594 -1.2322 -1.2065 -1.1813 -1.1581 -1.0975 -1.0433 -1.0017 -0.9779 -0.9715
 -0.9757 -0.9840 -0.9929 -1.0014 -1.0091 -1.0159 -1.0223 -1.0286 -1.0358 -1.0453
 -1.0601
 -1.4629 -1.4438 -1.4247 -1.4061 -1.3880 -1.3684 -1.3463 -1.3207 -1.2924 -1.2630
 -1.2342 -1.2074 -1.1826 -1.1591 -1.1365 -1.0802 -1.0298 -0.9920 -0.9689 -0.9618
 -0.9672 -0.9794 -0.9939 -1.0082 -1.0214 -1.0330 -1.0434 -1.0530 -1.0621 -1.0718
 -1.0824
 -1.3509 -1.3416 -1.3313 -1.3205 -1.3101 -1.2995 -1.2868 -1.2709 -1.2514 -1.2288
 -1.2045 -1.1800 -1.1567 -1.1351 -1.1146 -1.0645 -1.0172 -0.9817 -0.9598 -0.9519
 -0.9565 -0.9698 -0.9878 -1.0074 -1.0265 -1.0438 -1.0596 -1.0736 -1.0863 -1.0984
 -1.1110
 -1.2370 -1.2362 -1.2363 -1.2315 -1.2272 -1.2227 -1.2171 -1.2095 -1.1986 -1.1844
 -1.1670 -1.1476 -1.1275 -1.1082 -1.0924 -1.0504 -1.0055 -0.9708 -0.9506
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.2056 -2.1489 -2.1015 -2.0589 -2.0187 -1.9760 -1.9261 -1.8661 -1.7989 -1.7291
 -1.6557 -1.5778 -1.4970 -1.4185 -1.3411 -1.1876 -1.0725 -0.9914 -0.9375
 -2.1029 -2.0305 -1.9712 -1.9208 -1.8757 -1.8337 -1.7920 -1.7455 -1.6958 -1.6442
 -1.5889 -1.5272 -1.4581 -1.3867 -1.3189 -1.1761 -1.0703 -0.9965 -0.9479 -0.9160
 -2.0480 -1.9454 -1.8694 -1.8214 -1.7718 -1.7283 -1.6888 -1.6501 -1.6111 -1.5719
 -1.5306 -1.4842 -1.4287 -1.3654 -1.3024 -1.1687 -1.0703 -1.0022 -0.9580 -0.9294
 -0.9100
 -2.0295 -1.9056 -1.8104 -1.7402 -1.6881 -1.6476 -1.6134 -1.5806 -1.5457 -1.5113
 -1.4774 -1.4422 -1.4011 -1.3489 -1.2916 -1.1654 -1.0725 -1.0085 -0.9678 -0.9423
 -0.9255 -0.9141
 -2.0301 -1.9092 -1.7989 -1.7096 -1.6400 -1.5863 -1.5448 -1.5129 -1.4880 -1.4654
 -1.4355 -1.4034 -1.3703 -1.3313 -1.2821 -1.1637 -1.0748 -1.0140 -0.9763 -0.9540
 -0.9399 -0.9305 -0.9244 -0.9209
 -2.0214 -1.9064 -1.7979 -1.6997 -1.6145 -1.5441 -1.4884 -1.4468 -1.4178 -1.4002
 -1.3856 -1.3646 -1.3385 -1.3078 -1.2694 -1.1611 -1.0758 -1.0172 -0.9820 -0.9631
 -0.9526 -0.9462 -0.9422 -0.9401 -0.9396 -0.9409 -0.9445 -0.9526 -0.9667 -0.9866
 -1.9915 -1.8898 -1.7901 -1.6972 -1.6133 -1.5397 -1.4774 -1.4267 -1.3869 -1.3556
 -1.3312 -1.3121 -1.2934 -1.2726 -1.2462 -1.1558 -1.0743 -1.0175 -0.9838 -0.9680
 -0.9618 -0.9594 -0.9587 -0.9591 -0.9603 -0.9624 -0.9661 -0.9716 -0.9820 -0.9998
 -1.0241
