 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F444W
 -4.0074 -4.1552 -4.2456 -4.2829 -4.3413 -4.4104 -4.4825 -4.5503 -4.6264 -4.7076
 -4.7882 -4.8667 -4.9441 -5.0201 -5.0955 -5.2770 -5.4486 -5.6005 -5.7652
 -4.0896 -4.1554 -4.2266 -4.3050 -4.3881 -4.4583 -4.5226 -4.5908 -4.6628 -4.7407
 -4.8195 -4.8978 -4.9752 -5.0514 -5.1264 -5.3074 -5.4775 -5.6378 -5.7959 -5.9544
 -4.1241 -4.1848 -4.2514 -4.3228 -4.3979 -4.4780 -4.5561 -4.6247 -4.6933 -4.7655
 -4.8413 -4.9179 -4.9944 -5.0702 -5.1450 -5.3257 -5.4956 -5.6554 -5.8137 -5.9714
 -6.1228
 -4.1637 -4.2188 -4.2803 -4.3475 -4.4188 -4.4927 -4.5680 -4.6453 -4.7193 -4.7902
 -4.8614 -4.9341 -5.0080 -5.0824 -5.1565 -5.3370 -5.5076 -5.6690 -5.8268 -5.9838
 -6.1349 -6.2793
 -4.2127 -4.2589 -4.3141 -4.3758 -4.4429 -4.5135 -4.5855 -4.6582 -4.7330 -4.8078
 -4.8804 -4.9511 -5.0214 -5.0925 -5.1646 -5.3435 -5.5148 -5.6775 -5.8360 -5.9928
 -6.1437 -6.2879 -6.4258 -6.5583
 -4.2702 -4.3092 -4.3554 -4.4100 -4.4710 -4.5369 -4.6058 -4.6759 -4.7472 -4.8192
 -4.8918 -4.9636 -5.0340 -5.1036 -5.1729 -5.3475 -5.5183 -5.6821 -5.8417 -5.9988
 -6.1501 -6.2944 -6.4322 -6.5643 -6.6914 -6.8140 -6.9328 -7.0481 -7.1604 -7.2700
 -4.3339 -4.3684 -4.4063 -4.4530 -4.5064 -4.5660 -4.6298 -4.6962 -4.7649 -4.8343
 -4.9039 -4.9734 -5.0428 -5.1119 -5.1806 -5.3512 -5.5197 -5.6832 -5.8436 -6.0018
 -6.1542 -6.2990 -6.4370 -6.5689 -6.6956 -6.8176 -6.9354 -7.0495 -7.1604 -7.2685
 -7.3745
 -4.4016 -4.4334 -4.4671 -4.5066 -4.5519 -4.6033 -4.6603 -4.7214 -4.7861 -4.8527
 -4.9198 -4.9868 -5.0534 -5.1202 -5.1872 -5.3547 -5.5205 -5.6827 -5.8424 -6.0012
 -6.1555 -6.3017 -6.4403 -6.5726 -6.6992 -6.8208 -6.9379 -7.0512 -7.1610 -7.2679
 -7.3722
 -4.4709 -4.5015 -4.5340 -4.5721 -4.6094 -4.6531 -4.7021 -4.7559 -4.8147 -4.8769
 -4.9407 -5.0052 -5.0695 -5.1336 -5.1979 -5.3601 -5.5230 -5.6832 -5.8416 -5.9997
 -6.1558 -6.3045 -6.4448 -6.5779 -6.7049 -6.8266 -6.9437 -7.0567 -7.1660 -7.2720
 -7.3747
 -4.5394 -4.5695 -4.6023 -4.6374 -4.6746 -4.7136 -4.7549 -4.8008 -4.8514 -4.9073
 -4.9661 -5.0268 -5.0883 -5.1499 -5.2115 -5.3667 -5.5243 -5.6821 -5.8379 -5.9936
 -6.1494 -6.3004 -6.4432 -6.5780 -6.7059 -6.8281 -6.9454 -7.0582 -7.1670 -7.2723
 -7.3762
 -4.6050 -4.6384 -4.6729 -4.7084 -4.7448 -4.7820 -4.8198 -4.8587 -4.9011 -4.9486
 -5.0006 -5.0557 -5.1127 -5.1710 -5.2298 -5.3780 -5.5286 -5.6819 -5.8350 -5.9881
 -6.1416 -6.2929 -6.4381 -6.5755 -6.7053 -6.8287 -6.9467 -7.0598 -7.1686 -7.2737
 -7.3754
 -4.6664 -4.7202 -4.7640 -4.8008 -4.8335 -4.8646 -4.8958 -4.9288 -4.9646 -5.0038
 -5.0472 -5.0948 -5.1456 -5.1987 -5.2535 -5.3940 -5.5375 -5.6843 -5.8340
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F444W
 -4.0392 -4.1241 -4.1889 -4.2479 -4.3172 -4.3923 -4.4705 -4.5496 -4.6264 -4.7083
 -4.7905 -4.8712 -4.9502 -5.0274 -5.1031 -5.2855 -5.4578 -5.6164 -5.7731
 -4.0542 -4.1218 -4.2012 -4.2823 -4.3474 -4.4187 -4.4964 -4.5760 -4.6546 -4.7372
 -4.8200 -4.9014 -4.9810 -5.0587 -5.1347 -5.3167 -5.4872 -5.6463 -5.7982 -5.9516
 -4.0796 -4.1431 -4.2119 -4.2866 -4.3705 -4.4470 -4.5180 -4.5944 -4.6730 -4.7540
 -4.8364 -4.9179 -4.9979 -5.0761 -5.1525 -5.3353 -5.5058 -5.6645 -5.8163 -5.9690
 -6.1193
 -4.1093 -4.1688 -4.2341 -4.3036 -4.3779 -4.4575 -4.5399 -4.6151 -4.6889 -4.7660
 -4.8464 -4.9271 -5.0069 -5.0852 -5.1619 -5.3456 -5.5173 -5.6770 -5.8296 -5.9816
 -6.1311 -6.2753
 -4.1442 -4.1986 -4.2596 -4.3258 -4.3964 -4.4706 -4.5477 -4.6269 -4.7061 -4.7808
 -4.8564 -4.9339 -5.0121 -5.0898 -5.1662 -5.3505 -5.5236 -5.6852 -5.8389 -5.9905
 -6.1396 -6.2836 -6.4216 -6.5546
 -4.1868 -4.2344 -4.2895 -4.3510 -4.4175 -4.4882 -4.5617 -4.6369 -4.7133 -4.7909
 -4.8681 -4.9434 -5.0181 -5.0931 -5.1682 -5.3520 -5.5260 -5.6895 -5.8448 -5.9966
 -6.1456 -6.2897 -6.4276 -6.5599 -6.6873 -6.8104 -6.9297 -7.0454 -7.1579 -7.2674
 -4.2372 -4.2784 -4.3263 -4.3814 -4.4427 -4.5089 -4.5788 -4.6511 -4.7247 -4.7989
 -4.8740 -4.9499 -5.0248 -5.0983 -5.1711 -5.3516 -5.5258 -5.6906 -5.8476 -6.0001
 -6.1495 -6.2939 -6.4320 -6.5642 -6.6911 -6.8134 -6.9316 -7.0462 -7.1576 -7.2661
 -7.3719
 -4.2942 -4.3321 -4.3722 -4.4198 -4.4742 -4.5346 -4.5997 -4.6681 -4.7389 -4.8104
 -4.8826 -4.9555 -5.0287 -5.1016 -5.1738 -5.3510 -5.5240 -5.6894 -5.8473 -6.0006
 -6.1509 -6.2963 -6.4350 -6.5674 -6.6943 -6.8162 -6.9338 -7.0474 -7.1577 -7.2650
 -7.3696
 -4.3551 -4.3920 -4.4280 -4.4683 -4.5153 -4.5687 -4.6278 -4.6912 -4.7579 -4.8265
 -4.8960 -4.9662 -5.0366 -5.1071 -5.1775 -5.3523 -5.5235 -5.6888 -5.8470 -6.0007
 -6.1520 -6.2990 -6.4391 -6.5723 -6.6996 -6.8216 -6.9392 -7.0528 -7.1626 -7.2689
 -7.3719
 -4.4167 -4.4542 -4.4894 -4.5260 -4.5658 -4.6117 -4.6633 -4.7201 -4.7814 -4.8458
 -4.9120 -4.9792 -5.0469 -5.1147 -5.1825 -5.3522 -5.5206 -5.6847 -5.8427 -5.9958
 -6.1469 -6.2954 -6.4374 -6.5722 -6.7003 -6.8228 -6.9404 -7.0536 -7.1629 -7.2687
 -7.3732
 -4.4753 -4.5178 -4.5553 -4.5907 -4.6256 -4.6653 -4.7098 -4.7591 -4.8133 -4.8721
 -4.9338 -4.9974 -5.0620 -5.1270 -5.1922 -5.3553 -5.5191 -5.6809 -5.8382 -5.9903
 -6.1401 -6.2887 -6.4327 -6.5696 -6.6994 -6.8230 -6.9413 -7.0549 -7.1641 -7.2697
 -7.3717
 -4.5306 -4.5829 -4.6257 -4.6618 -4.6949 -4.7287 -4.7669 -4.8096 -4.8563 -4.9078
 -4.9636 -5.0224 -5.0830 -5.1447 -5.2069 -5.3633 -5.5209 -5.6787 -5.8340
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F444W
 -4.0550 -4.1046 -4.1598 -4.2273 -4.2996 -4.3769 -4.4601 -4.5428 -4.6215 -4.7038
 -4.7875 -4.8698 -4.9502 -5.0286 -5.1051 -5.2888 -5.4622 -5.6249 -5.7782
 -4.0343 -4.1148 -4.1817 -4.2442 -4.3196 -4.3999 -4.4831 -4.5671 -4.6479 -4.7320
 -4.8165 -4.8997 -4.9810 -5.0604 -5.1377 -5.3221 -5.4945 -5.6546 -5.8047 -5.9512
 -4.0490 -4.1127 -4.1876 -4.2688 -4.3358 -4.4131 -4.4964 -4.5810 -4.6637 -4.7467
