 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
  0.7287  0.7336  0.7425  0.7496  0.7601  0.7728  0.8171  0.8161  0.8054  0.7840
  0.7525  0.7292  0.6817  0.6329  0.5833  0.4546  0.3195  0.1841  0.0521
  0.7275  0.7096  0.7102  0.7274  0.7547  0.7729  0.7788  0.7761  0.7664  0.7497
  0.7234  0.6871  0.6442  0.5980  0.5504  0.4274  0.2997  0.1691  0.0396 -0.0873
  0.6954  0.6858  0.6763  0.6711  0.6745  0.6905  0.7146  0.7289  0.7273  0.7124
  0.6895  0.6584  0.6182  0.5730  0.5258  0.4052  0.2814  0.1541  0.0269 -0.0977
 -0.2192
  0.6676  0.6619  0.6532  0.6436  0.6362  0.6337  0.6379  0.6493  0.6619  0.6630
  0.6492  0.6249  0.5908  0.5486  0.5026  0.3837  0.2633  0.1402  0.0156 -0.1071
 -0.2266 -0.3430
  0.6298  0.6303  0.6262  0.6187  0.6094  0.6006  0.5946  0.5921  0.5921  0.5933
  0.5901  0.5765  0.5532  0.5198  0.4788  0.3633  0.2454  0.1265  0.0053 -0.1156
 -0.2337 -0.3485 -0.4602 -0.5689
  0.5809  0.5883  0.5907  0.5883  0.5817  0.5723  0.5626  0.5542  0.5471  0.5401
  0.5316  0.5200  0.5034  0.4788  0.4465  0.3430  0.2282  0.1127 -0.0046 -0.1231
 -0.2401 -0.3540 -0.4645 -0.5719 -0.6771 -0.7802 -0.8815 -0.9811 -1.0789 -1.1751
  0.5224  0.5353  0.5446  0.5487  0.5474  0.5413  0.5321  0.5217  0.5114  0.5012
  0.4897  0.4751  0.4572  0.4354  0.4083  0.3190  0.2114  0.0992 -0.0145 -0.1300
 -0.2455 -0.3588 -0.4688 -0.5754 -0.6790 -0.7796 -0.8781 -0.9753 -1.0722 -1.1686
 -1.2625
  0.4547  0.4728  0.4877  0.4984  0.5036  0.5029  0.4975  0.4886  0.4776  0.4662
  0.4539  0.4395  0.4216  0.3997  0.3738  0.2929  0.1938  0.0860 -0.0243 -0.1365
 -0.2499 -0.3625 -0.4724 -0.5789 -0.6820 -0.7821 -0.8793 -0.9744 -1.0684 -1.1621
 -1.2559
  0.3798  0.4022  0.4212  0.4371  0.4487  0.4547  0.4550  0.4502  0.4416  0.4307
  0.4186  0.4050  0.3889  0.3692  0.3450  0.2680  0.1752  0.0722 -0.0353 -0.1447
 -0.2555 -0.3669 -0.4768 -0.5837 -0.6871 -0.7871 -0.8842 -0.9791 -1.0721 -1.1633
 -1.2527
  0.2976  0.3235  0.3468  0.3667  0.3832  0.3954  0.4022  0.4035  0.3997  0.3919
  0.3814  0.3691  0.3550  0.3383  0.3178  0.2469  0.1590  0.0605 -0.0439 -0.1509
 -0.2591 -0.3682 -0.4771 -0.5843 -0.6883 -0.7887 -0.8859 -0.9801 -1.0745 -1.1642
 -1.2507
  0.2081  0.2367  0.2645  0.2891  0.3085  0.3252  0.3379  0.3457  0.3483  0.3459
  0.3395  0.3299  0.3180  0.3041  0.2874  0.2270  0.1434  0.0496 -0.0517 -0.1566
 -0.2629 -0.3698 -0.4769 -0.5833 -0.6876 -0.7889 -0.8868 -0.9814 -1.0730 -1.1621
 -1.2493
  0.1115  0.1418  0.1743  0.2046  0.2263  0.2460  0.2630  0.2764  0.2854  0.2897
  0.2893  0.2846  0.2766  0.2658  0.2538  0.2083  0.1284  0.0395 -0.0587
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
  0.7670  0.7749  0.7854  0.7951  0.8044  0.8118  0.8262  0.8211  0.8078  0.7852
  0.7532  0.7188  0.6736  0.6262  0.5776  0.4518  0.3213  0.1887  0.0562
  0.7320  0.7359  0.7537  0.7669  0.7745  0.7799  0.7826  0.7808  0.7719  0.7545
  0.7273  0.6904  0.6468  0.6000  0.5518  0.4281  0.3013  0.1720  0.0427 -0.0842
  0.7180  0.7027  0.6930  0.6949  0.7142  0.7364  0.7462  0.7449  0.7365  0.7220
  0.6998  0.6679  0.6267  0.5804  0.5321  0.4090  0.2842  0.1575  0.0306 -0.0941
 -0.2156
  0.7089  0.6925  0.6758  0.6623  0.6555  0.6581  0.6739  0.6946  0.7016  0.6918
  0.6715  0.6437  0.6073  0.5629  0.5153  0.3922  0.2689  0.1447  0.0199 -0.1030
 -0.2226 -0.3392
  0.6929  0.6805  0.6651  0.6489  0.6343  0.6237  0.6185  0.6196  0.6290  0.6387
  0.6343  0.6153  0.5851  0.5454  0.4995  0.3775  0.2551  0.1331  0.0106 -0.1108
 -0.2292 -0.3442 -0.4562 -0.5654
  0.6662  0.6599  0.6494  0.6358  0.6206  0.6056  0.5926  0.5827  0.5753  0.5710
  0.5702  0.5648  0.5484  0.5201  0.4818  0.3642  0.2427  0.1224  0.0023 -0.1175
 -0.2350 -0.3492 -0.4600 -0.5678 -0.6730 -0.7758 -0.8770 -0.9770 -1.0764 -1.1727
  0.6279  0.6285  0.6243  0.6158  0.6039  0.5896  0.5743  0.5596  0.5460  0.5331
  0.5203  0.5083  0.4957  0.4774  0.4499  0.3501  0.2314  0.1125 -0.0055 -0.1232
 -0.2398 -0.3536 -0.4639 -0.5709 -0.6749 -0.7762 -0.8755 -0.9730 -1.0696 -1.1661
 -1.2600
  0.5803  0.5864  0.5884  0.5862  0.5796  0.5689  0.5550  0.5395  0.5233  0.5072
  0.4907  0.4725  0.4536  0.4333  0.4100  0.3275  0.2194  0.1032 -0.0129 -0.1284
