 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F438W
 -6.6359 -4.6123 -2.7553 -3.0218 -5.8893-11.1302 -8.8414 -5.5385 -3.8169 -3.9195
 -3.8177 -3.6955 -4.2916 -4.9405 -5.0751 -4.0807
 -8.3243 -7.1963 -6.0281 -5.8227 -6.7749 -9.1447 -8.1827 -6.7060 -5.6957 -5.3496
 -5.0258 -4.8168 -4.9424 -5.0864 -4.9728 -4.0273 -3.4150 -3.0316 -2.9163
 -8.7213 -8.1532 -7.4940 -7.0791 -6.9772 -7.5129 -7.2419 -6.8066 -6.3327 -5.8963
 -5.5418 -5.2992 -5.1462 -4.9854 -4.7430 -3.9012 -3.2778 -2.9189 -2.7106 -2.5228
 -2.2188
 -7.8269 -7.4830 -7.1530 -6.7910 -6.4962 -6.2349 -6.0190 -5.8404 -5.7279 -5.5595
 -5.3656 -5.1427 -4.9031 -4.6376 -4.3857 -3.7024 -3.2036 -2.8441 -2.5796 -2.3767
 -2.2125 -2.0732 -1.9522
 -7.3988 -7.1086 -6.8198 -6.5134 -6.2244 -5.9496 -5.7007 -5.4825 -5.2918 -5.1171
 -4.9410 -4.7504 -4.5462 -4.3308 -4.1107 -3.5638 -3.1141 -2.7918 -2.5571 -2.3757
 -2.2269 -2.0988 -1.9852 -1.8822 -1.7872
 -6.9680 -6.7230 -6.4725 -6.2131 -5.9458 -5.6789 -5.4221 -5.1865 -4.9761 -4.7878
 -4.6137 -4.4429 -4.2655 -4.0828 -3.8951 -3.4469 -3.0489 -2.7558 -2.5434 -2.3793
 -2.2439 -2.1262 -2.0203 -1.9231 -1.8332 -1.7494
 -6.5344 -6.3262 -6.1111 -5.8901 -5.6604 -5.4228 -5.1832 -4.9524 -4.7391 -4.5466
 -4.3730 -4.2119 -4.0560 -3.8995 -3.7389 -3.3517 -3.0080 -2.7361 -2.5385 -2.3875
 -2.2635 -2.1554 -2.0576 -1.9667 -1.8817 -1.8020 -1.7285 -1.6580 -1.5932 -1.5535
 -6.0981 -5.9182 -5.7356 -5.5508 -5.3607 -5.1628 -4.9575 -4.7509 -4.5508 -4.3650
 -4.1961 -4.0420 -3.8993 -3.7620 -3.6255 -3.2873 -2.9828 -2.7303 -2.5399 -2.3968
 -2.2818 -2.1828 -2.0932 -2.0097 -1.9306 -1.8556 -1.7854 -1.7199 -1.6588 -1.6057
 -1.5753
 -5.6754 -5.5208 -5.3665 -5.2126 -5.0573 -4.8985 -4.7335 -4.5623 -4.3888 -4.2204
 -4.0621 -3.9165 -3.7827 -3.6581 -3.5379 -3.2437 -2.9686 -2.7336 -2.5475 -2.4064
 -2.2967 -2.2053 -2.1240 -2.0486 -1.9768 -1.9079 -1.8423 -1.7795 -1.7217 -1.6713
 -1.6297
 -5.2854 -5.1492 -5.0179 -4.8912 -4.7653 -4.6393 -4.5102 -4.3759 -4.2357 -4.0923
 -3.9515 -3.8178 -3.6928 -3.5766 -3.4669 -3.2071 -2.9571 -2.7374 -2.5574 -2.4159
 -2.3070 -2.2204 -2.1466 -2.0796 -2.0161 -1.9547 -1.8955 -1.8387 -1.7850 -1.7364
 -1.6929
 -4.9273 -4.8136 -4.7035 -4.5968 -4.4946 -4.3940 -4.2934 -4.1907 -4.0834 -3.9696
