 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4432 -2.2813 -2.3889 -3.0217 -4.0685 -4.6767 -4.9511 -5.0493 -4.9205 -4.5783
 -4.9535 -5.4368 -5.1164 -4.3349 -3.7909 -3.9645
 -3.0033 -2.8820 -2.8588 -3.0701 -3.4950 -3.7556 -3.9158 -4.0333 -4.0877 -4.0768
 -4.3005 -4.5168 -4.3789 -4.0265 -3.7903 -3.9785 -4.1649 -4.3261 -4.4963
 -3.2964 -3.2469 -3.2010 -3.2178 -3.3075 -3.3797 -3.4624 -3.5606 -3.6681 -3.7792
 -3.8852 -3.9486 -3.9233 -3.8442 -3.8067 -3.9907 -4.1777 -4.3446 -4.5098 -4.6663
 -4.8171
 -3.3225 -3.3760 -3.4155 -3.4648 -3.5057 -3.5489 -3.5909 -3.6309 -3.6614 -3.6854
 -3.7076 -3.7322 -3.7494 -3.7878 -3.8401 -4.0011 -4.1884 -4.3591 -4.5223 -4.6788
 -4.8291 -4.9737 -5.1132
 -3.4365 -3.4613 -3.4830 -3.5127 -3.5452 -3.5827 -3.6227 -3.6626 -3.7004 -3.7333
 -3.7606 -3.7871 -3.8120 -3.8442 -3.8885 -4.0283 -4.1967 -4.3678 -4.5325 -4.6891
 -4.8386 -4.9819 -5.1198 -5.2530 -5.3823
 -3.5576 -3.5626 -3.5702 -3.5835 -3.6045 -3.6327 -3.6665 -3.7028 -3.7398 -3.7757
 -3.8086 -3.8381 -3.8667 -3.8938 -3.9336 -4.0576 -4.2094 -4.3757 -4.5400 -4.6969
 -4.8462 -4.9888 -5.1256 -5.2574 -5.3849 -5.5088
 -3.6859 -3.6799 -3.6771 -3.6772 -3.6837 -3.6989 -3.7223 -3.7515 -3.7840 -3.8179
 -3.8518 -3.8840 -3.9143 -3.9413 -3.9754 -4.0890 -4.2265 -4.3828 -4.5448 -4.7022
 -4.8519 -4.9944 -5.1306 -5.2615 -5.3877 -5.5100 -5.6289 -5.7446 -5.8574 -5.9671
 -3.8215 -3.8132 -3.8037 -3.7931 -3.7858 -3.7856 -3.7942 -3.8119 -3.8361 -3.8644
 -3.8950 -3.9266 -3.9578 -3.9867 -4.0169 -4.1175 -4.2469 -4.3921 -4.5480 -4.7047
 -4.8553 -4.9984 -5.1347 -5.2652 -5.3906 -5.5117 -5.6290 -5.7430 -5.8541 -5.9627
 -6.0687
 -3.9591 -3.9529 -3.9416 -3.9258 -3.9087 -3.8945 -3.8869 -3.8887 -3.9002 -3.9191
 -3.9428 -3.9698 -3.9991 -4.0289 -4.0578 -4.1462 -4.2659 -4.4041 -4.5520 -4.7050
 -4.8559 -5.0004 -5.1374 -5.2681 -5.3933 -5.5137 -5.6301 -5.7428 -5.8523 -5.9591
 -6.0637
 -4.0853 -4.0893 -4.0834 -4.0686 -4.0474 -4.0235 -4.0021 -3.9874 -3.9823 -3.9872
 -4.0002 -4.0192 -4.0428 -4.0696 -4.0973 -4.1776 -4.2859 -4.4177 -4.5600 -4.7076
 -4.8566 -5.0021 -5.1408 -5.2726 -5.3982 -5.5186 -5.6346 -5.7466 -5.8551 -5.9607
 -6.0636
 -4.2045 -4.2149 -4.2150 -4.2059 -4.1859 -4.1602 -4.1314 -4.1042 -4.0829 -4.0713
 -4.0705 -4.0786 -4.0934 -4.1129 -4.1358 -4.2087 -4.3067 -4.4295 -4.5664 -4.7089
 -4.8537 -4.9980 -5.1380 -5.2714 -5.3983 -5.5193 -5.6354 -5.7471 -5.8550 -5.9595
 -6.0631
 -4.3101 -4.3297 -4.3370 -4.3333 -4.3191 -4.2966 -4.2667 -4.2341 -4.2023 -4.1782
 -4.1629 -4.1558 -4.1565 -4.1645 -4.1792 -4.2411 -4.3312 -4.4432 -4.5735 -4.7116
 -4.8523 -4.9934 -5.1327 -5.2675 -5.3961 -5.5184 -5.6354 -5.7475 -5.8554 -5.9596
 -6.0605
 -4.4018 -4.4336 -4.4494 -4.4508 -4.4470 -4.4327 -4.3992 -4.3669 -4.3321 -4.3006
 -4.2736 -4.2507 -4.2315 -4.2244 -4.2275 -4.2748 -4.3594 -4.4588 -4.5813
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
 -3.4697 -3.5347 -3.6031 -3.6748 -3.7446 -3.7235 -3.6594 -3.5944 -3.5535 -3.5696
 -3.7103 -3.8847 -3.9156 -3.8241 -3.7778 -3.9550
 -3.4140 -3.4760 -3.5403 -3.6066 -3.6712 -3.6874 -3.6760 -3.6546 -3.6371 -3.6403
 -3.6933 -3.7656 -3.7930 -3.7810 -3.7946 -3.9742 -4.1528 -4.3248 -4.4905
 -3.3827 -3.4398 -3.4986 -3.5587 -3.6177 -3.6575 -3.6815 -3.6917 -3.6940 -3.6944
 -3.6977 -3.7081 -3.7291 -3.7635 -3.8139 -3.9923 -4.1700 -4.3422 -4.5071 -4.6646
 -4.8161
 -3.3758 -3.4261 -3.4780 -3.5311 -3.5840 -3.6338 -3.6759 -3.7056 -3.7243 -3.7319
 -3.7233 -3.7120 -3.7238 -3.7717 -3.8357 -4.0093 -4.1845 -4.3561 -4.5205 -4.6773
 -4.8276 -4.9720 -5.1116
 -3.3933 -3.4349 -3.4785 -3.5238 -3.5702 -3.6163 -3.6592 -3.6964 -3.7279 -3.7528
 -3.7702 -3.7774 -3.7772 -3.8055 -3.8600 -4.0252 -4.1963 -4.3665 -4.5308 -4.6874
 -4.8368 -4.9801 -5.1180 -5.2514 -5.3809
 -3.4352 -3.4662 -3.5001 -3.5368 -3.5763 -3.6174 -3.6586 -3.6971 -3.7312 -3.7599
 -3.7880 -3.8153 -3.8293 -3.8488 -3.8921 -4.0422 -4.2072 -4.3743 -4.5382 -4.6949
 -4.8441 -4.9867 -5.1236 -5.2556 -5.3833 -5.5074
 -3.5017 -3.5218 -3.5440 -3.5700 -3.6003 -3.6347 -3.6717 -3.7094 -3.7454 -3.7786
 -3.8094 -3.8400 -3.8706 -3.8892 -3.9284 -4.0634 -4.2191 -4.3806 -4.5429 -4.7001
 -4.8496 -4.9921 -5.1284 -5.2594 -5.3858 -5.5083 -5.6274 -5.7433 -5.8562 -5.9659
 -3.5888 -3.6004 -3.6121 -3.6259 -3.6447 -3.6695 -3.6993 -3.7327 -3.7675 -3.8021
 -3.8354 -3.8681 -3.9016 -3.9281 -3.9630 -4.0876 -4.2338 -4.3877 -4.5457 -4.7024
 -4.8530 -4.9960 -5.1323 -5.2629 -5.3885 -5.5098 -5.6274 -5.7416 -5.8529 -5.9615
 -6.0675
 -3.6449 -3.6818 -3.7013 -3.7051 -3.7119 -3.7247 -3.7443 -3.7699 -3.8000 -3.8325
 -3.8657 -3.8992 -3.9333 -3.9662 -3.9975 -4.1120 -4.2499 -4.3969 -4.5478 -4.7026
 -4.8527 -4.9979 -5.1350 -5.2657 -5.3910 -5.5116 -5.6282 -5.7414 -5.8514 -5.9584
 -6.0626
 -3.7988 -3.7923 -3.7946 -3.8049 -3.8028 -3.8035 -3.8111 -3.8258 -3.8473 -3.8740
 -3.9038 -3.9357 -3.9687 -4.0024 -4.0339 -4.1388 -4.2674 -4.4090 -4.5554 -4.7047
 -4.8542 -4.9997 -5.1384 -5.2702 -5.3960 -5.5165 -5.6327 -5.7449 -5.8536 -5.9593
 -6.0624
 -3.8975 -3.9019 -3.9082 -3.9162 -3.9092 -3.9033 -3.8996 -3.9022 -3.9123 -3.9295
 -3.9522 -3.9792 -4.0088 -4.0403 -4.0720 -4.1669 -4.2850 -4.4190 -4.5608 -4.7054
 -4.8512 -4.9957 -5.1356 -5.2691 -5.3960 -5.5171 -5.6334 -5.7453 -5.8534 -5.9580
 -6.0618
 -3.9959 -4.0106 -4.0187 -4.0208 -4.0141 -4.0017 -3.9903 -4.0005 -3.9984 -4.0037
 -4.0161 -4.0346 -4.0579 -4.0846 -4.1137 -4.1986 -4.3059 -4.4309 -4.5669 -4.7075
 -4.8494 -4.9911 -5.1304 -5.2652 -5.3939 -5.5164 -5.6334 -5.7457 -5.8537 -5.9581
 -6.0591
 -4.0941 -4.1184 -4.1260 -4.1186 -4.1175 -4.0987 -4.1112 -4.0972 -4.0872 -4.0985
 -4.0989 -4.1061 -4.1198 -4.1388 -4.1590 -4.2339 -4.3301 -4.4447 -4.5737
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5624 -3.6432 -3.6943 -3.6844 -3.6187 -3.5357 -3.4582 -3.3992 -3.3824 -3.4321
