 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F140M
 -0.2277  0.1656  0.2779 -0.2740 -1.3586 -1.8779 -1.7041 -1.8930 -2.0526 -1.8713
 -1.8063 -1.7007 -1.5012 -1.3335 -1.2557 -1.3770
 -0.7540 -0.4990 -0.3397 -0.4874 -0.8985 -1.1702 -1.1809 -1.3375 -1.4731 -1.4656
 -1.4680 -1.4338 -1.3595 -1.2983 -1.2837 -1.3971 -1.5051 -1.6143 -1.7367
 -1.0656 -0.9412 -0.8206 -0.7825 -0.8342 -0.9361 -1.0090 -1.1077 -1.1938 -1.2523
 -1.2823 -1.2899 -1.2893 -1.2935 -1.3130 -1.4187 -1.5266 -1.6347 -1.7494 -1.8642
 -1.9763
 -1.1625 -1.1610 -1.1648 -1.1593 -1.1655 -1.1755 -1.1884 -1.2037 -1.2146 -1.2315
 -1.2490 -1.2687 -1.2906 -1.3190 -1.3436 -1.4418 -1.5462 -1.6543 -1.7646 -1.8748
 -1.9862 -2.0976 -2.2092
 -1.1572 -1.1652 -1.1745 -1.1787 -1.1851 -1.1935 -1.2056 -1.2223 -1.2435 -1.2671
 -1.2904 -1.3128 -1.3348 -1.3589 -1.3869 -1.4707 -1.5672 -1.6710 -1.7787 -1.8871
 -1.9954 -2.1033 -2.2111 -2.3189 -2.4270
 -1.1779 -1.1891 -1.1998 -1.2085 -1.2150 -1.2217 -1.2312 -1.2458 -1.2661 -1.2910
 -1.3189 -1.3466 -1.3728 -1.3978 -1.4241 -1.4994 -1.5886 -1.6874 -1.7918 -1.8981
 -2.0041 -2.1094 -2.2142 -2.3187 -2.4230 -2.5274
 -1.2247 -1.2327 -1.2407 -1.2487 -1.2552 -1.2601 -1.2652 -1.2742 -1.2896 -1.3114
 -1.3383 -1.3684 -1.3989 -1.4273 -1.4552 -1.5279 -1.6104 -1.7035 -1.8039 -1.9078
 -2.0123 -2.1159 -2.2186 -2.3204 -2.4217 -2.5227 -2.6236 -2.7252 -2.8272 -2.9263
 -1.2976 -1.2960 -1.2972 -1.3009 -1.3048 -1.3076 -1.3091 -1.3119 -1.3194 -1.3344
 -1.3566 -1.3842 -1.4153 -1.4472 -1.4777 -1.5519 -1.6313 -1.7194 -1.8153 -1.9164
 -2.0194 -2.1221 -2.2235 -2.3236 -2.4225 -2.5207 -2.6183 -2.7161 -2.8147 -2.9139
 -3.0105
 -1.3971 -1.3822 -1.3724 -1.3672 -1.3648 -1.3634 -1.3615 -1.3591 -1.3589 -1.3647
 -1.3787 -1.4006 -1.4285 -1.4598 -1.4923 -1.5703 -1.6490 -1.7342 -1.8264 -1.9241
 -2.0252 -2.1272 -2.2281 -2.3273 -2.4248 -2.5211 -2.6165 -2.7113 -2.8061 -2.9015
 -2.9980
 -1.5101 -1.4859 -1.4666 -1.4517 -1.4394 -1.4302 -1.4223 -1.4149 -1.4082 -1.4049
 -1.4088 -1.4221 -1.4436 -1.4714 -1.5026 -1.5847 -1.6636 -1.7477 -1.8377 -1.9327
 -2.0314 -2.1323 -2.2331 -2.3324 -2.4295 -2.5248 -2.6187 -2.7115 -2.8037 -2.8960
 -2.9885
 -1.6288 -1.6007 -1.5741 -1.5489 -1.5269 -1.5077 -1.4917 -1.4777 -1.4649 -1.4541
 -1.4504 -1.4547 -1.4663 -1.4849 -1.5097 -1.5889 -1.6751 -1.7578 -1.8464 -1.9394
 -2.0357 -2.1347 -2.2347 -2.3339 -2.4313 -2.5264 -2.6195 -2.7109 -2.8011 -2.8905
 -2.9811
 -1.7709 -1.7266 -1.6887 -1.6566 -1.6261 -1.5980 -1.5727 -1.5503 -1.5301 -1.5127
 -1.4999 -1.4934 -1.4945 -1.5044 -1.5235 -1.5974 -1.6841 -1.7666 -1.8536 -1.9452
 -2.0399 -2.1370 -2.2354 -2.3342 -2.4317 -2.5272 -2.6204 -2.7114 -2.8005 -2.8882
 -2.9751
 -1.9362 -1.8635 -1.8104 -1.7748 -1.7370 -1.7011 -1.6644 -1.6336 -1.6056 -1.5816
 -1.5616 -1.5453 -1.5325 -1.5299 -1.5438 -1.6103 -1.6906 -1.7741 -1.8593
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F140M
 -1.5478 -1.5077 -1.4701 -1.4308 -1.4047 -1.3560 -1.2705 -1.2611 -1.2732 -1.2764
 -1.2912 -1.2888 -1.2626 -1.2493 -1.2593 -1.3584
 -1.4962 -1.4635 -1.4334 -1.4030 -1.3808 -1.3496 -1.2969 -1.2771 -1.2704 -1.2653
 -1.2694 -1.2717 -1.2694 -1.2759 -1.2955 -1.3891 -1.4977 -1.6112 -1.7277
 -1.4463 -1.4209 -1.3980 -1.3758 -1.3582 -1.3401 -1.3123 -1.2908 -1.2756 -1.2671
 -1.2655 -1.2707 -1.2829 -1.3020 -1.3281 -1.4175 -1.5215 -1.6321 -1.7454 -1.8600
 -1.9753
 -1.3981 -1.3799 -1.3639 -1.3492 -1.3368 -1.3275 -1.3167 -1.3020 -1.2889 -1.2819
 -1.2794 -1.2858 -1.3030 -1.3278 -1.3571 -1.4436 -1.5435 -1.6509 -1.7613 -1.8725
 -1.9838 -2.0954 -2.2067
 -1.3516 -1.3405 -1.3311 -1.3232 -1.3166 -1.3118 -1.3101 -1.3108 -1.3102 -1.3096
 -1.3112 -1.3170 -1.3298 -1.3532 -1.3825 -1.4674 -1.5637 -1.6676 -1.7754 -1.8839
 -1.9922 -2.1004 -2.2084 -2.3166 -2.4251
 -1.3068 -1.3027 -1.2996 -1.2978 -1.2976 -1.2993 -1.3032 -1.3101 -1.3200 -1.3302
 -1.3406 -1.3513 -1.3629 -1.3808 -1.4066 -1.4891 -1.5825 -1.6829 -1.7878 -1.8943
 -2.0005 -2.1061 -2.2112 -2.3160 -2.4207 -2.5255
 -1.2690 -1.2699 -1.2719 -1.2747 -1.2791 -1.2856 -1.2946 -1.3063 -1.3212 -1.3387
 -1.3574 -1.3761 -1.3943 -1.4119 -1.4348 -1.5099 -1.6000 -1.6970 -1.7990 -1.9035
 -2.0082 -2.1122 -2.2151 -2.3174 -2.4191 -2.5205 -2.6218 -2.7236 -2.8257 -2.9248
 -1.2476 -1.2495 -1.2536 -1.2594 -1.2663 -1.2753 -1.2867 -1.3012 -1.3189 -1.3400
 -1.3633 -1.3878 -1.4126 -1.4358 -1.4604 -1.5316 -1.6167 -1.7103 -1.8091 -1.9114
 -2.0150 -2.1180 -2.2197 -2.3202 -2.4196 -2.5182 -2.6166 -2.7147 -2.8133 -2.9125
 -3.0091
 -1.2359 -1.2446 -1.2517 -1.2573 -1.2646 -1.2740 -1.2854 -1.2999 -1.3180 -1.3397
 -1.3646 -1.3920 -1.4206 -1.4493 -1.4773 -1.5511 -1.6329 -1.7229 -1.8156 -1.9184
 -2.0186 -2.1229 -2.2241 -2.3237 -2.4217 -2.5183 -2.6142 -2.7100 -2.8058 -2.9014
 -2.9967
 -1.2737 -1.2579 -1.2585 -1.2738 -1.2787 -1.2863 -1.2961 -1.3086 -1.3244 -1.3440
 -1.3676 -1.3949 -1.4247 -1.4559 -1.4870 -1.5664 -1.6477 -1.7355 -1.8288 -1.9261
 -2.0262 -2.1278 -2.2290 -2.3287 -2.4262 -2.5219 -2.6162 -2.7094 -2.8018 -2.8942
 -2.9871
 -1.3338 -1.3017 -1.2950 -1.3111 -1.3112 -1.3146 -1.3209 -1.3299 -1.3419 -1.3574
 -1.3769 -1.4009 -1.4289 -1.4598 -1.4922 -1.5760 -1.6591 -1.7452 -1.8368 -1.9321
 -2.0301 -2.1300 -2.2305 -2.3302 -2.4279 -2.5234 -2.6169 -2.7086 -2.7991 -2.8888
 -2.9796
 -1.4028 -1.3761 -1.3582 -1.3481 -1.3420 -1.3401 -1.3418 -1.3660 -1.3729 -1.3831
 -1.3970 -1.4155 -1.4387 -1.4663 -1.4973 -1.5819 -1.6683 -1.7538 -1.8436 -1.9375
 -2.0339 -2.1321 -2.2312 -2.3304 -2.4284 -2.5242 -2.6177 -2.7090 -2.7984 -2.8864
 -2.9736
 -1.4806 -1.4811 -1.4480 -1.3848 -1.3709 -1.3629 -1.3976 -1.3959 -1.3977 -1.4227
 -1.4300 -1.4416 -1.4580 -1.4797 -1.5023 -1.5841 -1.6753 -1.7613 -1.8492
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F140M
 -1.7334 -1.7211 -1.6858 -1.5726 -1.4091 -1.2923 -1.2319 -1.1890 -1.1685 -1.1856
 -1.2033 -1.2166 -1.2254 -1.2425 -1.2686 -1.3576
 -1.6381 -1.6183 -1.5895 -1.5239 -1.4345 -1.3595 -1.3054 -1.2624 -1.2359 -1.2318
 -1.2362 -1.2462 -1.2595 -1.2794 -1.3056 -1.3911 -1.4958 -1.6089 -1.7244
 -1.5588 -1.5349 -1.5115 -1.4785 -1.4392 -1.3960 -1.3528 -1.3150 -1.2873 -1.2713
 -1.2672 -1.2740 -1.2892 -1.3108 -1.3373 -1.4205 -1.5206 -1.6299 -1.7426 -1.8571
 -1.9729
 -1.4955 -1.4709 -1.4518 -1.4364 -1.4232 -1.4018 -1.3741 -1.3468 -1.3227 -1.3041
 -1.2963 -1.3000 -1.3145 -1.3367 -1.3637 -1.4458 -1.5425 -1.6484 -1.7584 -1.8696
 -1.9810 -2.0928 -2.2050
 -1.4482 -1.4263 -1.4104 -1.3976 -1.3865 -1.3769 -1.3693 -1.3578 -1.3421 -1.3302
 -1.3235 -1.3242 -1.3354 -1.3571 -1.3848 -1.4670 -1.5615 -1.6644 -1.7719 -1.8805
 -1.9890 -2.0974 -2.2058 -2.3143 -2.4229
 -1.4040 -1.3864 -1.3742 -1.3660 -1.3602 -1.3560 -1.3530 -1.3522 -1.3530 -1.3513
 -1.3487 -1.3501 -1.3569 -1.3743 -1.4014 -1.4843 -1.5779 -1.6784 -1.7837 -1.8904
 -1.9968 -2.1027 -2.2081 -2.3133 -2.4184 -2.5236
 -1.3554 -1.3447 -1.3374 -1.3336 -1.3331 -1.3350 -1.3387 -1.3439 -1.3514 -1.3608
 -1.3700 -1.3778 -1.3857 -1.3975 -1.4187 -1.4986 -1.5917 -1.6906 -1.7937 -1.8989
 -2.0041 -2.1084 -2.2117 -2.3144 -2.4164 -2.5182 -2.6199 -2.7220 -2.8242 -2.9233
 -1.3036 -1.3002 -1.2991 -1.3001 -1.3038 -1.3106 -1.3202 -1.3317 -1.3453 -1.3607
 -1.3776 -1.3947 -1.4108 -1.4253 -1.4434 -1.5129 -1.6036 -1.7012 -1.8025 -1.9061
 -2.0104 -2.1139 -2.2160 -2.3168 -2.4166 -2.5157 -2.6144 -2.7127 -2.8116 -2.9110
 -3.0075
 -1.2589 -1.2598 -1.2633 -1.2687 -1.2761 -1.2863 -1.2994 -1.3154 -1.3339 -1.3546
 -1.3766 -1.3996 -1.4227 -1.4446 -1.4657 -1.5314 -1.6156 -1.7107 -1.8102 -1.9121
 -2.0153 -2.1184 -2.2201 -2.3201 -2.4184 -2.5155 -2.6117 -2.7073 -2.8027 -2.8985
 -2.9952
 -1.2327 -1.2339 -1.2386 -1.2461 -1.2555 -1.2673 -1.2821 -1.3000 -1.3212 -1.3451
 -1.3710 -1.3982 -1.4258 -1.4532 -1.4792 -1.5492 -1.6299 -1.7213 -1.8186 -1.9188
 -2.0206 -2.1230 -2.2247 -2.3248 -2.4227 -2.5188 -2.6135 -2.7071 -2.7999 -2.8925
 -2.9856
 -1.2335 -1.2322 -1.2338 -1.2395 -1.2482 -1.2595 -1.2738 -1.2912 -1.3122 -1.3365
 -1.3637 -1.3929 -1.4235 -1.4544 -1.4848 -1.5615 -1.6421 -1.7305 -1.8254 -1.9237
 -2.0237 -2.1248 -2.2260 -2.3261 -2.4242 -2.5201 -2.6139 -2.7061 -2.7969 -2.8870
 -2.9780
 -1.2628 -1.2563 -1.2539 -1.2549 -1.2596 -1.2681 -1.2798 -1.2946 -1.3131 -1.3352
 -1.3607 -1.3894 -1.4204 -1.4528 -1.4858 -1.5684 -1.6522 -1.7391 -1.8318 -1.9283
 -2.0268 -2.1265 -2.2265 -2.3262 -2.4246 -2.5207 -2.6147 -2.7063 -2.7961 -2.8844
 -2.9718
 -1.3207 -1.3062 -1.2975 -1.2937 -1.2931 -1.2965 -1.3036 -1.3142 -1.3283 -1.3461
 -1.3676 -1.3929 -1.4216 -1.4529 -1.4822 -1.5699 -1.6602 -1.7471 -1.8378
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F140M
 -1.5833 -1.4927 -1.4177 -1.3719 -1.3208 -1.2769 -1.2424 -1.2209 -1.2110 -1.2097
 -1.2143 -1.2234 -1.2366 -1.2554 -1.2833 -1.3629
 -1.6272 -1.5548 -1.4851 -1.4202 -1.3632 -1.3162 -1.2809 -1.2580 -1.2460 -1.2427
 -1.2471 -1.2578 -1.2730 -1.2928 -1.3185 -1.3971 -1.4951 -1.6061 -1.7220
 -1.6194 -1.5650 -1.5082 -1.4519 -1.3995 -1.3545 -1.3192 -1.2944 -1.2795 -1.2733
 -1.2757 -1.2859 -1.3019 -1.3226 -1.3476 -1.4259 -1.5208 -1.6271 -1.7392 -1.8536
 -1.9692
 -1.5599 -1.5233 -1.4870 -1.4670 -1.4298 -1.3918 -1.3573 -1.3301 -1.3115 -1.3015
 -1.3001 -1.3077 -1.3233 -1.3448 -1.3706 -1.4493 -1.5423 -1.6452 -1.7541 -1.8651
 -1.9768 -2.0888 -2.2016
 -1.4927 -1.4664 -1.4462 -1.4308 -1.4170 -1.4017 -1.3823 -1.3593 -1.3407 -1.3283
 -1.3234 -1.3270 -1.3398 -1.3610 -1.3875 -1.4673 -1.5596 -1.6604 -1.7667 -1.8753
 -1.9841 -2.0929 -2.2017 -2.3106 -2.4198
 -1.4539 -1.4271 -1.4098 -1.3986 -1.3910 -1.3850 -1.3790 -1.3718 -1.3621 -1.3510
 -1.3449 -1.3459 -1.3549 -1.3732 -1.3996 -1.4806 -1.5732 -1.6727 -1.7773 -1.8842
 -1.9911 -2.0975 -2.2035 -2.3092 -2.4148 -2.5203
 -1.4203 -1.3954 -1.3796 -1.3711 -1.3673 -1.3657 -1.3651 -1.3654 -1.3676 -1.3701
 -1.3691 -1.3684 -1.3728 -1.3858 -1.4088 -1.4903 -1.5834 -1.6826 -1.7860 -1.8918
 -1.9977 -2.1026 -2.2065 -2.3096 -2.4123 -2.5147 -2.6169 -2.7193 -2.8216 -2.9206
 -1.3783 -1.3606 -1.3485 -1.3427 -1.3421 -1.3452 -1.3505 -1.3568 -1.3644 -1.3736
 -1.3840 -1.3931 -1.4000 -1.4080 -1.4233 -1.4975 -1.5911 -1.6903 -1.7929 -1.8978
 -2.0031 -2.1074 -2.2101 -2.3116 -2.4120 -2.5116 -2.6109 -2.7098 -2.8090 -2.9083
 -3.0049
 -1.3269 -1.3169 -1.3113 -1.3101 -1.3132 -1.3201 -1.3300 -1.3422 -1.3559 -1.3708
 -1.3868 -1.4037 -1.4202 -1.4344 -1.4484 -1.5076 -1.5973 -1.6964 -1.7985 -1.9025
 -2.0072 -2.1112 -2.2137 -2.3143 -2.4132 -2.5109 -2.6078 -2.7039 -2.7997 -2.8958
 -2.9926
 -1.2693 -1.2655 -1.2675 -1.2724 -1.2803 -1.2912 -1.3051 -1.3217 -1.3406 -1.3612
 -1.3828 -1.4051 -1.4276 -1.4495 -1.4694 -1.5264 -1.6064 -1.7029 -1.8044 -1.9076
 -2.0115 -2.1153 -2.2178 -2.3185 -2.4170 -2.5137 -2.6091 -2.7032 -2.7966 -2.8896
 -2.9830
 -1.2202 -1.2205 -1.2262 -1.2355 -1.2474 -1.2618 -1.2787 -1.2985 -1.3209 -1.3456
 -1.3719 -1.3991 -1.4264 -1.4535 -1.4795 -1.5440 -1.6190 -1.7094 -1.8086 -1.9106
 -2.0134 -2.1163 -2.2186 -2.3194 -2.4181 -2.5146 -2.6090 -2.7018 -2.7932 -2.8838
 -2.9752
 -1.1939 -1.1932 -1.1987 -1.2085 -1.2216 -1.2375 -1.2561 -1.2773 -1.3014 -1.3282
 -1.3572 -1.3879 -1.4193 -1.4506 -1.4812 -1.5553 -1.6317 -1.7178 -1.8135 -1.9136
 -2.0152 -2.1170 -2.2184 -2.3191 -2.4181 -2.5149 -2.6094 -2.7016 -2.7920 -2.8809
 -2.9688
 -1.1934 -1.1912 -1.1939 -1.2009 -1.2118 -1.2261 -1.2436 -1.2642 -1.2878 -1.3145
 -1.3439 -1.3757 -1.4091 -1.4433 -1.4745 -1.5603 -1.6445 -1.7281 -1.8191
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F140M
 -1.5371 -1.4622 -1.3882 -1.3177 -1.2586 -1.2140 -1.1882 -1.1821 -1.1899 -1.2029
 -1.2185 -1.2343 -1.2509 -1.2702 -1.2930 -1.3682
 -1.5602 -1.4813 -1.4068 -1.3385 -1.2815 -1.2398 -1.2165 -1.2118 -1.2183 -1.2308
 -1.2469 -1.2648 -1.2836 -1.3044 -1.3283 -1.4035 -1.4963 -1.6024 -1.7173
 -1.5734 -1.4996 -1.4294 -1.3651 -1.3105 -1.2700 -1.2464 -1.2401 -1.2440 -1.2546
