 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F250M
 -1.6918 -1.6227 -1.9372 -2.7637 -3.6834 -3.8182 -4.2716 -4.5741 -4.4568 -3.9327
 -4.2228 -4.8197 -4.5031 -3.5972 -2.9410 -3.1258
 -2.4677 -2.3274 -2.3531 -2.6178 -2.9769 -2.9974 -3.1956 -3.3690 -3.4237 -3.3485
 -3.5433 -3.8060 -3.6722 -3.2570 -2.9601 -3.1471 -3.3801 -3.5108 -3.6939
 -2.8635 -2.7505 -2.6690 -2.6668 -2.7213 -2.7011 -2.7516 -2.8265 -2.9170 -3.0144
 -3.1129 -3.1803 -3.1539 -3.0522 -2.9906 -3.1669 -3.3802 -3.5263 -3.6891 -3.8444
 -3.9877
 -2.8792 -2.8920 -2.8849 -2.9107 -2.9164 -2.9292 -2.9396 -2.9465 -2.9367 -2.9304
 -2.9317 -2.9427 -2.9481 -2.9829 -3.0325 -3.1852 -3.3612 -3.5299 -3.6913 -3.8463
 -3.9959 -4.1407 -4.2811
 -3.0870 -3.0435 -3.0008 -2.9835 -2.9739 -2.9772 -2.9868 -2.9969 -3.0027 -3.0013
 -2.9985 -3.0046 -3.0156 -3.0401 -3.0815 -3.2154 -3.3734 -3.5376 -3.6991 -3.8541
 -4.0026 -4.1456 -4.2838 -4.4178 -4.5480
 -3.2981 -3.2168 -3.1470 -3.0953 -3.0642 -3.0509 -3.0512 -3.0577 -3.0655 -3.0710
 -3.0720 -3.0728 -3.0816 -3.0961 -3.1301 -3.2477 -3.3905 -3.5470 -3.7059 -3.8603
 -4.0081 -4.1499 -4.2865 -4.4187 -4.5470 -4.6720
 -3.5124 -3.4119 -3.3235 -3.2461 -3.1872 -3.1503 -3.1328 -3.1289 -3.1318 -3.1370
 -3.1416 -3.1440 -3.1472 -3.1544 -3.1783 -3.2821 -3.4125 -3.5581 -3.7117 -3.8649
 -4.0124 -4.1536 -4.2892 -4.4199 -4.5464 -4.6695 -4.7895 -4.9065 -5.0205 -5.1307
 -3.7301 -3.6288 -3.5303 -3.4344 -3.3496 -3.2838 -3.2397 -3.2163 -3.2074 -3.2064
 -3.2085 -3.2116 -3.2144 -3.2176 -3.2297 -3.3142 -3.4366 -3.5727 -3.7183 -3.8680
 -4.0152 -4.1565 -4.2915 -4.4213 -4.5464 -4.6678 -4.7859 -4.9009 -5.0133 -5.1231
 -5.2297
 -3.9345 -3.8459 -3.7501 -3.6478 -3.5465 -3.4552 -3.3813 -3.3297 -3.2996 -3.2853
 -3.2796 -3.2784 -3.2797 -3.2821 -3.2867 -3.3463 -3.4588 -3.5893 -3.7273 -3.8712
 -4.0163 -4.1578 -4.2932 -4.4226 -4.5470 -4.6670 -4.7835 -4.8967 -5.0071 -5.1151
 -5.2210
 -4.1302 -4.0544 -3.9668 -3.8687 -3.7640 -3.6572 -3.5593 -3.4783 -3.4191 -3.3819
 -3.3613 -3.3506 -3.3460 -3.3452 -3.3473 -3.3834 -3.4808 -3.6062 -3.7401 -3.8781
 -4.0191 -4.1597 -4.2958 -4.4260 -4.5504 -4.6700 -4.7854 -4.8973 -5.0060 -5.1122
 -5.2161
 -4.3227 -4.2504 -4.1691 -4.0798 -3.9774 -3.8703 -3.7608 -3.6581 -3.5710 -3.5049
 -3.4605 -3.4333 -3.4184 -3.4117 -3.4102 -3.4328 -3.5032 -3.6200 -3.7503 -3.8843
 -4.0204 -4.1578 -4.2934 -4.4244 -4.5497 -4.6695 -4.7845 -4.8955 -5.0030 -5.1075
 -5.2114
 -4.4977 -4.4339 -4.3592 -4.2747 -4.1797 -4.0780 -3.9685 -3.8579 -3.7525 -3.6661
 -3.5993 -3.5489 -3.5124 -3.4873 -3.4719 -3.4737 -3.5307 -3.6345 -3.7595 -3.8907
 -4.0235 -4.1569 -4.2900 -4.4208 -4.5470 -4.6679 -4.7836 -4.8946 -5.0016 -5.1052
 -5.2057
 -4.6553 -4.6050 -4.5371 -4.4534 -4.3709 -4.2803 -4.1683 -4.0587 -3.9492 -3.8496
 -3.7616 -3.6842 -3.6166 -3.5720 -3.5326 -3.5061 -3.5633 -3.6497 -3.7677
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F250M
 -3.0179 -3.0599 -3.1038 -3.1516 -3.1826 -3.0843 -3.0243 -2.9516 -2.8845 -2.8624
 -2.9833 -3.1653 -3.1908 -3.0672 -2.9905 -3.1440
 -2.9384 -2.9734 -3.0125 -3.0552 -3.0881 -3.0507 -3.0239 -2.9848 -2.9441 -2.9210
 -2.9559 -3.0214 -3.0387 -3.0071 -3.0026 -3.1614 -3.3317 -3.5009 -3.6656
 -2.8999 -2.9247 -2.9556 -2.9906 -3.0219 -3.0244 -3.0213 -3.0069 -2.9869 -2.9672
 -2.9527 -2.9474 -2.9547 -2.9774 -3.0179 -3.1786 -3.3458 -3.5148 -3.6783 -3.8351
 -3.9866
 -2.9024 -2.9138 -2.9331 -2.9578 -2.9840 -3.0054 -3.0165 -3.0179 -3.0128 -3.0010
 -2.9738 -2.9432 -2.9388 -2.9779 -3.0364 -3.1956 -3.3593 -3.5265 -3.6889 -3.8446
 -3.9943 -4.1390 -4.2793
 -2.9459 -2.9407 -2.9450 -2.9568 -2.9743 -2.9937 -3.0095 -3.0178 -3.0218 -3.0223
 -3.0192 -3.0089 -2.9911 -3.0087 -3.0581 -3.2124 -3.3722 -3.5360 -3.6974 -3.8523
 -4.0008 -4.1438 -4.2820 -4.4162 -4.5467
 -3.0304 -3.0054 -2.9913 -2.9876 -2.9928 -3.0043 -3.0186 -3.0305 -3.0369 -3.0381
 -3.0422 -3.0505 -3.0468 -3.0524 -3.0891 -3.2307 -3.3859 -3.5447 -3.7039 -3.8583
 -4.0061 -4.1480 -4.2846 -4.4169 -4.5455 -4.6707
 -3.1529 -3.1096 -3.0741 -3.0505 -3.0392 -3.0388 -3.0458 -3.0563 -3.0658 -3.0720
 -3.0768 -3.0847 -3.0970 -3.0987 -3.1288 -3.2534 -3.4015 -3.5541 -3.7093 -3.8626
 -4.0102 -4.1514 -4.2871 -4.4179 -4.5447 -4.6679 -4.7881 -4.9053 -5.0194 -5.1296
 -3.3018 -3.2477 -3.1952 -3.1495 -3.1171 -3.0993 -3.0937 -3.0971 -3.1047 -3.1127
 -3.1197 -3.1273 -3.1394 -3.1473 -3.1703 -3.2809 -3.4196 -3.5655 -3.7150 -3.8655
 -4.0128 -4.1541 -4.2892 -4.4191 -4.5445 -4.6660 -4.7843 -4.8996 -5.0121 -5.1220
 -5.2286
 -3.3896 -3.3821 -3.3459 -3.2841 -3.2303 -3.1909 -3.1672 -3.1573 -3.1573 -3.1626
 -3.1695 -3.1771 -3.1869 -3.1986 -3.2135 -3.3097 -3.4393 -3.5791 -3.7204 -3.8682
 -4.0129 -4.1553 -4.2908 -4.4203 -4.5449 -4.6651 -4.7818 -4.8954 -5.0062 -5.1143
 -5.2198
 -3.6248 -3.5533 -3.4940 -3.4459 -3.3780 -3.3176 -3.2726 -3.2434 -3.2292 -3.2258
 -3.2285 -3.2343 -3.2419 -3.2516 -3.2621 -3.3406 -3.4601 -3.5947 -3.7334 -3.8742
 -4.0164 -4.1573 -4.2934 -4.4237 -4.5482 -4.6679 -4.7836 -4.8957 -5.0046 -5.1109
 -5.2150
 -3.7746 -3.7198 -3.6684 -3.6201 -3.5465 -3.4762 -3.4115 -3.3613 -3.3271 -3.3083
 -3.3008 -3.3006 -3.3046 -3.3109 -3.3187 -3.3747 -3.4799 -3.6076 -3.7427 -3.8795
 -4.0172 -4.1552 -4.2910 -4.4221 -4.5475 -4.6674 -4.7826 -4.8938 -5.0015 -5.1061
