 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  g   
 -3.5122 -2.9875 -2.7012 -2.6501 -2.8231 -3.0617 -3.1798 -3.0228 -2.8662 -2.6979
 -2.5172 -2.3577 -2.1657 -1.9727 -1.7896 -1.3743 -1.0068 -0.7330 -0.5065
 -3.8809 -3.5339 -3.2790 -3.1070 -2.9910 -2.8816 -2.7616 -2.6353 -2.5064 -2.3736
 -2.2252 -2.0571 -1.8786 -1.7052 -1.5429 -1.1823 -0.8865 -0.6561 -0.4855 -0.3558
 -3.6495 -3.3212 -3.0576 -2.8472 -2.6833 -2.5633 -2.4750 -2.3805 -2.2625 -2.1281
 -1.9927 -1.8510 -1.6956 -1.5398 -1.3947 -1.0818 -0.8263 -0.6252 -0.4738 -0.3574
 -0.2636
 -3.4651 -3.1674 -2.9182 -2.7071 -2.5277 -2.3765 -2.2505 -2.1472 -2.0544 -1.9468
 -1.8191 -1.6895 -1.5553 -1.4165 -1.2847 -1.0043 -0.7812 -0.6048 -0.4699 -0.3645
 -0.2785 -0.2049
 -3.2882 -3.0265 -2.8006 -2.6020 -2.4255 -2.2683 -2.1287 -2.0049 -1.8939 -1.7917
 -1.6869 -1.5720 -1.4529 -1.3282 -1.2071 -0.9492 -0.7483 -0.5910 -0.4700 -0.3745
 -0.2956 -0.2275 -0.1668 -0.1106
 -3.1114 -2.8845 -2.6854 -2.5055 -2.3404 -2.1884 -2.0482 -1.9194 -1.8010 -1.6906
 -1.5853 -1.4813 -1.3773 -1.2681 -1.1575 -0.9131 -0.7255 -0.5809 -0.4706 -0.3842
 -0.3126 -0.2503 -0.1942 -0.1427 -0.0927 -0.0461 -0.0057  0.0264  0.0486  0.0599
 -2.9432 -2.7422 -2.5676 -2.4080 -2.2584 -2.1171 -1.9834 -1.8571 -1.7384 -1.6270
 -1.5211 -1.4189 -1.3198 -1.2216 -1.1229 -0.8939 -0.7117 -0.5735 -0.4696 -0.3905
 -0.3263 -0.2705 -0.2202 -0.1734 -0.1292 -0.0862 -0.0463 -0.0120  0.0150  0.0324
  0.0365
 -2.7865 -2.6064 -2.4498 -2.3073 -2.1739 -2.0459 -1.9219 -1.8027 -1.6887 -1.5794
 -1.4755 -1.3761 -1.2802 -1.1869 -1.0953 -0.8828 -0.7061 -0.5695 -0.4675 -0.3923
 -0.3343 -0.2855 -0.2419 -0.2011 -0.1620 -0.1243 -0.0866 -0.0515 -0.0225 -0.0019
  0.0085
 -2.6448 -2.4812 -2.3350 -2.2046 -2.0842 -1.9687 -1.8561 -1.7461 -1.6393 -1.5356
 -1.4356 -1.3395 -1.2474 -1.1583 -1.0713 -0.8709 -0.7016 -0.5673 -0.4651 -0.3903
 -0.3355 -0.2928 -0.2563 -0.2226 -0.1900 -0.1579 -0.1265 -0.0975 -0.0712 -0.0472
 -0.0255
 -2.5182 -2.3666 -2.2322 -2.1074 -1.9945 -1.8892 -1.7874 -1.6874 -1.5892 -1.4930
 -1.3990 -1.3078 -1.2195 -1.1346 -1.0524 -0.8614 -0.6987 -0.5669 -0.4649 -0.3888
 -0.3338 -0.2941 -0.2634 -0.2368 -0.2117 -0.1865 -0.1613 -0.1361 -0.1157 -0.0919
 -0.0665
 -2.4066 -2.2626 -2.1414 -2.0183 -1.9075 -1.8069 -1.7129 -1.6221 -1.5329 -1.4450
 -1.3585 -1.2737 -1.1909 -1.1104 -1.0326 -0.8513 -0.6941 -0.5653 -0.4641 -0.3873
 -0.3313 -0.2916 -0.2636 -0.2426 -0.2245 -0.2070 -0.1891 -0.1705 -0.1514 -0.1324
 -0.1147
 -2.3101 -2.1692 -2.0626 -1.9376 -1.8259 -1.7257 -1.6348 -1.5500 -1.4685 -1.3890
