 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F115W
 -0.0461 -0.1189 -0.2897 -0.3271 -0.3230 -0.2813 -0.2011 -0.1587 -0.1216 -0.0879
 -0.0662 -0.0518 -0.0416 -0.0354 -0.0338 -0.0491 -0.0905 -0.1608 -0.2624
 -0.0831 -0.1013 -0.1199 -0.1497 -0.1932 -0.2126 -0.1964 -0.1662 -0.1349 -0.1093
 -0.0911 -0.0789 -0.0713 -0.0680 -0.0686 -0.0890 -0.1379 -0.2067 -0.2830 -0.3612
 -0.0251 -0.0454 -0.0604 -0.0737 -0.0890 -0.1166 -0.1469 -0.1536 -0.1401 -0.1210
 -0.1073 -0.0986 -0.0939 -0.0927 -0.0949 -0.1167 -0.1634 -0.2301 -0.3052 -0.3820
 -0.4589
  0.0316  0.0050 -0.0138 -0.0280 -0.0398 -0.0510 -0.0664 -0.0910 -0.1107 -0.1159
 -0.1128 -0.1091 -0.1078 -0.1091 -0.1132 -0.1374 -0.1831 -0.2481 -0.3227 -0.3989
 -0.4747 -0.5500
  0.0911  0.0562  0.0309  0.0122 -0.0028 -0.0156 -0.0275 -0.0404 -0.0584 -0.0781
 -0.0946 -0.1049 -0.1115 -0.1172 -0.1238 -0.1512 -0.1970 -0.2612 -0.3355 -0.4122
 -0.4881 -0.5628 -0.6367 -0.7102
  0.1519  0.1110  0.0777  0.0525  0.0325  0.0157  0.0006 -0.0137 -0.0280 -0.0435
 -0.0621 -0.0813 -0.0978 -0.1120 -0.1250 -0.1587 -0.2055 -0.2691 -0.3434 -0.4217
 -0.4987 -0.5740 -0.6479 -0.7207 -0.7929 -0.8652 -0.9381 -1.0122 -1.0878 -1.1651
  0.2109  0.1670  0.1279  0.0958  0.0698  0.0479  0.0286  0.0106 -0.0067 -0.0232
 -0.0402 -0.0584 -0.0775 -0.0962 -0.1141 -0.1590 -0.2089 -0.2712 -0.3462 -0.4266
 -0.5060 -0.5831 -0.6579 -0.7311 -0.8029 -0.8729 -0.9425 -1.0136 -1.0874 -1.1642
 -1.2413
  0.2652  0.2207  0.1793  0.1426  0.1105  0.0829  0.0588  0.0367  0.0159 -0.0040
 -0.0233 -0.0423 -0.0615 -0.0810 -0.1008 -0.1519 -0.2074 -0.2704 -0.3448 -0.4265
 -0.5088 -0.5887 -0.6657 -0.7402 -0.8128 -0.8836 -0.9525 -1.0211 -1.0911 -1.1638
 -1.2401
  0.3116  0.2688  0.2280  0.1905  0.1539  0.1213  0.0919  0.0654  0.0406  0.0173
 -0.0049 -0.0266 -0.0479 -0.0688 -0.0895 -0.1435 -0.2025 -0.2677 -0.3413 -0.4233
 -0.5079 -0.5911 -0.6713 -0.7483 -0.8227 -0.8947 -0.9650 -1.0338 -1.1027 -1.1722
 -1.2419
  0.3470  0.3078  0.2698  0.2329  0.1971  0.1624  0.1290  0.0981  0.0691  0.0421
  0.0164 -0.0082 -0.0321 -0.0553 -0.0781 -0.1352 -0.1958 -0.2624 -0.3356 -0.4164
 -0.5016 -0.5872 -0.6706 -0.7510 -0.8281 -0.9022 -0.9740 -1.0436 -1.1118 -1.1792
 -1.2472
  0.3685  0.3355  0.3022  0.2687  0.2350  0.2011  0.1672  0.1335  0.1011  0.0703
  0.0411  0.0132 -0.0137 -0.0397 -0.0651 -0.1269 -0.1895 -0.2567 -0.3301 -0.4094
 -0.4937 -0.5799 -0.6654 -0.7489 -0.8294 -0.9066 -0.9808 -1.0523 -1.1216 -1.1893
 -1.2561
  0.3740  0.3546  0.3299  0.3012  0.2698  0.2367  0.2026  0.1683  0.1344  0.1011
  0.0688  0.0377  0.0076 -0.0214 -0.0495 -0.1173 -0.1831 -0.2511 -0.3243
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F115W
 -0.2753 -0.3384 -0.3698 -0.3463 -0.3044 -0.2575 -0.2136 -0.1749 -0.1386 -0.1067
 -0.0830 -0.0675 -0.0583 -0.0538 -0.0535 -0.0696 -0.1075 -0.1673 -0.2508
 -0.1881 -0.2048 -0.2440 -0.2936 -0.2930 -0.2619 -0.2250 -0.1895 -0.1560 -0.1271
 -0.1066 -0.0939 -0.0872 -0.0849 -0.0863 -0.1042 -0.1426 -0.2024 -0.2759 -0.3536
 -0.1301 -0.1394 -0.1487 -0.1670 -0.2077 -0.2355 -0.2230 -0.1959 -0.1674 -0.1415
 -0.1230 -0.1122 -0.1074 -0.1069 -0.1098 -0.1300 -0.1683 -0.2257 -0.2972 -0.3735
 -0.4505
 -0.0757 -0.0900 -0.0977 -0.1021 -0.1114 -0.1337 -0.1666 -0.1804 -0.1687 -0.1490
 -0.1329 -0.1236 -0.1203 -0.1213 -0.1256 -0.1484 -0.1875 -0.2435 -0.3135 -0.3891
 -0.4653 -0.5410
 -0.0184 -0.0416 -0.0548 -0.0631 -0.0701 -0.0768 -0.0874 -0.1061 -0.1299 -0.1384
 -0.1339 -0.1284 -0.1269 -0.1293 -0.1349 -0.1603 -0.2007 -0.2563 -0.3254 -0.4011
 -0.4775 -0.5529 -0.6275 -0.7025
  0.0411  0.0109 -0.0110 -0.0249 -0.0350 -0.0437 -0.0511 -0.0586 -0.0704 -0.0887
 -0.1062 -0.1179 -0.1252 -0.1313 -0.1387 -0.1669 -0.2087 -0.2643 -0.3329 -0.4094
 -0.4870 -0.5631 -0.6378 -0.7114 -0.7839 -0.8563 -0.9297 -1.0050 -1.0825 -1.1605
  0.1062  0.0686  0.0373  0.0153 -0.0002 -0.0129 -0.0240 -0.0338 -0.0431 -0.0536
 -0.0676 -0.0858 -0.1041 -0.1201 -0.1343 -0.1688 -0.2123 -0.2682 -0.3365 -0.4136
 -0.4932 -0.5712 -0.6469 -0.7210 -0.7936 -0.8650 -0.9362 -1.0083 -1.0822 -1.1584
 -1.2368
  0.1721  0.1305  0.0913  0.0606  0.0374  0.0195  0.0041 -0.0100 -0.0230 -0.0352
 -0.0476 -0.0618 -0.0793 -0.0987 -0.1179 -0.1643 -0.2119 -0.2685 -0.3364 -0.4138
