 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F090W
  0.1511  0.1333 -0.0447 -0.0735 -0.0361  0.0536  0.1811  0.2579  0.3271  0.4020
  0.4724  0.5383  0.5985  0.6513  0.6971  0.7860  0.8081  0.7439  0.7045
  0.1386  0.1729  0.1983  0.2011  0.1794  0.1801  0.2234  0.2857  0.3507  0.4146
  0.4763  0.5342  0.5868  0.6328  0.6714  0.7332  0.7480  0.7290  0.6943  0.6531
  0.2377  0.2665  0.2981  0.3254  0.3429  0.3387  0.3246  0.3347  0.3730  0.4250
  0.4782  0.5301  0.5778  0.6196  0.6545  0.7103  0.7245  0.7060  0.6713  0.6304
  0.5868
  0.3330  0.3472  0.3718  0.3992  0.4245  0.4450  0.4554  0.4500  0.4457  0.4596
  0.4912  0.5316  0.5730  0.6107  0.6424  0.6928  0.7060  0.6882  0.6531  0.6120
  0.5687  0.5240
  0.4348  0.4304  0.4408  0.4603  0.4827  0.5041  0.5229  0.5377  0.5435  0.5440
  0.5462  0.5587  0.5812  0.6093  0.6366  0.6815  0.6933  0.6754  0.6399  0.5977
  0.5536  0.5086  0.4629  0.4164
  0.5439  0.5233  0.5164  0.5223  0.5361  0.5530  0.5698  0.5856  0.6003  0.6121
  0.6180  0.6200  0.6239  0.6323  0.6445  0.6772  0.6870  0.6689  0.6326  0.5878
  0.5418  0.4955  0.4489  0.4020  0.3551  0.3074  0.2582  0.2068  0.1527  0.0957
  0.6578  0.6246  0.6026  0.5934  0.5944  0.6023  0.6136  0.6257  0.6381  0.6508
  0.6623  0.6702  0.6738  0.6752  0.6769  0.6838  0.6872  0.6702  0.6320  0.5837
  0.5341  0.4853  0.4370  0.3889  0.3410  0.2942  0.2469  0.1974  0.1440  0.0865
  0.0272
  0.7743  0.7313  0.6980  0.6758  0.6633  0.6591  0.6610  0.6667  0.6743  0.6830
  0.6924  0.7011  0.7076  0.7106  0.7109  0.7052  0.6955  0.6758  0.6376  0.5865
  0.5324  0.4795  0.4283  0.3781  0.3286  0.2797  0.2319  0.1837  0.1330  0.0786
  0.0194
  0.8909  0.8404  0.7990  0.7673  0.7428  0.7269  0.7177  0.7139  0.7141  0.7172
  0.7220  0.7273  0.7321  0.7352  0.7361  0.7284  0.7109  0.6855  0.6474  0.5949
  0.5367  0.4789  0.4234  0.3698  0.3177  0.2669  0.2167  0.1668  0.1159  0.0638
  0.0107
  1.0055  0.9490  0.9014  0.8618  0.8297  0.8041  0.7847  0.7710  0.7617  0.7568
  0.7551  0.7552  0.7561  0.7565  0.7559  0.7475  0.7278  0.6989  0.6598  0.6080
  0.5482  0.4863  0.4260  0.3680  0.3123  0.2585  0.2060  0.1546  0.1038  0.0527
  0.0004
  1.1156  1.0556  1.0035  0.9585  0.9199  0.8872  0.8599  0.8374  0.8192  0.8053
  0.7954  0.7884  0.7837  0.7800  0.7763  0.7634  0.7428  0.7123  0.6720  0.6217
  0.5624  0.4990  0.4350  0.3725  0.3125  0.2549  0.1992  0.1453  0.0926  0.0405
 -0.0116
  1.2194  1.1640  1.1114  1.0623  1.0172  0.9767  0.9411  0.9105  0.8845  0.8627
  0.8445  0.8296  0.8176  0.8080  0.7997  0.7793  0.7558  0.7248  0.6840
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F090W
 -0.1216 -0.1525 -0.1506 -0.0798  0.0163  0.1148  0.2007  0.2722  0.3377  0.3999
  0.4584  0.5133  0.5644  0.6114  0.6535  0.7365  0.7755  0.7598  0.7257
  0.0220  0.0556  0.0511  0.0263  0.0592  0.1330  0.2125  0.2825  0.3448  0.4028
  0.4569  0.5078  0.5551  0.5982  0.6367  0.7075  0.7392  0.7332  0.7027  0.6626
  0.1138  0.1579  0.1964  0.2154  0.1992  0.1924  0.2337  0.2941  0.3523  0.4062
  0.4563  0.5034  0.5472  0.5872  0.6226  0.6869  0.7154  0.7102  0.6808  0.6410
  0.5975
  0.1972  0.2309  0.2722  0.3123  0.3398  0.3451  0.3306  0.3336  0.3685  0.4142
  0.4591  0.5023  0.5428  0.5798  0.6126  0.6716  0.6970  0.6924  0.6640  0.6241
  0.5805  0.5355
  0.2863  0.3016  0.3325  0.3689  0.4028  0.4312  0.4489  0.4511  0.4420  0.4484
  0.4736  0.5074  0.5430  0.5769  0.6074  0.6616  0.6844  0.6796  0.6519  0.6115
  0.5669  0.5212  0.4748  0.4270
  0.3838  0.3817  0.3947  0.4209  0.4513  0.4800  0.5054  0.5262  0.5381  0.5384
  0.5357  0.5409  0.5571  0.5812  0.6073  0.6570  0.6772  0.6720  0.6446  0.6029
  0.5565  0.5093  0.4618  0.4140  0.3665  0.3184  0.2684  0.2156  0.1597  0.1019
  0.4936  0.4738  0.4683  0.4780  0.4983  0.5222  0.5454  0.5667  0.5855  0.6005
  0.6091  0.6105  0.6100  0.6134  0.6225  0.6576  0.6752  0.6693  0.6422  0.5993
  0.5501  0.5003  0.4510  0.4019  0.3529  0.3045  0.2555  0.2047  0.1510  0.0938
  0.0332
  0.6093  0.5771  0.5556  0.5481  0.5528  0.5668  0.5842  0.6018  0.6185  0.6342
  0.6484  0.6593  0.6648  0.6657  0.6652  0.6695  0.6784  0.6713  0.6445  0.6011
  0.5488  0.4954  0.4432  0.3919  0.3414  0.2924  0.2436  0.1936  0.1411  0.0852
  0.0253
  0.7275  0.6867  0.6539  0.6319  0.6214  0.6210  0.6283  0.6395  0.6516  0.6638
  0.6760  0.6876  0.6973  0.7033  0.7051  0.6989  0.6899  0.6774  0.6504  0.6071
  0.5527  0.4952  0.4389  0.3843  0.3313  0.2793  0.2278  0.1758  0.1233  0.0703
  0.0170
  0.8450  0.7977  0.7570  0.7260  0.7029  0.6889  0.6831  0.6840  0.6890  0.6959
  0.7035  0.7115  0.7196  0.7265  0.7307  0.7269  0.7105  0.6890  0.6599  0.6175
  0.5628  0.5024  0.4418  0.3830  0.3264  0.2716  0.2180  0.1654  0.1132  0.0609
  0.0073
  0.9584  0.9090  0.8635  0.8256  0.7929  0.7689  0.7515  0.7406  0.7353  0.7345
  0.7361  0.7389  0.7425  0.7464  0.7496  0.7478  0.7311  0.7047  0.6716  0.6294
  0.5758  0.5145  0.4508  0.3879  0.3271  0.2686  0.2118  0.1567  0.1028  0.0495
 -0.0038
  1.0680  1.0208  0.9733  0.9295  0.8905  0.8573  0.8305  0.8097  0.7940  0.7832
  0.7767  0.7728  0.7706  0.7695  0.7690  0.7641  0.7479  0.7205  0.6847
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F090W
 -0.2999 -0.2735 -0.1689 -0.0520  0.0658  0.1664  0.2377  0.2973  0.3539  0.4078
  0.4572  0.5034  0.5466  0.5870  0.6242  0.7002  0.7477  0.7612  0.7405
 -0.0836 -0.1067 -0.1140 -0.0351  0.0649  0.1620  0.2410  0.3022  0.3581  0.4093
  0.4559  0.4992  0.5396  0.5771  0.6116  0.6811  0.7226  0.7330  0.7134  0.6765
  0.0161  0.0673  0.0750  0.0480  0.0860  0.1644  0.2432  0.3080  0.3623  0.4118
  0.4559  0.4965  0.5343  0.5694  0.6015  0.6658  0.7027  0.7110  0.6925  0.6564
  0.6133
  0.0858  0.1422  0.1955  0.2244  0.2127  0.2067  0.2530  0.3141  0.3684  0.4162
  0.4581  0.4964  0.5318  0.5646  0.5946  0.6545  0.6879  0.6944  0.6766  0.6412
  0.5979  0.5522
  0.1593  0.1991  0.2517  0.3027  0.3391  0.3519  0.3399  0.3438  0.3798  0.4233
  0.4634  0.4992  0.5324  0.5630  0.5911  0.6471  0.6776  0.6825  0.6648  0.6298
