 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  R   
 -1.0489 -1.0616 -1.0745 -1.0869 -1.0991 -1.1109 -1.1228 -1.1367 -1.1527 -1.1707
 -1.1905
 -1.7852 -1.7240 -1.6712 -1.6217 -1.5772 -1.5347 -1.4915 -1.4468 -1.4017 -1.3582
 -1.3185 -1.2842 -1.2546 -1.2277 -1.2019 -1.1379 -1.0839 -1.0465 -1.0278 -1.0267
 -1.0378 -1.0550 -1.0739 -1.0924 -1.1097 -1.1258 -1.1410 -1.1558 -1.1751 -1.1909
 -1.2040
 -1.6707 -1.6204 -1.5816 -1.5403 -1.4998 -1.4632 -1.4278 -1.3918 -1.3546 -1.3171
 -1.2810 -1.2480 -1.2196 -1.1953 -1.1734 -1.1204 -1.0710 -1.0358 -1.0171 -1.0144
 -1.0245 -1.0429 -1.0658 -1.0900 -1.1133 -1.1349 -1.1549 -1.1735 -1.1911 -1.2085
 -1.2268
 -1.5589 -1.5172 -1.4941 -1.4630 -1.4259 -1.3925 -1.3616 -1.3317 -1.3016 -1.2711
 -1.2404 -1.2110 -1.1842 -1.1613 -1.1416 -1.1025 -1.0581 -1.0250 -1.0069
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  R   
 -3.2229 -2.9969 -2.7594 -2.5405 -2.3693 -2.2507 -2.2616 -2.1618 -2.0631 -1.9624
 -1.8581 -1.7635 -1.6547 -1.5519 -1.4577 -1.2690 -1.1335 -1.0447 -0.9928
 -2.9533 -2.7349 -2.5707 -2.4238 -2.2905 -2.1764 -2.0800 -1.9961 -1.9182 -1.8411
 -1.7605 -1.6733 -1.5815 -1.4930 -1.4116 -1.2452 -1.1274 -1.0510 -1.0051 -0.9778
 -2.8218 -2.5630 -2.3555 -2.2024 -2.1044 -2.0337 -1.9612 -1.8863 -1.8153 -1.7492
 -1.6845 -1.6160 -1.5392 -1.4600 -1.3858 -1.2337 -1.1273 -1.0592 -1.0188 -0.9952
 -0.9822
 -2.7478 -2.4902 -2.2758 -2.1051 -1.9754 -1.8825 -1.8251 -1.7885 -1.7449 -1.6877
 -1.6267 -1.5678 -1.5059 -1.4374 -1.3707 -1.2287 -1.1298 -1.0672 -1.0313 -1.0106
 -0.9988 -0.9935
 -2.6859 -2.4441 -2.2390 -2.0699 -1.9334 -1.8261 -1.7448 -1.6856 -1.6468 -1.6167
 -1.5767 -1.5273 -1.4742 -1.4167 -1.3570 -1.2258 -1.1320 -1.0732 -1.0413 -1.0240
 -1.0143 -1.0099 -1.0099 -1.0137
 -2.6149 -2.3959 -2.2079 -2.0495 -1.9163 -1.8051 -1.7144 -1.6424 -1.5857 -1.5414
 -1.5066 -1.4726 -1.4344 -1.3899 -1.3403 -1.2213 -1.1319 -1.0754 -1.0467 -1.0338
 -1.0277 -1.0254 -1.0264 -1.0304 -1.0371 -1.0466 -1.0600 -1.0792 -1.1075 -1.1396
 -2.5303 -2.3350 -2.1673 -2.0239 -1.9003 -1.7927 -1.6996 -1.6208 -1.5559 -1.5024
 -1.4570 -1.4178 -1.3835 -1.3495 -1.3113 -1.2118 -1.1283 -1.0733 -1.0463 -1.0379
 -1.0368 -1.0383 -1.0419 -1.0474 -1.0546 -1.0636 -1.0752 -1.0901 -1.1110 -1.1418
 -1.1770
 -2.4351 -2.2623 -2.1141 -1.9867 -1.8754 -1.7760 -1.6865 -1.6062 -1.5364 -1.4775
 -1.4275 -1.3837 -1.3451 -1.3101 -1.2766 -1.1931 -1.1200 -1.0673 -1.0407 -1.0351
 -1.0394 -1.0464 -1.0541 -1.0627 -1.0719 -1.0819 -1.0934 -1.1067 -1.1228 -1.1459
 -1.1795
 -2.3325 -2.1798 -2.0487 -1.9360 -1.8375 -1.7483 -1.6657 -1.5889 -1.5187 -1.4566
 -1.4033 -1.3576 -1.3171 -1.2807 -1.2470 -1.1699 -1.1056 -1.0576 -1.0313 -1.0264
 -1.0347 -1.0477 -1.0612 -1.0743 -1.0872 -1.0998 -1.1128 -1.1264 -1.1416 -1.1599
 -1.1846
 -2.2319 -2.0966 -1.9797 -1.8793 -1.7915 -1.7119 -1.6375 -1.5667 -1.4997 -1.4376
 -1.3822 -1.3343 -1.2932 -1.2571 -1.2241 -1.1499 -1.0900 -1.0464 -1.0206 -1.0145
 -1.0239 -1.0410 -1.0604 -1.0794 -1.0974 -1.1142 -1.1304 -1.1461 -1.1621 -1.1792
 -1.1976
 -2.1381 -2.0156 -1.9094 -1.8186 -1.7395 -1.6680 -1.6010 -1.5368 -1.4749 -1.4159
 -1.3609 -1.3115 -1.2690 -1.2330 -1.2014 -1.1321 -1.0750 -1.0342 -1.0098 -1.0024
 -1.0107 -1.0290 -1.0523 -1.0769 -1.1008 -1.1231 -1.1439 -1.1634 -1.1820 -1.2005
 -1.2197
 -2.0535 -1.9414 -1.8436 -1.7588 -1.6854 -1.6201 -1.5592 -1.5009 -1.4444 -1.3897
 -1.3375 -1.2889 -1.2450 -1.2077 -1.1789 -1.1165 -1.0606 -1.0210 -0.9989
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  R   
 -3.6161 -3.4244 -3.2353 -3.0495 -2.8667 -2.6833 -2.4956 -2.3051 -2.1283 -1.9733
 -1.8375 -1.7166 -1.6072 -1.5105 -1.4246 -1.2488 -1.1204 -1.0325 -0.9794
 -3.4417 -3.2305 -3.0239 -2.8244 -2.6363 -2.4619 -2.2983 -2.1415 -1.9987 -1.8727
 -1.7605 -1.6575 -1.5610 -1.4728 -1.3937 -1.2326 -1.1172 -1.0397 -0.9923 -0.9653
 -3.2342 -3.0061 -2.8185 -2.6433 -2.4714 -2.3106 -2.1631 -2.0277 -1.9061 -1.7990
 -1.7043 -1.6168 -1.5320 -1.4513 -1.3775 -1.2267 -1.1194 -1.0479 -1.0048 -0.9805
 -0.9677
 -3.1223 -2.8415 -2.6031 -2.4093 -2.2623 -2.1548 -2.0521 -1.9444 -1.8387 -1.7427
 -1.6581 -1.5824 -1.5099 -1.4373 -1.3686 -1.2260 -1.1241 -1.0563 -1.0160 -0.9942
 -0.9829 -0.9782
 -3.0675 -2.7691 -2.5078 -2.2917 -2.1186 -1.9862 -1.8908 -1.8220 -1.7649 -1.6973
 -1.6228 -1.5521 -1.4875 -1.4243 -1.3613 -1.2263 -1.1285 -1.0633 -1.0251 -1.0058
 -0.9967 -0.9932 -0.9940 -0.9988
 -3.0323 -2.7346 -2.4698 -2.2478 -2.0674 -1.9230 -1.8089 -1.7201 -1.6544 -1.6097
 -1.5697 -1.5206 -1.4648 -1.4080 -1.3517 -1.2249 -1.1307 -1.0676 -1.0311 -1.0142
 -1.0081 -1.0071 -1.0092 -1.0143 -1.0221 -1.0322 -1.0470 -1.0689 -1.0980 -1.1296
 -2.9911 -2.7064 -2.4494 -2.2308 -2.0504 -1.9026 -1.7822 -1.6845 -1.6059 -1.5432
 -1.4952 -1.4583 -1.4226 -1.3819 -1.3358 -1.2202 -1.1298 -1.0684 -1.0329 -1.0182
 -1.0158 -1.0184 -1.0232 -1.0299 -1.0384 -1.0489 -1.0620 -1.0786 -1.1009 -1.1325
 -1.1677
 -2.9327 -2.6677 -2.4260 -2.2174 -2.0428 -1.8973 -1.7759 -1.6737 -1.5882 -1.5173
 -1.4583 -1.4094 -1.3699 -1.3365 -1.3028 -1.2092 -1.1251 -1.0654 -1.0305 -1.0169
 -1.0180 -1.0252 -1.0342 -1.0439 -1.0545 -1.0660 -1.0791 -1.0940 -1.1118 -1.1362
 -1.1704
 -2.8553 -2.6115 -2.3890 -2.1946 -2.0297 -1.8906 -1.7722 -1.6702 -1.5816 -1.5054
 -1.4404 -1.3851 -1.3379 -1.2983 -1.2644 -1.1861 -1.1143 -1.0583 -1.0240 -1.0108
 -1.0141 -1.0260 -1.0402 -1.0546 -1.0687 -1.0827 -1.0972 -1.1125 -1.1294 -1.1502
 -1.1752
 -2.7700 -2.5481 -2.3450 -2.1661 -2.0119 -1.8805 -1.7672 -1.6679 -1.5799 -1.5015
 -1.4324 -1.3725 -1.3210 -1.2769 -1.2389 -1.1615 -1.0978 -1.0480 -1.0151 -1.0013
 -1.0048 -1.0196 -1.0390 -1.0589 -1.0780 -1.0961 -1.1138 -1.1311 -1.1487 -1.1675
 -1.1874
 -2.6827 -2.4784 -2.2932 -2.1295 -1.9875 -1.8643 -1.7566 -1.6611 -1.5753 -1.4976
 -1.4272 -1.3643 -1.3094 -1.2623 -1.2217 -1.1411 -1.0799 -1.0344 -1.0043 -0.9902
 -0.9926 -1.0081 -1.0309 -1.0560 -1.0808 -1.1043 -1.1265 -1.1474 -1.1676 -1.1876
 -1.2084
 -2.6022 -2.4094 -2.2385 -2.0879 -1.9573 -1.8432 -1.7416 -1.6501 -1.5669 -1.4908
 -1.4209 -1.3573 -1.2971 -1.2474 -1.2128 -1.1249 -1.0606 -1.0175 -0.9916
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  R   
 -4.1333 -3.9450 -3.7691 -3.5938 -3.4123 -3.1981 -2.9244 -2.5943 -2.2901 -2.0391
 -1.8447 -1.6957 -1.5768 -1.4788 -1.3949 -1.2271 -1.1038 -1.0170 -0.9612
 -3.9330 -3.7292 -3.5385 -3.3510 -3.1596 -2.9532 -2.7068 -2.4333 -2.1798 -1.9642
 -1.7905 -1.6537 -1.5440 -1.4524 -1.3734 -1.2158 -1.1021 -1.0236 -0.9735 -0.9450
 -3.7797 -3.5692 -3.3683 -3.1701 -2.9714 -2.7702 -2.5539 -2.3223 -2.1048 -1.9152
 -1.7575 -1.6299 -1.5260 -1.4387 -1.3633 -1.2130 -1.1053 -1.0315 -0.9848 -0.9583
 -0.9455
 -3.5743 -3.3623 -3.1817 -3.0048 -2.8189 -2.6273 -2.4326 -2.2343 -2.0453 -1.8765
 -1.7326 -1.6134 -1.5148 -1.4313 -1.3588 -1.2141 -1.1104 -1.0396 -0.9949 -0.9701
 -0.9586 -0.9548
 -3.4551 -3.1815 -2.9476 -2.7497 -2.5844 -2.4436 -2.3025 -2.1468 -1.9884 -1.8405
 -1.7096 -1.5981 -1.5049 -1.4255 -1.3558 -1.2160 -1.1154 -1.0465 -1.0035 -0.9799
 -0.9700 -0.9675 -0.9698 -0.9762
 -3.4078 -3.1072 -2.8328 -2.5951 -2.3958 -2.2300 -2.0928 -1.9796 -1.8828 -1.7843
 -1.6811 -1.5818 -1.4936 -1.4180 -1.3518 -1.2167 -1.1189 -1.0516 -1.0097 -0.9874
 -0.9792 -0.9789 -0.9826 -0.9895 -0.9993 -1.0125 -1.0296 -1.0532 -1.0838 -1.1156
 -3.3961 -3.0828 -2.7880 -2.5275 -2.3084 -2.1274 -1.9774 -1.8519 -1.7479 -1.6664
 -1.6028 -1.5418 -1.4755 -1.4077 -1.3448 -1.2151 -1.1200 -1.0540 -1.0130 -0.9919
 -0.9854 -0.9877 -0.9942 -1.0028 -1.0133 -1.0261 -1.0416 -1.0609 -1.0857 -1.1183
 -1.1534
 -3.3874 -3.0776 -2.7777 -2.5065 -2.2752 -2.0845 -1.9278 -1.7980 -1.6891 -1.5984
 -1.5241 -1.4666 -1.4211 -1.3768 -1.3294 -1.2103 -1.1181 -1.0536 -1.0131 -0.9926
 -0.9876 -0.9928 -1.0028 -1.0145 -1.0272 -1.0411 -1.0567 -1.0743 -1.0950 -1.1212
 -1.1562
 -3.3611 -3.0624 -2.7694 -2.4995 -2.2651 -2.0698 -1.9090 -1.7758 -1.6643 -1.5702
 -1.4906 -1.4239 -1.3694 -1.3262 -1.2895 -1.1976 -1.1118 -1.0492 -1.0094 -0.9892
 -0.9853 -0.9931 -1.0072 -1.0232 -1.0394 -1.0558 -1.0729 -1.0908 -1.1103 -1.1335
 -1.1606
 -3.3240 -3.0383 -2.7569 -2.4973 -2.2672 -2.0709 -1.9087 -1.7738 -1.6604 -1.5635
 -1.4802 -1.4088 -1.3480 -1.2969 -1.2548 -1.1732 -1.1008 -1.0422 -1.0031 -0.9827
 -0.9787 -0.9880 -1.0056 -1.0263 -1.0472 -1.0676 -1.0876 -1.1074 -1.1276 -1.1491
 -1.1731
 -3.2801 -3.0021 -2.7336 -2.4865 -2.2653 -2.0747 -1.9140 -1.7790 -1.6648 -1.5665
 -1.4807 -1.4057 -1.3404 -1.2844 -1.2369 -1.1484 -1.0829 -1.0307 -0.9939 -0.9735
 -0.9690 -0.9785 -0.9982 -1.0231 -1.0492 -1.0745 -1.0988 -1.1221 -1.1447 -1.1673
 -1.1906
 -3.2342 -2.9613 -2.7042 -2.4688 -2.2594 -2.0770 -1.9204 -1.7865 -1.6721 -1.5731
 -1.4862 -1.4090 -1.3405 -1.2805 -1.2358 -1.1232 -1.0581 -1.0147 -0.9818
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  R   
 -4.4384 -4.2402 -4.0577 -3.8792 -3.7032 -3.4864 -3.1825 -2.7871 -2.4077 -2.0967
 -1.8640 -1.6950 -1.5680 -1.4666 -1.3813 -1.2157 -1.0942 -1.0080 -0.9503
 -4.2072 -3.9965 -3.8053 -3.6227 -3.4389 -3.2339 -2.9611 -2.6300 -2.3089 -2.0359
 -1.8217 -1.6614 -1.5402 -1.4441 -1.3636 -1.2064 -1.0930 -1.0142 -0.9627 -0.9328
 -4.0435 -3.8221 -3.6197 -3.4276 -3.2380 -3.0400 -2.8019 -2.5217 -2.2457 -2.0019
 -1.8020 -1.6466 -1.5277 -1.4338 -1.3558 -1.2044 -1.0963 -1.0217 -0.9735 -0.9454
 -0.9319
 -3.8619 -3.6602 -3.4653 -3.2732 -3.0800 -2.8830 -2.6721 -2.4336 -2.1942 -1.9763
 -1.7906 -1.6406 -1.5229 -1.4299 -1.3533 -1.2061 -1.1014 -1.0294 -0.9833 -0.9566
 -0.9441 -0.9404
 -3.7061 -3.4571 -3.2279 -3.0619 -2.9059 -2.7382 -2.5515 -2.3494 -2.1434 -1.9501
 -1.7796 -1.6366 -1.5209 -1.4284 -1.3527 -1.2086 -1.1066 -1.0362 -0.9916 -0.9660
 -0.9545 -0.9519 -0.9547 -0.9618
 -3.6006 -3.2942 -3.0442 -2.8304 -2.6485 -2.4916 -2.3529 -2.2147 -2.0651 -1.9097
 -1.7616 -1.6299 -1.5183 -1.4269 -1.3519 -1.2102 -1.1104 -1.0414 -0.9977 -0.9732
 -0.9629 -0.9620 -0.9661 -0.9737 -0.9846 -0.9985 -1.0172 -1.0426 -1.0741 -1.1063
 -3.5541 -3.2470 -2.9631 -2.7116 -2.4972 -2.3153 -2.1581 -2.0188 -1.8981 -1.7965
 -1.7025 -1.6061 -1.5103 -1.4236 -1.3496 -1.2100 -1.1122 -1.0444 -1.0014 -0.9777
 -0.9685 -0.9696 -0.9761 -0.9855 -0.9972 -1.0113 -1.0283 -1.0489 -1.0753 -1.1087
 -1.1438
 -3.5591 -3.2446 -2.9427 -2.6672 -2.4283 -2.2279 -2.0599 -1.9161 -1.7908 -1.6832
 -1.5956 -1.5270 -1.4671 -1.4059 -1.3428 -1.2074 -1.1114 -1.0448 -1.0021 -0.9789
 -0.9709 -0.9739 -0.9835 -0.9959 -1.0097 -1.0248 -1.0417 -1.0610 -1.0833 -1.1110
 -1.1466
 -3.5600 -3.2484 -2.9439 -2.6576 -2.4042 -2.1902 -2.0128 -1.8648 -1.7393 -1.6316
 -1.5394 -1.4627 -1.4016 -1.3531 -1.3098 -1.1999 -1.1068 -1.0415 -0.9994 -0.9765
 -0.9694 -0.9742 -0.9870 -1.0033 -1.0206 -1.0383 -1.0568 -1.0762 -1.0973 -1.1214
 -1.1505
 -3.5525 -3.2503 -2.9500 -2.6650 -2.4071 -2.1854 -2.0013 -1.8481 -1.7204 -1.6118
 -1.5186 -1.4386 -1.3708 -1.3148 -1.2695 -1.1801 -1.0993 -1.0360 -0.9943 -0.9713
 -0.9642 -0.9701 -0.9855 -1.0058 -1.0274 -1.0489 -1.0702 -1.0915 -1.1133 -1.1364
 -1.1619
 -3.5396 -3.2391 -2.9481 -2.6695 -2.4158 -2.1937 -2.0060 -1.8493 -1.7189 -1.6086
 -1.5138 -1.4315 -1.3603 -1.2993 -1.2479 -1.1541 -1.0838 -1.0268 -0.9864 -0.9634
 -0.9559 -0.9621 -0.9790 -1.0026 -1.0288 -1.0549 -1.0804 -1.1050 -1.1290 -1.1532
 -1.1781
 -3.5274 -3.2264 -2.9386 -2.6676 -2.4219 -2.2049 -2.0182 -1.8603 -1.7276 -1.6153
 -1.5187 -1.4344 -1.3603 -1.2956 -1.2450 -1.1219 -1.0603 -1.0139 -0.9757
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  R   
 -4.7571 -4.5533 -4.3636 -4.1777 -3.9982 -3.7717 -3.4396 -2.9906 -2.5413 -2.1695
 -1.8977 -1.7043 -1.5644 -1.4573 -1.3705 -1.2039 -1.0838 -0.9977 -0.9393
 -4.4955 -4.2783 -4.0828 -3.8993 -3.7177 -3.5129 -3.2231 -2.8446 -2.4575 -2.1234
 -1.8656 -1.6781 -1.5415 -1.4381 -1.3546 -1.1959 -1.0826 -1.0032 -0.9508 -0.9192
 -4.3105 -4.0794 -3.8734 -3.6834 -3.5013 -3.3103 -3.0619 -2.7423 -2.4084 -2.1056
 -1.8594 -1.6726 -1.5349 -1.4312 -1.3489 -1.1946 -1.0857 -1.0101 -0.9609 -0.9313
 -0.9167
 -4.1555 -3.9237 -3.7126 -3.5160 -3.3274 -3.1392 -2.9253 -2.6557 -2.3672 -2.0954
 -1.8628 -1.6778 -1.5373 -1.4314 -1.3486 -1.1967 -1.0906 -1.0173 -0.9701 -0.9418
 -0.9279 -0.9239
 -3.9132 -3.7071 -3.5293 -3.3568 -3.1798 -2.9951 -2.7988 -2.5712 -2.3232 -2.0817
 -1.8661 -1.6863 -1.5443 -1.4353 -1.3508 -1.1998 -1.0959 -1.0239 -0.9778 -0.9506
 -0.9374 -0.9342 -0.9373 -0.9451
 -3.7531 -3.4927 -3.2758 -3.0966 -2.9445 -2.8035 -2.6502 -2.4679 -2.2636 -2.0559
 -1.8620 -1.6925 -1.5521 -1.4409 -1.3541 -1.2024 -1.1001 -1.0292 -0.9838 -0.9575
 -0.9451 -0.9430 -0.9472 -0.9555 -0.9674 -0.9829 -1.0033 -1.0299 -1.0625 -1.0953
 -3.6969 -3.4009 -3.1383 -2.9121 -2.7205 -2.5546 -2.4041 -2.2604 -2.1189 -1.9760
 -1.8291 -1.6854 -1.5559 -1.4461 -1.3574 -1.2038 -1.1026 -1.0327 -0.9876 -0.9619
 -0.9505 -0.9496 -0.9557 -0.9657 -0.9784 -0.9938 -1.0121 -1.0346 -1.0628 -1.0972
 -1.1326
 -3.6973 -3.3831 -3.0912 -2.8286 -2.6017 -2.4083 -2.2403 -2.0878 -1.9462 -1.8199
 -1.7134 -1.6210 -1.5318 -1.4424 -1.3589 -1.2035 -1.1028 -1.0338 -0.9889 -0.9635
 -0.9530 -0.9534 -0.9618 -0.9744 -0.9892 -1.0057 -1.0242 -1.0450 -1.0691 -1.0986
 -1.1351
 -3.7163 -3.3955 -3.0906 -2.8058 -2.5520 -2.3346 -2.1508 -1.9928 -1.8531 -1.7280
 -1.6186 -1.5279 -1.4558 -1.3955 -1.3378 -1.2001 -1.0996 -1.0315 -0.9871 -0.9619
 -0.9521 -0.9541 -0.9648 -0.9807 -0.9986 -1.0175 -1.0375 -1.0586 -1.0815 -1.1074
 -1.1383
 -3.7358 -3.4198 -3.1109 -2.8177 -2.5483 -2.3134 -2.1151 -1.9489 -1.8080 -1.6858
 -1.5788 -1.4860 -1.4081 -1.3447 -1.2937 -1.1882 -1.0949 -1.0273 -0.9832 -0.9578
 -0.9481 -0.9510 -0.9636 -0.9826 -1.0043 -1.0268 -1.0494 -1.0723 -1.0958 -1.1207
 -1.1481
 -3.7535 -3.4353 -3.1317 -2.8361 -2.5628 -2.3193 -2.1105 -1.9362 -1.7908 -1.6678
 -1.5620 -1.4699 -1.3901 -1.3221 -1.2653 -1.1625 -1.0837 -1.0202 -0.9765 -0.9511
 -0.9412 -0.9445 -0.9583 -0.9797 -1.0052 -1.0318 -1.0583 -1.0843 -1.1100 -1.1359
 -1.1628
 -3.7735 -3.4503 -3.1436 -2.8531 -2.5807 -2.3366 -2.1239 -1.9439 -1.7933 -1.6671
 -1.5598 -1.4671 -1.3862 -1.3157 -1.2526 -1.1230 -1.0660 -1.0102 -0.9670
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  R   
 -5.0511 -4.8564 -4.6721 -4.4880 -4.3035 -4.0599 -3.6940 -3.1952 -2.6937 -2.2698
 -1.9549 -1.7323 -1.5745 -1.4579 -1.3659 -1.1961 -1.0755 -0.9889 -0.9296
 -4.7736 -4.5599 -4.3669 -4.1855 -4.0045 -3.7949 -3.4868 -3.0680 -2.6257 -2.2345
 -1.9322 -1.7130 -1.5563 -1.4415 -1.3523 -1.1892 -1.0745 -0.9938 -0.9401 -0.9068
 -4.5708 -4.3381 -4.1319 -3.9444 -3.7676 -3.5809 -3.3254 -2.9756 -2.5908 -2.2315
 -1.9379 -1.7167 -1.5558 -1.4384 -1.3488 -1.1885 -1.0775 -1.0002 -0.9497 -0.9186
 -0.9023
 -4.4154 -4.1701 -3.9518 -3.7546 -3.5718 -3.3935 -3.1822 -2.8917 -2.5613 -2.2366
 -1.9554 -1.7329 -1.5661 -1.4434 -1.3511 -1.1910 -1.0824 -1.0070 -0.9583 -0.9286
 -0.9130 -0.9081
 -4.2197 -4.0014 -3.7946 -3.5996 -3.4138 -3.2329 -3.0447 -2.8059 -2.5242 -2.2362
 -1.9733 -1.7541 -1.5826 -1.4536 -1.3569 -1.1948 -1.0877 -1.0135 -0.9657 -0.9371
 -0.9221 -0.9176 -0.9202 -0.9277
 -3.9554 -3.7255 -3.5421 -3.3879 -3.2404 -3.0836 -2.9095 -2.7097 -2.4733 -2.2226
 -1.9831 -1.7733 -1.6012 -1.4671 -1.3651 -1.1985 -1.0923 -1.0191 -0.9716 -0.9437
 -0.9295 -0.9256 -0.9291 -0.9374 -0.9495 -0.9659 -0.9873 -1.0154 -1.0487 -1.0821
 -3.8382 -3.5582 -3.3222 -3.1289 -2.9693 -2.8310 -2.6993 -2.5521 -2.3761 -2.1776
 -1.9740 -1.7835 -1.6175 -1.4816 -1.3748 -1.2015 -1.0955 -1.0231 -0.9758 -0.9482
 -0.9348 -0.9318 -0.9365 -0.9462 -0.9593 -0.9753 -0.9945 -1.0183 -1.0481 -1.0833
 -1.1191
 -3.8136 -3.5041 -3.2284 -2.9896 -2.7883 -2.6173 -2.4646 -2.3173 -2.1692 -2.0257
 -1.8875 -1.7509 -1.6161 -1.4916 -1.3850 -1.2038 -1.0967 -1.0250 -0.9778 -0.9503
 -0.9376 -0.9357 -0.9420 -0.9537 -0.9686 -0.9856 -1.0051 -1.0270 -1.0527 -1.0838
 -1.1212
 -3.8324 -3.5095 -3.2101 -2.9385 -2.7003 -2.4965 -2.3212 -2.1637 -2.0147 -1.8731
 -1.7455 -1.6373 -1.5455 -1.4617 -1.3794 -1.2042 -1.0947 -1.0235 -0.9768 -0.9494
 -0.9374 -0.9369 -0.9449 -0.9591 -0.9766 -0.9959 -1.0167 -1.0390 -1.0634 -1.0909
 -1.1234
 -3.8734 -3.5447 -3.2349 -2.9449 -2.6803 -2.4488 -2.2508 -2.0810 -1.9315 -1.7956
 -1.6720 -1.5629 -1.4714 -1.3971 -1.3354 -1.2010 -1.0921 -1.0203 -0.9738 -0.9463
 -0.9344 -0.9348 -0.9444 -0.9608 -0.9813 -1.0037 -1.0270 -1.0510 -1.0760 -1.1025
 -1.1316
 -3.9171 -3.5845 -3.2714 -2.9726 -2.6949 -2.4446 -2.2279 -2.0444 -1.8885 -1.7539
 -1.6351 -1.5299 -1.4380 -1.3601 -1.2958 -1.1781 -1.0858 -1.0148 -0.9682 -0.9406
 -0.9285 -0.9293 -0.9401 -0.9585 -0.9819 -1.0077 -1.0345 -1.0614 -1.0884 -1.1159
 -1.1445
 -3.9658 -3.6261 -3.3072 -3.0066 -2.7224 -2.4638 -2.2355 -2.0401 -1.8757 -1.7373
 -1.6188 -1.5159 -1.4256 -1.3470 -1.2606 -1.1355 -1.0758 -1.0070 -0.9600
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  R   
 -5.2708 -5.0990 -4.9370 -4.7734 -4.5842 -4.3142 -3.9026 -3.3514 -2.8242 -2.3620
 -2.0109 -1.7606 -1.5835 -1.4538 -1.3557 -1.1804 -1.0597 -0.9733 -0.9135
 -4.9988 -4.8026 -4.6258 -4.4595 -4.2859 -4.0670 -3.7225 -3.2550 -2.7726 -2.3380
 -1.9969 -1.7477 -1.5698 -1.4410 -1.3439 -1.1743 -1.0584 -0.9769 -0.9223 -0.8880
 -4.7931 -4.5713 -4.3752 -4.1979 -4.0295 -3.8430 -3.5694 -3.1827 -2.7556 -2.3496
 -2.0143 -1.7606 -1.5759 -1.4423 -1.3429 -1.1739 -1.0608 -0.9822 -0.9305 -0.8986
 -0.8814
