 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  I   
  0.1969  0.1911  0.1827  0.1733  0.1652  0.1601  0.1585  0.1597  0.1624  0.1657
  0.1692  0.1728  0.1768  0.1810  0.1831  0.1908  0.1942  0.1905  0.1732  0.1406
  0.1002  0.0583  0.0175 -0.0223 -0.0615 -0.1006 -0.1403 -0.1809 -0.2231 -0.2682
 -0.3182
  0.2994  0.2855  0.2695  0.2532  0.2374  0.2240  0.2137  0.2071  0.2033  0.2017
  0.2013  0.2018  0.2030  0.2048  0.2065  0.2118  0.2129  0.2050  0.1864  0.1543
  0.1122  0.0662  0.0203 -0.0241 -0.0668 -0.1082 -0.1491 -0.1899 -0.2311 -0.2738
 -0.3190
  0.4034  0.3829  0.3611  0.3396  0.3187  0.2990  0.2816  0.2673  0.2560  0.2476
  0.2414  0.2370  0.2338  0.2318  0.2306  0.2300  0.2295  0.2198  0.1998  0.1686
  0.1272  0.0797  0.0300 -0.0192 -0.0665 -0.1118 -0.1555 -0.1980 -0.2398 -0.2818
 -0.3248
  0.5088  0.4833  0.4547  0.4299  0.4049  0.3809  0.3585  0.3379  0.3197  0.3041
  0.2911  0.2804  0.2715  0.2644  0.2554  0.2454  0.2440  0.2349  0.2134
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  I   
 -0.3940 -0.3320 -0.2903 -0.2639 -0.2487 -0.2387 -0.2286 -0.2141 -0.1937 -0.1666
 -0.1296 -0.0825 -0.0282  0.0264  0.0799  0.1790  0.2373  0.2566  0.2498
 -0.2761 -0.2053 -0.1609 -0.1371 -0.1277 -0.1271 -0.1301 -0.1309 -0.1273 -0.1173
 -0.0977 -0.0664 -0.0238  0.0236  0.0689  0.1588  0.2124  0.2315  0.2253  0.2050
 -0.2194 -0.1287 -0.0737 -0.0515 -0.0411 -0.0425 -0.0505 -0.0597 -0.0664 -0.0686
 -0.0632 -0.0475 -0.0188  0.0202  0.0604  0.1419  0.1913  0.2101  0.2045  0.1849
  0.1579
 -0.2053 -0.1021 -0.0350  0.0009  0.0142  0.0129  0.0039 -0.0071 -0.0159 -0.0225
 -0.0250 -0.0213 -0.0075  0.0201  0.0544  0.1283  0.1740  0.1924  0.1874  0.1682
  0.1419  0.1109
 -0.2088 -0.1130 -0.0400  0.0083  0.0360  0.0479  0.0484  0.0409  0.0284  0.0153
  0.0096  0.0092  0.0138  0.0276  0.0536  0.1192  0.1615  0.1790  0.1742  0.1547
  0.1282  0.0977  0.0639  0.0268
 -0.1995 -0.1124 -0.0448  0.0061  0.0430  0.0673  0.0809  0.0854  0.0820  0.0708
  0.0570  0.0479  0.0439  0.0470  0.0609  0.1157  0.1544  0.1707  0.1655  0.1449
  0.1170  0.0859  0.0523  0.0162 -0.0224 -0.0638 -0.1084 -0.1579 -0.2125 -0.2682
 -0.1676 -0.0941 -0.0359  0.0088  0.0433  0.0695  0.0884  0.1003  0.1065  0.1084
  0.1066  0.1009  0.0937  0.0870  0.0863  0.1187  0.1529  0.1677  0.1622  0.1400
  0.1096  0.0764  0.0418  0.0057 -0.0321 -0.0719 -0.1142 -0.1592 -0.2091 -0.2646
 -0.3221
 -0.1118 -0.0539 -0.0079  0.0277  0.0556  0.0783  0.0971  0.1119  0.1225  0.1295
  0.1343  0.1373  0.1381  0.1351  0.1301  0.1358  0.1574  0.1700  0.1641  0.1410
  0.1075  0.0709  0.0339 -0.0036 -0.0418 -0.0810 -0.1220 -0.1648 -0.2104 -0.2605
 -0.3171
 -0.0337  0.0086  0.0411  0.0657  0.0849  0.1008  0.1152  0.1282  0.1394  0.1483
  0.1553  0.1610  0.1658  0.1691  0.1687  0.1679  0.1723  0.1776  0.1706  0.1472
  0.1113  0.0705  0.0295 -0.0109 -0.0509 -0.0909 -0.1316 -0.1733 -0.2167 -0.2627
 -0.3134
  0.0570  0.0849  0.1052  0.1201  0.1306  0.1388  0.1465  0.1545  0.1627  0.1704
  0.1770  0.1826  0.1876  0.1922  0.1952  0.1973  0.1957  0.1915  0.1811  0.1579
  0.1215  0.0777  0.0322 -0.0124 -0.0557 -0.0979 -0.1397 -0.1816 -0.2239 -0.2676
 -0.3139
  0.1506  0.1698  0.1805  0.1869  0.1901  0.1914  0.1923  0.1939  0.1967  0.2004
  0.2043  0.2078  0.2109  0.2139  0.2166  0.2202  0.2184  0.2094  0.1944  0.1705
  0.1349  0.0902  0.0415 -0.0077 -0.0553 -0.1012 -0.1457 -0.1891 -0.2320 -0.2750
 -0.3190
  0.2452  0.2556  0.2608  0.2615  0.2591  0.2550  0.2504  0.2461  0.2429  0.2410
  0.2402  0.2398  0.2396  0.2395  0.2329  0.2366  0.2404  0.2313  0.2105
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  I   
 -0.7546 -0.6683 -0.5974 -0.5361 -0.4817 -0.4267 -0.3633 -0.2919 -0.2324 -0.1826
 -0.1343 -0.0831 -0.0296  0.0222  0.0697  0.1648  0.2272  0.2568  0.2566
 -0.5980 -0.5053 -0.4334 -0.3772 -0.3321 -0.2932 -0.2528 -0.2088 -0.1726 -0.1415
 -0.1092 -0.0712 -0.0270  0.0189  0.0619  0.1484  0.2045  0.2315  0.2322  0.2149
 -0.4853 -0.3860 -0.3106 -0.2550 -0.2151 -0.1863 -0.1625 -0.1375 -0.1168 -0.0994
 -0.0807 -0.0562 -0.0230  0.0161  0.0549  0.1341  0.1855  0.2106  0.2121  0.1961
  0.1698
 -0.4054 -0.2914 -0.2101 -0.1586 -0.1223 -0.0988 -0.0839 -0.0719 -0.0620 -0.0545
 -0.0463 -0.0340 -0.0135  0.0165  0.0505  0.1232  0.1705  0.1939  0.1959  0.1809
  0.1554  0.1241
 -0.3628 -0.2355 -0.1414 -0.0761 -0.0359 -0.0175 -0.0149 -0.0143 -0.0127 -0.0109
 -0.0086 -0.0043  0.0050  0.0233  0.0503  0.1160  0.1598  0.1814  0.1831  0.1686
  0.1433  0.1123  0.0777  0.0395
 -0.3560 -0.2268 -0.1236 -0.0452  0.0096  0.0438  0.0588  0.0570  0.0462  0.0344
  0.0276  0.0270  0.0308  0.0392  0.0563  0.1130  0.1532  0.1731  0.1741  0.1594
  0.1335  0.1020  0.0675  0.0303 -0.0096 -0.0525 -0.0987 -0.1495 -0.2047 -0.2601
 -0.3506 -0.2243 -0.1220 -0.0424  0.0172  0.0589  0.0850  0.0987  0.1026  0.0978
  0.0859  0.0729  0.0651  0.0646  0.0715  0.1145  0.1509  0.1688  0.1689  0.1537
  0.1270  0.0940  0.0584  0.0211 -0.0180 -0.0593 -0.1032 -0.1500 -0.2009 -0.2567
 -0.3137
 -0.3346 -0.2156 -0.1178 -0.0407  0.0181  0.0618  0.0929  0.1136  0.1254  0.1310
  0.1319  0.1283  0.1202  0.1112  0.1055  0.1218  0.1528  0.1686  0.1679  0.1522
  0.1268  0.0893  0.0517  0.0131 -0.0264 -0.0671 -0.1096 -0.1538 -0.2008 -0.2523
 -0.3090
 -0.2942 -0.1909 -0.1011 -0.0301  0.0248  0.0665  0.0980  0.1215  0.1381  0.1489
  0.1556  0.1595  0.1610  0.1591  0.1538  0.1466  0.1601  0.1726  0.1708  0.1547
  0.1261  0.0888  0.0481  0.0068 -0.0344 -0.0758 -0.1180 -0.1614 -0.2064 -0.2539
 -0.3054
 -0.2325 -0.1449 -0.0687 -0.0066  0.0421  0.0795  0.1083  0.1309  0.1488  0.1624
  0.1724  0.1795  0.1848  0.1884  0.1896  0.1837  0.1794  0.1812  0.1775  0.1615
  0.1330  0.0944  0.0507  0.0058 -0.0384 -0.0818 -0.1251 -0.1684 -0.2124 -0.2577
 -0.3054
 -0.1578 -0.0834 -0.0202  0.0323  0.0733  0.1049  0.1292  0.1486  0.1646  0.1779
  0.1888  0.1973  0.2038  0.2089  0.2127  0.2145  0.2077  0.1983  0.1882  0.1712
  0.1433  0.1047  0.0590  0.0105 -0.0376 -0.0844 -0.1302 -0.1749 -0.2193 -0.2640
 -0.3095
 -0.0771 -0.0135  0.0398  0.0834  0.1172  0.1430  0.1624  0.1775  0.1898  0.2004
  0.2097  0.2174  0.2236  0.2284  0.2231  0.2390  0.2450  0.2239  0.2029
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  I   
 -1.2631 -1.1739 -1.0915 -1.0071 -0.9154 -0.8004 -0.6458 -0.4586 -0.3069 -0.2041
 -0.1323 -0.0741 -0.0220  0.0260  0.0698  0.1585  0.2213  0.2557  0.2642
 -1.0473 -0.9500 -0.8674 -0.7911 -0.7130 -0.6235 -0.5087 -0.3700 -0.2558 -0.1747
 -0.1156 -0.0663 -0.0200  0.0238  0.0643  0.1460  0.2014  0.2323  0.2398  0.2278
 -0.8856 -0.7761 -0.6875 -0.6132 -0.5462 -0.4783 -0.3973 -0.2968 -0.2093 -0.1445
 -0.0965 -0.0562 -0.0168  0.0224  0.0598  0.1359  0.1866  0.2143  0.2211  0.2103
  0.1864
 -0.7652 -0.6456 -0.5484 -0.4702 -0.4062 -0.3508 -0.2953 -0.2264 -0.1608 -0.1099
 -0.0720 -0.0407 -0.0097  0.0236  0.0573  0.1282  0.1753  0.2005  0.2063  0.1962
  0.1735  0.1426
 -0.6378 -0.5210 -0.4291 -0.3537 -0.2912 -0.2405 -0.1983 -0.1545 -0.1083 -0.0701
 -0.0414 -0.0185  0.0038  0.0293  0.0579  0.1232  0.1670  0.1902  0.1949  0.1849
  0.1629  0.1328  0.0975  0.0582
 -0.5668 -0.4255 -0.3136 -0.2295 -0.1702 -0.1308 -0.1029 -0.0790 -0.0521 -0.0264
 -0.0058  0.0102  0.0247  0.0416  0.0632  0.1211  0.1618  0.1830  0.1868  0.1763
  0.1546  0.1246  0.0895  0.0510  0.0094 -0.0354 -0.0839 -0.1366 -0.1932 -0.2487
 -0.5418 -0.3909 -0.2661 -0.1663 -0.0906 -0.0362 -0.0004  0.0189  0.0273  0.0314
  0.0359  0.0425  0.0510  0.0612  0.0748  0.1223  0.1596  0.1788  0.1816  0.1706
  0.1487  0.1183  0.0827  0.0440  0.0031 -0.0402 -0.0862 -0.1354 -0.1883 -0.2452
 -0.3017
 -0.5336 -0.3789 -0.2492 -0.1436 -0.0600  0.0030  0.0480  0.0779  0.0958  0.1040
  0.1035  0.0973  0.0912  0.0899  0.0947  0.1273  0.1605  0.1777  0.1795  0.1681
  0.1457  0.1146  0.0778  0.0380 -0.0033 -0.0461 -0.0909 -0.1376 -0.1873 -0.2401
 -0.2972
 -0.5282 -0.3726 -0.2418 -0.1340 -0.0480  0.0186  0.0684  0.1037  0.1272  0.1414
  0.1488  0.1508  0.1478  0.1414  0.1353  0.1397  0.1652  0.1799  0.1805  0.1685
  0.1455  0.1136  0.0751  0.0334 -0.0094 -0.0529 -0.0974 -0.1430 -0.1904 -0.2401
 -0.2932
 -0.5139 -0.3658 -0.2367 -0.1294 -0.0427  0.0250  0.0766  0.1150  0.1425  0.1611
  0.1728  0.1797  0.1833  0.1841  0.1820  0.1715  0.1749  0.1855  0.1846  0.1723
  0.1492  0.1168  0.0770  0.0331 -0.0121 -0.0574 -0.1027 -0.1482 -0.1945 -0.2421
 -0.2918
 -0.4820 -0.3440 -0.2237 -0.1203 -0.0353  0.0318  0.0834  0.1225  0.1518  0.1732
  0.1884  0.1986  0.2053  0.2097  0.2124  0.2096  0.2002  0.1959  0.1921  0.1790
  0.1560  0.1235  0.0830  0.0371 -0.0109 -0.0589 -0.1063 -0.1531 -0.1996 -0.2465
 -0.2942
 -0.4359 -0.3088 -0.1969 -0.1011 -0.0204  0.0442  0.0944  0.1329  0.1620  0.1843
  0.2012  0.2137  0.2226  0.2289  0.2265  0.2540  0.2411  0.2111  0.2030
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  I   
 -1.5346 -1.4603 -1.3874 -1.3046 -1.1781 -1.0090 -0.8075 -0.5821 -0.3607 -0.2177
 -0.1290 -0.0662 -0.0143  0.0317  0.0736  0.1591  0.2191  0.2550  0.2673
 -1.2958 -1.2106 -1.1355 -1.0599 -0.9721 -0.8582 -0.7001 -0.4950 -0.3178 -0.1957
 -0.1165 -0.0598 -0.0125  0.0302  0.0693  0.1488  0.2032  0.2347  0.2445  0.2353
 -1.1056 -1.0052 -0.9226 -0.8494 -0.7756 -0.6897 -0.5757 -0.4228 -0.2803 -0.1748
 -0.1033 -0.0521 -0.0096  0.0295  0.0659  0.1405  0.1907  0.2188  0.2270  0.2184
  0.1963
 -0.9622 -0.8451 -0.7504 -0.6725 -0.6043 -0.5367 -0.4582 -0.3504 -0.2389 -0.1497
 -0.0863 -0.0408 -0.0036  0.0310  0.0643  0.1342  0.1811  0.2067  0.2135  0.2050
  0.1842  0.1541
 -0.8371 -0.7183 -0.6164 -0.5313 -0.4607 -0.4000 -0.3424 -0.2721 -0.1899 -0.1178
 -0.0635 -0.0243  0.0070  0.0362  0.0654  0.1301  0.1740  0.1976  0.2032  0.1945
  0.1744  0.1453  0.1101  0.0705
 -0.7000 -0.5727 -0.4744 -0.3981 -0.3350 -0.2804 -0.2325 -0.1868 -0.1321 -0.0778
 -0.0340 -0.0016  0.0235  0.0464  0.0703  0.1284  0.1694  0.1912  0.1958  0.1866
  0.1667  0.1381  0.1033  0.0643  0.0218 -0.0241 -0.0739 -0.1279 -0.1850 -0.2406
 -0.6429 -0.4938 -0.3716 -0.2756 -0.2024 -0.1484 -0.1105 -0.0837 -0.0577 -0.0272
  0.0026  0.0271  0.0463  0.0629  0.0804  0.1296  0.1674  0.1872  0.1910  0.1813
  0.1612  0.1326  0.0977  0.0587  0.0168 -0.0277 -0.0751 -0.1255 -0.1796 -0.2369
 -0.2933
 -0.6234 -0.4644 -0.3305 -0.2205 -0.1333 -0.0663 -0.0166  0.0183  0.0411  0.0559
  0.0644  0.0702  0.0770  0.0859  0.0970  0.1341  0.1680  0.1860  0.1887  0.1787
  0.1582  0.1292  0.0937  0.0541  0.0118 -0.0322 -0.0782 -0.1265 -0.1774 -0.2314
 -0.2889
 -0.6174 -0.4539 -0.3140 -0.1975 -0.1029 -0.0284  0.0282  0.0697  0.0986  0.1182
  0.1300  0.1344  0.1329  0.1291  0.1276  0.1440  0.1721  0.1877  0.1892  0.1786
  0.1574  0.1278  0.0914  0.0502  0.0068 -0.0377 -0.0836 -0.1307 -0.1794 -0.2305
 -0.2847
 -0.6195 -0.4541 -0.3108 -0.1904 -0.0917 -0.0132  0.0478  0.0937  0.1268  0.1497
  0.1648  0.1739  0.1784  0.1787  0.1759  0.1683  0.1798  0.1924  0.1925  0.1814
  0.1600  0.1299  0.0926  0.0500  0.0049 -0.0412 -0.0876 -0.1345 -0.1822 -0.2315
 -0.2824
 -0.6129 -0.4518 -0.3104 -0.1880 -0.0875 -0.0065  0.0568  0.1052  0.1413  0.1674
  0.1855  0.1973  0.2048  0.2094  0.2116  0.2071  0.1994  0.2008  0.1988  0.1869
  0.1653  0.1350  0.0971  0.0533  0.0062 -0.0420 -0.0903 -0.1382 -0.1861 -0.2344
 -0.2820
 -0.5976 -0.4394 -0.3025 -0.1841 -0.0832 -0.0014  0.0632  0.1130  0.1506  0.1787
  0.1992  0.2138  0.2237  0.2303  0.2347  0.2604  0.2309  0.2129  0.2081
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  I   
 -1.7703 -1.7237 -1.6747 -1.6088 -1.4732 -1.2697 -1.0138 -0.7187 -0.4240 -0.2343
 -0.1249 -0.0555 -0.0035  0.0408  0.0804  0.1624  0.2207  0.2567  0.2699
 -1.5252 -1.4638 -1.4084 -1.3457 -1.2585 -1.1263 -0.9245 -0.6456 -0.3939 -0.2210
 -0.1167 -0.0507 -0.0019  0.0396  0.0771  0.1540  0.2074  0.2392  0.2505  0.2437
 -1.3172 -1.2366 -1.1705 -1.1080 -1.0357 -0.9369 -0.7909 -0.5802 -0.3699 -0.2120
 -0.1105 -0.0458  0.0006  0.0395  0.0747  0.1474  0.1971  0.2257  0.2348  0.2277
  0.2073
 -1.1513 -1.0491 -0.9675 -0.8991 -0.8338 -0.7588 -0.6581 -0.5087 -0.3404 -0.1999
 -0.1028 -0.0394  0.0051  0.0412  0.0738  0.1423  0.1891  0.2153  0.2228  0.2153
  0.1960  0.1670
 -1.0211 -0.9024 -0.8046 -0.7247 -0.6570 -0.5932 -0.5221 -0.4240 -0.2982 -0.1801
 -0.0907 -0.0297  0.0126  0.0457  0.0752  0.1390  0.1830  0.2073  0.2137  0.2058
  0.1870  0.1591  0.1242  0.0844
 -0.8633 -0.7581 -0.6660 -0.5834 -0.5109 -0.4476 -0.3896 -0.3258 -0.2405 -0.1486
 -0.0714 -0.0153  0.0241  0.0539  0.0798  0.1376  0.1789  0.2015  0.2071  0.1988
  0.1800  0.1529  0.1188  0.0795  0.0362 -0.0109 -0.0620 -0.1177 -0.1761 -0.2326
 -0.7465 -0.6115 -0.5059 -0.4248 -0.3613 -0.3087 -0.2614 -0.2173 -0.1662 -0.1032
 -0.0425  0.0056  0.0407  0.0666  0.0885  0.1388  0.1770  0.1977  0.2025  0.1940
  0.1750  0.1481  0.1142  0.0753  0.0327 -0.0130 -0.0618 -0.1137 -0.1696 -0.2283
 -0.2854
 -0.7047 -0.5507 -0.4218 -0.3177 -0.2358 -0.1723 -0.1231 -0.0862 -0.0575 -0.0273
  0.0057  0.0372  0.0638  0.0848  0.1022  0.1432  0.1776  0.1964  0.2002  0.1913
  0.1721  0.1449  0.1110  0.0718  0.0291 -0.0160 -0.0634 -0.1131 -0.1656 -0.2215
 -0.2805
 -0.6918 -0.5279 -0.3873 -0.2697 -0.1739 -0.0979 -0.0387  0.0068  0.0409  0.0669
  0.0872  0.1008  0.1093  0.1162  0.1243  0.1520  0.1812  0.1977  0.2002  0.1908
  0.1711  0.1432  0.1087  0.0688  0.0255 -0.0199 -0.0671 -0.1164 -0.1676 -0.2205
 -0.2749
 -0.6979 -0.5261 -0.3781 -0.2525 -0.1483 -0.0641  0.0024  0.0537  0.0924  0.1210
  0.1423  0.1571  0.1655  0.1682  0.1675  0.1694  0.1878  0.2017  0.2028  0.1927
  0.1728  0.1444  0.1093  0.0687  0.0243 -0.0221 -0.0697 -0.1180 -0.1674 -0.2184
 -0.2710
 -0.7077 -0.5340 -0.3804 -0.2495 -0.1397 -0.0501  0.0214  0.0771  0.1195  0.1508
  0.1734  0.1893  0.2000  0.2064  0.2091  0.2050  0.2021  0.2089  0.2082  0.1972
  0.1769  0.1482  0.1126  0.0712  0.0256 -0.0223 -0.0712 -0.1203 -0.1697 -0.2197
 -0.2688
 -0.7138 -0.5410 -0.3873 -0.2535 -0.1393 -0.0457  0.0295  0.0885  0.1337  0.1677
  0.1926  0.2102  0.2223  0.2304  0.2491  0.2588  0.2241  0.2193  0.2164
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  I   
 -1.9464 -1.9332 -1.9406 -1.9218 -1.8308 -1.6307 -1.2922 -0.8481 -0.4933 -0.2586
 -0.1233 -0.0440  0.0098  0.0528  0.0905  0.1683  0.2252  0.2609  0.2753
 -1.7085 -1.6832 -1.6550 -1.6186 -1.5473 -1.4084 -1.1658 -0.8076 -0.4801 -0.2542
 -0.1198 -0.0410  0.0112  0.0520  0.0879  0.1618  0.2143  0.2461  0.2584  0.2533
 -1.4955 -1.4443 -1.4054 -1.3652 -1.3058 -1.2039 -1.0304 -0.7597 -0.4752 -0.2583
 -0.1213 -0.0396  0.0129  0.0523  0.0862  0.1566  0.2059  0.2349  0.2448  0.2388
  0.2199
 -1.3168 -1.2396 -1.1813 -1.1322 -1.0791 -1.0044 -0.8863 -0.6954 -0.4631 -0.2627
 -0.1244 -0.0386  0.0154  0.0539  0.0860  0.1524  0.1993  0.2261  0.2345  0.2278
  0.2095  0.1815
 -1.1742 -1.0723 -0.9921 -0.9283 -0.8723 -0.8120 -0.7316 -0.6067 -0.4326 -0.2588
 -0.1253 -0.0370  0.0191  0.0575  0.0877  0.1497  0.1940  0.2192  0.2266  0.2195
  0.2014  0.1745  0.1401  0.1002
 -1.0085 -0.9331 -0.8395 -0.7607 -0.6947 -0.6357 -0.5745 -0.4949 -0.3776 -0.2400
 -0.1195 -0.0325  0.0248  0.0632  0.0919  0.1487  0.1903  0.2138  0.2206  0.2133
  0.1952  0.1689  0.1356  0.0964  0.0524  0.0040 -0.0487 -0.1054 -0.1646 -0.2218
 -0.8587 -0.7532 -0.6733 -0.6060 -0.5431 -0.4833 -0.4270 -0.3706 -0.2979 -0.2011
 -0.1023 -0.0225  0.0337  0.0717  0.0989  0.1501  0.1883  0.2102  0.2163  0.2089
  0.1907  0.1646  0.1319  0.0934  0.0506  0.0040 -0.0459 -0.0996 -0.1573 -0.2168
 -0.2745
 -0.7773 -0.6372 -0.5246 -0.4381 -0.3718 -0.3193 -0.2748 -0.2334 -0.1914 -0.1356
 -0.0674 -0.0028  0.0479  0.0839  0.1094  0.1544  0.1887  0.2086  0.2137  0.2062
  0.1880  0.1618  0.1291  0.0909  0.0484  0.0027 -0.0460 -0.0972 -0.1514 -0.2091
 -0.2690
 -0.7494 -0.5931 -0.4597 -0.3496 -0.2616 -0.1925 -0.1374 -0.0931 -0.0569 -0.0249
  0.0103  0.0457  0.0777  0.1043  0.1253  0.1627  0.1921  0.2096  0.2133  0.2051
  0.1867  0.1600  0.1271  0.0887  0.0460  0.0003 -0.0479 -0.0979 -0.1500 -0.2048
 -0.2625
 -0.7497 -0.5824 -0.4379 -0.3144 -0.2118 -0.1286 -0.0624 -0.0098  0.0323  0.0660
  0.0946  0.1190  0.1372  0.1491  0.1573  0.1758  0.1982  0.2129  0.2152  0.2063
  0.1877  0.1607  0.1273  0.0886  0.0456 -0.0006 -0.0488 -0.0985 -0.1496 -0.2026
 -0.2565
 -0.7662 -0.5911 -0.4369 -0.3042 -0.1922 -0.0998 -0.0250  0.0343  0.0808  0.1170
  0.1454  0.1680  0.1851  0.1964  0.2024  0.2046  0.2092  0.2192  0.2197  0.2098
  0.1908  0.1636  0.1297  0.0905  0.0469  0.0000 -0.0490 -0.0992 -0.1501 -0.2018
 -0.2509
 -0.7872 -0.6090 -0.4489 -0.3082 -0.1891 -0.0898 -0.0087  0.0561  0.1068  0.1460
  0.1757  0.1980  0.2146  0.2264  0.2606  0.2491  0.2251  0.2285  0.2268
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  I   
 -2.0719 -2.0915 -2.1122 -2.0885 -1.9945 -1.7877 -1.4430 -0.9396 -0.5647 -0.2926
 -0.1271 -0.0335  0.0248  0.0678  0.1038  0.1777  0.2324  0.2677  0.2827
 -1.8387 -1.8447 -1.8551 -1.8526 -1.8097 -1.6808 -1.4007 -0.9587 -0.5732 -0.2972
 -0.1288 -0.0328  0.0256  0.0671  0.1016  0.1723  0.2237  0.2557  0.2688  0.2649
 -1.6260 -1.6096 -1.6044 -1.5954 -1.5608 -1.4692 -1.2769 -0.9483 -0.5907 -0.3153
 -0.1388 -0.0357  0.0259  0.0674  0.1006  0.1680  0.2170  0.2465  0.2575  0.2524
  0.2343
 -1.4414 -1.3967 -1.3697 -1.3491 -1.3184 -1.2546 -1.1277 -0.8984 -0.6012 -0.3375
 -0.1536 -0.0415  0.0256  0.0686  0.1008  0.1647  0.2113  0.2392  0.2488  0.2430
  0.2252  0.1978
 -1.2908 -1.2160 -1.1630 -1.1245 -1.0891 -1.0408 -0.9582 -0.8104 -0.5878 -0.3531
 -0.1696 -0.0489  0.0247  0.0704  0.1025  0.1625  0.2067  0.2330  0.2420  0.2358
  0.2181  0.1916  0.1576  0.1171
 -1.1645 -1.0686 -0.9916 -0.9318 -0.8836 -0.8374 -0.7790 -0.6875 -0.5386 -0.3504
 -0.1796 -0.0560  0.0235  0.0730  0.1058  0.1619  0.2032  0.2281  0.2364  0.2303
  0.2127  0.1867  0.1538  0.1149  0.0707  0.0220 -0.0318 -0.0910 -0.1513 -0.2097
 -0.9892 -0.9124 -0.8401 -0.7721 -0.7112 -0.6572 -0.6052 -0.5441 -0.4530 -0.3210
 -0.1773 -0.0590  0.0234  0.0765  0.1108  0.1636  0.2013  0.2244  0.2321  0.2261
  0.2086  0.1829  0.1506  0.1127  0.0700  0.0232 -0.0277 -0.0832 -0.1428 -0.2036
 -0.2623
 -0.8434 -0.7289 -0.6451 -0.5853 -0.5381 -0.4933 -0.4460 -0.3964 -0.3399 -0.2589
 -0.1543 -0.0523  0.0273  0.0819  0.1177  0.1681  0.2015  0.2225  0.2292  0.2232
  0.2059  0.1802  0.1482  0.1110  0.0691  0.0233 -0.0262 -0.0789 -0.1348 -0.1946
 -0.2558
 -0.7843 -0.6496 -0.5313 -0.4381 -0.3679 -0.3144 -0.2709 -0.2350 -0.1987 -0.1536
 -0.0940 -0.0236  0.0418  0.0925  0.1278  0.1759  0.2049  0.2231  0.2283  0.2216
  0.2044  0.1786  0.1464  0.1093  0.0677  0.0224 -0.0262 -0.0776 -0.1314 -0.1881
 -0.2479
 -0.7811 -0.6243 -0.4892 -0.3744 -0.2807 -0.2066 -0.1480 -0.1013 -0.0621 -0.0261
  0.0104  0.0492  0.0874  0.1202  0.1462  0.1866  0.2107  0.2259  0.2294  0.2220
  0.2047  0.1789  0.1466  0.1093  0.0679  0.0227 -0.0256 -0.0761 -0.1287 -0.1834
 -0.2401
 -0.7940 -0.6264 -0.4792 -0.3516 -0.2436 -0.1544 -0.0824 -0.0248  0.0221  0.0609
  0.0943  0.1241  0.1509  0.1727  0.1879  0.2070  0.2203  0.2316  0.2332  0.2246
