 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  R   
 -2.4404 -2.2940 -2.1896 -2.0392 -1.8413 -1.6686 -1.5707 -1.5186 -1.4600 -1.3770
 -1.2800 -1.1734 -1.0670 -0.9694 -0.8773 -0.6830 -0.5424 -0.4509 -0.3863
 -2.2788 -2.0568 -1.8827 -1.7324 -1.6053 -1.5029 -1.4212 -1.3531 -1.2907 -1.2285
 -1.1621 -1.0875 -1.0033 -0.9158 -0.8330 -0.6612 -0.5388 -0.4594 -0.4080 -0.3784
 -2.1686 -1.9088 -1.6961 -1.5370 -1.4313 -1.3551 -1.2862 -1.2225 -1.1664 -1.1164
 -1.0666 -1.0126 -0.9481 -0.8736 -0.8000 -0.6463 -0.5377 -0.4679 -0.4256 -0.4003
 -0.3858
 -2.1098 -1.8500 -1.6298 -1.4530 -1.3193 -1.2252 -1.1657 -1.1268 -1.0871 -1.0407
 -0.9935 -0.9487 -0.9014 -0.8428 -0.7783 -0.6383 -0.5391 -0.4764 -0.4392 -0.4166
 -0.4033 -0.3966
 -2.0583 -1.8135 -1.6019 -1.4261 -1.2851 -1.1766 -1.0975 -1.0417 -1.0036 -0.9736
 -0.9384 -0.8971 -0.8572 -0.8130 -0.7599 -0.6330 -0.5404 -0.4826 -0.4503 -0.4313
 -0.4199 -0.4139 -0.4123 -0.4143
 -1.9894 -1.7685 -1.5752 -1.4107 -1.2732 -1.1605 -1.0714 -1.0036 -0.9525 -0.9125
 -0.8790 -0.8461 -0.8112 -0.7770 -0.7360 -0.6262 -0.5393 -0.4846 -0.4566 -0.4423
 -0.4342 -0.4304 -0.4298 -0.4322 -0.4370 -0.4445 -0.4553 -0.4732 -0.4998 -0.5303
 -1.8964 -1.7024 -1.5322 -1.3855 -1.2595 -1.1514 -1.0597 -0.9842 -0.9246 -0.8772
 -0.8373 -0.8013 -0.7667 -0.7361 -0.7038 -0.6132 -0.5345 -0.4819 -0.4564 -0.4472
 -0.4443 -0.4442 -0.4462 -0.4500 -0.4555 -0.4627 -0.4723 -0.4846 -0.5042 -0.5336
 -0.5676
 -1.7851 -1.6166 -1.4692 -1.3421 -1.2318 -1.1344 -1.0475 -0.9708 -0.9054 -0.8521
 -0.8082 -0.7698 -0.7343 -0.7009 -0.6714 -0.5931 -0.5247 -0.4751 -0.4504 -0.4447
 -0.4476 -0.4529 -0.4591 -0.4661 -0.4737 -0.4820 -0.4916 -0.5030 -0.5177 -0.5385
 -0.5705
 -1.6601 -1.5161 -1.3893 -1.2802 -1.1857 -1.1014 -1.0241 -0.9525 -0.8873 -0.8304
 -0.7826 -0.7425 -0.7069 -0.6736 -0.6439 -0.5713 -0.5102 -0.4651 -0.4405 -0.4360
 -0.4432 -0.4546 -0.4666 -0.4783 -0.4897 -0.5007 -0.5120 -0.5238 -0.5371 -0.5536
 -0.5765
